Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-08-13,Huesca,2,1,5,3,4,10,1,0,Eibar,0,0,11,5,3,16,1,0,H,H,2.23,3.01,3.54,2.58,1.57,2.45,1.53,1.9,1.93,0.0,0.0,9.0,6.0,2
2021-08-13,Zaragoza,0,0,11,0,1,11,2,0,Ibiza,0,0,10,2,6,16,2,0,D,D,2.28,2.87,3.59,2.85,1.5,2.68,1.46,1.93,1.9,0.0,0.0,21.0,9.0,1
2021-08-14,Sociedad B,1,0,9,4,4,11,2,0,Leganes,0,0,10,3,1,17,2,0,H,D,3.98,2.99,2.08,2.45,1.63,2.35,1.58,2.09,1.77,0.0,0.0,18.0,12.0,2
2021-08-14,Girona,2,0,10,3,4,18,3,0,Amorebieta,0,0,13,2,1,14,2,0,H,D,1.69,3.36,5.66,2.51,1.59,2.41,1.55,1.95,1.89,0.0,0.0,11.0,7.0,2
2021-08-14,Ponferradina,1,0,6,2,3,13,2,0,Alcorcon,0,0,10,3,7,11,2,1,H,D,2.55,2.77,3.18,2.96,1.48,2.79,1.41,1.73,2.15,0.0,0.0,16.0,6.0,2
2021-08-15,Sp Gijon,1,0,14,2,0,9,1,0,Burgos,0,0,12,4,5,8,1,0,H,D,1.7,3.36,5.58,2.46,1.66,2.38,1.57,1.95,1.89,0.0,0.0,16.0,8.0,2
2021-08-15,Oviedo,2,2,10,6,2,13,4,0,Lugo,2,0,10,6,1,14,3,0,D,H,2.03,2.98,4.18,2.75,1.5,2.66,1.45,2.03,1.81,0.0,0.0,15.0,12.0,1
2021-08-15,Fuenlabrada,1,0,12,4,5,9,1,0,Tenerife,2,1,12,7,4,18,2,0,A,A,2.51,2.81,3.19,2.84,1.5,2.71,1.44,2.12,1.75,0.0,0.0,12.0,16.0,0
2021-08-15,Las Palmas,1,0,12,3,2,22,2,1,Valladolid,1,0,16,4,3,18,4,0,D,D,2.96,2.85,2.64,2.78,1.51,2.64,1.46,2.03,1.81,0.0,0.0,13.0,16.0,1
2021-08-16,Malaga,0,0,22,5,7,13,1,0,Mirandes,0,0,5,2,8,10,2,0,D,D,2.18,2.92,3.75,2.84,1.49,2.69,1.45,1.85,1.99,0.0,0.0,15.0,16.0,1
2021-08-16,Cartagena,1,0,10,4,6,17,2,0,Almeria,3,2,20,9,3,16,2,0,A,A,3.11,2.85,2.52,2.7,1.53,2.59,1.48,2.14,1.73,0.0,0.0,16.0,15.0,0
2021-08-20,Valladolid,2,1,11,2,3,15,3,0,Zaragoza,0,0,12,2,4,11,4,0,H,H,1.7,3.38,5.41,2.63,1.58,2.46,1.52,1.94,1.89,1.0,1.0,11.0,15.0,2
2021-08-20,Almeria,2,2,14,4,4,11,1,0,Oviedo,1,1,4,1,3,16,3,0,H,H,1.72,3.45,5.12,2.28,1.77,2.17,1.67,1.96,1.88,3.0,1.0,2.0,10.0,2
2021-08-21,Alcorcon,0,0,16,5,3,13,0,0,Fuenlabrada,2,0,11,5,1,11,0,0,A,D,2.52,2.82,3.13,2.95,1.47,2.8,1.41,2.13,1.74,0.0,0.0,17.0,16.0,0
2021-08-21,Tenerife,0,0,14,5,5,12,1,0,Sp Gijon,0,0,7,1,3,15,0,0,D,D,2.43,2.82,3.28,3.17,1.43,2.95,1.38,2.06,1.8,3.0,3.0,6.0,9.0,1
