Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-08-18,Lorca,2,1,11,7,7,16,2,0,Leonesa,0,0,11,4,1,14,2,0,H,H,0.0,0.0,11.0,10.0,2
2017-08-18,Tenerife,1,0,13,7,6,18,0,0,Zaragoza,0,0,6,2,2,17,3,0,H,D,0.0,0.0,18.0,21.0,2
2017-08-19,Alcorcon,0,0,11,4,3,16,2,0,Sp Gijon,0,0,4,1,3,13,2,0,D,D,0.0,0.0,4.0,18.0,1
2017-08-19,Cordoba,1,0,16,6,12,16,0,0,Cadiz,2,2,6,3,6,14,1,0,A,A,0.0,0.0,9.0,8.0,0
2017-08-19,Numancia,1,0,14,6,8,13,1,0,Huesca,0,0,9,2,0,12,7,1,H,D,0.0,0.0,13.0,11.0,2
2017-08-19,Osasuna,1,0,11,4,3,9,3,0,Sevilla B,1,0,7,3,2,16,6,0,D,D,0.0,0.0,13.0,16.0,1
2017-08-19,Valladolid,1,0,19,7,11,21,4,0,Barcelona B,2,2,9,4,2,16,1,0,A,A,0.0,0.0,17.0,11.0,0
2017-08-20,Gimnastic,0,0,17,6,6,22,2,0,Almeria,1,1,14,7,5,15,1,0,A,A,0.0,0.0,12.0,11.0,0
2017-08-20,Granada,0,0,21,4,6,18,2,0,Albacete,0,0,2,2,2,15,3,0,D,D,0.0,0.0,12.0,11.0,1
2017-08-20,Oviedo,2,1,9,3,5,19,2,0,Vallecano,3,2,10,4,2,12,6,0,A,A,0.0,0.0,14.0,16.0,0
2017-08-21,Lugo,0,0,15,3,8,10,3,0,Reus Deportiu,0,0,4,2,2,18,1,0,D,D,0.0,0.0,14.0,15.0,1
2017-08-25,Albacete,0,0,11,0,4,20,3,0,Cordoba,3,1,12,5,3,18,2,0,A,A,1.0,0.0,10.0,17.0,0
2017-08-26,Vallecano,2,2,18,9,11,8,1,0,Numancia,2,0,12,5,3,18,2,0,D,H,3.0,3.0,3.0,7.0,1
2017-08-26,Sevilla B,1,0,13,6,2,12,1,0,Valladolid,2,2,15,7,6,18,5,0,A,A,1.0,0.0,10.0,18.0,0
2017-08-26,Leonesa,2,0,16,7,9,10,3,0,Osasuna,1,1,5,1,1,10,3,1,H,A,0.0,1.0,22.0,10.0,2
2017-08-26,Huesca,2,2,15,3,2,12,3,0,Lorca,0,0,5,1,6,14,2,0,H,H,0.0,3.0,21.0,4.0,2
2017-08-26,Almeria,1,0,14,4,7,15,3,0,Oviedo,1,0,9,4,2,21,3,0,D,D,3.0,0.0,7.0,20.0,1
2017-08-27,Cadiz,0,0,14,5,7,19,3,0,Alcorcon,0,0,9,3,4,18,4,0,D,D,3.0,1.0,6.0,12.0,1
2017-08-27,Reus Deportiu,1,1,12,3,2,15,1,0,Gimnastic,1,0,11,3,3,19,3,0,D,H,1.0,0.0,15.0,21.0,1
2017-08-27,Sp Gijon,2,0,6,4,4,13,1,0,Lugo,0,0,11,4,5,18,0,0,H,D,1.0,1.0,16.0,15.0,2
2017-08-27,Zaragoza,1,0,16,6,12,16,3,0,Granada,1,1,4,1,3,17,3,1,D,A,0.0,1.0,22.0,15.0,1
2017-08-28,Barcelona B,0,0,7,1,4,11,2,0,Tenerife,3,2,17,11,4,16,1,0,A,A,3.0,3.0,7.0,9.0,0
2017-09-01,Granada,2,1,11,3,5,21,2,0,Barcelona B,2,1,13,5,5,11,1,0,D,D,2.0,3.0,13.0,12.0,1
2017-09-02,Gimnastic,0,0,15,5,4,14,2,0,Sp Gijon,4,3,12,6,8,15,3,0,A,A,1.0,4.0,19.0,2.0,0
2017-09-02,Lorca,0,0,10,3,6,10,2,0,Vallecano,0,0,13,3,2,15,2,0,D,D,3.0,4.0,12.0,3.0,1
2017-09-02,Lugo,0,0,9,3,4,10,3,0,Cadiz,1,0,13,6,6,13,1,0,A,D,1.0,4.0,20.0,6.0,0
2017-09-02,Numancia,1,0,12,5,5,15,2,0,Almeria,0,0,17,3,7,14,5,0,H,D,4.0,4.0,5.0,6.0,2
2017-09-02,Osasuna,1,0,12,2,7,11,6,0,Huesca,1,0,12,2,6,15,7,0,D,D,1.0,3.0,17.0,10.0,1
2017-09-03,Valladolid,2,1,10,3,5,17,2,0,Tenerife,0,0,15,4,7,15,3,0,H,H,3.0,6.0,12.0,4.0,2
2017-09-03,Sevilla B,1,0,11,4,3,24,3,0,Leonesa,2,0,13,3,4,14,3,0,A,D,1.0,3.0,18.0,13.0,0
2017-09-03,Cordoba,1,1,12,5,5,18,2,0,Zaragoza,2,1,7,3,5,14,4,1,A,D,3.0,1.0,12.0,18.0,0
2017-09-03,Oviedo,3,1,17,9,5,20,1,0,Reus Deportiu,0,0,13,3,4,11,1,0,H,H,1.0,2.0,18.0,15.0,2
2017-09-04,Alcorcon,1,0,14,5,5,23,2,0,Albacete,0,0,8,2,2,19,4,0,H,D,2.0,1.0,16.0,20.0,2
2017-09-08,Cadiz,2,0,12,5,7,16,1,0,Gimnastic,0,0,8,3,2,10,2,0,H,D,7.0,1.0,3.0,22.0,2
2017-09-09,Almeria,2,0,13,5,6,14,3,0,Lorca,1,0,10,5,6,10,4,0,H,D,4.0,4.0,12.0,13.0,2
2017-09-09,Barcelona B,4,3,12,7,3,16,2,0,Cordoba,0,0,15,5,10,15,2,0,H,H,4.0,3.0,14.0,15.0,2
2017-09-09,Huesca,0,0,13,6,8,17,3,0,Sevilla B,0,0,2,0,7,18,3,0,D,D,4.0,1.0,12.0,19.0,1
2017-09-09,Sp Gijon,1,1,8,3,7,18,2,0,Oviedo,1,0,11,5,3,25,4,0,D,H,7.0,4.0,2.0,12.0,1
2017-09-10,Albacete,0,0,14,3,9,11,2,0,Lugo,1,0,11,6,2,19,3,0,A,D,1.0,1.0,21.0,20.0,0
2017-09-10,Leonesa,4,1,11,5,6,11,3,0,Valladolid,4,1,10,6,7,17,1,0,D,D,6.0,6.0,8.0,6.0,1
2017-09-10,Tenerife,2,0,8,3,6,10,5,1,Granada,2,1,8,3,6,17,3,0,D,A,6.0,3.0,8.0,16.0,1
2017-09-10,Vallecano,0,0,17,2,3,10,1,0,Osasuna,3,1,11,5,3,22,5,0,A,A,5.0,2.0,10.0,18.0,0
2017-09-10,Zaragoza,0,0,9,1,1,16,3,0,Alcorcon,1,1,7,2,3,30,6,0,A,A,4.0,5.0,15.0,12.0,0
