Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2024-08-15,Granada,1,1,22,10,9,10,6,0,Albacete,2,2,9,3,5,11,3,0,A,A,1.84,3.37,4.41,2.23,1.76,2.11,1.71,1.83,1.97,0.0,0.0,12.0,1.0,0
2024-08-16,Mirandes,1,1,3,2,2,6,1,0,Cordoba,0,0,28,7,9,14,1,0,H,H,2.99,2.98,2.51,2.56,1.55,2.44,1.53,2.12,1.76,0.0,0.0,16.0,7.0,2
2024-08-16,Cadiz,0,0,13,3,6,14,3,0,Zaragoza,4,2,12,9,0,21,2,0,A,A,2.0,2.94,4.34,3.19,1.4,2.96,1.37,2.0,1.81,0.0,0.0,5.0,20.0,0
2024-08-17,Eibar,1,1,9,3,3,17,4,0,Castellon,0,0,11,4,3,9,1,0,H,H,1.77,3.58,4.45,2.16,1.79,2.05,1.74,2.01,1.81,0.0,0.0,8.0,7.0,2
2024-08-17,Ferrol,2,0,14,5,3,16,1,0,Malaga,2,1,7,2,3,16,3,0,D,A,2.28,2.99,3.38,2.63,1.52,2.53,1.49,1.93,1.87,0.0,0.0,10.0,14.0,1
2024-08-17,La Coruna,0,0,17,7,3,9,3,0,Oviedo,1,1,7,4,5,22,4,0,A,A,2.52,3.03,2.93,2.44,1.6,2.35,1.57,1.78,2.08,0.0,0.0,13.0,15.0,0
2024-08-18,Santander,2,2,12,5,5,18,3,0,Almeria,2,0,19,9,7,15,2,0,D,H,2.63,3.11,2.71,2.2,1.71,2.15,1.67,1.89,1.95,0.0,0.0,15.0,8.0,1
2024-08-18,Sp Gijon,1,0,11,1,7,15,2,0,Levante,2,2,11,5,1,16,2,0,A,A,1.99,3.07,4.13,2.73,1.5,2.6,1.47,1.99,1.82,0.0,0.0,16.0,15.0,0
2024-08-18,Burgos,3,2,12,6,5,13,2,0,Cartagena,1,1,12,3,5,19,4,0,H,H,1.94,3.16,4.18,2.62,1.54,2.48,1.5,1.94,1.85,0.0,0.0,11.0,12.0,2
2024-08-18,Elche,0,0,12,3,3,16,3,0,Huesca,1,0,6,3,1,18,2,0,A,D,2.03,2.98,4.08,2.88,1.45,2.73,1.42,2.02,1.78,0.0,0.0,12.0,14.0,0
2024-08-19,Eldense,2,0,15,4,7,11,1,0,Tenerife,1,0,13,5,2,17,3,0,H,D,2.41,2.95,3.13,2.67,1.5,2.59,1.47,2.03,1.77,0.0,0.0,13.0,14.0,2
2024-08-23,Santander,2,0,15,6,7,11,3,0,Eibar,2,1,16,3,5,14,2,0,D,A,2.27,3.17,3.21,2.07,1.88,1.99,1.79,1.94,1.88,1.0,3.0,13.0,6.0,1
2024-08-23,Huesca,2,1,10,4,3,13,4,0,La Coruna,1,0,13,4,11,5,0,0,H,H,2.55,2.76,3.21,3.27,1.39,2.98,1.37,2.13,1.73,3.0,0.0,7.0,20.0,2
2024-08-24,Tenerife,0,0,12,5,4,11,0,1,Almeria,1,0,20,2,8,9,2,0,A,D,2.69,2.92,2.77,2.62,1.5,2.49,1.49,1.89,1.94,0.0,1.0,16.0,11.0,0
