Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-08-12,Levante,0,0,16,2,10,19,3,0,Huesca,0,0,9,2,2,9,1,0,D,D,1.58,3.85,5.76,2.02,1.91,1.95,1.85,2.03,1.8,0.0,0.0,12.0,8.0,1
2022-08-13,Eibar,2,0,12,3,6,15,4,0,Tenerife,1,0,6,1,4,6,2,0,H,D,2.08,3.03,3.92,2.66,1.53,2.53,1.5,2.09,1.76,0.0,0.0,8.0,20.0,2
2022-08-13,Mirandes,1,1,15,2,3,16,1,0,Sp Gijon,1,1,8,4,2,5,2,0,D,D,2.62,3.2,2.69,2.23,1.77,2.11,1.71,1.88,1.95,0.0,0.0,15.0,19.0,1
2022-08-13,Leganes,1,0,15,2,3,11,3,0,Alaves,2,1,9,3,3,14,3,0,A,A,2.66,3.08,2.74,2.4,1.63,2.34,1.58,1.89,1.94,0.0,0.0,14.0,6.0,0
2022-08-13,Las Palmas,0,0,12,5,4,11,5,0,Zaragoza,0,0,8,3,2,20,3,0,D,D,1.96,3.3,3.99,2.38,1.68,2.26,1.62,1.95,1.87,0.0,0.0,13.0,20.0,1
2022-08-14,Santander,0,0,8,5,1,21,1,0,Villarreal B,2,0,10,5,3,18,2,0,A,D,2.14,3.09,3.63,2.58,1.54,2.49,1.52,1.82,2.01,0.0,0.0,19.0,20.0,0
2022-08-14,Ibiza,0,0,11,0,3,8,1,0,Granada,2,0,10,3,1,13,2,0,A,D,3.04,3.14,2.38,2.16,1.79,2.08,1.73,1.8,2.03,0.0,0.0,15.0,14.0,0
2022-08-14,Burgos,1,0,8,1,4,12,2,0,Malaga,0,0,11,3,5,15,1,0,H,D,2.51,2.93,3.05,2.7,1.51,2.61,1.47,1.75,2.1,0.0,0.0,13.0,16.0,2
2022-08-15,Oviedo,0,0,10,3,5,13,1,1,Andorra,1,0,7,4,3,11,1,0,A,D,1.68,3.51,5.37,2.28,1.72,2.19,1.66,1.89,1.93,0.0,0.0,16.0,13.0,0
2022-08-15,Lugo,1,1,7,3,2,14,4,0,Albacete,2,1,19,5,11,7,3,0,A,D,2.21,3.06,3.45,2.45,1.61,2.35,1.57,1.88,1.94,0.0,0.0,15.0,13.0,0
