Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2003-08-25,Sunderland,2,1,11,4,5,15,1,0,Watford,0,0,10,2,4,15,2,0,Andy Hall,H,H,3.0,0.0,17.0,23.0,2
2003-08-25,Reading,0,0,14,6,6,7,1,0,Rotherham,0,0,7,3,3,23,3,0,D Crick,D,D,7.0,4.0,2.0,16.0,1
2003-08-25,West Brom,1,1,8,4,6,11,2,0,Preston,0,0,10,4,3,9,2,1,A Kaye,H,H,6.0,1.0,5.0,21.0,2
2003-08-25,Crewe,1,0,16,11,10,5,0,0,Walsall,0,0,8,4,6,6,2,0,G Cain,H,D,4.0,5.0,15.0,7.0,2
2003-08-25,Cardiff,4,2,12,8,4,17,2,0,Derby,1,0,5,5,1,17,2,1,N Barry,H,H,4.0,1.0,16.0,21.0,2
2003-08-25,Gillingham,0,0,14,5,7,11,1,0,Burnley,3,2,15,7,1,13,3,0,M Halsey,A,A,5.0,0.0,10.0,24.0,0
2003-08-26,Crystal Palace,1,0,17,9,8,16,2,0,Sheffield United,2,2,12,4,7,12,2,1,S Mathieson,A,A,9.0,5.0,1.0,10.0,0
2003-08-26,Norwich,3,2,10,4,2,18,3,0,Wimbledon,2,0,9,7,4,15,3,1,P Prosser,H,H,4.0,3.0,14.0,17.0,2
2003-08-26,Stoke,0,0,18,10,5,11,1,0,Millwall,0,0,8,5,10,15,3,0,J Winter,D,D,7.0,7.0,5.0,6.0,1
2003-08-26,West Ham,1,1,17,11,5,10,2,0,Bradford,0,0,10,4,3,14,1,0,R Beeby,H,H,4.0,4.0,16.0,14.0,2
2003-08-26,Wigan,1,0,15,10,4,11,2,0,Ipswich,0,0,7,3,6,5,2,0,T Parkes,H,D,4.0,2.0,16.0,21.0,2
2003-08-27,Coventry,1,0,25,15,9,16,3,0,Nott'm Forest,3,1,8,3,6,8,3,0,P Danson,A,A,2.0,3.0,20.0,18.0,0
2003-08-30,Rotherham,0,0,8,2,6,17,3,0,Wigan,3,0,12,4,7,15,2,0,Mark Clattenburg,A,D,5.0,7.0,15.0,9.0,0
2003-08-30,Wimbledon,0,0,11,5,3,5,1,0,Reading,3,1,13,10,9,14,0,0,M Jones,A,A,3.0,8.0,18.0,4.0,0
2003-08-30,Watford,2,1,11,4,4,12,1,1,Gillingham,2,0,8,4,2,21,2,0,M Warren,D,H,0.0,5.0,24.0,15.0,1
2003-08-30,Walsall,1,0,7,3,5,11,1,1,Cardiff,1,0,12,9,10,4,2,1,P Joslin,D,D,5.0,7.0,15.0,9.0,1
2003-08-30,Sheffield United,2,1,9,3,3,10,0,0,Coventry,1,0,17,7,10,12,3,0,D Crick,H,H,8.0,2.0,8.0,20.0,2
2003-08-30,Preston,1,1,24,14,8,16,5,0,Stoke,0,0,19,10,9,13,3,0,P Walton,H,H,1.0,8.0,22.0,6.0,2
2003-08-30,Bradford,0,0,2,1,4,23,4,0,Sunderland,4,3,18,14,7,16,3,0,P Dowd,A,A,4.0,6.0,17.0,13.0,0
2003-08-30,Millwall,1,0,13,9,8,18,3,0,Crystal Palace,1,0,7,4,5,15,4,1,Howard Webb,D,D,8.0,9.0,8.0,5.0,1
2003-08-30,Ipswich,1,0,16,10,6,10,2,0,West Ham,2,1,11,6,7,12,2,0,A Hall,A,A,2.0,7.0,21.0,11.0,0
2003-08-30,Derby,0,0,17,12,2,12,2,0,West Brom,1,0,7,5,3,18,2,0,M Ryan,A,D,1.0,9.0,24.0,8.0,0
2003-08-30,Burnley,1,0,7,3,7,9,1,0,Crewe,0,0,9,3,5,6,1,0,G Laws,H,D,3.0,7.0,19.0,12.0,2
2003-08-30,Nott'm Forest,2,1,15,8,10,15,1,0,Norwich,0,0,13,7,6,13,2,0,L Cable,H,H,6.0,7.0,14.0,11.0,2
2003-09-06,Gillingham,4,2,10,8,6,10,2,0,Millwall,3,1,11,6,4,19,2,0,K Hill,H,H,6.0,9.0,16.0,8.0,2
2003-09-06,Stoke,1,0,12,7,4,14,3,1,Burnley,2,2,18,12,5,14,2,0,M Cooper,A,A,8.0,6.0,11.0,16.0,0
2003-09-13,Walsall,0,0,11,6,7,15,0,0,Derby,1,0,10,5,7,13,2,0,M Clattenburg,A,D,6.0,1.0,16.0,24.0,0
2003-09-13,Wimbledon,2,1,8,4,2,12,2,0,Wigan,4,3,12,8,7,19,4,0,M Cooper,A,A,3.0,10.0,21.0,4.0,0
2003-09-13,West Ham,1,1,11,10,6,12,4,0,Reading,0,0,5,3,5,19,2,0,D Gallagher,H,H,10.0,11.0,6.0,3.0,2
2003-09-13,West Brom,4,2,11,6,9,9,3,0,Ipswich,1,0,3,3,11,7,1,0,C Foy,H,H,12.0,2.0,3.0,23.0,2
2003-09-13,Watford,3,2,15,10,10,18,4,0,Millwall,1,1,5,4,4,19,4,1,B Knight,H,H,1.0,9.0,24.0,8.0,2
2003-09-13,Sunderland,2,0,9,4,6,9,3,0,Crystal Palace,1,0,5,2,2,12,2,0,G Salisbury,H,D,9.0,10.0,7.0,6.0,2
2003-09-13,Rotherham,0,0,17,11,6,19,3,0,Crewe,2,1,7,6,5,16,2,0,J P Robinson,A,A,5.0,7.0,17.0,15.0,0
2003-09-13,Nott'm Forest,3,1,12,7,8,9,2,0,Sheffield United,1,0,8,5,4,17,0,1,M Pike,H,H,9.0,11.0,9.0,6.0,2
2003-09-13,Norwich,2,0,16,9,9,16,1,0,Burnley,0,0,11,7,10,13,4,0,C Penton,H,D,7.0,9.0,15.0,11.0,2
2003-09-13,Coventry,4,2,25,15,9,13,1,0,Stoke,2,1,8,6,6,14,3,0,L Mason,H,H,2.0,8.0,23.0,15.0,2
2003-09-13,Cardiff,5,4,18,14,4,13,0,0,Gillingham,0,0,9,5,6,16,3,0,A Hall,H,H,8.0,9.0,14.0,12.0,2
2003-09-13,Bradford,2,0,12,3,5,13,3,0,Preston,1,1,18,13,11,14,3,1,R Pearson,H,A,4.0,4.0,21.0,20.0,2
2003-09-16,Burnley,0,0,14,7,10,11,0,0,Nott'm Forest,3,1,8,4,2,11,3,0,A Kaye,A,A,9.0,12.0,13.0,5.0,0
2003-09-16,Crewe,0,0,8,4,8,6,0,0,West Ham,3,3,17,11,8,15,1,0,A Butler,A,A,10.0,13.0,11.0,4.0,0
2003-09-16,Crystal Palace,0,0,13,5,9,6,2,0,Bradford,1,1,9,5,1,5,1,0,T Parkes,A,A,10.0,7.0,9.0,16.0,0
2003-09-16,Gillingham,1,1,11,4,3,18,3,0,Norwich,2,1,8,4,5,22,3,0,Graham Barber,A,D,9.0,10.0,15.0,9.0,0
2003-09-16,Ipswich,2,1,18,13,12,12,3,0,Walsall,1,1,9,6,6,11,1,0,L Cable,H,D,2.0,6.0,24.0,17.0,2
2003-09-16,Millwall,2,1,16,8,10,17,0,0,Wimbledon,0,0,8,2,4,11,5,0,P Durkin,H,H,9.0,3.0,13.0,24.0,2
2003-09-16,Preston,4,2,12,7,5,23,2,0,Coventry,2,1,14,7,6,12,1,2,E Evans,H,H,4.0,5.0,22.0,18.0,2
2003-09-16,Reading,2,0,14,8,9,13,3,0,Cardiff,1,1,12,7,4,10,2,0,M Fletcher,H,A,11.0,11.0,9.0,8.0,2
2003-09-16,Sheffield United,5,2,12,9,4,13,0,0,Rotherham,0,0,11,6,4,17,3,0,C Webster,H,H,11.0,5.0,10.0,21.0,2
2003-09-16,Stoke,3,3,13,7,5,17,2,0,Sunderland,1,0,11,8,8,12,5,1,Mike Pike,H,H,8.0,12.0,16.0,8.0,2
2003-09-16,Wigan,1,1,14,6,5,14,1,0,West Brom,0,0,10,6,8,13,0,0,M Jones,H,H,13.0,15.0,6.0,3.0,2
2003-09-17,Derby,3,1,17,9,4,13,0,0,Watford,2,1,5,3,4,12,3,1,M Dean,H,D,4.0,4.0,23.0,22.0,2
2003-09-20,Burnley,4,1,22,15,3,6,0,0,Bradford,0,0,14,6,9,9,0,0,M Dean,H,H,9.0,10.0,15.0,13.0,2
2003-09-20,Wigan,1,1,13,9,11,11,1,0,Watford,0,0,3,2,3,10,0,0,R Beeby,H,H,16.0,4.0,1.0,23.0,2
2003-09-20,Stoke,1,1,14,8,5,14,2,0,Norwich,1,0,11,8,3,12,0,0,P Joslin,D,H,11.0,13.0,12.0,7.0,1
2003-09-20,Sheffield United,5,0,15,8,7,18,2,0,Cardiff,3,0,16,13,6,18,3,0,M Riley,H,D,14.0,11.0,6.0,12.0,2
2003-09-20,Preston,4,1,15,9,6,17,2,0,Rotherham,1,1,9,2,4,14,4,1,G Laws,H,D,7.0,5.0,17.0,22.0,2
2003-09-20,Millwall,2,1,16,7,8,23,4,0,Walsall,1,1,8,4,4,20,5,0,P Prosser,H,D,12.0,6.0,10.0,19.0,2
2003-09-20,Reading,1,1,8,5,6,12,1,0,Coventry,2,1,17,9,3,13,1,0,P Crossley,A,D,14.0,5.0,7.0,20.0,0
2003-09-20,Gillingham,2,0,9,3,8,12,2,0,West Ham,0,0,7,2,6,15,2,1,P Armstrong,H,D,9.0,16.0,17.0,3.0,2
2003-09-20,Derby,1,0,13,8,5,17,1,0,Sunderland,1,0,15,9,11,7,1,0,P Walton,D,D,7.0,12.0,19.0,9.0,1
2003-09-20,Crystal Palace,2,0,9,6,6,12,3,0,West Brom,2,0,9,6,6,15,5,0,P Danson,D,D,10.0,15.0,15.0,5.0,1
2003-09-20,Crewe,3,0,19,9,5,7,1,0,Nott'm Forest,1,0,8,3,5,16,2,0,M Clattenburg,H,D,10.0,15.0,16.0,5.0,2
2003-09-20,Ipswich,4,2,14,5,11,10,3,0,Wimbledon,1,1,10,3,3,12,1,0,A Penn,H,H,5.0,3.0,21.0,24.0,2
2003-09-27,Walsall,2,0,15,9,3,10,1,0,Preston,1,0,6,2,8,11,2,0,D Crick,H,D,6.0,10.0,21.0,16.0,2
2003-09-27,Wimbledon,2,0,15,8,3,12,2,0,Burnley,2,2,7,6,8,12,3,1,M Warren,D,A,3.0,12.0,24.0,12.0,1
2003-09-27,West Brom,1,0,14,8,9,8,0,1,Stoke,0,0,5,2,4,12,2,2,G Laws,H,D,16.0,12.0,3.0,12.0,2
2003-09-27,Watford,1,0,7,5,11,13,0,0,Ipswich,2,0,12,9,5,12,2,0,A Leake,A,D,4.0,8.0,23.0,20.0,0
2003-09-27,Sunderland,2,2,11,5,4,12,0,0,Reading,0,0,10,6,5,13,1,0,H Webb,H,H,13.0,14.0,9.0,7.0,2
2003-09-27,Norwich,2,1,22,12,8,16,2,0,Crystal Palace,1,1,7,2,3,16,5,0,B Curson,H,D,14.0,11.0,9.0,15.0,2
2003-09-27,Nott'm Forest,1,1,7,3,5,17,2,1,Derby,1,1,10,4,3,22,1,0,S Mathieson,D,D,15.0,8.0,7.0,21.0,1
2003-09-27,Coventry,1,0,15,8,6,13,0,0,Wigan,1,0,10,4,8,16,3,1,M Thorpe,D,D,8.0,19.0,21.0,1.0,1
2003-09-27,Cardiff,3,1,18,13,7,8,0,0,Crewe,0,0,12,8,5,6,0,0,A Wiley,H,H,11.0,13.0,14.0,10.0,2
2003-09-27,Bradford,1,1,14,7,6,13,2,1,Sheffield United,2,1,11,7,2,13,2,0,P Taylor,A,D,10.0,17.0,18.0,3.0,0
2003-09-27,Rotherham,1,0,14,10,7,16,2,0,Gillingham,1,1,5,4,5,14,2,0,M Fletcher,D,A,5.0,12.0,22.0,14.0,1
2003-09-28,West Ham,1,1,8,6,5,8,2,0,Millwall,1,0,7,6,4,16,2,0,M Halsey,D,H,16.0,15.0,7.0,8.0,1
2003-09-29,Walsall,2,1,17,9,12,10,1,0,Gillingham,1,0,5,2,6,17,1,0,F Stretton,H,H,9.0,13.0,19.0,13.0,2
2003-09-30,Bradford,1,0,15,6,5,12,2,0,Derby,2,1,10,7,4,21,2,0,P Dowd,A,A,10.0,9.0,19.0,21.0,0
2003-09-30,Cardiff,0,0,13,6,8,8,1,0,Wigan,0,0,9,1,3,11,2,0,R Styles,D,D,14.0,20.0,9.0,2.0,1
2003-09-30,Norwich,2,1,13,6,5,13,0,0,Reading,1,1,9,5,8,16,0,0,K Hill,H,D,17.0,14.0,4.0,10.0,2
2003-09-30,Rotherham,3,1,11,9,10,11,1,0,Stoke,0,0,11,4,3,9,3,0,C Boyeson,H,H,6.0,12.0,22.0,14.0,2
2003-09-30,Sunderland,3,1,16,11,8,11,3,0,Ipswich,2,1,6,4,6,15,1,0,S Mathieson,H,D,16.0,11.0,6.0,18.0,2
2003-09-30,Watford,1,1,11,5,9,11,4,1,Burnley,1,0,12,7,5,11,3,0,A Hall,D,H,4.0,13.0,23.0,11.0,1
2003-09-30,West Brom,2,2,15,10,2,15,2,0,Millwall,1,1,5,4,1,16,2,0,C Webster,H,H,19.0,16.0,5.0,8.0,2
2003-09-30,Wimbledon,1,0,9,5,4,12,1,0,Sheffield United,2,0,6,4,4,14,3,0,S Dunn,A,D,4.0,20.0,24.0,3.0,0
2003-10-01,West Ham,3,2,10,9,3,20,1,0,Crystal Palace,0,0,16,7,5,10,2,0,M Jones,H,H,17.0,11.0,6.0,17.0,2
2003-10-01,Coventry,2,0,20,10,11,12,2,0,Crewe,0,0,9,5,3,8,1,0,J Ross,H,D,9.0,13.0,21.0,12.0,2
2003-10-01,Nott'm Forest,0,0,11,2,11,9,0,0,Preston,1,1,13,8,6,13,3,0,R Beeby,A,A,16.0,10.0,7.0,20.0,0
2003-10-04,Wigan,1,1,16,16,6,7,0,0,Norwich,1,0,11,10,4,14,2,0,R Pearson,D,H,21.0,20.0,3.0,5.0,1
2003-10-04,Burnley,3,1,14,6,7,8,0,0,Walsall,1,1,6,2,6,8,3,0,M Jones,H,D,14.0,12.0,11.0,15.0,2
2003-10-04,Crewe,0,0,9,5,11,16,0,0,Watford,1,0,6,3,4,15,2,1,F Stretton,A,D,13.0,5.0,13.0,23.0,0
2003-10-04,Crystal Palace,2,1,8,6,8,13,2,0,Cardiff,1,0,6,3,1,15,3,2,C Penton,H,H,11.0,15.0,20.0,10.0,2
2003-10-04,Derby,0,0,13,6,8,15,1,0,West Ham,1,0,9,6,6,11,2,0,M Fletcher,A,D,12.0,20.0,19.0,5.0,0
2003-10-04,Gillingham,0,0,2,0,2,15,2,0,West Brom,2,2,6,4,3,12,0,0,D Crick,A,A,13.0,22.0,14.0,4.0,0
2003-10-04,Ipswich,2,0,11,6,5,11,2,0,Rotherham,1,0,8,5,4,14,2,2,A D'Urso,H,D,11.0,9.0,20.0,22.0,2
2003-10-04,Millwall,2,0,6,4,3,21,1,1,Coventry,1,0,8,5,6,10,4,0,P Joslin,H,D,16.0,12.0,9.0,17.0,2
2003-10-04,Preston,1,1,17,7,6,21,0,0,Wimbledon,0,0,10,6,6,13,2,1,C Boyeson,H,H,13.0,4.0,14.0,24.0,2
2003-10-04,Reading,2,1,19,13,14,8,0,0,Bradford,2,1,9,5,0,11,5,0,P Walton,D,D,14.0,10.0,12.0,21.0,1
2003-10-04,Sheffield United,0,0,12,10,10,12,3,0,Sunderland,1,0,8,3,3,17,3,1,P Danson,A,D,23.0,19.0,2.0,6.0,0
2003-10-04,Stoke,2,2,11,6,6,9,2,0,Nott'm Forest,1,0,12,7,10,11,1,0,N Barry,H,H,12.0,16.0,19.0,9.0,2
2003-10-11,Rotherham,0,0,12,4,7,8,0,0,Millwall,0,0,4,1,4,17,2,0,E Evans,D,D,9.0,19.0,22.0,7.0,1
2003-10-11,Derby,2,1,13,8,3,18,4,0,Wigan,2,2,20,15,4,19,2,0,P Prosser,D,A,12.0,22.0,20.0,5.0,1
2003-10-11,Bradford,0,0,6,4,6,17,0,0,Ipswich,1,1,16,10,13,17,1,0,G Laws,A,A,11.0,14.0,21.0,14.0,0
2003-10-14,Wigan,2,0,18,6,5,16,1,0,Stoke,1,1,5,4,4,14,1,0,S Mathieson,H,A,23.0,15.0,3.0,14.0,2
2003-10-14,Watford,1,0,11,5,5,10,0,0,Walsall,1,1,7,5,6,13,2,0,K Hill,D,A,8.0,12.0,23.0,20.0,1
2003-10-14,Sunderland,0,0,14,7,4,17,0,0,Cardiff,0,0,3,2,3,18,3,0,A Wiley,D,D,22.0,15.0,5.0,12.0,1
2003-10-14,Reading,2,0,9,5,2,12,2,0,Gillingham,1,0,14,10,9,13,0,0,C Penton,H,D,15.0,13.0,13.0,19.0,2
2003-10-14,West Brom,0,0,15,10,11,15,3,0,Sheffield United,2,2,10,8,2,10,4,0,P Durkin,A,A,25.0,23.0,2.0,3.0,0
2003-10-14,Millwall,0,0,3,0,1,24,4,0,Preston,1,0,15,6,5,12,1,0,T Parkes,A,D,20.0,16.0,7.0,13.0,0
2003-10-14,Ipswich,6,5,18,7,10,12,1,0,Burnley,1,0,15,6,9,8,1,0,P Joslin,H,H,17.0,17.0,11.0,10.0,2
2003-10-14,Crystal Palace,1,1,15,8,11,18,2,1,Derby,1,0,7,3,1,12,0,0,P Armstrong,D,H,14.0,13.0,15.0,17.0,1
2003-10-14,Crewe,2,0,8,4,3,11,1,0,Bradford,2,0,19,10,11,23,3,0,M Ryan,D,D,13.0,11.0,18.0,21.0,1
2003-10-14,Nott'm Forest,2,2,17,7,7,8,0,0,Rotherham,2,0,10,4,8,7,0,0,G Cain,D,H,16.0,10.0,13.0,22.0,1
2003-10-15,Coventry,1,0,18,10,7,17,3,0,Wimbledon,0,0,9,6,6,18,3,1,S Bennett,H,D,12.0,4.0,20.0,24.0,2
2003-10-15,West Ham,1,1,11,8,5,14,2,0,Norwich,1,0,10,7,5,8,1,0,S Tomlin,D,H,23.0,21.0,5.0,6.0,1
2003-10-18,Sunderland,1,1,12,6,6,13,0,0,Walsall,0,0,3,2,1,13,2,1,J P Robinson,H,H,23.0,13.0,5.0,19.0,2
2003-10-18,Wigan,1,0,9,3,1,17,1,0,Gillingham,0,0,8,4,4,17,2,0,C Webster,H,D,26.0,13.0,3.0,20.0,2
2003-10-18,West Ham,2,1,11,7,10,9,3,0,Burnley,2,1,5,4,2,15,2,0,I Williamson,D,D,24.0,17.0,5.0,12.0,1
2003-10-18,West Brom,1,1,10,3,8,14,1,0,Norwich,0,0,6,4,5,12,2,0,G Salisbury,H,H,25.0,22.0,5.0,6.0,2
2003-10-18,Watford,1,0,21,10,10,10,1,0,Bradford,0,0,8,4,0,22,1,0,U Rennie,H,D,9.0,12.0,23.0,21.0,2
2003-10-18,Reading,3,1,17,9,7,10,2,0,Preston,2,1,7,3,6,19,3,1,A Hall,H,D,18.0,19.0,10.0,9.0,2
2003-10-18,Ipswich,1,1,17,11,8,9,2,0,Stoke,0,0,10,1,8,23,2,0,P Armstrong,H,H,20.0,15.0,8.0,16.0,2
2003-10-18,Millwall,2,0,12,5,10,18,3,2,Sheffield United,0,0,12,8,3,16,3,0,R Styles,H,D,20.0,26.0,9.0,3.0,2
2003-10-18,Crystal Palace,1,0,12,5,10,3,0,0,Rotherham,1,1,4,2,2,11,5,1,P Walton,D,A,15.0,11.0,15.0,23.0,1
2003-10-18,Crewe,3,2,9,6,1,11,0,0,Derby,0,0,13,6,7,17,5,1,M Warren,H,H,14.0,14.0,18.0,17.0,2
2003-10-18,Coventry,1,1,17,11,5,14,2,0,Cardiff,3,3,11,7,1,5,3,0,E Ilderton,A,A,15.0,16.0,16.0,14.0,0
2003-10-18,Nott'm Forest,6,3,13,9,12,13,1,0,Wimbledon,0,0,8,5,4,4,1,0,P Crossley,H,H,17.0,4.0,13.0,24.0,2
2003-10-21,Wigan,1,1,7,3,2,14,0,0,Sheffield United,1,0,4,4,8,14,2,0,P Walton,D,H,29.0,26.0,1.0,3.0,1
2003-10-21,Crewe,2,2,9,5,5,6,0,0,Preston,1,0,19,10,6,17,3,1,H Webb,H,H,17.0,19.0,14.0,12.0,2
2003-10-21,Crystal Palace,3,2,10,6,3,18,3,0,Ipswich,4,2,16,10,7,12,3,0,L Cable,A,D,16.0,23.0,15.0,6.0,0
2003-10-21,Norwich,2,0,13,7,5,13,2,1,Derby,1,0,18,12,10,20,4,0,R Beeby,H,D,22.0,14.0,8.0,18.0,2
2003-10-21,Reading,0,0,12,4,4,12,1,0,Walsall,1,1,9,3,0,10,1,0,M Ryan,A,A,21.0,13.0,9.0,19.0,0
2003-10-21,Sunderland,0,0,17,12,6,15,1,0,Rotherham,0,0,7,1,3,17,3,0,C Foy,D,D,26.0,12.0,4.0,23.0,1
2003-10-21,Watford,1,0,12,6,8,9,0,0,Coventry,1,0,14,8,8,12,0,0,A Kaye,D,D,12.0,15.0,22.0,17.0,1
2003-10-21,West Brom,0,0,11,6,14,4,0,0,Wimbledon,1,0,4,2,1,9,2,0,E Ilderton,A,D,28.0,4.0,2.0,24.0,0
2003-10-22,West Ham,1,0,13,6,7,7,1,0,Nott'm Forest,1,1,4,1,2,18,0,0,A Bates,D,A,25.0,20.0,6.0,10.0,1
2003-10-24,Sheffield United,1,1,21,15,11,17,1,0,Reading,2,2,12,8,8,14,0,0,S Tomlin,A,A,27.0,21.0,3.0,10.0,0
2003-10-25,Bradford,1,1,9,6,10,12,0,0,Nott'm Forest,2,0,11,5,7,10,0,0,A Leake,A,H,12.0,21.0,23.0,10.0,0
2003-10-25,Wimbledon,1,0,8,5,5,13,4,0,Watford,3,2,16,8,10,17,3,0,L Mason,A,A,7.0,13.0,24.0,20.0,0
2003-10-25,Walsall,2,0,10,8,5,15,0,0,Wigan,0,0,12,5,6,15,1,0,I Williamson,H,D,16.0,30.0,16.0,1.0,2
2003-10-25,Rotherham,0,0,9,3,5,10,2,0,West Brom,3,1,7,6,6,11,0,0,A Butler,A,A,13.0,28.0,22.0,2.0,0
2003-10-25,Preston,1,1,12,5,6,15,1,0,Ipswich,1,0,11,7,10,8,1,0,D Gallagher,D,H,19.0,26.0,13.0,6.0,1
2003-10-25,Stoke,1,0,10,3,4,16,1,0,Crewe,1,0,14,10,9,9,0,0,R Beeby,D,D,15.0,20.0,19.0,12.0,1
