Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2013-08-03,Barnsley,0,0,6,0,5,10,1,1,Wigan,4,1,15,9,8,8,1,0,G Eltrigham,A,A,0.0,0.0,1.0,23.0,0
2013-08-03,Reading,2,1,8,5,6,14,1,0,Ipswich,1,1,6,5,1,14,2,0,D Coote,H,D,0.0,0.0,20.0,13.0,2
2013-08-03,QPR,2,2,15,10,6,10,1,0,Sheffield Weds,1,1,9,1,1,11,2,0,S Mathieson,H,H,0.0,0.0,19.0,20.0,2
2013-08-03,Millwall,0,0,12,5,3,10,1,0,Yeovil,1,0,6,2,5,10,2,0,D Whitestone,A,D,0.0,0.0,18.0,21.0,0
2013-08-03,Middlesbrough,1,1,15,5,4,4,1,0,Leicester,2,0,12,7,4,5,0,0,A Madley,A,H,0.0,0.0,18.0,17.0,0
2013-08-03,Nott'm Forest,1,0,10,3,4,8,0,0,Huddersfield,0,0,5,1,3,12,2,0,G Salisbury,H,D,0.0,0.0,18.0,16.0,2
2013-08-03,Doncaster,1,0,10,3,5,8,2,0,Blackpool,3,1,8,4,5,6,3,0,K Woolmer,A,A,0.0,0.0,16.0,9.0,0
2013-08-03,Burnley,1,1,12,3,10,9,0,0,Bolton,1,1,13,3,6,8,1,0,M Clattenburg,D,D,0.0,0.0,13.0,10.0,1
2013-08-03,Bournemouth,2,1,14,8,7,12,1,0,Charlton,1,0,11,2,2,11,0,1,A D'Urso,H,H,0.0,0.0,12.0,14.0,2
2013-08-03,Birmingham,0,0,5,1,9,10,4,0,Watford,1,1,9,6,5,8,1,0,P Tierney,A,A,0.0,0.0,11.0,16.0,0
2013-08-03,Leeds,2,1,10,3,8,6,3,0,Brighton,1,1,7,6,6,6,1,0,J Adcock,H,D,0.0,0.0,15.0,13.0,2
2013-08-04,Derby,1,1,15,5,7,11,1,0,Blackburn,1,0,20,4,7,15,2,0,S Attwell,D,H,0.0,0.0,14.0,13.0,1
2013-08-10,Ipswich,3,0,8,5,8,7,1,0,Millwall,0,0,5,0,4,10,2,0,G Salisbury,H,D,0.0,0.0,17.0,22.0,2
2013-08-10,Yeovil,0,0,11,3,2,9,2,0,Birmingham,1,0,10,5,4,13,4,0,T Robinson,A,D,3.0,0.0,11.0,20.0,0
2013-08-10,Watford,6,1,14,11,2,9,2,0,Bournemouth,1,1,8,4,4,7,1,0,J Adcock,H,D,3.0,3.0,10.0,4.0,2
2013-08-10,Sheffield Weds,1,0,14,5,7,10,3,0,Burnley,2,2,10,4,3,12,3,0,D Webb,A,A,0.0,1.0,20.0,15.0,0
2013-08-10,Huddersfield,1,1,6,2,1,9,1,0,QPR,1,1,17,6,3,11,1,0,A Haines,D,D,0.0,3.0,20.0,8.0,1
2013-08-10,Bolton,1,1,16,5,3,14,2,0,Reading,1,0,12,4,12,6,2,0,C Boyeson,D,H,1.0,3.0,15.0,9.0,1
2013-08-10,Brighton,1,1,10,4,6,14,3,0,Derby,2,1,8,2,6,14,5,0,A D'Urso,A,D,0.0,1.0,18.0,16.0,0
2013-08-10,Blackpool,1,0,8,0,7,13,0,0,Barnsley,0,0,8,0,6,11,0,0,S Martin,H,D,3.0,0.0,8.0,23.0,2
2013-08-10,Blackburn,0,0,6,2,7,12,1,0,Nott'm Forest,1,0,11,2,3,15,3,0,A Madley,A,D,1.0,3.0,16.0,11.0,0
2013-08-10,Charlton,0,0,9,3,6,12,1,0,Middlesbrough,1,0,15,3,8,7,2,0,P Tierney,A,D,0.0,0.0,18.0,19.0,0
2013-08-11,Leicester,0,0,13,2,7,9,3,0,Leeds,0,0,10,0,9,11,1,0,K Stroud,D,D,3.0,3.0,11.0,10.0,1
