Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2004-08-07,Burnley,1,1,2,1,5,12,1,0,Sheffield United,1,0,9,6,5,17,0,0,P Joslin,D,H,0.0,0.0,2.0,18.0,1
2004-08-07,Reading,3,2,8,5,7,10,1,0,Brighton,2,1,7,6,1,8,2,0,P Crossley,H,H,0.0,0.0,17.0,3.0,2
2004-08-07,QPR,1,1,10,4,5,20,0,0,Rotherham,1,1,9,4,6,14,1,0,P Armstrong,D,D,0.0,0.0,16.0,17.0,1
2004-08-07,Preston,2,1,15,9,6,13,1,0,Watford,1,0,11,5,4,9,0,0,M Pike,H,H,0.0,0.0,17.0,20.0,2
2004-08-07,Plymouth,0,0,6,2,2,17,2,0,Millwall,0,0,12,4,5,16,2,0,I Williamson,D,D,0.0,0.0,17.0,15.0,1
2004-08-07,Wigan,1,1,27,17,8,18,2,0,Nott'm Forest,1,0,7,4,3,16,0,0,P Dowd,D,H,0.0,0.0,21.0,17.0,1
2004-08-07,Leeds,1,0,14,8,4,10,0,0,Derby,0,0,15,8,9,11,1,0,M Clattenburg,H,D,0.0,0.0,17.0,14.0,2
2004-08-07,Ipswich,2,1,20,13,13,14,0,0,Gillingham,1,1,7,4,7,9,1,0,A Marriner,H,D,0.0,0.0,16.0,15.0,2
2004-08-07,Crewe,2,1,9,7,3,14,0,0,Cardiff,2,1,18,7,6,12,1,0,M Thorpe,D,D,0.0,0.0,15.0,13.0,1
2004-08-07,Coventry,2,0,11,6,6,16,1,0,Sunderland,0,0,10,7,4,8,1,0,R Beeby,H,D,0.0,0.0,15.0,18.0,2
2004-08-07,Leicester,0,0,8,3,2,13,1,1,West Ham,0,0,13,3,6,10,1,1,M Ryan,D,D,0.0,0.0,16.0,18.0,1
2004-08-08,Stoke,2,0,14,7,7,15,2,0,Wolves,1,0,9,5,2,15,1,0,A Kaye,H,D,0.0,0.0,18.0,19.0,2
2004-08-09,Watford,3,2,12,7,3,17,2,0,QPR,0,0,5,3,6,16,2,0,A Bates,H,H,0.0,1.0,21.0,11.0,2
2004-08-10,West Ham,1,0,7,2,2,14,3,0,Reading,0,0,4,2,4,17,0,0,P Taylor,H,D,1.0,3.0,18.0,3.0,2
2004-08-10,Brighton,0,0,2,2,3,17,3,1,Plymouth,2,2,15,7,3,10,1,0,A Hall,A,A,0.0,1.0,20.0,18.0,0
2004-08-10,Cardiff,2,0,9,8,5,17,4,0,Coventry,1,1,6,4,2,17,1,0,I Williamson,H,A,1.0,3.0,10.0,4.0,2
2004-08-10,Gillingham,2,2,9,8,5,9,0,0,Leeds,1,0,12,4,8,13,2,0,R Styles,H,H,0.0,3.0,20.0,9.0,2
2004-08-10,Millwall,0,0,6,2,4,12,1,0,Wigan,2,0,9,6,6,15,0,0,L Probert,A,D,1.0,1.0,19.0,17.0,0
2004-08-10,Rotherham,0,0,7,5,5,9,0,0,Burnley,0,0,11,5,7,11,1,0,C Foy,D,D,1.0,1.0,16.0,14.0,1
2004-08-10,Sheffield United,0,0,18,10,8,11,3,0,Stoke,0,0,7,3,3,8,1,1,P Danson,D,D,1.0,3.0,17.0,9.0,1
2004-08-10,Sunderland,3,1,23,15,7,20,3,0,Crewe,1,1,8,7,1,11,1,0,E Evans,H,D,0.0,1.0,23.0,16.0,2
2004-08-11,Nott'm Forest,1,1,14,7,6,11,1,0,Ipswich,1,0,10,7,8,13,1,0,A Kaye,D,H,1.0,3.0,17.0,8.0,1
2004-08-11,Wolves,2,0,20,13,8,15,1,0,Preston,2,2,4,3,8,10,1,1,P Armstrong,D,A,0.0,3.0,22.0,9.0,1
2004-08-11,Derby,1,0,17,9,4,10,0,0,Leicester,2,1,9,6,2,18,0,0,G Laws,A,A,0.0,1.0,23.0,18.0,0
2004-08-13,Cardiff,0,0,11,3,5,17,0,0,Plymouth,1,1,5,2,3,14,1,0,P Taylor,A,A,4.0,4.0,3.0,2.0,0
2004-08-14,Sheffield United,0,0,15,6,9,7,0,0,Reading,1,1,8,6,5,13,2,0,A Bates,A,A,2.0,3.0,18.0,12.0,0
2004-08-14,Brighton,1,0,6,5,8,15,2,0,Coventry,1,0,13,7,8,11,1,0,P Joslin,D,D,0.0,3.0,24.0,11.0,1
2004-08-14,Derby,3,1,12,6,1,13,2,0,Ipswich,2,2,5,3,5,13,2,0,R Beeby,H,A,0.0,4.0,24.0,6.0,2
2004-08-14,Gillingham,2,1,8,8,4,16,2,0,Preston,1,1,13,6,5,13,1,0,G Hegley,H,D,3.0,4.0,12.0,5.0,2
2004-08-14,Millwall,2,1,12,6,4,24,2,0,Leicester,0,0,9,6,5,17,2,1,S Dunn,H,H,1.0,4.0,22.0,6.0,2
2004-08-14,Nott'm Forest,2,1,24,11,12,17,1,0,Crewe,2,2,7,6,3,13,1,0,A Leake,D,A,2.0,1.0,17.0,22.0,1
2004-08-14,Rotherham,1,0,9,6,3,13,2,0,Stoke,1,0,9,5,4,13,0,0,K Hill,D,D,2.0,4.0,19.0,6.0,1
2004-08-14,Sunderland,2,1,15,9,8,10,1,0,QPR,2,1,10,3,1,21,1,0,M Pike,D,D,3.0,1.0,15.0,24.0,1
2004-08-14,Watford,0,0,6,1,5,13,0,0,Burnley,1,0,11,6,3,17,1,0,R Olivier,A,D,3.0,2.0,14.0,19.0,0
2004-08-14,Wolves,0,0,11,6,11,2,0,0,Leeds,0,0,4,1,5,12,1,1,G Laws,D,D,1.0,3.0,23.0,17.0,1
2004-08-15,West Ham,1,0,10,2,9,17,0,0,Wigan,3,2,14,8,7,12,0,0,A D'Urso,A,A,4.0,4.0,8.0,6.0,0
2004-08-20,Preston,0,0,14,7,10,22,1,0,Sheffield United,1,1,4,3,3,13,3,1,C Foy,A,A,4.0,2.0,9.0,21.0,0
2004-08-21,Reading,1,1,4,2,3,11,0,0,Rotherham,0,0,6,2,2,14,3,0,L Probert,H,H,6.0,3.0,4.0,19.0,2
2004-08-21,QPR,0,0,14,6,5,12,1,0,Derby,2,2,9,5,2,13,0,0,M Riley,A,A,2.0,3.0,23.0,19.0,0
2004-08-21,Plymouth,2,2,13,5,1,12,1,0,Sunderland,1,0,9,4,7,12,2,0,P Crossley,H,H,7.0,4.0,3.0,11.0,2
2004-08-21,Leicester,0,0,13,8,7,20,0,0,Watford,1,0,8,6,6,18,2,0,A Marriner,A,D,4.0,3.0,16.0,18.0,0
2004-08-21,Stoke,2,1,16,15,2,11,1,0,Gillingham,0,0,2,2,1,13,1,0,A Leake,H,H,5.0,6.0,7.0,6.0,2
2004-08-21,Ipswich,3,1,12,8,6,12,2,0,Cardiff,1,0,4,1,1,13,1,0,P Joslin,H,H,4.0,4.0,11.0,12.0,2
2004-08-21,Crewe,2,1,8,4,6,8,1,0,West Ham,3,3,19,8,9,10,1,0,A Kaye,A,A,2.0,4.0,22.0,16.0,0
2004-08-21,Coventry,0,0,6,2,5,15,2,0,Millwall,1,0,12,7,4,14,2,0,M Atkinson,A,D,4.0,4.0,12.0,14.0,0
2004-08-21,Burnley,1,1,12,5,5,12,2,0,Wolves,1,1,4,3,2,12,3,0,C Webster,D,D,5.0,2.0,11.0,21.0,1
2004-08-21,Leeds,1,1,17,6,6,14,1,0,Nott'm Forest,1,0,10,4,6,12,3,0,M Pike,D,H,4.0,3.0,14.0,19.0,1
2004-08-21,Wigan,3,1,16,10,8,7,1,0,Brighton,0,0,7,1,3,12,2,0,M Jones,H,H,7.0,1.0,4.0,24.0,2
2004-08-27,Gillingham,0,0,14,7,6,9,1,0,QPR,1,1,10,5,0,16,0,0,M Thorpe,A,A,6.0,2.0,11.0,23.0,0
2004-08-28,Brighton,1,1,9,4,5,22,4,0,Preston,0,0,8,6,7,21,3,0,P Taylor,H,H,1.0,4.0,24.0,18.0,2
2004-08-28,Cardiff,0,0,16,7,10,10,2,0,Stoke,1,1,6,4,1,17,2,0,H Webb,A,A,4.0,8.0,18.0,4.0,0
2004-08-28,Derby,2,1,22,13,11,12,1,0,Crewe,4,2,13,10,4,11,0,0,L Mason,A,A,6.0,2.0,9.0,24.0,0
2004-08-28,Millwall,1,0,11,5,7,13,2,0,Reading,0,0,12,5,3,18,3,0,K Hill,H,D,7.0,9.0,6.0,4.0,2
2004-08-28,Nott'm Forest,1,0,13,8,6,16,4,1,Coventry,4,1,15,5,11,9,1,0,M Ryan,A,A,4.0,4.0,16.0,17.0,0
2004-08-28,Rotherham,0,0,7,6,8,12,2,0,Ipswich,2,1,14,8,3,13,2,0,G Laws,A,A,3.0,7.0,24.0,7.0,0
2004-08-28,Sunderland,1,0,8,2,7,11,2,0,Wigan,1,1,15,6,1,13,1,0,M Atkinson,D,A,4.0,10.0,17.0,2.0,1
2004-08-28,Watford,3,1,9,5,3,17,2,0,Plymouth,1,1,11,6,5,15,4,0,E Evans,H,D,6.0,10.0,9.0,4.0,2
2004-08-28,West Ham,1,0,4,4,9,7,3,1,Burnley,0,0,1,0,6,11,2,0,J P Robinson,H,D,7.0,6.0,9.0,10.0,2
2004-08-28,Wolves,1,0,9,4,6,9,2,0,Leicester,1,1,6,2,6,17,2,0,A Bates,D,A,3.0,4.0,23.0,19.0,1
2004-08-29,Sheffield United,2,0,13,8,9,19,0,0,Leeds,0,0,7,3,4,17,4,0,P Dowd,H,D,5.0,5.0,14.0,13.0,2
2004-08-30,Wigan,2,2,15,9,5,14,2,0,Cardiff,1,0,6,4,7,13,1,0,E Ilderton,H,H,11.0,4.0,1.0,22.0,2
2004-08-30,Stoke,1,0,10,5,4,13,0,0,Derby,0,0,8,4,3,10,2,0,N Barry,H,D,11.0,6.0,2.0,12.0,2
2004-08-30,Preston,2,2,17,7,8,10,0,0,Rotherham,0,0,6,2,5,12,2,0,E Evans,H,H,4.0,3.0,20.0,24.0,2
2004-08-30,Plymouth,3,2,12,7,6,15,2,0,Nott'm Forest,2,1,11,8,3,18,2,0,R Olivier,H,H,10.0,4.0,4.0,21.0,2
