Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-08-04,Nott'm Forest,1,1,11,2,5,13,0,0,Millwall,0,0,23,6,4,15,1,0,P Bankes,H,H,0.0,0.0,17.0,15.0,2
2017-08-04,Sunderland,1,1,20,4,6,12,1,0,Derby,1,1,11,4,7,11,0,0,O Langford,D,D,0.0,0.0,22.0,10.0,1
2017-08-05,Wolves,1,1,10,2,4,14,1,0,Middlesbrough,0,0,5,2,4,13,2,0,D Bond,H,H,0.0,0.0,23.0,16.0,2
2017-08-05,Sheffield United,1,1,9,2,6,6,0,0,Brentford,0,0,12,5,3,9,0,0,S Martin,H,H,0.0,0.0,21.0,9.0,2
2017-08-05,Preston,1,0,11,3,6,17,2,0,Sheffield Weds,0,0,6,1,3,18,3,0,T Harrington,H,D,0.0,0.0,18.0,21.0,2
2017-08-05,Ipswich,1,0,12,2,8,11,1,0,Birmingham,0,0,12,3,2,14,1,0,T Robinson,H,D,0.0,0.0,16.0,9.0,2
2017-08-05,QPR,2,1,11,4,10,17,1,0,Reading,0,0,4,2,1,12,2,1,S Duncan,H,H,0.0,0.0,18.0,19.0,2
2017-08-05,Burton,0,0,3,0,4,13,1,0,Cardiff,1,0,16,6,6,15,0,0,G Eltringham,A,D,0.0,0.0,13.0,14.0,0
2017-08-05,Bristol City,3,3,20,11,3,14,1,0,Barnsley,1,0,10,5,2,9,2,0,A Davies,H,H,0.0,0.0,13.0,11.0,2
2017-08-05,Aston Villa,1,1,12,5,5,13,2,0,Hull,1,0,14,5,3,11,0,0,A Madley,D,H,0.0,0.0,11.0,14.0,1
2017-08-05,Fulham,1,1,16,3,7,12,3,0,Norwich,1,0,19,5,1,10,2,0,J Linington,D,H,0.0,0.0,14.0,16.0,1
2017-08-06,Bolton,2,1,10,4,6,9,1,0,Leeds,3,3,11,5,8,14,0,0,S Hooper,A,A,0.0,0.0,15.0,16.0,0
2017-08-12,Middlesbrough,1,1,15,2,4,19,1,0,Sheffield United,0,0,7,3,3,11,1,0,P Bankes,H,H,0.0,3.0,20.0,8.0,2
2017-08-12,Sheffield Weds,1,0,14,4,4,10,0,0,QPR,1,1,10,4,1,16,3,0,C Kavanagh,D,A,0.0,3.0,22.0,2.0,1
2017-08-12,Reading,1,0,23,6,9,18,3,0,Fulham,1,0,6,3,3,7,1,1,S Hooper,D,D,0.0,1.0,24.0,13.0,1
2017-08-12,Millwall,1,0,14,8,4,14,2,0,Bolton,1,0,5,2,0,16,3,0,A Davies,D,D,0.0,0.0,23.0,19.0,1
2017-08-12,Leeds,0,0,12,4,6,14,1,0,Preston,0,0,9,1,4,14,1,1,S Duncan,D,D,3.0,3.0,3.0,7.0,1
2017-08-12,Birmingham,2,1,18,8,2,15,0,1,Bristol City,1,1,25,3,10,15,2,0,D Bond,H,D,0.0,3.0,21.0,4.0,2
