Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-08-08,Blackburn,1.0,1.0,12.0,3.0,4.0,6.0,1.0,0.0,Cardiff,1.0,1.0,6.0,3.0,5.0,14.0,3.0,0.0,A Madley,D,D,0.0,0.0,2.0,8.0,1.0
2014-08-09,Wigan,2.0,1.0,8.0,3.0,2.0,17.0,1.0,0.0,Reading,2.0,0.0,11.0,4.0,5.0,16.0,1.0,0.0,M Brown,D,H,0.0,0.0,23.0,19.0,1.0
2014-08-09,Watford,3.0,2.0,18.0,5.0,4.0,9.0,0.0,0.0,Bolton,0.0,0.0,16.0,4.0,7.0,18.0,0.0,0.0,C Boyeson,H,H,0.0,0.0,23.0,7.0,2.0
2014-08-09,Millwall,2.0,1.0,14.0,6.0,4.0,8.0,0.0,0.0,Leeds,0.0,0.0,9.0,3.0,5.0,11.0,0.0,0.0,O Langford,H,H,0.0,0.0,18.0,16.0,2.0
2014-08-09,Middlesbrough,2.0,1.0,20.0,8.0,11.0,9.0,1.0,0.0,Birmingham,0.0,0.0,4.0,0.0,2.0,13.0,1.0,0.0,G Salisbury,H,H,0.0,0.0,17.0,7.0,2.0
2014-08-09,Nott'm Forest,2.0,2.0,15.0,4.0,7.0,14.0,1.0,0.0,Blackpool,0.0,0.0,7.0,1.0,2.0,10.0,2.0,0.0,T Harrington,H,H,0.0,0.0,18.0,8.0,2.0
2014-08-09,Huddersfield,0.0,0.0,16.0,5.0,7.0,15.0,2.0,0.0,Bournemouth,4.0,2.0,12.0,7.0,4.0,8.0,1.0,0.0,S Duncan,A,A,0.0,0.0,15.0,9.0,0.0
2014-08-09,Derby,1.0,0.0,10.0,3.0,8.0,8.0,0.0,0.0,Rotherham,0.0,0.0,16.0,6.0,3.0,11.0,1.0,0.0,K Friend,H,D,0.0,0.0,13.0,17.0,2.0
2014-08-09,Brighton,0.0,0.0,11.0,3.0,4.0,13.0,3.0,1.0,Sheffield Weds,1.0,1.0,5.0,1.0,4.0,13.0,1.0,0.0,J Linington,A,A,0.0,0.0,12.0,17.0,0.0
2014-08-09,Brentford,1.0,0.0,14.0,4.0,11.0,3.0,1.0,0.0,Charlton,1.0,0.0,13.0,4.0,5.0,13.0,1.0,0.0,J Adcock,D,D,0.0,0.0,12.0,13.0,1.0
2014-08-09,Ipswich,2.0,1.0,14.0,5.0,5.0,14.0,3.0,0.0,Fulham,1.0,0.0,13.0,3.0,3.0,9.0,0.0,0.0,S Martin,H,H,0.0,0.0,15.0,14.0,2.0
2014-08-10,Wolves,1.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,Norwich,0.0,0.0,12.0,1.0,5.0,10.0,3.0,1.0,S Hooper,H,D,0.0,0.0,16.0,15.0,2.0
2014-08-16,Leeds,1.0,0.0,9.0,4.0,4.0,7.0,1.0,0.0,Middlesbrough,0.0,0.0,11.0,0.0,4.0,12.0,3.0,0.0,S Attwell,H,D,0.0,3.0,22.0,3.0,2.0
2014-08-16,Sheffield Weds,0.0,0.0,21.0,7.0,9.0,13.0,3.0,0.0,Derby,0.0,0.0,11.0,3.0,4.0,10.0,2.0,0.0,S Duncan,D,D,3.0,3.0,8.0,7.0,1.0
2014-08-16,Rotherham,1.0,0.0,9.0,3.0,4.0,15.0,3.0,0.0,Wolves,0.0,0.0,12.0,3.0,9.0,6.0,2.0,0.0,G Salisbury,H,D,0.0,3.0,20.0,9.0,2.0
2014-08-16,Reading,1.0,1.0,6.0,1.0,4.0,15.0,2.0,0.0,Ipswich,0.0,0.0,15.0,3.0,6.0,14.0,3.0,0.0,S Hooper,H,H,1.0,3.0,12.0,7.0,2.0
2014-08-16,Norwich,3.0,1.0,30.0,8.0,11.0,12.0,1.0,0.0,Watford,0.0,0.0,10.0,3.0,1.0,5.0,1.0,1.0,P Tierney,H,H,0.0,3.0,20.0,5.0,2.0
2014-08-16,Fulham,0.0,0.0,24.0,7.0,11.0,16.0,3.0,0.0,Millwall,1.0,1.0,11.0,6.0,2.0,15.0,0.0,0.0,L Mason,A,A,0.0,3.0,19.0,6.0,0.0
2014-08-16,Bolton,2.0,2.0,9.0,2.0,2.0,14.0,3.0,0.0,Nott'm Forest,2.0,2.0,20.0,7.0,10.0,9.0,0.0,0.0,E Ilderton,D,D,0.0,3.0,23.0,7.0,1.0
2014-08-16,Cardiff,3.0,2.0,16.0,9.0,6.0,13.0,0.0,0.0,Huddersfield,1.0,1.0,21.0,7.0,9.0,13.0,3.0,0.0,K Hill,H,H,1.0,0.0,17.0,24.0,2.0
2014-08-16,Bournemouth,1.0,0.0,16.0,5.0,13.0,15.0,1.0,0.0,Brentford,0.0,0.0,17.0,4.0,6.0,6.0,3.0,0.0,G Ward,H,D,3.0,1.0,7.0,17.0,2.0
2014-08-16,Blackpool,1.0,0.0,16.0,4.0,7.0,15.0,2.0,0.0,Blackburn,2.0,1.0,11.0,4.0,5.0,13.0,3.0,0.0,J Adcock,A,A,0.0,1.0,23.0,16.0,0.0
2014-08-16,Birmingham,1.0,0.0,18.0,5.0,2.0,15.0,0.0,0.0,Brighton,0.0,0.0,13.0,3.0,6.0,15.0,0.0,0.0,M Brown,H,D,0.0,0.0,22.0,20.0,2.0
2014-08-16,Charlton,2.0,1.0,12.0,5.0,3.0,12.0,0.0,0.0,Wigan,1.0,1.0,4.0,1.0,6.0,11.0,1.0,0.0,A D'Urso,H,D,1.0,1.0,18.0,17.0,2.0
2014-08-19,Leeds,0.0,0.0,5.0,1.0,2.0,16.0,5.0,0.0,Brighton,2.0,1.0,13.0,3.0,2.0,14.0,1.0,0.0,J Adcock,A,A,3.0,0.0,17.0,22.0,0.0
2014-08-19,Sheffield Weds,1.0,0.0,10.0,2.0,8.0,15.0,2.0,0.0,Millwall,1.0,0.0,14.0,2.0,5.0,13.0,1.0,0.0,N Miller,D,D,4.0,6.0,9.0,2.0,1.0
2014-08-19,Rotherham,0.0,0.0,15.0,3.0,2.0,11.0,2.0,0.0,Watford,2.0,0.0,9.0,3.0,2.0,7.0,2.0,0.0,D Webb,A,D,3.0,3.0,15.0,12.0,0.0
2014-08-19,Norwich,3.0,1.0,17.0,11.0,13.0,9.0,0.0,0.0,Blackburn,1.0,1.0,10.0,4.0,6.0,10.0,3.0,0.0,G Scott,H,D,3.0,4.0,11.0,7.0,2.0
2014-08-19,Charlton,3.0,2.0,13.0,7.0,0.0,10.0,2.0,0.0,Derby,2.0,1.0,15.0,5.0,4.0,13.0,1.0,0.0,M Bull,H,H,4.0,4.0,8.0,10.0,2.0
2014-08-19,Reading,1.0,0.0,16.0,2.0,5.0,9.0,2.0,0.0,Huddersfield,2.0,2.0,10.0,4.0,2.0,8.0,2.0,0.0,S Attwell,A,A,4.0,0.0,9.0,24.0,0.0
2014-08-19,Bournemouth,1.0,0.0,17.0,5.0,17.0,11.0,2.0,0.0,Nott'm Forest,2.0,0.0,9.0,3.0,2.0,19.0,2.0,0.0,K Friend,A,D,6.0,4.0,3.0,8.0,0.0
2014-08-19,Bolton,1.0,1.0,11.0,2.0,3.0,15.0,2.0,0.0,Middlesbrough,2.0,1.0,20.0,6.0,3.0,8.0,3.0,0.0,S Martin,A,D,1.0,3.0,22.0,12.0,0.0
2014-08-19,Cardiff,1.0,0.0,10.0,3.0,6.0,11.0,1.0,0.0,Wigan,0.0,0.0,12.0,1.0,8.0,9.0,0.0,0.0,R Madley,H,D,4.0,1.0,9.0,20.0,2.0
2014-08-19,Blackpool,1.0,1.0,16.0,5.0,4.0,17.0,2.0,0.0,Brentford,2.0,1.0,8.0,3.0,5.0,9.0,1.0,0.0,M Haywood,A,D,0.0,1.0,24.0,20.0,0.0
2014-08-19,Birmingham,2.0,1.0,14.0,3.0,3.0,10.0,1.0,0.0,Ipswich,2.0,0.0,20.0,5.0,5.0,9.0,0.0,0.0,R East,D,H,3.0,3.0,17.0,15.0,1.0
2014-08-20,Fulham,0.0,0.0,13.0,1.0,7.0,11.0,4.0,0.0,Wolves,1.0,1.0,13.0,2.0,6.0,13.0,0.0,0.0,J Linington,A,A,0.0,3.0,23.0,17.0,0.0
2014-08-23,Wigan,1.0,1.0,12.0,2.0,6.0,10.0,2.0,0.0,Blackpool,0.0,0.0,7.0,1.0,3.0,17.0,3.0,0.0,C Boyeson,H,H,1.0,0.0,21.0,24.0,2.0
2014-08-23,Watford,4.0,1.0,21.0,6.0,5.0,13.0,2.0,0.0,Leeds,1.0,1.0,4.0,0.0,1.0,15.0,2.0,2.0,J Linington,H,D,6.0,3.0,7.0,20.0,2.0
2014-08-23,Nott'm Forest,4.0,1.0,16.0,7.0,6.0,6.0,1.0,0.0,Reading,0.0,0.0,10.0,2.0,9.0,10.0,1.0,0.0,A Woolmer,H,H,7.0,4.0,2.0,12.0,2.0
2014-08-23,Millwall,0.0,0.0,11.0,1.0,10.0,11.0,1.0,0.0,Rotherham,1.0,0.0,12.0,3.0,6.0,16.0,2.0,0.0,P Tierney,A,D,7.0,3.0,4.0,19.0,0.0
2014-08-23,Middlesbrough,2.0,0.0,16.0,5.0,6.0,12.0,3.0,0.0,Sheffield Weds,3.0,2.0,12.0,5.0,5.0,12.0,3.0,0.0,P Dowd,A,A,6.0,5.0,8.0,11.0,0.0
2014-08-23,Wolves,1.0,0.0,12.0,2.0,7.0,8.0,2.0,0.0,Cardiff,0.0,0.0,8.0,4.0,3.0,8.0,2.0,0.0,D Drysdale,H,D,6.0,7.0,10.0,4.0,2.0
2014-08-23,Huddersfield,1.0,0.0,13.0,7.0,9.0,10.0,3.0,1.0,Charlton,1.0,0.0,12.0,3.0,9.0,6.0,1.0,0.0,T Robinson,D,D,3.0,7.0,20.0,5.0,1.0
2014-08-23,Derby,5.0,1.0,18.0,9.0,4.0,12.0,0.0,0.0,Fulham,1.0,0.0,9.0,4.0,5.0,6.0,0.0,0.0,O Langford,H,H,4.0,0.0,14.0,23.0,2.0
2014-08-23,Brighton,2.0,1.0,26.0,11.0,3.0,11.0,2.0,0.0,Bolton,1.0,1.0,9.0,1.0,4.0,7.0,1.0,0.0,G Scott,H,D,3.0,1.0,20.0,22.0,2.0
2014-08-23,Brentford,1.0,0.0,7.0,5.0,8.0,11.0,0.0,1.0,Birmingham,1.0,1.0,12.0,5.0,10.0,10.0,0.0,0.0,R Madley,D,A,4.0,4.0,15.0,18.0,1.0
2014-08-23,Blackburn,3.0,3.0,12.0,4.0,3.0,16.0,3.0,0.0,Bournemouth,2.0,0.0,23.0,7.0,13.0,12.0,1.0,0.0,G Eltringham,H,H,4.0,6.0,17.0,9.0,2.0
2014-08-23,Ipswich,0.0,0.0,13.0,2.0,5.0,13.0,2.0,0.0,Norwich,1.0,1.0,17.0,8.0,3.0,16.0,1.0,0.0,K Stroud,A,A,4.0,6.0,17.0,10.0,0.0
2014-08-30,Wolves,3.0,2.0,15.0,7.0,2.0,16.0,2.0,0.0,Blackburn,1.0,0.0,18.0,6.0,6.0,9.0,5.0,0.0,K Stroud,H,H,9.0,7.0,4.0,10.0,2.0
2014-08-30,Wigan,4.0,3.0,17.0,7.0,7.0,4.0,1.0,0.0,Birmingham,0.0,0.0,11.0,4.0,2.0,14.0,2.0,0.0,D Webb,H,H,4.0,5.0,18.0,16.0,2.0
2014-08-30,Watford,4.0,1.0,15.0,7.0,3.0,10.0,2.0,1.0,Huddersfield,2.0,0.0,27.0,10.0,9.0,6.0,5.0,0.0,N Swarbrick,H,H,9.0,4.0,3.0,20.0,2.0
2014-08-30,Sheffield Weds,0.0,0.0,15.0,7.0,5.0,12.0,4.0,0.0,Nott'm Forest,1.0,1.0,9.0,5.0,1.0,9.0,3.0,0.0,G Salisbury,A,A,8.0,10.0,6.0,3.0,0.0
2014-08-30,Rotherham,0.0,0.0,14.0,5.0,7.0,13.0,0.0,0.0,Brentford,2.0,1.0,13.0,4.0,4.0,7.0,1.0,0.0,S Attwell,A,A,6.0,5.0,15.0,16.0,0.0
2014-08-30,Norwich,1.0,1.0,13.0,5.0,6.0,11.0,4.0,0.0,Bournemouth,1.0,1.0,8.0,3.0,4.0,13.0,1.0,0.0,S Martin,D,D,9.0,6.0,4.0,13.0,1.0
2014-08-30,Millwall,2.0,1.0,17.0,4.0,5.0,19.0,3.0,0.0,Blackpool,1.0,0.0,12.0,4.0,2.0,21.0,3.0,0.0,A Woolmer,H,H,7.0,0.0,12.0,23.0,2.0
