Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2025-10-18,QPR,1,0,20,3,8,8,2,0,Millwall,2,2,5,5,3,13,4,0,A Herczeg,A,A,2.65,3.04,2.81,2.38,1.62,2.3,1.57,1.81,1.94,15.0,14.0,10.0,11.0,0
2025-10-18,Oxford,1,1,19,7,4,9,4,0,Derby,0,0,6,1,12,12,1,0,J Bell,H,H,2.51,3.07,2.96,2.5,1.56,2.45,1.51,2.08,1.67,6.0,8.0,22.0,19.0,2
2025-10-18,Coventry,2,0,14,5,2,7,0,0,Blackburn,0,0,17,3,7,15,2,0,S Allison,H,D,1.54,4.17,5.82,1.67,2.2,1.66,2.15,1.87,1.87,19.0,7.0,2.0,22.0,2
2025-10-21,Portsmouth,1,0,15,5,6,5,1,0,Coventry,2,1,19,7,5,12,1,0,G Ward,A,A,3.95,3.77,1.84,1.8,2.1,1.74,2.03,1.94,1.8,13.0,22.0,14.0,1.0,0
2025-10-21,Bristol City,3,1,13,4,2,10,1,0,Southampton,1,1,14,7,3,11,2,0,A Backhouse,H,D,2.46,3.41,2.77,1.93,1.95,1.86,1.89,1.76,2.0,16.0,12.0,7.0,15.0,2
2025-10-21,Preston,0,0,17,6,9,8,2,0,Birmingham,1,1,9,2,3,14,5,0,L Smith,A,A,2.92,3.14,2.49,2.38,1.67,2.25,1.61,2.02,1.76,16.0,12.0,8.0,17.0,0
2025-10-21,Millwall,2,2,15,7,3,13,2,0,Stoke,0,0,10,3,2,7,1,0,J Linington,H,H,2.34,3.19,3.13,2.3,1.63,2.25,1.61,1.94,1.8,17.0,18.0,7.0,4.0,2
2025-10-21,Blackburn,1,1,12,3,5,6,1,0,Sheffield United,3,0,11,5,5,10,1,0,D Webb,A,H,2.42,3.23,2.95,2.2,1.71,2.15,1.66,2.06,1.71,7.0,6.0,22.0,23.0,0
2025-10-21,Hull,2,2,9,6,1,8,1,0,Leicester,1,0,18,4,7,12,2,0,M Donohue,H,H,3.25,3.52,2.13,1.85,2.05,1.82,1.94,1.94,1.76,15.0,17.0,10.0,6.0,2
2025-10-21,Derby,1,0,8,3,5,13,2,0,Norwich,0,0,17,3,13,7,1,0,B Toner,H,D,2.49,3.16,2.92,2.23,1.67,2.18,1.65,1.75,2.03,8.0,8.0,22.0,21.0,2
2025-10-21,Ipswich,0,0,31,5,16,7,0,0,Charlton,3,0,15,8,3,11,3,0,F Hallam,A,D,1.62,3.79,5.6,2.1,1.79,2.04,1.74,1.76,1.99,13.0,15.0,13.0,10.0,0
2025-10-22,Swansea,0,0,11,2,6,8,1,1,QPR,1,1,15,4,3,9,4,0,J Busby,A,A,2.12,3.34,3.41,2.1,1.73,2.09,1.7,1.79,1.94,13.0,15.0,14.0,11.0,0
2025-10-22,Watford,2,1,19,5,4,12,0,0,West Brom,1,1,9,4,5,8,2,0,L Doughty,H,D,2.7,3.22,2.63,2.2,1.68,2.15,1.66,1.92,1.85,12.0,17.0,16.0,10.0,2
2025-10-22,Wrexham,1,1,11,6,6,12,3,1,Oxford,0,0,6,2,3,12,1,0,E Bell,H,H,1.99,3.44,3.73,2.0,1.85,1.95,1.79,1.95,1.81,10.0,9.0,19.0,20.0,2
2025-10-22,Sheffield Weds,0,0,11,3,6,8,3,0,Middlesbrough,1,1,19,7,5,4,1,0,T Kirk,A,A,4.73,3.75,1.71,1.96,1.93,1.91,1.85,1.88,1.86,6.0,21.0,24.0,2.0,0
2025-10-24,Preston,3,1,15,3,2,14,4,0,Sheffield United,2,2,12,3,4,11,1,0,F Hallam,H,A,2.62,3.09,2.82,2.32,1.66,2.25,1.61,1.8,1.96,16.0,9.0,11.0,21.0,2
2025-10-25,Hull,1,0,15,4,6,8,2,0,Charlton,1,0,11,5,2,9,1,0,A Kitchen,D,D,2.46,3.31,2.84,2.1,1.8,2.01,1.75,1.77,1.99,18.0,18.0,8.0,6.0,1
2025-10-25,Swansea,2,1,9,3,2,13,3,0,Norwich,1,1,7,3,3,12,1,0,A Herczeg,H,D,2.2,3.39,3.21,2.04,1.93,1.93,1.83,1.85,1.89,13.0,8.0,16.0,22.0,2
2025-10-25,Sheffield Weds,1,0,17,5,8,11,0,0,Oxford,2,2,11,4,3,11,0,0,P Tierney,A,A,2.71,3.29,2.58,2.1,1.8,2.01,1.75,1.93,1.83,6.0,9.0,24.0,20.0,0
2025-10-25,Millwall,1,1,9,4,5,12,1,0,Leicester,0,0,12,3,9,8,2,0,J Bell,H,H,2.66,3.26,2.64,2.2,1.73,2.12,1.67,1.88,1.89,20.0,17.0,3.0,10.0,2
2025-10-25,Derby,1,1,12,4,5,13,2,0,QPR,0,0,6,1,2,10,2,0,E Bell,H,H,2.52,3.28,2.77,2.1,1.74,2.08,1.71,1.85,1.91,11.0,18.0,20.0,9.0,2
2025-10-25,Middlesbrough,1,0,14,4,4,8,0,0,Wrexham,1,1,6,2,4,17,5,0,S Martin,D,A,1.77,3.65,4.51,2.0,1.89,1.94,1.81,1.97,1.78,24.0,13.0,2.0,17.0,1
2025-10-25,Blackburn,2,0,18,6,6,13,3,0,Southampton,1,1,12,5,5,7,1,1,R Madley,H,A,2.95,3.29,2.38,2.05,1.81,1.98,1.77,1.74,1.95,7.0,12.0,23.0,20.0,2
2025-10-25,Coventry,3,3,12,3,5,10,3,0,Watford,1,0,13,8,7,8,2,1,D Whitestone,H,H,1.49,4.43,6.08,1.68,2.25,1.64,2.18,1.77,1.98,25.0,15.0,1.0,13.0,2
2025-10-25,Ipswich,1,0,15,4,4,12,1,0,West Brom,0,0,10,1,5,8,1,0,J Smith,H,D,1.77,3.61,4.57,2.02,1.85,1.97,1.8,1.73,2.03,13.0,17.0,17.0,11.0,2
2025-10-25,Bristol City,1,1,5,1,0,9,2,0,Birmingham,0,0,13,1,6,6,1,0,J Linington,H,H,2.26,3.29,3.19,2.15,1.73,2.09,1.69,1.92,1.82,19.0,15.0,4.0,15.0,2
2025-10-25,Portsmouth,0,0,14,3,6,8,2,0,Stoke,1,0,11,2,2,15,3,0,T Kirk,A,D,2.74,3.25,2.56,2.1,1.8,2.04,1.73,1.94,1.82,13.0,18.0,18.0,8.0,0
2025-10-31,Wrexham,3,0,13,7,3,9,2,0,Coventry,2,1,18,5,6,10,1,0,A Backhouse,H,A,3.77,3.51,1.95,2.05,1.83,1.97,1.79,1.85,1.91,14.0,28.0,16.0,1.0,2
2025-11-01,QPR,1,1,12,5,3,16,4,0,Ipswich,4,1,12,7,2,10,0,0,S Allison,A,D,3.59,3.57,2.0,1.91,1.95,1.85,1.9,1.81,1.96,18.0,16.0,9.0,13.0,0
2025-11-01,Leicester,0,0,12,1,7,9,0,0,Blackburn,2,1,9,5,4,12,1,0,T Nield,A,A,1.78,3.63,4.47,2.0,1.85,1.96,1.79,1.99,1.77,17.0,10.0,11.0,21.0,0
2025-11-01,Norwich,0,0,15,3,6,8,1,0,Hull,2,0,9,4,4,12,2,0,J Smith,A,D,2.08,3.66,3.26,1.73,2.15,1.7,2.09,1.79,1.99,8.0,19.0,23.0,9.0,0
2025-11-01,West Brom,0,0,13,6,8,17,1,0,Sheffield Weds,0,0,5,2,3,14,1,0,B Toner,D,D,1.5,4.26,6.28,1.91,1.95,1.86,1.88,1.83,1.95,17.0,6.0,13.0,24.0,1
2025-11-01,Birmingham,4,1,19,7,9,12,1,0,Portsmouth,0,0,5,0,5,10,2,0,A Kitchen,H,H,1.79,3.53,4.57,2.15,1.73,2.08,1.7,1.99,1.77,15.0,13.0,16.0,18.0,2
2025-11-01,Charlton,1,0,11,4,4,10,0,0,Swansea,1,0,11,2,7,8,0,0,D Webb,D,D,2.09,3.27,3.61,2.3,1.66,2.22,1.61,1.77,2.0,19.0,16.0,8.0,15.0,1
2025-11-01,Oxford,2,1,14,6,5,5,0,0,Millwall,2,1,11,4,8,14,0,0,F Hallam,D,D,2.78,3.18,2.58,2.25,1.67,2.22,1.62,1.94,1.81,12.0,23.0,20.0,3.0,1
2025-11-01,Sheffield United,1,0,15,5,9,10,2,0,Derby,3,1,12,4,4,11,1,0,M Salisbury,A,A,1.83,3.47,4.44,2.25,1.68,2.16,1.65,1.8,1.97,9.0,14.0,22.0,17.0,0
2025-11-01,Southampton,0,0,10,2,8,11,1,0,Preston,2,1,12,3,2,18,3,0,M Donohue,A,A,1.7,3.83,4.77,1.91,2.0,1.84,1.9,1.85,1.91,12.0,19.0,21.0,9.0,0
2025-11-01,Stoke,5,3,13,8,4,13,3,0,Bristol City,1,0,16,5,10,10,0,0,J Bell,H,H,2.4,3.26,2.94,2.1,1.74,2.08,1.71,2.04,1.73,21.0,22.0,7.0,4.0,2
2025-11-01,Watford,3,2,9,4,1,15,2,0,Middlesbrough,0,0,14,4,7,11,1,0,J Busby,H,H,2.77,3.35,2.49,2.05,1.85,1.97,1.78,1.94,1.81,15.0,25.0,17.0,2.0,2
2025-11-04,Oxford,0,0,16,1,10,6,1,0,Stoke,3,2,14,6,7,13,3,0,L Doughty,A,A,3.05,3.23,2.35,2.14,1.73,2.09,1.7,1.79,1.94,13.0,24.0,18.0,3.0,0
2025-11-04,Charlton,1,0,11,3,4,13,0,0,West Brom,0,0,13,1,3,12,0,0,L Smith,H,D,2.54,3.08,2.9,2.63,1.58,2.42,1.53,1.76,2.02,20.0,18.0,8.0,12.0,2
2025-11-04,Coventry,3,0,17,8,6,5,3,0,Sheffield United,1,1,11,4,13,14,2,0,J Linington,H,A,1.59,4.2,5.15,1.66,2.3,1.63,2.21,1.97,1.82,28.0,9.0,1.0,22.0,2
2025-11-04,Leicester,1,1,6,2,3,18,6,0,Middlesbrough,1,0,17,4,6,11,1,1,A Herczeg,D,H,2.18,3.39,3.24,2.05,1.88,1.97,1.8,1.85,1.92,17.0,25.0,14.0,3.0,1
2025-11-04,Birmingham,4,2,12,6,2,3,0,0,Millwall,0,0,4,2,3,12,0,0,G Ward,H,H,1.9,3.4,4.15,2.2,1.68,2.16,1.66,1.86,1.91,18.0,24.0,12.0,4.0,2
2025-11-04,Derby,2,1,9,3,6,13,1,0,Hull,1,0,8,2,5,7,0,0,S Martin,H,H,2.21,3.31,3.26,2.14,1.76,2.05,1.73,1.88,1.88,17.0,22.0,17.0,8.0,2
2025-11-04,Bristol City,0,0,12,0,6,8,0,0,Blackburn,1,1,16,5,3,10,3,0,D Whitestone,A,A,2.1,3.35,3.51,2.1,1.83,2.01,1.76,1.78,2.0,22.0,13.0,6.0,19.0,0
2025-11-04,Ipswich,1,1,16,4,2,2,1,0,Watford,1,1,4,2,5,14,2,0,D Webb,D,D,1.69,3.74,4.94,1.91,1.95,1.85,1.9,1.86,1.91,19.0,18.0,11.0,12.0,1
2025-11-05,Preston,2,1,4,3,2,12,3,0,Swansea,1,0,18,5,8,5,1,0,A Backhouse,H,H,2.24,3.2,3.3,2.32,1.67,2.22,1.62,1.9,1.88,22.0,17.0,6.0,17.0,2
2025-11-05,QPR,1,0,20,5,12,12,1,0,Southampton,2,0,9,2,1,14,3,0,J Bell,A,D,2.75,3.35,2.51,1.95,1.91,1.89,1.86,1.96,1.8,18.0,12.0,15.0,21.0,0
2025-11-05,Sheffield Weds,1,1,15,6,9,9,0,0,Norwich,1,0,13,3,4,8,4,0,E Duckworth,D,H,3.26,3.48,2.14,1.91,1.95,1.85,1.9,1.93,1.8,7.0,8.0,24.0,23.0,1
2025-11-05,Portsmouth,0,0,19,7,10,9,3,0,Wrexham,0,0,8,3,3,8,3,0,R Madley,D,D,2.47,3.22,2.89,2.12,1.73,2.09,1.7,1.73,2.03,13.0,17.0,21.0,16.0,1
2025-11-07,Watford,1,1,16,10,6,10,2,0,Bristol City,1,1,10,4,4,9,1,0,P Tierney,D,D,2.09,3.35,3.53,2.2,1.73,2.1,1.69,1.79,1.99,19.0,22.0,12.0,7.0,1
2025-11-08,Swansea,1,0,9,4,4,13,5,0,Ipswich,4,1,11,4,5,14,3,0,E Duckworth,A,A,3.57,3.41,2.05,2.1,1.8,2.02,1.74,1.75,2.01,17.0,20.0,17.0,10.0,0
2025-11-08,Stoke,0,0,10,2,3,9,3,0,Coventry,1,0,17,3,6,9,3,0,J Busby,A,D,2.88,3.5,2.33,1.86,2.0,1.79,1.95,1.79,1.92,27.0,31.0,2.0,1.0,0
2025-11-08,Wrexham,1,0,18,6,8,9,1,0,Charlton,0,0,11,4,2,10,4,0,L Doughty,H,D,2.24,3.25,3.24,2.2,1.67,2.16,1.65,1.92,1.84,18.0,23.0,14.0,7.0,2
2025-11-08,West Brom,2,0,26,6,11,6,0,0,Oxford,1,0,9,4,5,6,0,0,J Miles,H,D,1.75,3.58,4.78,2.1,1.73,2.08,1.7,1.93,1.85,18.0,13.0,15.0,21.0,2
2025-11-08,Southampton,3,2,12,7,4,8,2,0,Sheffield Weds,1,1,11,3,5,16,2,0,R Ricardo,H,H,1.41,4.67,7.14,1.7,2.2,1.67,2.13,1.89,1.88,15.0,8.0,19.0,24.0,2
2025-11-08,Sheffield United,0,0,20,3,14,6,0,0,QPR,0,0,13,4,5,7,2,0,L Smith,D,D,2.03,3.46,3.58,1.96,1.91,1.92,1.84,1.98,1.78,9.0,18.0,23.0,17.0,1
2025-11-08,Norwich,1,0,8,3,6,17,1,0,Leicester,2,0,14,7,3,10,1,0,D Whitestone,A,D,2.93,3.43,2.33,1.93,2.03,1.82,1.93,1.8,1.92,9.0,18.0,23.0,16.0,0
2025-11-08,Middlesbrough,2,2,8,4,3,9,1,0,Birmingham,1,1,13,5,5,13,1,0,S Allison,H,H,2.61,3.16,2.77,2.3,1.62,2.25,1.6,1.85,1.91,26.0,21.0,3.0,10.0,2
2025-11-08,Millwall,1,1,14,4,10,11,2,0,Preston,1,1,8,6,6,10,2,0,S Martin,D,D,2.18,3.2,3.46,2.36,1.62,2.27,1.59,1.82,1.96,24.0,25.0,5.0,4.0,1
2025-11-08,Hull,3,2,13,4,5,6,1,0,Portsmouth,2,2,13,5,5,14,3,0,T Nield,H,D,2.1,3.49,3.34,1.91,1.98,1.84,1.91,1.81,1.96,22.0,14.0,9.0,20.0,2
2025-11-08,Blackburn,1,0,8,3,13,6,1,0,Derby,2,2,6,4,3,11,3,0,T Kirk,A,A,1.97,3.29,3.99,2.38,1.64,2.27,1.59,1.94,1.83,16.0,20.0,19.0,15.0,0
2025-11-21,Preston,1,1,15,4,3,11,1,0,Blackburn,2,1,12,6,7,3,0,0,P Tierney,A,D,2.44,3.11,3.03,2.3,1.67,2.24,1.62,2.04,1.75,26.0,16.0,4.0,19.0,0
2025-11-22,QPR,3,1,26,8,9,8,0,0,Hull,2,1,8,4,5,9,1,0,J Linington,H,D,2.1,3.36,3.49,1.98,1.91,1.92,1.82,1.77,2.01,19.0,25.0,17.0,5.0,2
2025-11-22,Portsmouth,3,1,15,7,3,10,2,0,Millwall,1,0,7,2,4,12,1,1,M Salisbury,H,H,2.68,3.1,2.73,2.3,1.62,2.25,1.6,1.85,1.92,14.0,25.0,20.0,6.0,2
2025-11-22,Oxford,1,1,9,2,1,16,3,0,Middlesbrough,1,0,19,3,8,12,2,0,B Toner,D,H,3.63,3.37,2.03,2.1,1.8,2.01,1.75,1.76,1.99,13.0,29.0,21.0,2.0,1
2025-11-22,Leicester,2,2,6,2,0,16,6,0,Stoke,1,0,11,5,10,11,2,0,M Donohue,H,H,2.01,3.44,3.67,1.91,2.0,1.85,1.9,1.97,1.79,21.0,27.0,13.0,3.0,2
2025-11-22,Ipswich,0,0,19,8,5,9,2,0,Wrexham,0,0,2,0,2,17,3,0,D Whitestone,D,D,1.55,4.06,5.88,1.88,2.0,1.82,1.93,1.9,1.88,23.0,21.0,8.0,14.0,1
2025-11-22,Birmingham,4,3,16,6,3,10,1,0,Norwich,1,1,15,7,8,8,2,0,A Backhouse,H,H,1.69,3.76,4.88,1.91,1.95,1.87,1.88,1.87,1.9,21.0,9.0,14.0,23.0,2
2025-11-22,Coventry,3,1,24,11,8,10,2,0,West Brom,2,2,7,5,1,9,1,1,A Kitchen,H,A,1.76,3.67,4.55,1.93,1.95,1.86,1.89,1.95,1.83,34.0,21.0,1.0,15.0,2
2025-11-22,Charlton,1,1,12,2,3,15,4,0,Southampton,5,5,23,8,4,6,0,0,S Martin,A,A,2.7,3.18,2.65,2.23,1.73,2.12,1.68,1.88,1.88,23.0,18.0,11.0,18.0,0
2025-11-22,Bristol City,3,2,15,8,5,10,2,0,Swansea,0,0,17,5,6,7,0,0,J Smith,H,H,2.17,3.26,3.38,2.17,1.73,2.11,1.68,1.85,1.92,23.0,17.0,10.0,19.0,2
2025-11-22,Derby,2,1,9,2,9,8,2,0,Watford,3,0,14,4,3,15,1,0,G Ward,A,H,2.53,3.14,2.88,2.3,1.62,2.25,1.59,1.75,2.0,23.0,20.0,11.0,17.0,0
2025-11-23,Sheffield Weds,0,0,5,0,4,13,3,0,Sheffield United,3,1,11,7,7,8,0,0,D Webb,A,A,3.75,3.4,1.98,2.03,1.83,1.96,1.78,1.82,1.95,8.0,10.0,24.0,22.0,0
2025-11-25,Watford,1,1,24,5,6,11,2,0,Preston,1,1,9,3,2,10,4,0,J Bell,D,D,1.89,3.39,4.19,2.18,1.75,2.1,1.69,1.86,1.89,23.0,26.0,11.0,5.0,1
2025-11-25,Southampton,3,3,18,8,11,8,1,0,Leicester,0,0,7,2,3,13,0,1,G Ward,H,H,2.0,3.52,3.57,1.83,2.0,1.8,1.95,1.99,1.78,21.0,24.0,16.0,10.0,2
2025-11-25,Swansea,1,0,9,4,4,10,0,0,Derby,2,1,13,5,2,20,2,0,A Kitchen,A,A,2.16,3.12,3.56,2.5,1.56,2.38,1.54,1.81,1.95,17.0,23.0,20.0,13.0,0
2025-11-25,Hull,0,0,11,2,3,12,2,0,Ipswich,2,0,16,6,6,10,2,0,L Smith,A,D,4.27,3.67,1.79,1.85,2.05,1.8,1.96,1.79,1.97,25.0,24.0,7.0,9.0,0
2025-11-25,Norwich,1,1,15,6,8,8,1,0,Oxford,1,0,12,4,4,10,0,0,T Reeves,D,H,1.9,3.59,3.88,1.9,2.03,1.83,1.93,1.86,1.9,9.0,14.0,23.0,21.0,1
2025-11-25,Middlesbrough,2,1,11,2,8,12,0,0,Coventry,4,2,20,8,3,16,0,0,M Donohue,A,A,2.71,3.35,2.53,1.93,1.93,1.87,1.88,1.92,1.84,30.0,37.0,2.0,1.0,0
2025-11-25,Stoke,3,3,15,4,5,13,1,0,Charlton,0,0,4,2,0,13,1,0,T Nield,H,H,1.76,3.61,4.58,2.1,1.8,2.03,1.73,1.99,1.78,27.0,23.0,4.0,14.0,2
2025-11-26,Blackburn,0,0,9,1,6,14,3,0,QPR,1,0,10,3,4,6,0,0,A Herczeg,A,D,2.19,3.34,3.25,2.05,1.8,2.0,1.75,1.87,1.89,19.0,22.0,18.0,16.0,0
2025-11-26,Millwall,1,0,24,8,9,7,0,0,Sheffield Weds,0,0,11,3,5,11,3,0,J Miles,H,D,1.67,3.68,5.17,2.05,1.8,1.96,1.78,1.82,1.94,25.0,8.0,10.0,24.0,2
2025-11-26,Sheffield United,3,1,15,5,7,7,0,0,Portsmouth,0,0,4,2,2,10,1,1,L Doughty,H,H,1.77,3.59,4.55,2.0,1.86,1.96,1.8,1.95,1.8,13.0,17.0,22.0,19.0,2
2025-11-26,Wrexham,2,1,12,4,2,10,1,0,Bristol City,0,0,13,3,4,8,2,0,R Ricardo,H,H,2.51,3.24,2.81,2.14,1.8,2.03,1.74,1.78,1.97,22.0,26.0,16.0,7.0,2
2025-11-26,West Brom,1,1,13,4,3,7,1,0,Birmingham,1,0,14,4,3,12,2,0,T Kirk,D,H,2.7,3.07,2.7,2.4,1.62,2.29,1.57,1.88,1.88,21.0,24.0,17.0,12.0,1
2025-11-28,Oxford,2,1,13,8,3,13,0,0,Ipswich,1,0,17,7,6,5,0,0,M Donohue,H,H,5.44,3.82,1.62,2.0,1.94,1.89,1.87,1.99,4.3,15.0,27.0,22.0,5.0,2
2025-11-29,Millwall,3,0,21,7,9,11,1,0,Southampton,2,0,11,8,6,6,2,0,B Toner,H,D,3.18,3.39,2.22,2.0,1.91,1.94,1.82,1.87,4.08,28.0,24.0,4.0,13.0,2
2025-11-29,West Brom,3,0,26,10,7,11,1,0,Swansea,2,2,3,2,1,13,2,0,T Nield,H,A,1.8,3.4,4.6,2.25,1.67,2.18,1.64,1.76,1.98,22.0,17.0,17.0,20.0,2
2025-11-29,Sheffield Weds,2,2,12,5,3,10,1,0,Preston,3,1,7,5,3,12,1,0,O Langford,A,H,3.34,3.23,2.21,2.25,1.75,2.12,1.69,1.89,4.06,8.0,27.0,24.0,6.0,0
2025-11-29,Norwich,3,3,17,6,9,4,2,0,QPR,1,1,12,5,6,14,2,0,L Smith,H,H,2.46,3.39,2.79,2.0,1.91,1.89,1.85,1.79,5.31,10.0,25.0,23.0,13.0,2
2025-11-29,Wrexham,1,0,16,2,7,6,1,0,Blackburn,1,1,12,3,7,11,3,0,T Reeves,D,A,2.27,3.26,3.18,2.2,1.73,2.1,1.69,1.93,4.36,25.0,19.0,10.0,18.0,1
2025-11-29,Middlesbrough,2,0,21,4,9,9,0,0,Derby,1,1,6,1,8,13,2,0,J Linington,H,A,1.74,3.55,4.93,2.2,1.73,2.13,1.67,1.92,4.35,30.0,26.0,5.0,9.0,2
2025-11-29,Stoke,1,1,12,7,7,12,2,0,Hull,2,0,11,6,8,15,4,0,L Doughty,A,H,1.68,3.88,4.82,1.81,2.0,1.77,1.98,1.83,4.43,30.0,25.0,4.0,11.0,0
2025-11-29,Leicester,2,0,15,3,4,12,2,0,Sheffield United,3,3,13,3,9,9,1,0,A Backhouse,A,A,2.29,3.32,3.1,2.1,1.83,1.97,1.78,1.93,4.34,24.0,16.0,16.0,22.0,0
2025-11-29,Coventry,3,2,26,8,6,3,1,0,Charlton,1,1,9,4,3,12,1,0,D Webb,H,H,1.42,4.49,7.24,1.8,2.1,1.75,2.02,1.97,4.31,40.0,23.0,1.0,17.0,2
2025-11-29,Portsmouth,0,0,13,2,4,11,3,0,Bristol City,1,1,15,5,4,12,0,0,S Allison,A,A,2.83,3.33,2.46,2.08,1.8,1.98,1.77,1.7,4.24,17.0,26.0,22.0,8.0,0
2025-12-01,Birmingham,2,2,13,5,6,11,3,0,Watford,1,0,12,4,6,10,2,0,A Herczeg,H,H,1.82,3.47,4.33,2.1,1.75,2.05,1.72,1.8,1.95,25.0,24.0,11.0,15.0,2
2025-12-02,Blackburn,1,0,14,3,9,12,1,0,Ipswich,1,0,11,2,3,11,3,0,O Langford,D,D,3.72,3.45,1.99,2.02,1.87,1.94,1.81,1.82,1.94,20.0,27.0,18.0,9.0,1
2025-12-05,Hull,1,0,5,2,2,17,1,0,Middlesbrough,4,4,10,5,5,11,0,0,D Whitestone,A,A,3.03,3.49,2.24,1.8,2.12,1.74,2.03,1.85,1.85,28.0,33.0,9.0,2.0,0
2025-12-06,Preston,1,0,24,7,16,8,1,0,Wrexham,1,1,9,3,2,6,1,0,L Smith,D,A,2.41,3.12,3.05,2.38,1.67,2.24,1.61,2.0,1.76,30.0,26.0,5.0,10.0,1
2025-12-06,Derby,1,0,18,5,6,11,3,0,Leicester,3,3,5,4,3,11,2,0,J Smith,A,A,2.7,3.17,2.66,2.36,1.66,2.25,1.61,1.91,1.85,26.0,24.0,11.0,16.0,0
2025-12-06,Watford,3,1,13,6,6,12,1,0,Norwich,2,2,15,4,5,5,2,0,T Nield,H,A,1.94,3.56,3.77,1.87,2.0,1.83,1.93,1.89,1.86,24.0,13.0,16.0,23.0,2
2025-12-06,Bristol City,0,0,13,3,8,7,1,0,Millwall,1,0,12,6,1,18,5,0,E Duckworth,A,D,2.15,3.3,3.4,2.23,1.75,2.11,1.69,1.82,1.94,29.0,31.0,6.0,4.0,0
2025-12-06,Ipswich,3,1,10,6,2,14,5,0,Coventry,0,0,11,5,5,9,2,0,P Tierney,H,H,2.27,3.47,2.98,1.8,2.1,1.74,2.02,1.93,1.82,28.0,43.0,7.0,1.0,2
2025-12-06,QPR,3,1,9,4,4,11,1,0,West Brom,1,0,13,5,3,5,1,0,G Ward,H,H,2.43,3.13,3.03,2.25,1.67,2.17,1.64,2.03,1.73,25.0,25.0,15.0,14.0,2
2025-12-06,Sheffield United,4,3,19,8,9,8,1,0,Stoke,0,0,7,1,7,13,2,0,S Martin,H,H,2.07,3.34,3.6,2.14,1.75,2.05,1.72,1.75,2.0,19.0,30.0,19.0,6.0,2
2025-12-06,Southampton,3,2,18,8,7,9,1,0,Birmingham,1,0,22,4,8,11,1,0,D Webb,H,H,2.3,3.42,2.98,1.93,1.93,1.87,1.88,1.96,1.79,24.0,28.0,16.0,8.0,2
2025-12-06,Swansea,2,2,15,4,10,8,2,0,Oxford,0,0,12,4,2,13,4,0,A Backhouse,H,H,2.05,3.3,3.72,2.25,1.73,2.15,1.66,2.0,1.74,17.0,18.0,21.0,20.0,2
2025-12-09,Charlton,1,0,6,3,5,18,4,0,Middlesbrough,2,2,13,7,5,5,1,0,O Langford,A,A,3.34,3.29,2.17,2.1,1.75,2.06,1.72,1.92,1.79,23.0,36.0,17.0,2.0,0
2025-12-09,Watford,1,0,23,9,7,14,1,0,Sheffield Weds,1,1,4,1,4,4,1,0,D Whitestone,D,A,1.55,4.31,5.39,1.64,2.38,1.59,2.27,1.89,1.87,27.0,8.0,13.0,24.0,1
2025-12-09,QPR,2,1,16,3,6,11,2,0,Birmingham,1,0,3,1,3,8,1,0,J Bell,H,H,2.85,3.31,2.43,2.0,1.91,1.93,1.83,2.05,1.72,28.0,28.0,11.0,8.0,2
2025-12-09,Swansea,1,0,15,6,5,6,2,0,Portsmouth,0,0,10,3,6,9,3,0,T Reeves,H,D,2.11,3.35,3.46,2.15,1.8,2.03,1.74,1.8,1.97,20.0,17.0,20.0,22.0,2
2025-12-09,Blackburn,1,0,16,5,9,9,1,0,Oxford,1,1,6,1,3,14,2,0,L Doughty,D,A,1.77,3.56,4.62,2.1,1.78,2.05,1.73,1.97,1.79,21.0,18.0,20.0,21.0,1
2025-12-09,Sheffield United,1,0,17,4,6,13,2,0,Norwich,1,0,13,6,2,13,3,0,J Smith,D,D,1.61,4.07,5.1,1.74,2.2,1.67,2.14,2.03,1.75,22.0,13.0,19.0,23.0,1
2025-12-09,Preston,1,0,6,2,4,9,1,1,Coventry,1,0,21,5,8,9,0,0,B Toner,D,D,3.74,3.58,1.94,1.9,2.05,1.81,1.95,1.87,1.88,31.0,43.0,5.0,1.0,1
2025-12-09,Southampton,3,3,8,4,2,12,2,0,West Brom,2,0,18,7,9,13,2,0,S Allison,H,H,1.83,3.75,3.97,1.73,2.14,1.71,2.08,1.79,1.96,27.0,25.0,12.0,16.0,2
2025-12-10,Bristol City,2,0,21,11,10,10,2,0,Leicester,2,2,12,5,3,15,3,0,J Linington,D,A,2.32,3.37,3.0,2.0,1.88,1.93,1.83,1.95,1.81,29.0,27.0,9.0,14.0,1
2025-12-10,Derby,1,0,13,4,11,9,2,0,Millwall,1,0,12,2,7,13,3,0,T Kirk,D,D,2.47,3.07,3.02,2.5,1.55,2.43,1.52,2.04,1.71,26.0,34.0,15.0,3.0,1
2025-12-10,Ipswich,1,1,16,6,3,11,1,0,Stoke,0,0,6,1,4,11,1,0,A Herczeg,H,H,1.64,3.86,5.15,1.91,1.98,1.85,1.9,1.81,1.95,31.0,30.0,5.0,7.0,2
