Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2009-08-07,Middlesbrough,0,0,7,2,5,14,1,0,Sheffield United,0,0,9,6,5,20,0,0,L Mason,D,D,0.0,0.0,11.0,20.0,1
2009-08-08,West Brom,1,1,22,12,7,14,0,0,Newcastle,1,0,13,7,5,11,2,0,M Dean,D,H,0.0,0.0,24.0,13.0,1
2009-08-08,Watford,1,1,9,4,1,10,0,0,Doncaster,1,1,3,2,4,17,0,0,N Swarbrick,D,D,0.0,0.0,24.0,12.0,1
2009-08-08,Reading,0,0,7,0,1,4,1,0,Nott'm Forest,0,0,7,1,3,5,2,1,P Crossley,D,D,0.0,0.0,21.0,16.0,1
2009-08-08,QPR,1,0,21,9,10,8,4,0,Blackpool,1,1,5,2,1,14,1,0,A D'Urso,D,A,0.0,0.0,21.0,10.0,1
2009-08-08,Sheffield Weds,2,2,11,8,5,17,0,0,Barnsley,2,0,10,7,3,11,2,0,A Taylor,D,H,0.0,0.0,23.0,11.0,1
2009-08-08,Leicester,2,0,15,9,7,15,2,0,Swansea,1,1,7,3,3,14,1,0,G Hegley,H,A,0.0,0.0,19.0,24.0,2
2009-08-08,Derby,2,1,12,6,10,6,1,0,Peterboro,1,0,7,2,5,15,3,0,P Taylor,H,H,0.0,0.0,18.0,20.0,2
2009-08-08,Crystal Palace,1,0,16,5,7,6,0,0,Plymouth,1,1,7,3,5,11,2,0,A Penn,D,A,0.0,0.0,18.0,20.0,1
2009-08-08,Cardiff,4,3,15,6,5,8,0,0,Scunthorpe,0,0,6,4,3,15,1,0,J Moss,H,H,0.0,0.0,18.0,22.0,2
2009-08-08,Preston,2,0,14,10,11,15,2,0,Bristol City,2,0,11,6,8,8,2,0,M Oliver,D,D,0.0,0.0,21.0,18.0,1
2009-08-09,Coventry,2,2,7,7,7,8,0,0,Ipswich,1,1,20,9,12,14,0,0,R Booth,H,H,0.0,0.0,20.0,21.0,2
2009-08-15,Peterboro,1,0,15,6,8,11,0,0,Sheffield Weds,1,1,10,7,7,10,1,0,A D'Urso,D,A,0.0,1.0,22.0,8.0,1
2009-08-15,Swansea,0,0,15,6,7,7,2,0,Middlesbrough,3,1,10,5,7,15,4,0,P Taylor,A,A,0.0,1.0,23.0,17.0,0
2009-08-15,Sheffield United,2,1,16,4,6,18,2,0,Watford,0,0,11,3,2,14,2,0,M Oliver,H,H,1.0,1.0,20.0,16.0,2
2009-08-15,Scunthorpe,3,2,15,12,4,10,0,0,Derby,2,1,5,2,5,9,0,0,G Horwood,H,H,0.0,3.0,24.0,5.0,2
2009-08-15,Plymouth,1,0,7,4,9,12,1,0,QPR,1,1,13,6,11,11,0,0,R East,D,A,1.0,1.0,16.0,17.0,1
2009-08-15,Nott'm Forest,0,0,13,6,7,15,2,0,West Brom,1,0,9,4,5,14,4,0,K Stroud,A,D,1.0,1.0,19.0,18.0,0
2009-08-15,Bristol City,1,0,16,13,7,23,1,0,Crystal Palace,0,0,14,9,4,23,1,0,R Shoebridge,H,D,1.0,1.0,13.0,16.0,2
2009-08-15,Ipswich,0,0,14,5,4,11,1,0,Leicester,0,0,12,5,6,8,4,0,P Crossley,D,D,0.0,3.0,23.0,7.0,1
2009-08-15,Doncaster,1,0,10,5,3,6,0,0,Preston,1,1,7,4,2,8,1,0,M Russell,D,A,1.0,1.0,16.0,14.0,1
2009-08-15,Blackpool,1,1,12,9,17,15,0,0,Cardiff,1,1,9,5,3,15,2,0,G Hegley,D,D,1.0,3.0,16.0,6.0,1
2009-08-15,Barnsley,0,0,4,1,7,13,2,1,Coventry,2,1,12,4,4,13,1,0,S Tanner,A,A,1.0,3.0,16.0,7.0,0
2009-08-15,Newcastle,3,1,16,7,11,7,3,0,Reading,0,0,10,4,9,7,0,0,A Taylor,H,H,1.0,1.0,16.0,17.0,2
2009-08-18,Peterboro,2,1,15,10,5,14,2,0,West Brom,3,3,13,7,5,13,2,1,G Horwood,A,A,1.0,4.0,17.0,8.0,0
2009-08-18,Swansea,0,0,17,6,7,5,3,0,Reading,0,0,6,2,6,17,4,0,S Hooper,D,D,0.0,1.0,24.0,23.0,1
2009-08-18,Sheffield United,1,0,11,4,5,13,3,0,Leicester,1,0,12,6,5,7,3,0,N Miller,D,D,4.0,4.0,6.0,8.0,1
2009-08-18,Plymouth,1,0,11,6,9,15,1,0,Cardiff,3,1,12,9,5,13,2,1,R Booth,A,A,2.0,4.0,15.0,5.0,0
2009-08-18,Nott'm Forest,2,1,10,5,5,12,1,0,Watford,4,1,10,6,3,9,1,0,A Bates,A,D,1.0,1.0,20.0,23.0,0
2009-08-18,Scunthorpe,0,0,18,10,10,14,4,0,Middlesbrough,2,1,11,7,6,11,2,0,M Oliver,A,A,3.0,4.0,11.0,7.0,0
2009-08-18,Doncaster,0,0,14,9,13,10,1,0,Coventry,0,0,7,3,4,12,1,0,C Boyeson,D,D,2.0,6.0,15.0,4.0,1
2009-08-18,Bristol City,1,0,16,8,6,12,3,0,QPR,0,0,11,6,2,17,3,0,P Gibbs,H,D,4.0,2.0,8.0,16.0,2
2009-08-18,Ipswich,1,0,14,9,10,12,0,0,Crystal Palace,3,0,12,9,9,12,1,0,K Hill,A,D,1.0,1.0,20.0,19.0,0
2009-08-18,Blackpool,0,0,10,6,8,11,0,0,Derby,0,0,12,1,7,8,0,0,E Ilderton,D,D,2.0,3.0,16.0,11.0,1
2009-08-18,Barnsley,0,0,14,7,12,17,4,0,Preston,3,2,8,6,3,10,2,0,D Whitestone,A,A,1.0,2.0,21.0,15.0,0
2009-08-19,Newcastle,1,1,9,6,4,12,3,0,Sheffield Weds,0,0,4,3,3,26,2,0,P Dowd,H,H,4.0,2.0,9.0,16.0,2
2009-08-22,Sheffield Weds,4,3,13,9,12,13,0,0,Scunthorpe,0,0,3,2,9,12,1,0,A Hall,H,H,2.0,3.0,16.0,15.0,2
2009-08-22,Reading,1,1,5,2,7,8,0,0,Sheffield United,3,1,11,5,4,12,2,0,M Russell,A,D,2.0,5.0,19.0,9.0,0
2009-08-22,QPR,1,1,16,7,4,16,0,0,Nott'm Forest,1,0,8,3,4,19,0,0,J Linington,D,H,2.0,1.0,17.0,22.0,1
2009-08-22,Preston,2,2,11,5,5,9,3,0,Peterboro,0,0,10,4,5,9,1,0,D Webb,H,H,5.0,1.0,9.0,21.0,2
2009-08-22,Derby,2,1,13,9,13,6,1,0,Plymouth,1,1,8,2,5,23,2,0,C Pawson,H,D,4.0,2.0,13.0,18.0,2
2009-08-22,Leicester,1,0,14,11,10,7,0,0,Barnsley,0,0,12,6,3,10,0,0,A Penn,H,D,5.0,1.0,11.0,24.0,2
2009-08-22,Watford,2,1,11,6,5,9,0,0,Blackpool,2,0,15,6,5,16,3,0,D Deadman,D,H,4.0,3.0,13.0,14.0,1
2009-08-22,Crystal Palace,0,0,12,7,10,14,3,0,Newcastle,2,2,6,5,6,8,0,0,A D'Urso,A,A,4.0,7.0,13.0,6.0,0
2009-08-22,Coventry,0,0,8,5,4,10,3,0,Swansea,1,0,10,4,5,10,3,0,P Crossley,A,D,7.0,1.0,7.0,23.0,0
2009-08-22,Middlesbrough,2,1,11,8,3,9,2,0,Doncaster,0,0,13,5,2,7,1,0,G Salisbury,H,H,7.0,3.0,6.0,16.0,2
2009-08-22,West Brom,2,2,19,13,7,13,0,0,Ipswich,0,0,15,7,8,13,0,0,S Tanner,H,H,7.0,1.0,7.0,22.0,2
2009-08-23,Cardiff,3,2,12,10,5,8,0,0,Bristol City,0,0,12,5,5,14,3,0,K Friend,H,H,7.0,7.0,7.0,8.0,2
2009-08-29,Barnsley,1,1,9,4,5,13,0,0,Reading,3,1,11,7,11,10,2,0,M Oliver,A,D,1.0,2.0,24.0,21.0,0
2009-08-29,Swansea,1,0,17,10,10,10,3,0,Watford,1,0,4,3,3,11,1,0,A Taylor,D,D,4.0,5.0,16.0,12.0,1
2009-08-29,Scunthorpe,0,0,15,8,8,13,1,0,QPR,1,1,10,3,2,13,1,0,G Salisbury,A,A,3.0,3.0,19.0,17.0,0
