Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2005-08-06,Crewe,2,1,16,8,8,9,2,0,Burnley,1,0,12,8,9,14,3,0,C Webster,H,H,0.0,0.0,5.0,2.0,2
2005-08-06,Watford,1,1,9,4,6,21,1,0,Preston,2,2,10,8,5,18,2,0,I Williamson,A,A,0.0,0.0,22.0,15.0,0
2005-08-06,Stoke,0,0,8,4,4,9,0,1,Sheffield Weds,0,0,9,5,3,16,3,0,M Clattenburg,D,D,0.0,0.0,21.0,19.0,1
2005-08-06,Sheffield United,4,1,13,9,7,16,1,0,Leicester,1,0,16,7,9,17,1,0,L Mason,H,H,0.0,0.0,20.0,13.0,2
2005-08-06,Reading,1,0,9,4,4,20,2,0,Plymouth,2,1,9,4,5,21,1,0,P Taylor,A,A,0.0,0.0,19.0,17.0,0
2005-08-06,Southampton,0,0,13,6,5,13,4,0,Wolves,0,0,13,7,10,18,4,0,T Kettle,D,D,0.0,0.0,19.0,20.0,1
2005-08-06,Ipswich,1,0,11,3,7,12,1,0,Cardiff,0,0,12,6,5,20,1,0,K Friend,H,D,0.0,0.0,15.0,10.0,2
2005-08-06,Hull,0,0,8,3,5,10,1,0,QPR,0,0,9,3,6,15,2,0,D Gallagher,D,D,0.0,0.0,14.0,19.0,1
2005-08-06,Derby,1,1,14,7,1,12,1,0,Brighton,1,1,9,3,4,11,1,0,B Curson,D,D,0.0,0.0,15.0,12.0,1
2005-08-06,Crystal Palace,1,0,2,2,14,8,1,0,Luton,2,1,7,2,6,15,2,0,P Dowd,A,A,0.0,0.0,15.0,17.0,0
2005-08-06,Norwich,1,1,14,9,13,22,2,0,Coventry,1,0,8,4,5,16,2,0,R Beeby,D,H,0.0,0.0,18.0,15.0,1
2005-08-07,Leeds,2,1,9,7,6,18,2,0,Millwall,1,0,5,5,6,12,2,0,G Laws,H,H,0.0,0.0,17.0,18.0,2
2005-08-08,Preston,1,1,12,6,5,11,0,0,Derby,1,1,9,1,5,17,2,0,R Olivier,D,D,3.0,1.0,6.0,10.0,1
2005-08-09,Plymouth,3,3,9,4,11,14,1,0,Watford,3,1,12,8,5,16,4,0,L Probert,D,H,3.0,0.0,6.0,22.0,1
2005-08-09,Wolves,2,1,10,5,7,17,1,0,Crystal Palace,1,1,11,7,12,11,2,0,R Styles,H,D,1.0,0.0,17.0,20.0,2
2005-08-09,Sheffield Weds,1,1,18,9,2,8,1,0,Hull,1,1,12,8,4,5,0,0,M Jones,D,D,1.0,1.0,15.0,13.0,1
2005-08-09,QPR,2,2,14,5,1,21,3,0,Ipswich,1,0,4,4,1,9,2,0,K Stroud,H,H,1.0,3.0,15.0,8.0,2
2005-08-09,Norwich,1,0,19,10,9,16,4,0,Crewe,1,1,10,9,8,8,1,0,C Penton,D,A,1.0,3.0,15.0,6.0,1
2005-08-09,Burnley,1,0,12,5,4,8,0,0,Sheffield United,2,2,6,4,2,14,0,0,M Halsey,A,A,0.0,3.0,19.0,6.0,0
2005-08-09,Luton,3,1,22,13,9,16,2,0,Southampton,2,2,9,4,4,19,2,0,S Bennett,H,A,3.0,1.0,8.0,16.0,2
2005-08-09,Leicester,4,1,14,7,6,18,2,0,Stoke,2,0,15,4,4,16,1,1,P Taylor,H,H,0.0,1.0,24.0,16.0,2
2005-08-09,Cardiff,2,0,7,4,4,16,2,0,Leeds,1,1,7,3,4,12,2,0,S Tanner,H,A,0.0,3.0,22.0,8.0,2
2005-08-09,Brighton,0,0,9,3,9,15,1,0,Reading,2,1,9,5,2,20,3,0,K Friend,A,A,1.0,0.0,16.0,22.0,0
2005-08-09,Millwall,0,0,10,6,2,12,3,1,Coventry,0,0,10,4,2,18,3,0,G Hegley,D,D,0.0,1.0,22.0,17.0,1
2005-08-12,Cardiff,1,0,7,3,3,6,0,0,Watford,3,1,11,8,5,17,0,0,U Rennie,A,A,3.0,1.0,10.0,18.0,0
2005-08-13,Preston,0,0,14,5,10,15,2,0,Reading,3,1,7,3,1,8,0,0,L Probert,A,A,4.0,3.0,6.0,9.0,0
2005-08-13,Wolves,1,1,13,7,8,8,1,0,Hull,0,0,5,4,3,7,1,0,L Mason,H,H,4.0,2.0,8.0,17.0,2
2005-08-13,Sheffield Weds,0,0,8,1,3,10,0,0,Southampton,1,1,7,3,6,4,0,0,M Pike,A,A,2.0,1.0,17.0,19.0,0
2005-08-13,QPR,2,0,4,3,0,16,1,0,Sheffield United,1,0,3,2,9,17,3,0,S Tanner,H,D,4.0,6.0,8.0,3.0,2
2005-08-13,Norwich,1,1,15,8,1,17,0,0,Crystal Palace,1,1,17,14,16,12,3,0,I Williamson,D,D,2.0,0.0,16.0,24.0,1
2005-08-13,Plymouth,0,0,13,5,8,17,1,0,Derby,2,2,9,7,4,15,3,0,P Dowd,A,A,4.0,2.0,7.0,16.0,0
2005-08-13,Luton,0,0,13,6,9,11,1,0,Leeds,0,0,7,1,4,15,1,0,A Leake,D,D,6.0,3.0,5.0,12.0,1
2005-08-13,Leicester,0,0,18,10,6,19,2,0,Ipswich,0,0,6,4,4,11,1,0,M Jones,D,D,3.0,3.0,15.0,14.0,1
2005-08-13,Burnley,4,2,20,11,5,12,0,0,Coventry,0,0,10,6,1,8,0,1,N Miller,H,H,0.0,2.0,24.0,17.0,2
2005-08-13,Brighton,2,1,12,7,2,14,2,0,Crewe,2,0,7,4,3,14,1,0,P Taylor,D,H,1.0,4.0,24.0,8.0,1
2005-08-13,Millwall,0,0,5,4,3,17,1,0,Stoke,1,1,8,1,5,20,2,0,P Walton,A,A,1.0,1.0,22.0,24.0,0
2005-08-20,Watford,3,2,11,5,7,15,3,0,Burnley,1,1,9,8,4,10,2,0,M Messias,H,H,4.0,3.0,8.0,16.0,2
2005-08-20,Stoke,2,0,13,8,6,16,0,0,Luton,1,1,11,7,4,8,1,1,A D'Urso,H,A,4.0,7.0,14.0,2.0,2
2005-08-20,Sheffield United,2,1,13,5,6,11,0,0,Preston,1,1,6,4,2,22,5,0,K Stroud,H,D,6.0,4.0,7.0,15.0,2
2005-08-20,Reading,5,4,16,9,7,14,1,0,Millwall,0,0,9,6,7,12,3,1,S Tanner,H,H,6.0,1.0,7.0,24.0,2
2005-08-20,Leeds,2,1,6,4,5,18,0,0,Wolves,0,0,21,15,5,16,1,0,R Beeby,H,H,4.0,7.0,10.0,5.0,2
2005-08-20,Southampton,1,1,10,5,2,16,3,0,Norwich,0,0,11,6,10,13,1,0,L Probert,H,H,4.0,3.0,11.0,17.0,2
2005-08-20,Hull,2,1,12,5,6,15,0,0,Brighton,0,0,8,3,6,15,2,0,P Joslin,H,H,2.0,2.0,19.0,21.0,2
2005-08-20,Derby,2,2,13,10,3,22,4,0,Cardiff,1,0,4,3,8,14,6,0,T Kettle,H,H,5.0,3.0,10.0,19.0,2
2005-08-20,Crystal Palace,1,0,15,10,7,19,4,0,Plymouth,0,0,10,2,6,13,3,0,P Walton,H,D,1.0,4.0,23.0,15.0,2
2005-08-20,Crewe,2,2,9,5,7,8,0,0,Leicester,2,1,16,9,9,22,1,0,M Halsey,D,H,5.0,4.0,11.0,14.0,1
2005-08-20,Coventry,3,3,9,6,3,19,5,0,QPR,0,0,10,5,5,14,3,1,A Leake,H,H,2.0,7.0,23.0,6.0,2
2005-08-20,Ipswich,2,1,13,8,4,11,0,0,Sheffield Weds,1,0,9,4,3,7,2,0,G Hegley,H,H,4.0,2.0,15.0,22.0,2
2005-08-26,QPR,0,0,14,7,5,11,0,0,Sheffield Weds,0,0,6,3,5,19,1,1,C Penton,D,D,7.0,2.0,11.0,22.0,1
2005-08-27,Southampton,2,1,21,12,11,10,1,0,Crewe,0,0,7,0,2,9,1,0,A Hall,H,H,7.0,6.0,9.0,12.0,2
2005-08-27,Sheffield United,2,1,17,10,14,15,2,0,Coventry,1,1,12,9,5,22,3,1,C Webster,H,D,9.0,5.0,3.0,15.0,2
2005-08-27,Preston,0,0,15,6,8,13,0,0,Brighton,0,0,7,3,7,12,2,0,A Bates,D,D,4.0,2.0,18.0,23.0,1
2005-08-27,Plymouth,0,0,14,1,6,21,3,0,Hull,1,0,7,5,2,16,2,1,A D'Urso,A,D,4.0,5.0,18.0,13.0,0
2005-08-27,Norwich,0,0,19,9,6,10,0,0,Leeds,1,0,9,5,11,15,2,0,U Rennie,A,D,3.0,7.0,20.0,8.0,0
2005-08-27,Crystal Palace,2,1,10,6,1,12,0,0,Stoke,0,0,10,2,6,13,1,0,M Atkinson,H,H,4.0,7.0,17.0,11.0,2
2005-08-27,Leicester,0,0,12,6,10,21,3,0,Luton,2,1,6,4,2,21,1,0,P Armstrong,A,A,5.0,7.0,15.0,10.0,0
2005-08-27,Cardiff,2,1,9,5,4,10,1,0,Wolves,2,0,24,10,8,9,2,0,G Salisbury,D,H,3.0,7.0,22.0,12.0,1
2005-08-27,Burnley,2,0,8,4,4,16,3,1,Derby,2,1,11,5,0,10,1,0,G Laws,D,A,3.0,8.0,20.0,6.0,1
2005-08-27,Watford,0,0,20,10,13,9,0,0,Reading,0,0,10,7,8,10,0,0,R Beeby,D,D,7.0,9.0,10.0,5.0,1
2005-08-27,Millwall,1,0,5,3,6,15,1,0,Ipswich,2,1,7,4,6,14,2,1,M Halsey,A,A,1.0,7.0,24.0,12.0,0
2005-08-29,Luton,2,1,8,6,2,11,1,0,Millwall,1,0,7,4,5,19,1,0,M Atkinson,H,H,10.0,1.0,3.0,24.0,2
2005-08-29,Ipswich,0,0,11,5,9,9,0,0,Preston,4,3,13,11,2,13,2,0,B Curson,A,A,10.0,5.0,6.0,17.0,0
2005-08-29,Stoke,3,2,8,6,9,6,2,0,Norwich,1,1,5,3,2,7,1,1,M Pike,H,H,7.0,3.0,14.0,21.0,2
2005-08-29,Hull,1,0,13,8,6,14,2,0,Leicester,1,0,13,7,9,13,3,0,M Clattenburg,D,D,8.0,5.0,10.0,17.0,1
2005-08-29,Reading,2,1,5,3,5,9,1,0,Burnley,1,1,5,3,2,15,2,1,R Olivier,H,D,10.0,4.0,3.0,18.0,2
2005-08-29,Crewe,1,1,3,1,3,9,1,0,Sheffield United,3,1,17,8,8,13,0,0,A Leake,A,D,6.0,12.0,15.0,3.0,0
2005-08-29,Coventry,1,1,12,7,11,16,1,0,Southampton,1,1,12,4,3,19,2,0,M Thorpe,D,D,5.0,10.0,17.0,5.0,1
2005-08-29,Derby,1,1,6,3,3,12,4,1,Watford,2,0,9,7,3,12,1,0,C Penton,A,H,9.0,8.0,8.0,10.0,0
2005-08-29,Brighton,2,1,17,10,10,17,1,0,Plymouth,0,0,12,5,3,14,1,0,D Gallagher,H,H,3.0,4.0,23.0,20.0,2
2005-08-30,Wolves,3,2,13,9,6,4,1,0,QPR,1,1,5,4,1,7,0,0,N Miller,H,H,8.0,8.0,12.0,13.0,2
2005-09-10,Burnley,3,2,7,3,7,13,2,0,Cardiff,3,2,9,3,7,11,2,0,P Walton,D,D,4.0,4.0,19.0,20.0,1
2005-09-10,Coventry,1,0,18,13,12,18,4,0,Reading,1,0,19,11,3,16,0,0,A Hall,D,D,6.0,13.0,15.0,2.0,1
2005-09-10,Crystal Palace,2,1,10,4,2,21,3,0,Hull,0,0,8,1,6,12,0,0,K Wright,H,H,7.0,9.0,14.0,11.0,2
2005-09-10,Leeds,3,0,22,15,8,14,2,0,Brighton,3,1,7,3,2,10,2,0,M Pike,D,A,10.0,6.0,8.0,16.0,1
2005-09-10,Leicester,2,2,11,6,8,16,1,0,Sheffield Weds,0,0,8,5,3,9,2,0,G Salisbury,H,H,6.0,3.0,18.0,22.0,2
2005-09-10,Luton,1,0,9,4,13,9,4,0,Wolves,1,1,6,2,4,20,3,0,L Probert,D,A,13.0,11.0,3.0,7.0,1
2005-09-10,Millwall,1,0,10,6,4,19,4,0,Preston,2,1,5,4,5,21,3,0,M Jones,A,A,1.0,8.0,24.0,14.0,0
2005-09-10,Norwich,2,2,12,7,9,20,1,0,Plymouth,0,0,11,5,7,17,1,0,B Knight,H,H,3.0,4.0,22.0,21.0,2
2005-09-10,Sheffield United,2,1,12,7,8,18,0,0,Ipswich,0,0,2,0,2,9,4,1,P Dowd,H,H,15.0,10.0,1.0,11.0,2
2005-09-10,Southampton,1,1,14,8,7,18,1,0,QPR,1,1,4,1,3,14,3,0,R Beeby,D,D,11.0,8.0,7.0,15.0,1
2005-09-10,Stoke,0,0,15,8,3,12,3,1,Watford,3,1,10,7,6,10,1,0,N Miller,A,A,10.0,11.0,10.0,6.0,0
2005-09-11,Crewe,1,1,11,7,3,12,1,0,Derby,1,0,16,8,5,10,2,1,I Williamson,D,H,6.0,9.0,19.0,12.0,1
2005-09-13,Brighton,0,0,11,4,2,15,5,0,Sheffield United,1,1,11,7,7,18,4,0,L Probert,A,A,7.0,18.0,16.0,1.0,0
2005-09-13,Wolves,1,1,16,7,13,16,1,0,Millwall,2,1,5,3,2,16,1,0,U Rennie,A,D,12.0,1.0,6.0,24.0,0
2005-09-13,Watford,2,2,10,2,4,16,1,0,Norwich,1,0,9,6,6,19,2,0,P Armstrong,H,H,14.0,6.0,3.0,19.0,2
2005-09-13,Reading,3,1,13,11,5,10,2,0,Crystal Palace,2,1,12,7,1,15,3,0,B Curson,H,D,14.0,10.0,3.0,9.0,2
2005-09-13,QPR,1,0,8,4,4,16,3,1,Luton,0,0,12,4,3,18,0,0,M Thorpe,H,D,9.0,14.0,15.0,4.0,2
2005-09-13,Sheffield Weds,1,1,8,3,4,8,0,0,Leeds,0,0,6,3,7,3,0,0,P Taylor,H,H,3.0,11.0,24.0,8.0,2
2005-09-13,Plymouth,1,1,18,4,10,13,2,0,Crewe,1,1,6,3,4,15,2,0,S Tanner,D,D,4.0,7.0,23.0,17.0,1
2005-09-13,Ipswich,2,1,8,6,3,9,2,0,Southampton,2,0,17,13,13,16,1,0,P Joslin,D,H,10.0,12.0,13.0,5.0,1
2005-09-13,Hull,0,0,18,9,6,12,1,0,Stoke,1,0,8,2,2,23,5,0,C Webster,A,D,9.0,10.0,14.0,13.0,0
2005-09-13,Cardiff,1,1,7,5,8,18,2,0,Leicester,0,0,7,6,5,17,2,0,K Stroud,H,H,5.0,9.0,22.0,14.0,2
2005-09-13,Preston,0,0,9,4,9,13,2,0,Burnley,0,0,6,2,3,8,2,0,D Gallagher,D,D,11.0,5.0,9.0,22.0,1
2005-09-14,Derby,1,1,13,9,9,11,2,0,Coventry,1,0,9,2,3,16,1,0,P Walton,D,H,10.0,7.0,13.0,18.0,1
2005-09-16,Preston,0,0,11,7,12,18,2,0,Stoke,1,0,7,3,4,12,0,0,G Laws,A,D,12.0,13.0,7.0,6.0,0
2005-09-17,Wolves,0,0,11,6,2,18,1,0,Leicester,0,0,8,2,4,28,3,0,I Williamson,D,D,12.0,9.0,8.0,15.0,1
2005-09-17,Watford,2,1,15,9,9,17,2,1,Sheffield United,3,0,8,6,1,11,2,0,M Clattenburg,A,H,17.0,21.0,3.0,1.0,0
2005-09-17,Sheffield Weds,1,0,12,4,8,16,1,0,Millwall,2,0,7,3,5,11,2,0,T Kettle,A,D,6.0,4.0,22.0,24.0,0
2005-09-17,QPR,0,0,11,5,5,17,2,0,Leeds,1,1,8,4,3,15,4,1,P Walton,A,A,12.0,11.0,9.0,11.0,0
2005-09-17,Reading,1,0,7,5,12,10,0,0,Crewe,0,0,6,5,8,3,0,0,A Woolmer,H,D,17.0,8.0,2.0,18.0,2
2005-09-17,Hull,0,0,13,7,4,19,1,0,Luton,1,0,19,15,11,14,0,0,G Salisbury,A,D,9.0,14.0,15.0,5.0,0
2005-09-17,Cardiff,1,1,8,4,1,15,1,0,Crystal Palace,0,0,15,8,7,11,4,0,P Dowd,H,H,8.0,10.0,16.0,13.0,2
2005-09-17,Brighton,2,0,13,10,5,9,0,0,Coventry,2,1,10,7,7,9,1,0,G Hegley,D,A,7.0,8.0,19.0,17.0,1
2005-09-17,Plymouth,1,0,10,6,6,17,5,0,Burnley,0,0,15,8,9,18,2,0,K Stroud,H,D,5.0,6.0,24.0,21.0,2
2005-09-18,Derby,2,0,9,5,3,16,3,0,Southampton,2,0,10,6,4,21,7,1,N Miller,D,D,11.0,13.0,11.0,7.0,1
2005-09-18,Ipswich,0,0,12,5,8,9,2,1,Norwich,1,0,10,7,5,18,3,0,L Mason,A,D,11.0,6.0,13.0,23.0,0
2005-09-23,Luton,2,1,16,9,18,14,0,0,Sheffield Weds,2,1,12,8,4,13,0,0,R Beeby,D,D,17.0,6.0,4.0,24.0,1
2005-09-24,Southampton,0,0,11,2,6,14,1,0,Plymouth,0,0,13,6,4,17,3,0,A Leake,D,D,14.0,8.0,6.0,21.0,1
2005-09-24,Sheffield United,2,2,18,9,9,12,1,0,Derby,1,0,17,12,2,9,1,0,M Pike,H,H,24.0,12.0,1.0,9.0,2
2005-09-24,Norwich,0,0,12,6,7,14,1,0,Reading,1,0,8,3,4,10,2,0,T Kettle,A,D,9.0,20.0,17.0,2.0,0
2005-09-24,Millwall,0,0,11,4,2,14,1,1,Cardiff,0,0,4,3,5,20,3,0,A D'Urso,D,D,7.0,11.0,23.0,12.0,1
2005-09-24,Leicester,1,0,8,3,7,16,3,1,QPR,2,1,9,3,5,17,4,1,C Webster,A,A,10.0,12.0,15.0,12.0,0
2005-09-24,Stoke,1,0,11,5,5,14,1,0,Wolves,3,1,8,3,2,15,0,0,M Atkinson,A,A,16.0,13.0,5.0,9.0,0
2005-09-24,Crystal Palace,1,0,16,10,10,8,0,0,Preston,1,1,6,4,2,19,4,2,S Tanner,D,A,10.0,12.0,14.0,11.0,1
2005-09-24,Crewe,0,0,2,1,3,6,0,0,Watford,0,0,18,3,11,17,4,0,M Fletcher,D,D,8.0,17.0,21.0,4.0,1
