Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-08-07,Brighton,1,0,18,7,10,16,4,0,Nott'm Forest,0,0,17,3,3,11,2,0,K Stroud,H,D,0.0,0.0,5.0,18.0,2
2015-08-08,Sheffield Weds,2,0,13,5,7,15,1,0,Bristol City,0,0,6,3,2,14,3,0,J Adcock,H,D,0.0,0.0,22.0,6.0,2
2015-08-08,Rotherham,1,1,15,6,12,9,1,0,Milton Keynes Dons,4,3,8,4,2,12,3,0,N Miller,A,A,0.0,0.0,21.0,17.0,0
2015-08-08,Hull,2,1,11,5,8,12,1,0,Huddersfield,0,0,6,1,4,18,3,0,K Hill,H,H,0.0,0.0,14.0,13.0,2
2015-08-08,Charlton,2,0,14,4,3,12,3,0,QPR,0,0,11,4,11,13,2,0,R Madley,H,D,0.0,0.0,11.0,18.0,2
2015-08-08,Leeds,1,0,15,4,4,10,1,0,Burnley,1,0,10,4,4,10,2,0,K Friend,D,D,0.0,0.0,15.0,10.0,1
2015-08-08,Brentford,2,0,23,5,9,12,1,0,Ipswich,2,1,15,9,5,11,0,0,D Coote,D,A,0.0,0.0,11.0,15.0,1
2015-08-08,Bolton,0,0,12,2,4,15,1,1,Derby,0,0,8,1,9,13,1,0,A Madley,D,D,0.0,0.0,12.0,14.0,1
2015-08-08,Blackburn,1,1,14,5,4,5,2,0,Wolves,2,2,10,3,3,16,3,0,M Haywood,A,A,0.0,0.0,13.0,19.0,0
2015-08-08,Birmingham,2,1,5,3,2,14,4,0,Reading,1,0,20,7,5,16,5,0,P Bankes,H,H,0.0,0.0,13.0,18.0,2
2015-08-08,Cardiff,1,0,17,4,7,8,1,0,Fulham,1,0,8,1,3,6,1,0,D Bond,D,D,0.0,0.0,14.0,15.0,1
2015-08-09,Preston,0,0,9,2,1,13,2,0,Middlesbrough,0,0,7,0,1,11,1,0,C Kavanagh,D,D,0.0,0.0,17.0,16.0,1
2015-08-15,Middlesbrough,3,3,17,7,7,9,0,0,Bolton,0,0,8,1,3,6,0,0,J Adcock,H,H,1.0,1.0,16.0,14.0,2
2015-08-15,QPR,2,1,16,6,9,17,0,0,Cardiff,2,0,13,5,5,9,0,0,S Hooper,D,H,0.0,1.0,23.0,12.0,1
2015-08-15,Nott'm Forest,2,1,20,9,11,10,2,0,Rotherham,1,1,15,4,7,17,3,0,D Bond,H,D,0.0,0.0,21.0,24.0,2
2015-08-15,Milton Keynes Dons,0,0,14,2,10,10,1,0,Preston,1,1,12,1,6,17,3,1,A Madley,A,A,3.0,1.0,2.0,17.0,0
2015-08-15,Ipswich,2,1,17,8,13,16,2,0,Sheffield Weds,1,1,7,3,8,8,2,0,J Linington,H,D,1.0,3.0,13.0,6.0,2
2015-08-15,Huddersfield,1,1,16,5,7,13,2,0,Blackburn,1,0,5,2,3,8,0,0,P Bankes,D,H,0.0,0.0,23.0,20.0,1
2015-08-15,Fulham,1,1,13,5,4,9,2,0,Brighton,2,1,16,6,9,9,2,0,N Swarbrick,A,D,1.0,3.0,15.0,10.0,0
2015-08-15,Derby,1,0,27,6,14,3,0,0,Charlton,1,0,10,3,4,19,2,0,N Miller,D,D,1.0,3.0,16.0,6.0,1
2015-08-15,Burnley,2,0,19,7,8,11,3,0,Birmingham,2,1,13,4,5,11,1,0,D Coote,D,A,1.0,3.0,15.0,9.0,1
2015-08-15,Bristol City,2,2,15,5,4,15,1,1,Brentford,4,2,14,4,4,13,1,0,K Stroud,A,D,0.0,1.0,23.0,15.0,0
2015-08-16,Reading,0,0,14,3,5,18,1,0,Leeds,0,0,9,1,4,9,3,0,C Kavanagh,D,D,0.0,1.0,22.0,16.0,1
2015-08-16,Wolves,1,0,15,5,6,8,0,0,Hull,1,1,17,6,2,4,1,0,A Marriner,D,A,3.0,3.0,11.0,9.0,1
2015-08-18,Blackburn,1,0,18,7,4,9,2,0,Cardiff,1,1,7,2,4,11,3,0,S Duncan,D,A,1.0,2.0,17.0,14.0,1
2015-08-18,Derby,1,0,6,4,4,9,1,0,Middlesbrough,1,1,7,2,3,16,2,0,S Martin,D,A,2.0,4.0,15.0,2.0,1
2015-08-18,Huddersfield,1,0,12,3,6,11,2,0,Brighton,1,1,12,4,3,9,3,0,E Ilderton,D,A,1.0,6.0,21.0,1.0,1
2015-08-18,Ipswich,2,0,13,3,9,13,0,0,Burnley,0,0,7,4,3,9,1,0,S Hooper,H,D,4.0,2.0,7.0,15.0,2
2015-08-18,Milton Keynes Dons,1,0,11,3,2,9,2,0,Bolton,0,0,18,5,13,16,3,0,S Atwell,H,D,3.0,1.0,10.0,22.0,2
2015-08-18,Nott'm Forest,0,0,20,1,4,9,3,0,Charlton,0,0,10,2,4,11,1,0,D Drysdale,D,D,3.0,4.0,14.0,6.0,1
2015-08-18,Rotherham,0,0,9,0,1,14,4,0,Preston,0,0,8,4,4,11,2,0,D Coote,D,D,0.0,4.0,24.0,10.0,1
2015-08-19,Wolves,2,2,16,6,5,10,3,0,QPR,3,1,20,10,2,13,2,0,P Bankes,A,H,4.0,1.0,10.0,21.0,0
2015-08-19,Sheffield Weds,1,0,4,2,1,14,2,0,Reading,1,0,15,3,5,13,2,0,P Tierney,D,D,3.0,1.0,13.0,21.0,1
2015-08-19,Bristol City,2,0,18,11,8,5,2,0,Leeds,2,1,7,3,3,15,5,0,G Ward,D,A,0.0,2.0,24.0,16.0,1
2015-08-19,Hull,2,1,10,2,6,8,0,0,Fulham,1,0,8,4,1,9,3,0,G Salisbury,H,H,4.0,1.0,8.0,21.0,2
2015-08-21,Birmingham,1,1,19,7,5,8,0,0,Derby,1,0,20,6,8,13,2,0,L Mason,D,H,4.0,3.0,9.0,16.0,1
2015-08-22,Middlesbrough,0,0,19,6,8,12,1,0,Bristol City,1,1,12,4,1,9,1,0,P Tierney,A,A,5.0,1.0,5.0,22.0,0
2015-08-22,Bolton,1,0,21,3,8,9,1,0,Nott'm Forest,1,0,10,3,3,14,4,0,C Boyeson,D,D,1.0,4.0,24.0,13.0,1
2015-08-22,Brighton,1,1,11,2,4,14,4,0,Blackburn,0,0,12,5,6,13,3,0,A Madley,H,H,7.0,2.0,3.0,18.0,2
2015-08-22,Burnley,1,1,13,3,10,13,1,0,Brentford,0,0,7,4,1,10,2,0,D Webb,H,H,2.0,4.0,20.0,10.0,2
2015-08-22,Cardiff,2,1,9,4,3,8,2,0,Wolves,0,0,8,0,4,10,1,0,A Davies,H,H,3.0,4.0,17.0,13.0,2
2015-08-22,Charlton,2,0,13,5,5,8,2,0,Hull,1,0,12,3,4,8,1,0,T Robinson,H,D,5.0,7.0,7.0,3.0,2
2015-08-22,Fulham,1,0,16,5,10,7,1,0,Huddersfield,1,0,13,6,9,16,2,0,J Adcock,D,D,1.0,2.0,23.0,21.0,1
2015-08-22,Leeds,1,0,20,3,3,12,2,0,Sheffield Weds,1,1,9,3,4,20,4,0,M Jones,D,A,3.0,4.0,18.0,13.0,1
2015-08-22,Preston,1,1,16,5,3,12,3,0,Ipswich,2,1,4,2,4,11,0,0,M Brown,A,D,5.0,7.0,10.0,3.0,0
2015-08-22,QPR,4,1,14,5,5,13,1,0,Rotherham,2,0,11,4,6,12,2,0,D Whitestone,H,H,4.0,1.0,16.0,24.0,2
