Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2002-08-10,Burnley,1,0,17,7,8,14,0,1,Brighton,3,1,11,8,4,10,3,0,A Bates,A,A,0.0,0.0,3.0,2.0,0
2002-08-10,Coventry,2,2,8,5,7,24,4,0,Sheffield United,1,1,16,10,11,21,2,0,P Dowd,H,H,0.0,0.0,3.0,17.0,2
2002-08-10,Derby,3,0,16,10,8,13,4,0,Reading,0,0,5,2,5,12,3,0,G Laws,H,D,0.0,0.0,5.0,15.0,2
2002-08-10,Leicester,2,0,11,9,8,16,1,0,Watford,0,0,2,2,5,16,0,0,A Leake,H,D,0.0,0.0,9.0,19.0,2
2002-08-10,Millwall,0,0,11,3,6,13,3,0,Rotherham,6,2,9,7,1,11,1,0,K Hill,A,A,0.0,0.0,10.0,15.0,0
2002-08-10,Norwich,4,2,13,8,5,10,2,0,Grimsby,0,0,11,3,6,6,0,0,P Walton,H,H,0.0,0.0,11.0,9.0,2
2002-08-10,Portsmouth,2,2,11,7,4,14,2,0,Nott'm Forest,0,0,4,2,5,14,1,0,D Gallagher,H,H,0.0,0.0,12.0,11.0,2
2002-08-10,Preston,1,0,12,9,8,13,1,1,Crystal Palace,2,0,9,4,8,23,2,0,M Clattenburg,A,D,0.0,0.0,12.0,9.0,0
2002-08-10,Sheffield Weds,0,0,14,9,8,7,0,0,Stoke,0,0,9,3,3,3,0,0,A Hall,D,D,0.0,0.0,12.0,13.0,1
2002-08-10,Walsall,0,0,7,4,3,18,1,0,Ipswich,2,1,16,12,4,15,2,0,H Webb,A,A,0.0,0.0,14.0,13.0,0
2002-08-10,Wimbledon,0,0,9,2,4,11,2,0,Gillingham,1,0,17,9,5,20,1,0,C Penton,A,D,0.0,0.0,14.0,13.0,0
2002-08-11,Bradford,0,0,6,4,7,17,3,0,Wolves,0,0,12,4,13,15,4,0,C Webster,D,D,0.0,0.0,13.0,14.0,1
2002-08-13,Watford,0,0,16,9,7,24,1,0,Millwall,0,0,15,9,5,17,5,1,M Dean,D,D,0.0,0.0,21.0,24.0,1
2002-08-13,Sheffield United,1,1,19,11,8,12,1,0,Portsmouth,1,1,9,5,2,14,3,0,A Bates,D,D,0.0,3.0,18.0,7.0,1
2002-08-13,Rotherham,1,0,14,5,5,13,1,0,Norwich,1,0,5,3,3,9,0,0,R Pearson,D,D,3.0,3.0,2.0,3.0,1
2002-08-13,Reading,2,0,7,2,1,8,1,0,Sheffield Weds,1,1,14,6,10,17,3,1,L Cable,H,A,0.0,1.0,23.0,12.0,2
2002-08-13,Crystal Palace,1,0,11,4,12,15,2,0,Bradford,1,0,6,4,2,14,3,0,P Armstrong,D,D,3.0,1.0,9.0,12.0,1
2002-08-13,Gillingham,1,1,14,4,12,8,2,0,Derby,0,0,11,4,1,13,2,0,S Dunn,H,H,3.0,3.0,10.0,5.0,2
2002-08-13,Brighton,0,0,6,5,6,20,1,0,Coventry,0,0,14,5,1,19,4,1,P Taylor,D,D,3.0,3.0,6.0,10.0,1
2002-08-13,Grimsby,0,0,10,3,11,17,3,0,Wimbledon,0,0,10,2,3,16,3,0,M Ryan,D,D,0.0,0.0,24.0,20.0,1
2002-08-14,Nott'm Forest,2,0,10,4,10,15,2,0,Preston,2,1,7,3,10,18,2,0,G Poll,D,A,0.0,0.0,23.0,21.0,1
2002-08-14,Stoke,0,0,7,2,4,4,0,0,Leicester,1,1,5,2,4,14,1,0,G Cain,A,A,1.0,3.0,13.0,10.0,0
2002-08-14,Wolves,3,1,9,6,7,6,1,0,Walsall,1,0,4,1,3,13,1,0,M Jones,H,H,1.0,0.0,13.0,24.0,2
2002-08-17,Rotherham,0,0,5,3,7,11,1,0,Preston,0,0,10,5,6,10,1,0,A Kaye,D,D,4.0,1.0,3.0,14.0,1
2002-08-17,Wolves,3,1,12,5,8,13,1,0,Burnley,0,0,3,0,0,13,2,1,J Winter,H,H,4.0,0.0,7.0,23.0,2
2002-08-17,Watford,3,2,13,8,7,11,0,0,Wimbledon,2,1,7,3,1,9,0,0,S Baines,H,H,1.0,1.0,20.0,18.0,2
2002-08-17,Sheffield United,1,1,10,6,6,9,1,0,Walsall,1,1,6,2,2,12,1,0,C Webster,D,D,1.0,0.0,16.0,23.0,1
2002-08-17,Reading,1,1,10,4,8,11,1,0,Coventry,2,0,18,9,3,6,3,0,K Hill,A,H,3.0,4.0,13.0,9.0,0
2002-08-17,Stoke,2,2,8,4,6,13,3,0,Bradford,1,0,11,6,9,12,3,0,R Olivier,H,H,1.0,2.0,18.0,14.0,2
2002-08-17,Grimsby,1,1,9,4,12,7,3,0,Derby,2,1,8,2,1,17,3,0,A Leake,A,D,1.0,3.0,22.0,12.0,0
2002-08-17,Gillingham,1,0,14,8,12,10,2,0,Millwall,0,0,7,4,6,16,2,0,R Beeby,H,D,6.0,1.0,5.0,23.0,2
2002-08-17,Nott'm Forest,4,1,12,6,6,15,1,0,Sheffield Weds,0,0,18,15,9,17,4,1,P Danson,H,H,1.0,1.0,19.0,18.0,2
2002-08-17,Crystal Palace,2,2,9,2,3,9,0,0,Portsmouth,3,0,12,7,3,13,2,0,S Dunn,A,H,4.0,4.0,11.0,10.0,0
2002-08-17,Brighton,0,0,11,0,8,7,1,0,Norwich,2,0,10,3,4,11,0,0,D Gallagher,A,D,4.0,4.0,10.0,8.0,0
2002-08-18,Ipswich,6,1,25,10,8,11,2,0,Leicester,1,1,16,5,5,11,3,0,P Walton,H,D,3.0,6.0,14.0,7.0,2
2002-08-24,Walsall,2,1,20,10,7,19,2,0,Nott'm Forest,1,0,13,3,6,12,3,1,G Salisbury,H,H,1.0,4.0,20.0,10.0,2
2002-08-24,Sheffield Weds,1,1,15,6,7,7,3,0,Rotherham,2,1,11,6,9,11,7,0,D Pugh,A,D,1.0,5.0,22.0,9.0,0
2002-08-24,Preston,4,2,12,5,2,15,1,0,Stoke,3,1,6,2,5,20,1,0,G Frankland,H,H,2.0,4.0,17.0,13.0,2
2002-08-24,Portsmouth,3,2,11,8,2,16,0,0,Watford,0,0,3,1,6,13,4,1,M Cooper,H,H,7.0,4.0,5.0,15.0,2
2002-08-24,Norwich,1,1,12,7,5,13,1,0,Gillingham,0,0,18,11,7,17,2,0,L Cable,H,H,7.0,9.0,4.0,2.0,2
2002-08-24,Wimbledon,1,0,11,5,5,19,3,0,Brighton,0,0,5,2,2,13,2,0,S Bennett,H,D,1.0,4.0,20.0,13.0,2
