Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-08-08,Coventry,2,0,12,6,0,16,4,0,Nott'm Forest,1,1,10,2,5,12,1,0,J Linington,H,A,2.51,3.08,3.01,2.56,1.61,2.45,1.55,1.77,2.11,0.0,0.0,18.0,19.0,2
2021-08-14,Millwall,1,0,15,2,7,10,1,0,Blackburn,1,0,2,1,3,15,2,0,A Davies,D,D,2.48,3.17,3.01,2.35,1.68,2.27,1.64,2.1,1.77,1.0,3.0,17.0,4.0,1
2021-08-14,Swansea,0,0,8,1,1,8,1,0,Sheffield United,0,0,8,2,6,14,2,0,K Stroud,D,D,3.03,3.18,2.47,2.33,1.69,2.27,1.64,1.77,2.1,0.0,0.0,21.0,22.0,1
2021-08-14,West Brom,3,2,18,6,8,15,2,0,Luton,2,0,11,5,4,9,2,0,T Robinson,H,H,1.65,3.84,5.4,2.06,1.94,1.97,1.86,1.84,2.01,1.0,3.0,9.0,3.0,2
2021-08-14,Reading,2,1,12,2,2,11,3,0,Preston,1,0,13,5,12,16,0,0,J Smith,H,H,2.2,3.31,3.42,2.19,1.8,2.11,1.74,1.88,1.97,0.0,0.0,21.0,23.0,2
2021-08-14,Nott'm Forest,1,0,15,5,6,8,2,0,Bournemouth,2,1,8,3,4,16,1,1,G Eltringham,A,A,3.44,3.29,2.19,2.26,1.76,2.18,1.69,1.97,1.88,0.0,1.0,22.0,10.0,0
2021-08-14,Middlesbrough,2,1,13,7,1,15,1,0,Bristol City,1,0,10,2,1,13,1,0,O Langford,H,H,1.8,3.45,4.87,2.28,1.72,2.19,1.69,2.05,1.81,1.0,1.0,18.0,13.0,2
2021-08-14,Huddersfield,1,1,9,2,5,10,1,0,Fulham,5,3,15,11,7,9,1,1,D Whitestone,A,A,4.35,3.42,1.89,2.28,1.76,2.17,1.7,1.96,1.9,1.0,1.0,17.0,16.0,0
2021-08-14,Blackpool,0,0,8,2,5,9,1,0,Cardiff,2,0,17,8,3,18,1,0,A Woolmer,A,D,3.1,3.19,2.41,2.31,1.71,2.23,1.66,1.8,2.07,1.0,1.0,14.0,15.0,0
2021-08-14,Birmingham,0,0,9,2,7,7,1,0,Stoke,0,0,8,2,6,8,2,0,G Ward,D,D,2.75,3.05,2.8,2.57,1.59,2.48,1.54,1.92,1.94,3.0,3.0,11.0,9.0,1
2021-08-14,Barnsley,1,1,8,1,1,16,8,0,Coventry,0,0,12,2,5,14,2,0,J Busby,H,H,2.05,3.27,3.93,2.31,1.73,2.2,1.68,2.05,1.82,1.0,3.0,14.0,11.0,2
2021-08-14,Peterboro,2,0,13,4,2,9,4,0,Derby,1,0,7,2,5,13,2,0,D Webb,H,D,2.21,3.28,3.41,2.25,1.74,2.18,1.69,1.9,1.95,0.0,1.0,23.0,15.0,2
2021-08-14,Hull,0,0,12,4,7,6,0,1,QPR,3,1,14,8,2,7,0,0,M Donohue,A,A,2.75,3.21,2.66,2.11,1.88,2.02,1.81,1.96,1.9,3.0,1.0,10.0,16.0,0
2021-08-17,Barnsley,0,0,10,3,4,13,1,0,Luton,1,1,7,4,4,13,4,0,O Langford,A,A,2.31,3.2,3.24,2.42,1.66,2.28,1.62,1.97,1.87,4.0,3.0,9.0,11.0,0
2021-08-17,Blackpool,0,0,12,4,6,7,2,0,Coventry,1,1,19,5,11,11,4,0,K Stroud,A,A,2.98,3.15,2.5,2.47,1.64,2.33,1.6,1.74,2.13,1.0,3.0,21.0,14.0,0
2021-08-17,Huddersfield,1,0,7,0,4,12,3,0,Preston,0,0,8,2,4,7,2,0,J Linington,H,D,2.45,3.15,3.06,2.42,1.67,2.28,1.63,2.09,1.78,1.0,0.0,22.0,24.0,2
2021-08-17,Millwall,1,0,7,2,2,11,4,0,Fulham,2,2,16,6,5,11,2,0,G Eltringham,A,A,3.73,3.08,2.18,2.45,1.64,2.34,1.59,2.0,1.84,2.0,4.0,17.0,3.0,0
2021-08-17,Peterboro,2,0,8,3,0,9,1,0,Cardiff,2,0,9,3,6,18,2,0,T Bramall,D,D,3.13,3.17,2.4,2.35,1.71,2.22,1.66,1.81,2.04,3.0,4.0,16.0,5.0,1
2021-08-17,Swansea,1,0,9,3,5,6,0,0,Stoke,3,1,12,5,5,14,2,0,J Smith,A,A,3.1,3.08,2.47,2.47,1.65,2.35,1.59,1.78,2.08,1.0,4.0,20.0,10.0,0
2021-08-17,Reading,2,1,11,3,5,11,0,0,Bristol City,3,2,8,5,2,12,1,0,A Woolmer,A,A,2.29,3.17,3.33,2.29,1.71,2.2,1.67,1.94,1.9,3.0,1.0,16.0,18.0,0
2021-08-18,West Brom,4,1,12,4,5,11,0,0,Sheffield United,0,0,5,1,4,3,1,0,M Donohue,H,H,2.09,3.37,3.6,2.25,1.75,2.14,1.71,1.81,2.05,4.0,1.0,7.0,20.0,2
2021-08-18,Nott'm Forest,1,0,7,4,3,13,1,1,Blackburn,2,0,9,7,1,15,3,0,G Ward,A,D,2.44,3.24,2.98,2.15,1.8,2.1,1.73,2.09,1.78,0.0,4.0,23.0,9.0,0
2021-08-18,Hull,0,0,9,2,5,7,1,0,Derby,1,0,13,5,3,11,3,0,D Whitestone,A,D,1.87,3.55,4.23,2.15,1.82,2.08,1.74,1.86,2.0,3.0,1.0,16.0,19.0,0
2021-08-18,Birmingham,0,0,9,3,5,17,1,0,Bournemouth,2,0,9,4,3,8,0,0,A Davies,A,D,3.08,3.2,2.41,2.21,1.79,2.12,1.72,1.8,2.06,4.0,4.0,11.0,9.0,0
2021-08-18,Middlesbrough,2,1,14,6,7,14,2,0,QPR,3,0,8,6,1,17,1,1,S Martin,A,H,2.45,3.18,3.02,2.15,1.82,2.08,1.75,2.09,1.78,4.0,4.0,10.0,9.0,0
2021-08-20,Bristol City,0,0,15,5,1,14,4,0,Swansea,1,1,8,4,2,14,6,0,G Eltringham,A,A,2.25,3.19,3.42,2.28,1.72,2.22,1.66,1.91,1.92,4.0,1.0,10.0,20.0,0
2021-08-21,Stoke,1,0,11,5,6,8,2,0,Nott'm Forest,0,0,2,0,2,6,2,0,O Langford,H,D,1.89,3.38,4.39,2.37,1.7,2.28,1.63,1.89,1.96,7.0,0.0,5.0,23.0,2
2021-08-21,Sheffield United,1,0,16,6,6,7,0,0,Huddersfield,2,0,6,3,4,9,3,0,M Salisbury,A,D,1.65,3.79,5.54,2.13,1.86,2.07,1.76,1.83,2.02,1.0,4.0,22.0,17.0,0
2021-08-21,Preston,1,1,16,7,5,14,2,0,Peterboro,0,0,9,2,1,7,0,0,D Whitestone,H,H,2.22,3.25,3.4,2.33,1.72,2.21,1.67,1.9,1.95,0.0,4.0,24.0,16.0,2
2021-08-21,Luton,0,0,11,3,5,10,1,0,Birmingham,5,2,20,9,5,7,1,0,J Busby,A,A,2.1,3.34,3.62,2.38,1.7,2.24,1.65,1.8,2.06,6.0,4.0,8.0,15.0,0
2021-08-21,Derby,0,0,9,4,7,15,2,0,Middlesbrough,0,0,11,3,3,7,4,0,A Davies,D,D,2.99,3.17,2.48,2.39,1.68,2.28,1.63,2.09,1.77,4.0,4.0,13.0,12.0,1
2021-08-21,Fulham,2,2,15,6,9,14,3,0,Hull,0,0,8,3,1,5,2,0,T Robinson,H,H,1.41,4.63,7.85,1.9,2.07,1.83,1.99,1.91,1.94,7.0,3.0,3.0,19.0,2
2021-08-21,Cardiff,3,0,16,5,2,15,2,0,Millwall,1,0,12,5,3,14,1,0,J Linington,H,D,2.28,3.09,3.45,2.5,1.62,2.42,1.56,1.93,1.92,5.0,2.0,11.0,21.0,2
2021-08-21,Bournemouth,2,2,13,5,6,20,0,0,Blackpool,2,0,11,5,5,12,4,0,S Martin,D,H,1.68,3.73,5.33,2.09,1.84,2.03,1.79,1.88,1.97,7.0,1.0,7.0,22.0,1
2021-08-21,Blackburn,1,0,7,2,5,11,1,0,West Brom,2,2,23,11,6,12,2,0,T Harrington,A,A,3.77,3.4,2.03,2.25,1.79,2.1,1.74,1.82,2.04,7.0,7.0,8.0,5.0,0
2021-08-21,QPR,2,0,13,6,6,3,2,0,Barnsley,2,2,12,4,9,15,3,0,G Ward,D,A,2.1,3.41,3.54,2.2,1.84,2.07,1.76,1.8,2.05,7.0,4.0,6.0,14.0,1
2021-08-21,Coventry,2,0,25,7,10,14,5,0,Reading,1,1,7,2,2,8,3,0,D Webb,H,A,2.1,3.35,3.62,2.23,1.75,2.16,1.7,1.79,2.05,6.0,3.0,10.0,18.0,2
2021-08-28,Middlesbrough,1,1,12,5,11,9,1,1,Blackburn,1,1,6,1,5,7,2,1,M Salisbury,D,D,2.18,3.26,3.53,2.21,1.76,2.14,1.71,1.85,2.0,5.0,7.0,12.0,9.0,1
2021-08-28,Peterboro,0,0,5,1,6,9,2,0,West Brom,1,0,19,3,5,10,4,0,J Linington,A,D,5.04,3.71,1.72,2.0,2.02,1.91,1.91,1.91,1.93,4.0,10.0,17.0,2.0,0
2021-08-28,QPR,2,0,13,5,5,5,1,0,Coventry,0,0,15,4,11,16,1,0,D Whitestone,H,D,2.26,3.31,3.28,2.18,1.85,2.05,1.78,1.94,1.91,8.0,9.0,5.0,4.0,2
2021-08-28,Preston,3,2,11,6,3,22,4,0,Swansea,1,1,5,2,1,10,1,0,T Bramall,H,H,2.3,3.29,3.22,2.27,1.73,2.18,1.69,1.96,1.89,3.0,4.0,20.0,16.0,2
2021-08-28,Millwall,2,0,18,7,14,8,4,0,Blackpool,1,0,10,3,1,7,3,1,G Ward,H,D,1.87,3.47,4.43,2.35,1.74,2.22,1.67,1.86,1.99,2.0,2.0,21.0,22.0,2
2021-08-28,Luton,0,0,9,1,2,13,1,0,Sheffield United,0,0,8,1,6,8,1,0,A Davies,D,D,2.84,3.2,2.6,2.38,1.67,2.3,1.62,2.01,1.84,6.0,1.0,12.0,23.0,1
2021-08-28,Derby,1,1,13,4,8,6,4,0,Nott'm Forest,1,0,13,4,4,7,1,0,T Robinson,D,H,2.56,2.99,3.08,2.66,1.56,2.54,1.52,1.77,2.12,5.0,0.0,15.0,24.0,1
2021-08-28,Huddersfield,4,1,16,8,5,10,3,0,Reading,0,0,7,1,3,10,2,0,L Doughty,H,H,2.34,3.27,3.16,2.19,1.81,2.11,1.74,2.0,1.86,7.0,3.0,11.0,20.0,2
2021-08-28,Fulham,3,1,20,9,8,7,0,0,Stoke,0,0,11,3,7,9,1,0,J Gillett,H,H,1.89,3.34,4.54,2.31,1.7,2.24,1.65,1.88,1.97,10.0,10.0,3.0,4.0,2
2021-08-28,Barnsley,1,1,7,2,2,10,2,0,Birmingham,1,1,14,4,2,11,4,0,M Donohue,D,D,2.29,3.19,3.34,2.45,1.66,2.35,1.6,1.96,1.89,5.0,7.0,15.0,10.0,1
2021-08-28,Cardiff,1,0,12,5,4,9,2,0,Bristol City,2,1,9,5,3,8,2,0,D Webb,A,A,1.98,3.37,4.01,2.16,1.83,2.09,1.75,1.98,1.87,8.0,4.0,7.0,17.0,0
2021-08-28,Hull,0,0,3,0,2,15,0,0,Bournemouth,0,0,12,5,6,16,2,0,G Eltringham,D,D,3.42,3.3,2.2,2.2,1.76,2.13,1.72,1.95,1.89,3.0,8.0,20.0,9.0,1
2021-09-10,Birmingham,2,1,13,4,2,19,2,0,Derby,0,0,7,2,2,6,3,0,G Ward,H,H,1.89,3.29,4.63,2.45,1.64,2.36,1.59,1.88,1.97,8.0,6.0,8.0,15.0,2
2021-09-11,Swansea,0,0,16,4,7,9,1,0,Hull,0,0,4,1,2,11,2,0,K Stroud,D,D,2.15,3.38,3.44,2.16,1.85,2.07,1.77,1.84,2.01,4.0,4.0,20.0,18.0,1
2021-09-11,Sheffield United,6,1,24,9,11,1,0,0,Peterboro,2,1,7,5,3,18,2,0,S Martin,H,D,1.65,3.81,5.5,2.16,1.85,2.04,1.79,1.85,2.01,2.0,4.0,23.0,20.0,2
2021-09-11,West Brom,1,0,11,2,4,14,1,0,Millwall,1,0,13,4,5,16,3,0,A Woolmer,D,D,1.56,4.03,6.22,1.99,1.98,1.92,1.9,1.98,1.88,13.0,5.0,2.0,18.0,1
2021-09-11,Reading,3,1,12,4,3,13,2,0,QPR,3,1,22,4,6,12,1,0,G Eltringham,D,D,2.96,3.4,2.38,1.9,2.06,1.83,1.99,1.81,2.05,3.0,11.0,22.0,3.0,1
2021-09-11,Stoke,2,0,6,2,3,16,2,0,Huddersfield,1,0,15,4,5,8,3,0,J Smith,H,D,1.76,3.55,5.02,2.24,1.82,2.14,1.72,2.0,1.86,10.0,10.0,6.0,5.0,2
2021-09-11,Bristol City,0,0,10,3,8,8,0,0,Preston,0,0,10,2,6,9,1,0,T Robinson,D,D,2.33,3.22,3.2,2.27,1.76,2.18,1.69,2.0,1.86,7.0,6.0,11.0,16.0,1
2021-09-11,Bournemouth,3,1,14,8,6,10,3,0,Barnsley,0,0,2,0,0,11,3,0,J Linington,H,H,1.89,3.46,4.32,2.17,1.82,2.08,1.76,1.89,1.97,9.0,6.0,7.0,15.0,2
2021-09-11,Coventry,2,0,12,6,7,13,1,0,Middlesbrough,0,0,8,5,7,12,3,0,L Doughty,H,D,2.28,3.21,3.33,2.45,1.65,2.33,1.61,1.95,1.9,9.0,6.0,8.0,14.0,2
2021-09-11,Blackpool,1,0,8,1,4,12,3,0,Fulham,0,0,17,4,4,10,2,0,J Busby,H,D,5.87,4.03,1.58,2.02,1.96,1.93,1.89,1.84,2.01,2.0,13.0,23.0,2.0,2
2021-09-11,Blackburn,2,2,11,5,1,11,4,0,Luton,2,0,10,4,4,11,5,0,O Langford,D,H,2.17,3.34,3.43,2.01,1.93,1.93,1.88,1.87,1.98,8.0,7.0,10.0,12.0,1
2021-09-12,Nott'm Forest,1,1,15,4,4,9,0,0,Cardiff,2,0,22,5,4,9,3,0,D Whitestone,A,H,2.96,3.08,2.58,2.43,1.66,2.33,1.61,2.05,1.82,1.0,8.0,24.0,10.0,0
2021-09-14,Reading,3,0,12,6,3,14,0,0,Peterboro,1,0,6,3,5,6,1,0,T Robinson,H,D,2.34,3.44,3.02,1.95,2.0,1.89,1.92,2.01,1.84,4.0,4.0,22.0,23.0,2
2021-09-14,Sheffield United,2,1,13,6,2,10,2,0,Preston,2,1,9,4,6,6,1,0,G Eltringham,D,D,1.85,3.38,4.63,2.26,1.74,2.19,1.68,1.85,2.0,5.0,7.0,19.0,13.0,1
2021-09-14,West Brom,0,0,25,9,5,8,1,0,Derby,0,0,4,0,4,10,1,0,K Friend,D,D,1.54,4.08,6.41,1.97,2.01,1.87,1.94,1.92,1.92,14.0,6.0,1.0,18.0,1
2021-09-14,Blackpool,0,0,16,3,4,11,0,0,Huddersfield,3,0,13,6,3,12,1,0,T Bramall,A,D,2.62,3.17,2.84,2.28,1.76,2.18,1.69,1.84,2.01,5.0,10.0,20.0,9.0,0
2021-09-14,Blackburn,2,0,18,6,6,7,1,0,Hull,0,0,16,4,6,11,2,0,J Brooks,H,D,1.76,3.53,5.0,2.21,1.81,2.11,1.74,2.0,1.85,9.0,5.0,10.0,20.0,2
2021-09-14,Bournemouth,2,2,10,4,3,21,5,0,QPR,1,0,15,6,6,7,3,0,K Stroud,H,H,1.92,3.65,3.95,1.75,2.29,1.68,2.2,1.91,1.94,12.0,12.0,6.0,5.0,2
2021-09-15,Birmingham,1,0,18,7,10,9,2,0,Fulham,4,2,15,10,2,10,1,0,D Webb,A,A,3.95,3.14,2.09,2.36,1.69,2.28,1.63,1.78,2.09,11.0,13.0,9.0,3.0,0
2021-09-15,Bristol City,1,0,13,2,7,10,1,0,Luton,1,0,19,4,9,17,2,0,J Simpson,D,D,2.5,3.14,3.01,2.29,1.75,2.2,1.68,2.12,1.76,8.0,8.0,11.0,12.0,1
2021-09-15,Coventry,1,1,11,4,7,3,2,1,Cardiff,0,0,10,1,6,15,1,0,M Salisbury,H,H,2.28,3.19,3.35,2.25,1.73,2.17,1.69,1.96,1.89,12.0,11.0,8.0,9.0,2
2021-09-15,Nott'm Forest,0,0,15,3,6,14,1,0,Middlesbrough,2,1,13,6,7,13,5,0,A Woolmer,A,A,2.97,2.98,2.64,2.54,1.63,2.44,1.56,2.05,1.82,1.0,6.0,24.0,18.0,0
2021-09-15,Stoke,1,1,12,7,12,12,1,1,Barnsley,1,1,9,4,4,12,5,0,L Doughty,D,D,1.8,3.49,4.79,2.34,1.71,2.23,1.66,1.8,2.06,13.0,6.0,6.0,19.0,1
2021-09-15,Swansea,0,0,12,4,7,13,2,0,Millwall,0,0,10,4,3,8,3,0,J Busby,D,D,2.65,3.07,2.88,2.45,1.65,2.33,1.61,1.85,2.02,5.0,6.0,20.0,19.0,1
2021-09-18,Middlesbrough,1,1,9,5,6,9,2,0,Blackpool,2,0,11,1,6,7,1,0,D Webb,A,H,1.84,3.43,4.61,2.35,1.72,2.22,1.67,1.83,2.03,9.0,5.0,12.0,22.0,0
2021-09-18,QPR,1,0,26,11,9,13,4,0,Bristol City,2,1,9,3,4,8,1,0,L Doughty,A,A,1.84,3.7,4.23,1.97,2.01,1.88,1.93,1.84,2.03,12.0,9.0,7.0,11.0,0
2021-09-18,Preston,1,1,8,2,3,10,1,0,West Brom,1,1,12,3,10,12,1,0,A Davies,D,D,3.71,3.53,2.0,1.98,1.97,1.91,1.9,1.85,2.0,8.0,15.0,14.0,3.0,1
2021-09-18,Peterboro,3,2,9,2,4,11,2,0,Birmingham,0,0,13,2,6,16,2,1,J Gillett,H,H,3.28,3.32,2.25,2.13,1.86,2.05,1.78,1.92,1.93,4.0,11.0,23.0,11.0,2
2021-09-18,Millwall,1,1,17,4,8,12,2,0,Coventry,1,1,15,3,4,7,0,0,K Stroud,D,D,2.54,3.09,3.0,2.41,1.75,2.31,1.62,1.79,2.09,7.0,15.0,16.0,4.0,1
2021-09-18,Luton,3,3,16,5,5,18,2,0,Swansea,3,0,15,3,7,10,1,0,T Harrington,D,H,2.11,3.33,3.62,2.23,1.8,2.12,1.73,1.81,2.05,9.0,6.0,13.0,22.0,1
2021-09-18,Hull,1,0,10,5,6,8,3,0,Sheffield United,3,1,15,8,4,10,2,0,D Whitestone,A,A,3.27,3.24,2.29,2.35,1.71,2.23,1.66,1.89,1.96,5.0,6.0,23.0,22.0,0
2021-09-18,Fulham,1,0,25,5,9,17,4,0,Reading,2,1,8,4,0,12,3,0,S Martin,A,A,1.37,4.95,8.4,1.75,2.27,1.69,2.17,1.82,2.04,16.0,7.0,1.0,20.0,0
2021-09-18,Derby,2,2,14,5,7,10,2,0,Stoke,1,0,13,5,6,8,3,0,J Simpson,H,H,3.11,3.13,2.44,2.47,1.61,2.41,1.57,1.8,2.07,7.0,14.0,19.0,5.0,2
2021-09-18,Cardiff,0,0,6,2,2,6,3,0,Bournemouth,1,0,16,5,5,7,3,0,J Smith,A,D,2.85,3.27,2.54,2.14,1.81,2.06,1.77,2.04,1.83,11.0,15.0,10.0,4.0,0
2021-09-18,Barnsley,0,0,13,4,8,9,0,0,Blackburn,0,0,3,2,1,13,1,0,A Woolmer,D,D,2.83,3.12,2.65,2.27,1.77,2.19,1.68,2.0,1.87,7.0,12.0,20.0,8.0,1
2021-09-18,Huddersfield,0,0,10,2,6,9,2,0,Nott'm Forest,2,1,8,4,5,9,1,0,C Kavanagh,A,A,2.08,3.34,3.7,2.21,1.8,2.14,1.72,2.07,1.8,13.0,1.0,6.0,24.0,0
2021-09-24,Coventry,3,0,16,7,4,12,0,0,Peterboro,0,0,8,2,1,9,1,0,G Eltringham,H,D,1.64,3.91,5.44,2.0,1.97,1.92,1.89,1.83,2.03,16.0,7.0,4.0,22.0,2
2021-09-24,West Brom,2,0,18,7,8,13,1,0,QPR,1,1,5,4,5,10,1,0,J Linington,H,A,1.7,3.93,4.83,1.71,2.33,1.66,2.24,1.88,1.97,16.0,12.0,4.0,8.0,2
2021-09-25,Swansea,1,1,7,6,3,14,2,0,Huddersfield,0,0,5,0,2,18,2,0,G Ward,H,H,2.55,3.13,2.97,2.34,1.72,2.26,1.65,1.78,2.1,7.0,13.0,21.0,7.0,2
2021-09-25,Stoke,2,1,10,5,1,11,2,0,Hull,0,0,12,4,5,14,0,0,T Bramall,H,H,1.6,3.82,6.09,2.21,1.76,2.15,1.71,2.11,1.78,14.0,5.0,5.0,23.0,2
2021-09-25,Sheffield United,1,0,17,2,11,9,1,0,Derby,0,0,9,4,1,5,1,1,D Webb,H,D,1.64,3.72,5.94,2.16,1.86,2.1,1.75,1.82,2.05,9.0,10.0,16.0,12.0,2
2021-09-25,Nott'm Forest,1,0,10,3,3,10,2,0,Millwall,1,1,12,2,4,12,3,0,J Simpson,D,A,2.52,3.06,3.08,2.55,1.63,2.42,1.57,1.74,2.16,4.0,8.0,24.0,19.0,1
2021-09-25,Bristol City,1,0,14,5,3,7,1,0,Fulham,1,0,22,5,7,11,3,0,S Hooper,D,D,4.78,3.62,1.77,2.03,1.94,1.97,1.85,1.86,1.99,12.0,16.0,10.0,5.0,1
2021-09-25,Blackpool,1,1,13,6,6,17,1,0,Barnsley,0,0,13,4,4,13,3,0,S Martin,H,H,2.48,3.24,2.96,2.33,1.69,2.26,1.65,1.77,2.11,8.0,8.0,21.0,20.0,2
2021-09-25,Blackburn,5,3,17,10,2,7,0,0,Cardiff,1,0,11,5,6,9,2,0,K Stroud,H,H,2.32,3.34,3.12,2.11,1.85,2.05,1.78,2.0,1.86,13.0,11.0,6.0,11.0,2
2021-09-25,Birmingham,0,0,6,2,5,10,1,0,Preston,0,0,9,2,8,13,3,0,M Donohue,D,D,2.1,3.26,3.75,2.38,1.67,2.3,1.62,1.79,2.07,11.0,9.0,11.0,20.0,1
2021-09-25,Reading,1,0,13,5,2,6,3,0,Middlesbrough,0,0,10,2,4,15,3,1,P Bankes,H,D,2.98,3.21,2.49,2.19,1.82,2.08,1.75,1.75,2.11,10.0,9.0,17.0,19.0,2
2021-09-25,Bournemouth,2,2,6,2,4,12,2,0,Luton,1,0,10,3,7,9,0,0,T Robinson,H,H,1.64,3.99,5.25,1.9,2.06,1.84,1.99,1.83,2.03,18.0,10.0,3.0,15.0,2
2021-09-28,Cardiff,0,0,6,0,4,14,1,0,West Brom,4,1,11,6,6,10,1,0,G Scott,A,A,4.17,3.48,1.92,2.07,1.87,2.0,1.82,1.94,1.92,11.0,19.0,13.0,2.0,0
2021-09-28,Huddersfield,3,1,13,8,5,6,2,0,Blackburn,2,0,13,3,3,5,0,0,J Simpson,H,H,2.59,3.25,2.82,2.05,1.9,1.98,1.83,1.85,2.02,13.0,16.0,7.0,6.0,2
2021-09-28,Hull,1,0,15,3,9,8,1,1,Blackpool,1,1,10,3,3,14,2,0,M Donohue,D,A,2.28,3.2,3.35,2.28,1.78,2.17,1.7,1.95,1.91,5.0,11.0,24.0,13.0,1
2021-09-28,Middlesbrough,2,2,9,4,4,9,4,0,Sheffield United,0,0,13,4,7,6,2,0,J Linington,H,H,3.0,3.04,2.57,2.57,1.64,2.39,1.57,2.09,1.78,9.0,12.0,19.0,11.0,2
2021-09-28,Preston,1,1,9,2,1,8,2,0,Stoke,1,1,21,5,6,13,4,0,J Brooks,D,D,2.75,3.07,2.78,2.38,1.68,2.28,1.63,1.92,1.95,10.0,17.0,16.0,5.0,1
2021-09-28,QPR,2,1,12,5,1,9,1,0,Birmingham,0,0,13,0,4,10,1,0,M Salisbury,H,H,1.99,3.5,3.8,1.95,1.97,1.89,1.91,2.0,1.86,12.0,12.0,10.0,12.0,2
2021-09-29,Barnsley,1,1,8,3,2,13,1,0,Nott'm Forest,3,0,12,7,6,6,0,0,G Eltringham,A,H,2.48,2.98,3.2,2.52,1.65,2.39,1.58,2.09,1.79,8.0,5.0,21.0,24.0,0
2021-09-29,Derby,1,1,14,5,2,10,4,0,Reading,0,0,16,7,4,10,0,0,J Busby,H,H,2.31,3.19,3.3,2.28,1.72,2.21,1.67,1.97,1.89,10.0,13.0,17.0,10.0,2
2021-09-29,Fulham,3,3,10,7,3,16,0,0,Swansea,1,1,7,1,4,7,1,0,J Smith,H,H,1.4,4.67,7.98,1.76,2.24,1.72,2.14,1.89,1.97,17.0,10.0,5.0,19.0,2
2021-09-29,Luton,5,4,21,9,5,12,0,0,Coventry,0,0,6,1,7,8,2,0,S Martin,H,H,2.7,3.16,2.74,2.25,1.76,2.16,1.7,1.92,1.94,10.0,19.0,18.0,4.0,2
2021-09-29,Millwall,1,0,12,4,4,8,1,0,Bristol City,0,0,11,1,6,11,2,0,D Whitestone,H,D,2.1,3.18,3.85,2.38,1.72,2.27,1.64,1.79,2.08,9.0,13.0,20.0,10.0,2
