Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2008-08-09,Birmingham,1,0,8,5,6,10,2,0,Sheffield United,0,0,6,4,6,22,1,0,K Stroud,H,D,0.0,0.0,2.0,19.0,2
2008-08-09,Sheffield Weds,4,3,10,7,2,11,2,0,Burnley,1,1,4,3,6,7,1,0,C Oliver,H,H,0.0,0.0,19.0,5.0,2
2008-08-09,QPR,2,2,12,8,5,17,1,0,Barnsley,1,1,6,5,6,18,0,1,N Swarbrick,H,H,0.0,0.0,17.0,3.0,2
2008-08-09,Ipswich,1,1,13,4,2,19,0,0,Preston,2,2,8,4,0,13,1,0,P Taylor,A,A,0.0,0.0,12.0,16.0,0
2008-08-09,Derby,0,0,13,5,5,9,0,0,Doncaster,1,0,8,5,2,11,2,0,A D'Urso,A,D,0.0,0.0,11.0,12.0,0
2008-08-09,Plymouth,2,1,15,10,7,15,3,0,Wolves,2,1,14,11,8,10,2,0,K Friend,D,D,0.0,0.0,14.0,19.0,1
2008-08-09,Coventry,2,0,8,4,3,12,1,0,Norwich,0,0,17,12,7,8,2,0,C Webster,H,D,0.0,0.0,12.0,14.0,2
2008-08-09,Charlton,2,1,7,7,7,19,0,0,Swansea,0,0,16,11,3,13,2,1,R Beeby,H,H,0.0,0.0,12.0,17.0,2
2008-08-09,Cardiff,2,1,13,6,8,11,1,0,Southampton,1,1,6,4,5,13,0,0,S Mathieson,H,D,0.0,0.0,12.0,16.0,2
2008-08-09,Blackpool,0,0,19,7,4,15,1,0,Bristol City,1,0,12,9,4,13,3,0,G Laws,A,D,0.0,0.0,11.0,12.0,0
2008-08-09,Crystal Palace,0,0,8,3,2,11,2,0,Watford,0,0,6,4,7,11,1,0,M Jones,D,D,0.0,0.0,12.0,15.0,1
2008-08-10,Nott'm Forest,0,0,15,11,7,9,1,0,Reading,0,0,4,2,6,14,1,0,S Attwell,D,D,0.0,0.0,14.0,15.0,1
2008-08-16,Sheffield United,3,2,18,11,8,16,1,0,QPR,0,0,9,3,6,11,1,0,G Laws,H,H,0.0,3.0,21.0,6.0,2
2008-08-16,Wolves,4,1,10,7,10,11,1,0,Sheffield Weds,1,1,12,3,6,6,0,0,M Jones,H,D,1.0,3.0,12.0,1.0,2
2008-08-16,Watford,1,1,7,3,7,21,4,0,Charlton,0,0,3,0,2,13,0,1,I Williamson,H,H,1.0,3.0,16.0,3.0,2
2008-08-16,Swansea,3,1,12,7,5,9,2,0,Nott'm Forest,1,1,7,5,4,14,2,0,P Taylor,H,D,0.0,1.0,23.0,15.0,2
2008-08-16,Southampton,1,1,10,4,5,13,0,0,Birmingham,2,0,5,5,3,7,0,0,C Penton,A,H,0.0,3.0,20.0,8.0,0
2008-08-16,Reading,2,1,13,6,4,10,0,0,Plymouth,0,0,11,2,3,15,0,0,R Beeby,H,H,1.0,1.0,16.0,14.0,2
2008-08-16,Burnley,0,0,18,8,7,8,0,0,Ipswich,3,2,6,5,3,9,1,0,A Bates,A,A,0.0,0.0,24.0,19.0,0
2008-08-16,Norwich,1,0,14,5,12,9,1,0,Blackpool,1,0,3,2,0,13,4,0,K Friend,D,D,0.0,0.0,23.0,20.0,1
2008-08-16,Doncaster,1,0,9,4,7,10,0,0,Cardiff,1,0,4,2,3,12,1,0,M Halsey,D,D,3.0,3.0,12.0,8.0,1
2008-08-16,Bristol City,1,1,12,7,11,13,0,0,Derby,1,0,14,8,3,12,1,0,S Attwell,D,H,3.0,0.0,12.0,22.0,1
2008-08-16,Barnsley,1,1,13,7,7,14,4,1,Coventry,2,1,8,6,6,19,3,0,S Bratt,A,D,0.0,3.0,22.0,10.0,0
2008-08-16,Preston,2,0,17,10,8,9,0,0,Crystal Palace,0,0,12,6,6,11,2,0,A Woolmer,H,D,3.0,1.0,12.0,16.0,2
2008-08-23,Nott'm Forest,3,2,14,7,4,6,0,0,Watford,2,1,10,3,4,9,0,0,M Haywood,H,H,1.0,4.0,20.0,9.0,2
2008-08-23,Sheffield Weds,1,1,11,6,5,8,2,0,Preston,1,0,7,3,6,6,1,0,M Russell,D,H,3.0,6.0,14.0,2.0,1
2008-08-23,QPR,2,2,16,7,3,13,2,0,Doncaster,0,0,5,2,3,13,0,0,M Thorpe,H,H,3.0,4.0,16.0,8.0,2
2008-08-23,Plymouth,0,0,6,3,5,17,1,0,Swansea,1,1,14,10,7,11,1,0,A D'Urso,A,A,1.0,3.0,19.0,16.0,0
2008-08-23,Derby,0,0,17,9,10,4,0,0,Southampton,1,0,17,9,13,11,1,0,G Laws,A,D,1.0,0.0,18.0,23.0,0
2008-08-23,Ipswich,0,0,13,7,4,9,2,1,Wolves,2,1,18,10,5,14,2,0,S Tanner,A,A,3.0,4.0,14.0,6.0,0
2008-08-23,Coventry,0,0,17,9,8,11,3,0,Bristol City,3,1,10,9,6,12,1,0,P Dowd,A,A,6.0,4.0,3.0,9.0,0
2008-08-23,Charlton,4,2,13,10,4,3,1,0,Reading,2,1,10,5,7,10,2,1,L Mason,H,H,3.0,4.0,15.0,8.0,2
2008-08-23,Cardiff,2,1,8,5,5,10,0,0,Norwich,2,0,11,7,2,15,0,0,A Taylor,D,H,4.0,1.0,9.0,20.0,1
2008-08-23,Blackpool,1,0,23,14,5,9,1,0,Sheffield United,3,1,12,7,11,10,1,0,S Mathieson,A,A,1.0,3.0,19.0,15.0,0
2008-08-23,Birmingham,2,2,16,8,11,14,1,0,Barnsley,0,0,9,3,2,15,1,0,R Beeby,H,H,6.0,0.0,6.0,23.0,2
2008-08-23,Crystal Palace,0,0,5,3,2,15,5,2,Burnley,0,0,12,4,9,14,3,0,I Williamson,D,D,1.0,0.0,20.0,24.0,1
2008-08-30,Wolves,5,4,16,8,6,8,0,0,Nott'm Forest,1,0,3,2,6,7,2,0,G Hegley,H,H,7.0,4.0,2.0,14.0,2
2008-08-30,Swansea,1,1,16,6,9,9,0,0,Sheffield Weds,1,0,9,7,7,16,3,0,K Friend,D,H,6.0,4.0,7.0,11.0,1
2008-08-30,Southampton,0,0,19,10,3,14,3,0,Blackpool,1,1,12,6,6,14,2,0,A Marriner,A,A,3.0,1.0,17.0,21.0,0
2008-08-30,Sheffield United,0,0,11,5,2,14,0,0,Cardiff,0,0,11,6,5,10,0,0,C Webster,D,D,6.0,5.0,6.0,10.0,1
2008-08-30,Reading,4,1,15,8,12,9,2,0,Crystal Palace,2,1,8,2,8,3,1,0,C Penton,H,D,4.0,2.0,12.0,20.0,2
2008-08-30,Watford,2,0,14,10,9,13,2,0,Ipswich,1,1,9,4,4,12,2,0,L Probert,H,A,4.0,3.0,13.0,17.0,2
2008-08-30,Norwich,1,0,13,7,5,10,2,0,Birmingham,1,1,10,3,4,13,1,0,J Moss,D,A,2.0,9.0,19.0,2.0,1
2008-08-30,Doncaster,1,1,8,2,0,13,0,0,Coventry,0,0,10,5,9,15,0,0,R Shoebridge,H,H,4.0,6.0,14.0,11.0,2
2008-08-30,Burnley,0,0,13,7,5,18,1,1,Plymouth,0,0,9,2,1,18,1,0,M Oliver,D,D,1.0,1.0,23.0,22.0,1
2008-08-30,Bristol City,1,1,14,9,7,11,2,0,QPR,1,1,3,2,3,9,4,1,D Deadman,D,D,7.0,6.0,4.0,12.0,1
2008-08-30,Barnsley,2,0,9,5,6,17,2,0,Derby,0,0,12,6,7,19,1,0,G Salisbury,H,D,0.0,1.0,24.0,23.0,2
2008-08-30,Preston,2,0,20,16,9,12,2,0,Charlton,1,1,5,3,4,9,2,0,C Oliver,H,A,7.0,6.0,5.0,11.0,2
2008-09-13,Sheffield Weds,2,1,8,3,3,8,2,0,Watford,0,0,11,2,4,10,2,0,G Salisbury,H,H,5.0,7.0,14.0,8.0,2
2008-09-13,Plymouth,1,0,5,4,3,6,2,1,Norwich,2,1,15,6,5,8,2,0,A Woolmer,A,A,2.0,3.0,21.0,19.0,0
2008-09-13,Nott'm Forest,1,0,9,4,6,9,0,0,Burnley,2,1,9,6,9,14,2,0,C Penton,A,A,4.0,2.0,17.0,23.0,0
2008-09-13,Ipswich,2,0,19,9,4,14,1,0,Reading,0,0,9,6,11,17,2,0,K Hill,H,D,3.0,7.0,19.0,7.0,2
2008-09-13,Derby,2,1,18,6,9,10,1,0,Sheffield United,1,1,10,5,4,21,3,0,C Foy,H,D,1.0,7.0,24.0,6.0,2
2008-09-13,Coventry,0,0,18,11,5,13,0,0,Preston,0,0,12,5,4,7,0,0,G Hegley,D,D,6.0,10.0,16.0,2.0,1
2008-09-13,Charlton,1,1,17,5,5,12,4,0,Wolves,3,0,15,10,5,11,1,0,A Taylor,A,H,6.0,10.0,13.0,2.0,0
2008-09-13,Cardiff,0,0,20,14,9,11,0,0,Bristol City,0,0,11,2,5,11,1,0,P Walton,D,D,6.0,8.0,14.0,4.0,1
2008-09-13,Blackpool,1,0,19,10,8,15,3,0,Barnsley,0,0,8,5,1,13,3,0,A Bates,H,D,4.0,3.0,18.0,21.0,2
2008-09-13,Birmingham,1,0,8,4,1,10,2,1,Doncaster,0,0,13,6,6,15,1,0,G Ward,H,D,10.0,7.0,3.0,11.0,2
2008-09-13,Crystal Palace,2,1,13,7,6,9,1,0,Swansea,0,0,6,6,6,12,3,0,L Mason,H,H,2.0,7.0,24.0,8.0,2
2008-09-14,QPR,4,1,15,13,6,11,2,0,Southampton,1,0,15,9,1,16,2,1,K Friend,H,H,7.0,3.0,9.0,22.0,2
2008-09-16,Sheffield United,1,0,11,7,7,10,1,1,Coventry,1,1,20,9,4,13,3,0,D Deadman,D,A,7.0,7.0,7.0,13.0,1
2008-09-16,Wolves,2,1,14,7,6,13,2,0,Crystal Palace,1,1,4,3,3,9,2,0,S Mathieson,H,D,13.0,5.0,1.0,18.0,2
2008-09-16,Swansea,1,0,11,5,8,9,0,0,Derby,1,0,6,2,3,12,2,0,A Penn,D,D,7.0,4.0,11.0,20.0,1
2008-09-16,Reading,6,3,15,10,9,7,0,0,Sheffield Weds,0,0,9,6,2,8,1,0,A Woolmer,H,H,7.0,8.0,11.0,7.0,2
2008-09-16,Watford,1,0,11,5,10,13,1,0,Plymouth,2,1,6,4,5,16,2,0,C Penton,A,A,7.0,2.0,12.0,24.0,0
2008-09-16,Doncaster,0,0,11,7,14,4,1,0,Charlton,1,1,6,1,1,6,0,0,N Miller,A,A,7.0,6.0,13.0,16.0,0
2008-09-16,Barnsley,0,0,7,3,3,19,3,0,Cardiff,1,1,10,4,4,6,0,0,G Laws,A,A,3.0,7.0,23.0,12.0,0
2008-09-16,Preston,2,0,19,10,7,6,0,0,Nott'm Forest,1,0,12,7,5,8,1,0,C Webster,H,D,11.0,4.0,3.0,22.0,2
2008-09-16,Burnley,2,0,12,7,9,12,0,0,Blackpool,0,0,2,2,3,10,0,0,J Moss,H,D,5.0,7.0,21.0,13.0,2
2008-09-16,Bristol City,1,0,17,11,10,11,1,0,Birmingham,2,2,12,6,2,17,3,0,K Friend,A,A,9.0,13.0,7.0,3.0,0
2008-09-17,Norwich,0,0,13,7,10,9,2,0,QPR,1,1,6,1,2,15,2,1,R Shoebridge,A,A,6.0,10.0,18.0,5.0,0
2008-09-17,Southampton,2,1,10,4,3,10,0,0,Ipswich,2,1,17,13,6,14,4,0,P Crossley,D,D,3.0,6.0,24.0,17.0,1
2008-09-20,Watford,2,0,7,5,5,14,4,0,Reading,2,1,8,5,10,14,4,0,S Attwell,D,A,7.0,10.0,15.0,5.0,1
2008-09-20,Swansea,1,0,8,5,3,10,1,0,Burnley,1,0,5,3,2,13,4,0,A Hall,D,D,8.0,8.0,10.0,13.0,1
2008-09-20,Southampton,0,0,10,7,3,8,2,0,Barnsley,0,0,5,0,3,12,1,0,A D'Urso,D,D,4.0,3.0,22.0,24.0,1
2008-09-20,Sheffield Weds,0,0,6,3,2,8,0,0,Ipswich,0,0,7,3,2,13,0,0,M Jones,D,D,8.0,7.0,14.0,15.0,1
2008-09-20,Preston,1,0,13,6,5,9,1,0,Wolves,3,1,16,11,7,12,2,2,M Atkinson,A,A,14.0,16.0,3.0,1.0,0
2008-09-20,Nott'm Forest,0,0,8,3,4,22,3,1,Charlton,0,0,7,4,7,11,2,0,K Evans,D,D,4.0,9.0,24.0,8.0,1
2008-09-20,Derby,1,1,9,4,6,6,0,0,Cardiff,1,0,10,3,8,4,0,0,M Haywood,D,H,5.0,10.0,21.0,6.0,1
2008-09-20,Crystal Palace,1,0,11,8,10,13,2,0,Plymouth,2,1,8,4,3,14,2,0,N Swarbrick,A,A,5.0,5.0,20.0,21.0,0
2008-09-20,Coventry,1,1,6,2,4,15,4,0,QPR,0,0,11,4,8,15,1,0,D Whitestone,H,H,8.0,13.0,14.0,4.0,2
2008-09-20,Bristol City,4,0,14,8,6,15,2,0,Doncaster,1,0,17,9,5,10,2,0,J Singh,H,D,9.0,7.0,9.0,17.0,2
2008-09-20,Birmingham,0,0,12,3,8,7,0,0,Blackpool,1,0,9,5,5,13,0,0,M Russell,A,D,16.0,7.0,2.0,17.0,0
2008-09-20,Norwich,1,0,16,9,6,5,0,0,Sheffield United,0,0,13,4,6,13,2,0,P Crossley,H,D,6.0,8.0,19.0,14.0,2
2008-09-27,Plymouth,1,1,12,5,2,20,1,0,Nott'm Forest,0,0,12,8,6,22,3,1,K Wright,H,H,8.0,5.0,18.0,23.0,2
2008-09-27,Wolves,2,1,21,9,8,17,1,0,Bristol City,0,0,10,7,2,13,1,0,P Crossley,H,H,19.0,12.0,1.0,5.0,2
2008-09-27,Sheffield United,2,1,12,7,10,9,0,0,Watford,1,0,4,2,5,12,0,0,M Halsey,H,H,8.0,8.0,16.0,18.0,2
2008-09-27,Reading,4,3,13,5,9,14,1,0,Swansea,0,0,7,1,9,10,1,0,S Mathieson,H,H,11.0,9.0,6.0,14.0,2
2008-09-27,QPR,0,0,7,1,2,9,1,0,Derby,2,0,11,9,8,11,1,0,A Taylor,A,D,13.0,6.0,5.0,20.0,0
2008-09-27,Ipswich,1,1,11,6,11,11,2,0,Crystal Palace,1,1,16,7,6,15,2,0,D Deadman,D,D,8.0,5.0,18.0,21.0,1
2008-09-27,Barnsley,0,0,13,6,5,14,1,0,Norwich,0,0,11,4,8,10,0,0,N Miller,D,D,4.0,9.0,24.0,15.0,1
2008-09-27,Charlton,1,1,15,4,5,12,1,0,Sheffield Weds,2,2,3,3,2,14,3,0,D Whitestone,A,A,10.0,9.0,11.0,17.0,0
2008-09-27,Cardiff,1,0,8,3,15,14,1,0,Birmingham,2,2,5,3,3,8,1,0,M Jones,A,A,11.0,16.0,9.0,2.0,0
2008-09-27,Burnley,3,1,14,6,7,9,0,0,Preston,1,1,3,2,4,16,5,1,L Mason,H,D,9.0,14.0,17.0,4.0,2
2008-09-27,Blackpool,1,0,18,6,9,12,0,0,Coventry,1,0,12,7,5,17,2,0,M Oliver,D,D,10.0,11.0,15.0,11.0,1
2008-09-27,Doncaster,0,0,11,5,7,6,0,0,Southampton,2,0,6,3,5,10,0,0,M Russell,A,D,7.0,5.0,20.0,23.0,0
2008-09-30,Ipswich,3,1,17,12,6,9,0,0,Barnsley,0,0,13,8,18,22,2,0,K Friend,H,H,9.0,5.0,16.0,23.0,2
