Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2020-09-12,Heerenveen,2,1,13,7,3,12,2,0,Willem II,0,0,10,5,10,13,3,0,H,H,2.51,3.51,2.63,1.71,2.28,1.66,2.2,1.88,1.95,0.0,0.0,8.0,17.0,2
2020-09-12,Zwolle,0,0,17,5,3,15,3,0,Feyenoord,2,1,13,6,3,11,1,0,A,A,4.25,4.0,1.73,1.63,2.45,1.59,2.34,1.9,1.93,0.0,0.0,17.0,6.0,0
2020-09-12,Twente,2,1,14,5,7,9,1,0,For Sittard,0,0,2,0,2,13,0,0,H,H,1.86,3.7,3.92,1.76,2.25,1.7,2.14,1.87,1.96,0.0,0.0,12.0,7.0,2
2020-09-13,FC Emmen,3,1,15,5,7,10,2,0,VVV Venlo,5,0,14,7,3,13,3,0,A,H,1.88,3.59,3.94,1.89,2.03,1.84,1.96,1.88,1.94,0.0,0.0,7.0,13.0,0
2020-09-13,Heracles,2,0,22,5,7,5,1,0,Den Haag,0,0,8,1,2,15,3,1,H,D,1.74,3.85,4.39,1.76,2.23,1.7,2.14,1.96,1.88,0.0,0.0,9.0,7.0,2
2020-09-13,Sparta Rotterdam,0,0,14,3,2,13,2,0,Ajax,1,1,9,4,1,13,3,1,A,A,9.51,6.39,1.25,1.33,3.7,1.3,3.47,2.02,1.83,0.0,0.0,10.0,7.0,0
2020-09-13,Groningen,1,0,14,2,3,12,4,0,PSV Eindhoven,3,1,16,6,1,10,2,0,A,A,3.46,3.32,2.12,2.04,1.97,1.95,1.84,2.01,1.83,0.0,0.0,8.0,9.0,0
2020-09-13,Waalwijk,0,0,7,3,0,11,1,0,Vitesse,1,1,17,6,6,17,1,0,A,A,4.64,4.1,1.65,1.55,2.63,1.5,2.54,1.76,2.1,0.0,0.0,11.0,10.0,0
2020-09-18,VVV Venlo,1,1,9,3,5,15,2,0,Utrecht,1,0,26,8,12,7,1,0,D,H,4.18,3.84,1.79,1.72,2.38,1.67,2.21,1.82,2.03,3.0,0.0,1.0,10.0,1
2020-09-19,For Sittard,1,0,25,7,14,9,4,0,Heerenveen,3,3,10,5,2,11,0,0,A,A,3.25,3.66,2.08,1.67,2.37,1.63,2.28,2.01,1.83,0.0,3.0,16.0,4.0,0
2020-09-19,PSV Eindhoven,2,1,21,5,7,8,0,0,FC Emmen,1,0,7,2,5,12,3,0,H,H,1.18,7.17,14.1,1.44,3.1,1.4,2.91,1.89,1.94,3.0,0.0,3.0,13.0,2
2020-09-19,AZ Alkmaar,1,0,13,3,6,7,0,1,Zwolle,1,1,14,4,2,22,5,1,D,A,1.36,5.08,7.77,1.55,2.75,1.51,2.55,2.02,1.82,0.0,0.0,10.0,16.0,1
2020-09-19,Vitesse,2,1,26,9,6,4,2,0,Sparta Rotterdam,0,0,2,1,7,15,4,1,H,H,1.69,4.02,4.51,1.61,2.5,1.57,2.4,1.88,1.96,3.0,0.0,8.0,12.0,2
2020-09-20,Den Haag,0,0,6,0,3,12,1,0,Groningen,1,1,13,6,8,11,1,0,A,A,3.43,3.4,2.1,2.06,1.94,1.93,1.88,2.04,1.82,0.0,0.0,14.0,13.0,0
2020-09-20,Feyenoord,1,1,18,5,8,7,2,0,Twente,1,1,10,3,4,20,2,0,D,D,1.41,4.9,6.79,1.5,2.79,1.47,2.66,1.88,1.97,3.0,3.0,5.0,7.0,1
2020-09-20,Willem II,4,0,19,5,8,10,1,0,Heracles,0,0,7,2,5,8,0,0,H,D,2.14,3.47,3.26,1.9,2.04,1.83,1.97,1.87,1.97,0.0,3.0,14.0,7.0,2
2020-09-20,Ajax,3,2,23,10,4,8,1,0,Waalwijk,0,0,6,3,3,6,0,1,H,H,1.06,12.99,30.56,1.18,5.57,1.16,5.09,1.83,2.02,3.0,0.0,8.0,14.0,2
2020-09-25,Twente,3,2,7,7,1,11,0,0,Groningen,1,0,11,5,3,4,1,0,H,H,2.26,3.35,3.16,2.24,1.81,2.14,1.71,1.95,1.9,4.0,3.0,7.0,9.0,2
2020-09-26,Ajax,2,1,18,4,7,13,3,1,Vitesse,1,0,24,5,4,15,4,0,H,H,1.28,6.03,8.79,1.35,3.55,1.32,3.34,1.95,1.89,6.0,6.0,3.0,5.0,2
2020-09-26,Heerenveen,1,1,16,8,8,12,1,0,VVV Venlo,0,0,13,2,5,10,1,2,H,H,1.6,4.2,5.03,1.64,2.58,1.57,2.38,2.01,1.83,6.0,4.0,3.0,6.0,2
2020-09-26,For Sittard,3,1,13,5,5,9,2,0,AZ Alkmaar,3,1,12,4,8,13,1,0,D,D,5.62,4.52,1.51,1.54,2.66,1.5,2.55,2.02,1.83,0.0,1.0,17.0,11.0,1
2020-09-26,Zwolle,4,1,20,8,9,12,1,0,Sparta Rotterdam,0,0,9,2,5,10,1,1,H,H,2.13,3.63,3.15,1.76,2.25,1.69,2.15,1.87,1.96,1.0,0.0,13.0,17.0,2
2020-09-27,Feyenoord,4,1,24,12,10,10,2,0,Den Haag,2,1,11,5,4,11,1,0,H,D,1.22,6.51,10.88,1.36,3.45,1.34,3.23,2.0,1.84,4.0,0.0,7.0,16.0,2
2020-09-27,Utrecht,3,1,12,7,6,7,0,0,Waalwijk,1,0,12,4,1,14,0,0,H,H,1.28,6.01,9.14,1.37,3.55,1.34,3.21,1.93,1.91,1.0,0.0,13.0,16.0,2
2020-09-27,FC Emmen,1,1,10,2,2,14,1,1,Willem II,1,1,14,2,8,7,1,0,D,D,2.66,3.46,2.52,1.83,2.17,1.77,2.04,1.98,1.86,0.0,3.0,15.0,10.0,1
2020-09-27,Heracles,1,1,9,2,4,16,4,0,PSV Eindhoven,1,0,9,2,2,11,2,0,D,H,4.18,3.97,1.75,1.62,2.48,1.58,2.35,1.86,1.98,3.0,6.0,11.0,5.0,1
2020-10-02,Utrecht,1,1,38,6,16,7,1,0,Heerenveen,1,1,10,3,2,14,2,1,D,D,1.67,4.32,4.38,1.48,2.86,1.45,2.7,1.84,2.0,4.0,9.0,9.0,2.0,1
