Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-08-13,Go Ahead Eagles,0,0,11,3,3,9,0,0,Heerenveen,1,1,19,5,11,9,0,0,A,A,2.69,3.36,2.59,2.09,1.94,1.95,1.86,1.96,1.89,0.0,0.0,6.0,8.0,0
2021-08-14,Waalwijk,1,1,7,2,4,12,0,0,AZ Alkmaar,0,0,19,5,6,7,2,0,H,H,6.33,4.77,1.45,1.53,2.8,1.47,2.65,1.9,1.95,0.0,0.0,15.0,2.0,2
2021-08-14,Heracles,0,0,6,2,2,10,2,0,PSV Eindhoven,2,1,19,6,11,12,2,0,A,A,6.1,4.6,1.48,1.57,2.7,1.52,2.52,1.81,2.05,0.0,0.0,8.0,10.0,0
2021-08-14,For Sittard,2,0,6,4,8,10,2,0,Twente,1,1,13,1,5,10,2,0,H,A,2.71,3.43,2.52,1.84,2.17,1.77,2.05,1.99,1.86,0.0,0.0,7.0,11.0,2
2021-08-14,Ajax,5,5,25,9,10,6,0,0,Nijmegen,0,0,7,1,0,6,0,0,H,H,1.08,10.65,27.08,1.32,3.82,1.28,3.6,1.94,1.9,0.0,0.0,5.0,9.0,2
2021-08-15,Cambuur,1,0,6,3,2,12,0,0,Groningen,2,1,11,7,8,11,0,0,A,A,2.46,3.51,2.72,1.83,2.16,1.77,2.05,1.83,2.03,0.0,0.0,6.0,8.0,0
2021-08-15,Utrecht,4,1,22,8,4,8,1,0,Sparta Rotterdam,0,0,7,1,2,9,3,0,H,H,1.57,4.26,5.36,1.66,2.42,1.61,2.32,1.98,1.87,0.0,0.0,9.0,8.0,2
2021-08-15,Zwolle,0,0,15,5,6,8,0,0,Vitesse,1,1,14,6,2,17,2,0,A,A,3.74,3.56,1.96,1.84,2.11,1.79,2.03,1.88,1.96,0.0,0.0,11.0,9.0,0
2021-08-15,Willem II,0,0,6,3,5,5,1,1,Feyenoord,4,2,21,9,4,11,0,0,A,A,4.1,4.02,1.78,1.6,2.52,1.56,2.4,1.86,1.99,0.0,0.0,10.0,9.0,0
2021-08-20,Nijmegen,2,2,8,3,2,15,4,0,Zwolle,0,0,17,1,5,15,3,1,H,H,2.54,3.33,2.75,1.96,2.05,1.83,1.97,1.84,2.0,0.0,0.0,18.0,14.0,2
2021-08-21,Heerenveen,3,3,11,4,2,7,1,0,Waalwijk,2,0,17,3,7,11,3,0,H,H,1.76,3.69,4.55,1.69,2.41,1.59,2.31,1.97,1.88,3.0,3.0,7.0,9.0,2
2021-08-21,PSV Eindhoven,4,2,25,8,11,6,0,0,Cambuur,1,0,8,4,3,9,1,0,H,H,1.25,6.21,10.16,1.44,3.05,1.4,2.88,1.9,1.94,3.0,0.0,5.0,11.0,2
2021-08-21,Sparta Rotterdam,1,1,11,4,4,6,1,0,Heracles,1,0,12,4,9,6,2,0,D,H,2.18,3.22,3.42,2.0,1.96,1.91,1.89,1.88,1.97,0.0,0.0,17.0,14.0,1
