Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2025-08-08,For Sittard,2,1,36,8,8,10,2,0,Go Ahead Eagles,2,1,6,2,5,9,2,1,D,D,2.66,3.44,2.5,1.74,2.1,1.71,2.05,1.91,1.8,0.0,0.0,5.0,6.0,1
2025-08-09,Nijmegen,5,1,15,10,7,14,1,0,Excelsior,0,0,9,6,2,14,1,0,H,H,1.75,3.73,4.39,1.82,2.08,1.76,1.98,1.93,1.75,0.0,0.0,11.0,5.0,2
2025-08-09,Feyenoord,2,1,20,4,3,10,1,0,NAC Breda,0,0,7,0,4,13,1,0,H,H,1.16,7.56,13.94,1.43,3.1,1.39,2.82,1.75,1.94,0.0,0.0,6.0,10.0,2
2025-08-09,Heerenveen,1,1,18,6,9,8,1,0,Volendam,1,0,5,3,2,9,1,0,D,H,1.57,4.03,5.4,1.71,2.14,1.68,2.08,1.93,1.77,0.0,0.0,8.0,15.0,1
2025-08-09,PSV Eindhoven,6,3,22,12,8,8,1,0,Sparta Rotterdam,1,0,8,4,5,2,1,0,H,H,1.18,6.99,12.69,1.4,3.1,1.37,2.88,1.82,1.87,0.0,0.0,11.0,12.0,2
2025-08-10,Zwolle,1,1,7,2,2,14,4,0,Twente,0,0,16,4,4,15,1,0,H,H,3.73,3.57,1.92,1.77,2.12,1.72,2.03,1.84,1.89,0.0,0.0,15.0,13.0,2
2025-08-10,Ajax,2,1,15,7,8,9,0,0,Telstar,0,0,18,5,10,12,0,0,H,H,1.15,7.78,15.16,1.35,3.4,1.33,3.15,1.87,1.8,0.0,0.0,10.0,13.0,2
2025-08-10,AZ Alkmaar,4,3,10,5,6,11,2,0,Groningen,1,1,11,8,1,12,2,0,H,H,1.5,4.32,5.91,1.73,2.12,1.69,2.07,1.78,1.91,0.0,0.0,10.0,11.0,2
2025-08-10,Utrecht,4,1,19,7,4,10,1,0,Heracles,0,0,10,3,4,16,2,0,H,H,1.52,4.3,5.55,1.67,2.25,1.64,2.15,1.82,1.88,0.0,0.0,12.0,11.0,2
2025-08-15,Telstar,0,0,11,5,7,13,3,0,Zwolle,2,1,10,3,0,10,3,0,A,A,2.61,3.4,2.55,1.77,2.1,1.73,2.02,1.83,1.9,0.0,3.0,14.0,7.0,0
2025-08-16,Excelsior,1,1,8,2,5,17,0,0,Feyenoord,2,2,16,8,6,8,1,0,A,A,5.83,4.72,1.46,1.53,2.7,1.44,2.62,1.77,1.89,0.0,3.0,18.0,7.0,0
2025-08-16,Heracles,1,1,13,6,3,9,2,1,Nijmegen,4,1,24,11,7,11,2,0,A,D,2.78,3.41,2.41,1.77,2.08,1.73,2.02,2.0,1.75,0.0,3.0,15.0,4.0,0
2025-08-16,Groningen,2,1,8,5,3,9,4,0,Heerenveen,1,1,16,5,8,15,2,0,H,D,2.19,3.36,3.18,1.93,1.88,1.9,1.83,1.82,1.84,0.0,1.0,14.0,10.0,2
2025-08-17,Volendam,2,1,8,3,3,10,1,0,AZ Alkmaar,2,1,19,3,4,10,3,0,D,D,4.87,4.51,1.56,1.45,2.75,1.43,2.65,1.86,1.84,1.0,3.0,11.0,6.0,1
2025-08-17,Twente,0,0,19,4,8,10,1,0,PSV Eindhoven,2,1,15,4,6,12,2,0,A,A,4.76,4.69,1.55,1.4,3.4,1.32,3.17,1.89,1.8,0.0,3.0,13.0,5.0,0
2025-08-17,NAC Breda,2,1,14,6,4,8,2,0,For Sittard,1,0,10,4,5,15,3,0,H,H,2.24,3.32,3.11,1.98,1.83,1.93,1.79,1.84,1.82,0.0,1.0,13.0,10.0,2
2025-08-17,Go Ahead Eagles,2,2,9,4,6,9,1,0,Ajax,2,2,22,11,9,12,2,0,D,D,3.94,4.05,1.76,1.46,2.7,1.44,2.63,1.76,1.91,1.0,3.0,11.0,7.0,1
2025-08-17,Sparta Rotterdam,2,1,15,5,5,9,1,0,Utrecht,1,0,20,5,6,11,3,0,H,H,2.6,3.62,2.45,1.68,2.25,1.63,2.18,1.91,1.82,0.0,3.0,16.0,7.0,2
2025-08-23,Go Ahead Eagles,0,0,19,6,12,6,0,0,Sparta Rotterdam,3,1,13,5,1,8,2,0,A,A,2.02,3.72,3.31,1.61,2.38,1.58,2.28,1.97,1.77,2.0,3.0,11.0,10.0,0
2025-08-23,PSV Eindhoven,4,1,23,7,6,11,0,0,Groningen,2,1,17,6,4,11,2,0,H,D,1.16,7.84,13.97,1.3,3.5,1.29,3.35,1.85,1.82,6.0,3.0,2.0,10.0,2
2025-08-23,Telstar,2,2,18,9,4,10,3,0,Volendam,2,0,10,6,6,11,0,0,D,H,2.28,3.69,2.8,1.64,2.35,1.59,2.25,1.9,1.77,0.0,2.0,16.0,11.0,1
2025-08-24,Heerenveen,1,0,18,3,7,10,3,1,Twente,2,1,9,5,4,19,3,0,A,A,2.78,3.7,2.28,1.62,2.35,1.59,2.25,1.76,1.86,1.0,0.0,14.0,16.0,0
2025-08-24,Nijmegen,3,1,18,10,3,16,2,0,NAC Breda,0,0,7,2,1,18,4,0,H,H,1.52,4.32,5.61,1.67,2.2,1.65,2.14,1.81,1.88,6.0,3.0,2.0,10.0,2
