Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-05-06,Cruzeiro,Santos,2.0,1.0,H,NA,NA,NA,NA,1.7,3.53,5.24,6,4,6,11,2
2023-05-07,Gremio,Bragantino,3.0,3.0,D,NA,NA,NA,NA,1.9,3.47,4.05,6,4,7,12,1
2023-05-07,Goias,Palmeiras,0.0,5.0,A,NA,NA,NA,NA,5.13,3.81,1.66,3,7,16,4,0
2023-05-07,Botafogo RJ,Atletico-MG,2.0,0.0,H,NA,NA,NA,NA,3.5,3.22,2.15,9,4,3,11,2
2023-05-07,Sao Paulo,Internacional,2.0,0.0,H,NA,NA,NA,NA,2.05,3.36,3.66,4,7,9,5,2
2023-05-07,Athletico-PR,Flamengo RJ,2.0,1.0,H,NA,NA,NA,NA,2.88,3.16,2.52,3,3,14,13,2
2023-05-07,America MG,Cuiaba,1.0,2.0,A,NA,NA,NA,NA,1.73,3.67,4.78,0,1,20,18,0
2023-05-07,Fluminense,Vasco,1.0,1.0,D,NA,NA,NA,NA,1.74,3.69,4.66,6,4,8,11,1
2023-05-07,Bahia,Coritiba,3.0,1.0,H,NA,NA,NA,NA,1.72,3.63,4.91,3,1,16,19,2
2023-05-09,Corinthians,Fortaleza,1.0,1.0,D,NA,NA,NA,NA,2.55,3.06,2.93,3,7,17,4,1
2023-05-10,Bragantino,America MG,2.0,2.0,D,NA,NA,NA,NA,1.8,3.67,4.36,5,0,12,20,1
2023-05-10,Internacional,Athletico-PR,0.0,2.0,A,NA,NA,NA,NA,1.8,3.48,4.62,7,6,8,10,0
2023-05-10,Santos,Bahia,3.0,0.0,H,NA,NA,NA,NA,2.26,3.08,3.41,4,6,14,10,2
2023-05-11,Coritiba,Vasco,1.0,1.0,D,NA,NA,NA,NA,3.28,3.09,2.34,1,5,20,13,1
2023-05-11,Palmeiras,Gremio,4.0,1.0,H,NA,NA,NA,NA,1.39,4.64,7.92,10,7,2,9,2
2023-05-11,Botafogo RJ,Corinthians,3.0,0.0,H,NA,NA,NA,NA,1.86,3.41,4.34,12,4,2,15,2
2023-05-11,Flamengo RJ,Goias,2.0,0.0,H,NA,NA,NA,NA,1.24,5.98,11.65,3,3,17,18,2
2023-05-11,Cruzeiro,Fluminense,0.0,2.0,A,NA,NA,NA,NA,2.62,3.15,2.76,9,7,3,7,0
2023-05-11,Cuiaba,Atletico-MG,0.0,4.0,A,NA,NA,NA,NA,3.63,3.19,2.13,4,4,15,16,0
2023-05-12,Fortaleza,Sao Paulo,0.0,0.0,D,NA,NA,NA,NA,1.95,3.37,4.01,8,7,6,7,1
2023-05-13,Bahia,Flamengo RJ,2.0,3.0,A,NA,NA,NA,NA,3.05,3.37,2.3,6,6,15,12,0
2023-05-13,Fluminense,Cuiaba,2.0,0.0,H,NA,NA,NA,NA,1.4,4.63,7.53,10,4,3,17,2
2023-05-13,Palmeiras,Bragantino,1.0,1.0,D,NA,NA,NA,NA,1.56,4.11,5.64,13,6,2,14,1
2023-05-14,Goias,Botafogo RJ,2.0,1.0,H,NA,NA,NA,NA,3.11,3.26,2.32,3,15,18,1,2
2023-05-14,America MG,Cruzeiro,0.0,4.0,A,NA,NA,NA,NA,2.49,3.34,2.78,1,9,20,7,0
2023-05-14,Vasco,Santos,0.0,1.0,A,NA,NA,NA,NA,1.9,3.22,4.47,6,7,14,10,0
2023-05-14,Athletico-PR,Coritiba,3.0,2.0,H,NA,NA,NA,NA,1.61,3.67,6.1,9,2,8,19,2
2023-05-14,Corinthians,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,2.49,2.99,3.08,4,8,17,9,1
2023-05-14,Atletico-MG,Internacional,2.0,0.0,H,NA,NA,NA,NA,1.56,3.89,6.1,7,7,10,13,2
2023-05-14,Gremio,Fortaleza,0.0,0.0,D,NA,NA,NA,NA,1.89,3.54,4.03,7,9,12,8,1
2023-05-20,Bahia,Goias,1.0,1.0,D,NA,NA,NA,NA,1.7,3.66,5.09,6,6,15,16,1
2023-05-20,America MG,Fortaleza,2.0,1.0,H,NA,NA,NA,NA,2.87,3.32,2.44,1,10,20,6,2
2023-05-20,Botafogo RJ,Fluminense,1.0,0.0,H,NA,NA,NA,NA,2.7,3.25,2.62,15,13,1,3,2
2023-05-20,Bragantino,Athletico-PR,2.0,0.0,H,NA,NA,NA,NA,1.83,3.57,4.26,7,12,12,5,2
2023-05-20,Coritiba,Atletico-MG,1.0,2.0,A,NA,NA,NA,NA,4.6,3.36,1.83,2,10,20,7,0
2023-05-20,Sao Paulo,Vasco,4.0,2.0,H,NA,NA,NA,NA,1.84,3.38,4.51,9,6,10,16,2
2023-05-21,Santos,Palmeiras,0.0,0.0,D,NA,NA,NA,NA,5.1,3.53,1.73,10,14,9,2,1
2023-05-21,Flamengo RJ,Corinthians,1.0,0.0,H,NA,NA,NA,NA,1.41,4.4,8.09,9,5,11,17,2
2023-05-21,Gremio,Internacional,3.0,1.0,H,NA,NA,NA,NA,2.02,3.26,3.85,8,7,12,14,2
2023-05-23,Cruzeiro,Cuiaba,0.0,1.0,A,NA,NA,NA,NA,1.58,3.75,6.27,12,4,6,18,0
2023-05-27,Cuiaba,Coritiba,1.0,1.0,D,NA,NA,NA,NA,1.85,3.3,4.65,7,2,14,20,1
2023-05-27,Flamengo RJ,Cruzeiro,1.0,1.0,D,NA,NA,NA,NA,1.68,3.7,5.11,12,12,7,6,1
2023-05-27,Fortaleza,Vasco,2.0,0.0,H,NA,NA,NA,NA,1.66,3.89,5.05,10,6,11,17,2
2023-05-27,Athletico-PR,Gremio,1.0,2.0,A,NA,NA,NA,NA,1.64,3.74,5.51,12,11,9,11,0
2023-05-28,Sao Paulo,Goias,2.0,1.0,H,NA,NA,NA,NA,1.55,3.89,6.45,12,7,9,16,2
2023-05-28,Corinthians,Fluminense,2.0,0.0,H,NA,NA,NA,NA,2.71,3.09,2.71,5,13,18,5,2
2023-05-28,Internacional,Bahia,2.0,0.0,H,NA,NA,NA,NA,2.05,3.44,3.59,7,7,16,15,2
2023-05-28,Atletico-MG,Palmeiras,1.0,1.0,D,NA,NA,NA,NA,2.25,3.23,3.28,13,15,7,2,1
2023-05-28,Bragantino,Santos,2.0,0.0,H,NA,NA,NA,NA,1.76,3.41,5.07,10,11,12,11,2
2023-05-28,Botafogo RJ,America MG,2.0,0.0,H,NA,NA,NA,NA,1.79,3.59,4.49,18,4,1,19,2
2023-06-03,Cruzeiro,Atletico-MG,0.0,1.0,A,NA,NA,NA,NA,3.32,3.06,2.32,13,14,7,4,0
2023-06-03,Fortaleza,Bahia,0.0,0.0,D,NA,NA,NA,NA,1.6,3.88,5.68,13,7,6,16,1
2023-06-03,America MG,Corinthians,2.0,0.0,H,NA,NA,NA,NA,2.8,3.08,2.65,4,8,19,14,2
2023-06-03,Athletico-PR,Botafogo RJ,1.0,0.0,H,NA,NA,NA,NA,2.05,3.34,3.69,12,21,11,1,2
2023-06-04,Palmeiras,Coritiba,3.0,1.0,H,NA,NA,NA,NA,1.27,5.51,11.53,16,3,3,20,2
2023-06-04,Goias,Cuiaba,0.0,1.0,A,NA,NA,NA,NA,2.26,2.99,3.53,7,8,17,16,0
2023-06-04,Santos,Internacional,1.0,1.0,D,NA,NA,NA,NA,2.36,2.88,3.46,11,10,12,14,1
2023-06-04,Fluminense,Bragantino,2.0,1.0,H,NA,NA,NA,NA,1.74,3.69,4.66,13,13,10,11,2
2023-06-04,Gremio,Sao Paulo,2.0,1.0,H,NA,NA,NA,NA,2.09,3.25,3.67,14,15,8,5,2
2023-06-06,Vasco,Flamengo RJ,1.0,4.0,A,NA,NA,NA,NA,4.06,3.56,1.87,6,13,19,9,0
2023-06-10,Bahia,Cruzeiro,2.0,2.0,D,NA,NA,NA,NA,2.77,3.17,2.6,8,13,15,10,1
2023-06-10,Coritiba,Santos,0.0,0.0,D,NA,NA,NA,NA,2.53,2.89,3.12,3,12,20,12,1
2023-06-10,Atletico-MG,Bragantino,1.0,1.0,D,NA,NA,NA,NA,1.79,3.39,4.87,17,13,3,11,1
2023-06-10,Corinthians,Cuiaba,1.0,1.0,D,NA,NA,NA,NA,1.74,3.26,5.57,8,11,16,14,1
2023-06-11,Flamengo RJ,Gremio,3.0,0.0,H,NA,NA,NA,NA,1.59,4.0,5.49,16,17,5,4,2
2023-06-11,Goias,Fluminense,2.0,2.0,D,NA,NA,NA,NA,3.45,3.22,2.18,7,16,17,6,1
2023-06-11,Sao Paulo,Palmeiras,0.0,2.0,A,NA,NA,NA,NA,3.06,3.21,2.37,15,19,7,2,0
2023-06-11,Botafogo RJ,Fortaleza,2.0,0.0,H,NA,NA,NA,NA,2.21,3.2,3.39,21,14,2,9,2
2023-06-11,America MG,Athletico-PR,2.0,2.0,D,NA,NA,NA,NA,2.53,3.18,2.85,7,15,18,8,1
2023-06-11,Internacional,Vasco,2.0,1.0,H,NA,NA,NA,NA,1.8,3.41,4.68,11,6,14,19,2
2023-06-21,Cruzeiro,Fortaleza,0.0,1.0,A,NA,NA,NA,NA,1.93,3.42,4.02,14,14,9,10,0
2023-06-21,Sao Paulo,Athletico-PR,2.0,1.0,H,NA,NA,NA,NA,1.78,3.45,4.78,15,16,9,8,2
2023-06-22,Santos,Corinthians,0.0,2.0,A,NA,NA,NA,NA,2.26,2.89,3.67,13,9,13,16,0
2023-06-22,Bahia,Palmeiras,1.0,0.0,H,NA,NA,NA,NA,3.58,3.38,2.06,9,22,16,2,2
2023-06-22,Fluminense,Atletico-MG,1.0,1.0,D,NA,NA,NA,NA,2.82,3.09,2.61,17,18,6,4,1
2023-06-22,Gremio,America MG,3.0,1.0,H,NA,NA,NA,NA,1.66,3.89,5.03,17,8,8,18,2
2023-06-23,Coritiba,Internacional,0.0,1.0,A,NA,NA,NA,NA,2.67,2.95,2.87,4,14,20,12,0
2023-06-23,Cuiaba,Botafogo RJ,0.0,1.0,A,NA,NA,NA,NA,2.64,2.98,2.88,12,24,16,1,0
2023-06-23,Vasco,Goias,0.0,1.0,A,NA,NA,NA,NA,1.91,3.32,4.3,6,8,19,17,0
2023-06-23,Bragantino,Flamengo RJ,4.0,0.0,H,NA,NA,NA,NA,2.99,3.35,2.34,14,19,12,4,2
2023-06-24,Fortaleza,Atletico-MG,2.0,1.0,H,NA,NA,NA,NA,2.75,3.05,2.71,17,19,9,5,2
2023-06-24,Athletico-PR,Corinthians,1.0,0.0,H,NA,NA,NA,NA,1.95,3.14,4.36,16,12,11,15,2
2023-06-24,Fluminense,Bahia,2.0,1.0,H,NA,NA,NA,NA,1.54,4.09,6.07,18,12,8,14,2
2023-06-25,Cruzeiro,Sao Paulo,1.0,0.0,H,NA,NA,NA,NA,2.22,3.19,3.37,14,18,12,9,2
2023-06-25,Gremio,Coritiba,5.0,1.0,H,NA,NA,NA,NA,1.51,4.2,6.22,20,4,5,20,2
2023-06-25,Palmeiras,Botafogo RJ,0.0,1.0,A,NA,NA,NA,NA,1.45,4.46,6.74,22,27,3,1,0
2023-06-25,America MG,Internacional,1.0,2.0,A,NA,NA,NA,NA,1.98,3.34,3.9,8,17,18,12,0
2023-06-25,Bragantino,Goias,2.0,0.0,H,NA,NA,NA,NA,1.41,4.56,7.68,17,11,11,17,2
2023-06-25,Santos,Flamengo RJ,2.0,3.0,A,NA,NA,NA,NA,3.29,3.12,2.3,13,19,13,8,0
2023-06-27,Vasco,Cuiaba,1.0,0.0,H,NA,NA,NA,NA,2.2,3.08,3.56,6,12,19,16,2
2023-07-01,Flamengo RJ,Fortaleza,2.0,0.0,H,NA,NA,NA,NA,1.59,3.98,5.55,22,20,4,7,2
2023-07-01,Bahia,Gremio,1.0,2.0,A,NA,NA,NA,NA,2.74,3.32,2.54,12,23,14,3,0
2023-07-01,Sao Paulo,Fluminense,1.0,0.0,H,NA,NA,NA,NA,2.13,3.37,3.39,18,21,11,5,2
2023-07-02,Internacional,Cruzeiro,0.0,0.0,D,NA,NA,NA,NA,2.08,3.18,3.76,20,17,9,12,1
2023-07-02,Corinthians,Bragantino,0.0,1.0,A,NA,NA,NA,NA,2.77,2.96,2.78,12,20,14,8,0
2023-07-02,Athletico-PR,Palmeiras,2.0,2.0,D,NA,NA,NA,NA,2.31,3.14,3.26,19,22,11,5,1
2023-07-02,Atletico-MG,America MG,2.0,2.0,D,NA,NA,NA,NA,1.5,3.94,7.09,19,8,11,19,1
2023-07-02,Botafogo RJ,Vasco,2.0,0.0,H,NA,NA,NA,NA,1.89,3.35,4.3,30,9,1,18,2
2023-07-02,Cuiaba,Santos,3.0,0.0,H,NA,NA,NA,NA,1.95,3.09,4.48,12,13,16,13,2
2023-07-04,Goias,Coritiba,1.0,2.0,A,NA,NA,NA,NA,2.12,3.2,3.61,11,4,17,20,0
2023-07-08,Coritiba,America MG,3.0,1.0,H,NA,NA,NA,NA,2.14,3.31,3.44,7,9,20,19,2
2023-07-08,Atletico-MG,Corinthians,0.0,1.0,A,NA,NA,NA,NA,1.77,3.25,5.31,20,12,9,16,0
2023-07-08,Cuiaba,Bahia,1.0,1.0,D,NA,NA,NA,NA,1.77,3.39,5.04,15,12,13,16,1
2023-07-08,Vasco,Cruzeiro,0.0,1.0,A,NA,NA,NA,NA,2.87,3.13,2.55,9,18,19,12,0
2023-07-09,Palmeiras,Flamengo RJ,1.0,1.0,D,NA,NA,NA,NA,1.86,3.68,4.01,23,25,4,3,1
2023-07-09,Santos,Goias,4.0,3.0,H,NA,NA,NA,NA,1.93,3.23,4.39,13,11,15,17,2
2023-07-09,Bragantino,Sao Paulo,0.0,0.0,D,NA,NA,NA,NA,1.67,3.68,5.23,23,21,5,7,1
2023-07-09,Fluminense,Internacional,2.0,0.0,H,NA,NA,NA,NA,1.89,3.36,4.34,21,21,7,9,2
2023-07-09,Fortaleza,Athletico-PR,1.0,0.0,H,NA,NA,NA,NA,1.53,3.93,6.75,20,20,11,12,2
2023-07-09,Gremio,Botafogo RJ,0.0,2.0,A,NA,NA,NA,NA,1.8,3.53,4.48,26,33,3,1,0
2023-07-16,Internacional,Palmeiras,0.0,0.0,D,NA,NA,NA,NA,2.77,3.06,2.68,21,24,10,4,1
2023-07-16,Athletico-PR,Bahia,2.0,0.0,H,NA,NA,NA,NA,1.57,3.99,5.8,20,13,12,16,2
2023-07-16,Sao Paulo,Santos,4.0,1.0,H,NA,NA,NA,NA,1.62,3.54,6.34,22,16,9,13,2
2023-07-16,Fortaleza,Cuiaba,0.0,1.0,A,NA,NA,NA,NA,1.76,3.46,5.0,23,16,8,13,0
2023-07-16,Cruzeiro,Coritiba,0.0,0.0,D,NA,NA,NA,NA,1.61,3.77,5.81,21,10,11,18,1
2023-07-16,Botafogo RJ,Bragantino,2.0,0.0,H,NA,NA,NA,NA,2.09,3.28,3.66,36,24,1,6,2
2023-07-16,Fluminense,Flamengo RJ,0.0,0.0,D,NA,NA,NA,NA,2.78,3.25,2.55,24,26,6,2,1
2023-07-18,Goias,Atletico-MG,0.0,0.0,D,NA,NA,NA,NA,4.05,3.36,1.94,11,20,17,12,1
2023-07-22,Flamengo RJ,America MG,1.0,1.0,D,NA,NA,NA,NA,1.33,5.1,9.18,27,9,2,20,1
2023-07-22,Palmeiras,Fortaleza,3.0,1.0,H,NA,NA,NA,NA,1.51,4.02,6.62,25,23,4,8,2
2023-07-22,Bahia,Corinthians,0.0,0.0,D,NA,NA,NA,NA,2.22,3.07,3.59,13,15,16,15,1
2023-07-22,Cuiaba,Sao Paulo,2.0,1.0,H,NA,NA,NA,NA,2.77,2.97,2.74,19,25,13,5,2
2023-07-23,Vasco,Athletico-PR,0.0,2.0,A,NA,NA,NA,NA,2.75,3.09,2.7,9,23,20,8,0
2023-07-23,Santos,Botafogo RJ,2.0,2.0,D,NA,NA,NA,NA,2.89,2.92,2.7,16,39,15,1,1
2023-07-23,Cruzeiro,Goias,0.0,1.0,A,NA,NA,NA,NA,1.53,3.9,6.73,22,12,10,17,0
2023-07-23,Gremio,Atletico-MG,1.0,0.0,H,NA,NA,NA,NA,2.39,3.15,3.11,26,21,4,13,2
2023-07-23,Bragantino,Internacional,0.0,0.0,D,NA,NA,NA,NA,1.74,3.53,4.97,24,22,8,12,1
2023-07-24,Coritiba,Fluminense,2.0,0.0,H,NA,NA,NA,NA,3.28,3.14,2.29,11,25,18,7,2
2023-07-29,Athletico-PR,Cruzeiro,3.0,3.0,D,NA,NA,NA,NA,1.82,3.39,4.6,26,22,5,11,1
2023-07-29,Fluminense,Santos,1.0,0.0,H,NA,NA,NA,NA,1.54,3.88,6.71,25,17,8,14,2
2023-07-29,Internacional,Cuiaba,1.0,2.0,A,NA,NA,NA,NA,1.8,3.29,5.02,23,22,11,12,0
2023-07-29,Corinthians,Vasco,3.0,1.0,H,NA,NA,NA,NA,2.03,3.07,4.12,16,9,15,20,2
2023-07-29,Fortaleza,Bragantino,0.0,3.0,A,NA,NA,NA,NA,2.21,3.25,3.34,23,25,11,8,0
2023-07-30,Goias,Gremio,1.0,1.0,D,NA,NA,NA,NA,2.68,3.21,2.68,15,29,16,2,1
2023-07-30,America MG,Palmeiras,1.0,4.0,A,NA,NA,NA,NA,3.5,3.34,2.11,10,28,19,3,0
2023-07-30,Botafogo RJ,Coritiba,4.0,1.0,H,NA,NA,NA,NA,1.67,3.61,5.51,40,14,1,18,2
2023-07-30,Atletico-MG,Flamengo RJ,1.0,2.0,A,NA,NA,NA,NA,2.16,3.24,3.46,21,28,13,4,0
2023-07-30,Sao Paulo,Bahia,0.0,0.0,D,NA,NA,NA,NA,1.64,3.65,5.71,25,14,8,17,1
2023-08-05,Santos,Athletico-PR,1.0,1.0,D,NA,NA,NA,NA,2.27,3.01,3.47,17,27,15,7,1
2023-08-05,Goias,Fortaleza,1.0,0.0,H,NA,NA,NA,NA,2.67,3.0,2.84,16,23,16,11,2
2023-08-05,Internacional,Corinthians,2.0,2.0,D,NA,NA,NA,NA,2.28,2.91,3.61,23,19,12,14,1
2023-08-06,Fluminense,Palmeiras,2.0,1.0,H,NA,NA,NA,NA,2.18,3.21,3.46,28,31,6,2,2
2023-08-06,Sao Paulo,Atletico-MG,0.0,2.0,A,NA,NA,NA,NA,1.92,3.26,4.35,26,21,8,13,0
2023-08-06,Vasco,Gremio,1.0,0.0,H,NA,NA,NA,NA,2.62,3.11,2.81,9,30,20,5,2
2023-08-06,Bahia,America MG,3.0,1.0,H,NA,NA,NA,NA,1.9,3.58,3.95,15,10,17,20,2
2023-08-06,Coritiba,Bragantino,0.0,1.0,A,NA,NA,NA,NA,3.31,3.23,2.24,14,28,18,6,0
2023-08-06,Cruzeiro,Botafogo RJ,0.0,0.0,D,NA,NA,NA,NA,2.3,3.16,3.25,23,43,12,1,1
2023-08-07,Cuiaba,Flamengo RJ,3.0,0.0,H,NA,NA,NA,NA,2.87,3.06,2.59,25,31,9,3,2
2023-08-13,Botafogo RJ,Internacional,3.0,1.0,H,NA,NA,NA,NA,2.33,3.0,3.36,44,24,1,12,2
2023-08-13,Atletico-MG,Bahia,1.0,0.0,H,NA,NA,NA,NA,1.58,3.77,6.18,24,18,10,16,2
2023-08-13,America MG,Goias,0.0,1.0,A,NA,NA,NA,NA,1.97,3.38,3.92,10,19,20,15,0
2023-08-13,Corinthians,Coritiba,3.0,1.0,H,NA,NA,NA,NA,1.7,3.51,5.31,20,14,15,18,2
2023-08-13,Gremio,Fluminense,2.0,1.0,H,NA,NA,NA,NA,2.24,3.3,3.22,30,31,6,5,2
2023-08-13,Flamengo RJ,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,1.77,3.63,4.56,31,26,5,10,1
2023-08-13,Fortaleza,Santos,4.0,0.0,H,NA,NA,NA,NA,1.52,3.84,7.02,23,18,14,17,2
2023-08-14,Palmeiras,Cruzeiro,1.0,0.0,H,NA,NA,NA,NA,1.57,3.9,5.93,31,24,4,12,2
2023-08-15,Bragantino,Vasco,1.0,1.0,D,NA,NA,NA,NA,1.6,3.75,5.92,31,12,5,19,1
2023-08-16,Athletico-PR,Cuiaba,2.0,0.0,H,NA,NA,NA,NA,1.83,3.31,4.72,28,28,7,8,2
2023-08-19,Fluminense,America MG,3.0,1.0,H,NA,NA,NA,NA,1.46,4.25,7.17,31,10,7,20,2
2023-08-19,Cuiaba,Palmeiras,0.0,2.0,A,NA,NA,NA,NA,3.45,3.06,2.25,28,34,8,2,0
2023-08-19,Sao Paulo,Botafogo RJ,0.0,0.0,D,NA,NA,NA,NA,1.93,3.38,4.09,27,47,9,1,1
2023-08-19,Internacional,Fortaleza,0.0,1.0,A,NA,NA,NA,NA,2.35,3.07,3.24,24,26,13,11,0
2023-08-20,Cruzeiro,Corinthians,1.0,1.0,D,NA,NA,NA,NA,1.78,3.41,4.9,24,23,12,14,1
2023-08-20,Vasco,Atletico-MG,1.0,0.0,H,NA,NA,NA,NA,2.67,3.01,2.85,13,27,19,11,2
2023-08-20,Bahia,Bragantino,4.0,0.0,H,NA,NA,NA,NA,2.39,3.26,2.99,18,32,16,5,2
2023-08-20,Coritiba,Flamengo RJ,2.0,3.0,A,NA,NA,NA,NA,3.73,3.44,1.99,14,32,19,5,0
2023-08-20,Santos,Gremio,2.0,1.0,H,NA,NA,NA,NA,2.56,3.13,2.85,18,33,17,5,2
2023-08-22,Goias,Athletico-PR,1.0,1.0,D,NA,NA,NA,NA,2.85,3.02,2.64,22,31,15,7,1
2023-08-26,Flamengo RJ,Internacional,0.0,0.0,D,NA,NA,NA,NA,1.46,4.29,7.24,35,24,3,14,1
2023-08-27,Gremio,Cruzeiro,3.0,0.0,H,NA,NA,NA,NA,2.0,3.37,3.86,33,25,5,12,2
2023-08-27,Palmeiras,Vasco,1.0,0.0,H,NA,NA,NA,NA,1.36,4.8,9.05,37,16,2,18,2
2023-08-27,Fortaleza,Coritiba,3.0,1.0,H,NA,NA,NA,NA,1.5,4.11,6.88,29,14,8,19,2
2023-08-27,Athletico-PR,Fluminense,2.0,2.0,D,NA,NA,NA,NA,1.77,3.56,4.73,32,34,6,5,1
2023-08-27,America MG,Sao Paulo,2.0,1.0,H,NA,NA,NA,NA,2.62,3.23,2.73,10,28,20,9,2
2023-08-27,Atletico-MG,Santos,2.0,0.0,H,NA,NA,NA,NA,1.57,3.67,6.81,27,21,11,17,2
2023-08-27,Bragantino,Cuiaba,2.0,0.0,H,NA,NA,NA,NA,1.69,3.53,5.55,32,28,7,11,2
2023-08-27,Corinthians,Goias,1.0,1.0,D,NA,NA,NA,NA,2.0,3.13,4.23,24,23,14,15,1
2023-08-27,Botafogo RJ,Bahia,3.0,0.0,H,NA,NA,NA,NA,1.88,3.5,4.2,48,21,1,16,2
2023-09-02,Athletico-PR,Atletico-MG,1.0,1.0,D,NA,NA,NA,NA,2.36,3.06,3.28,33,30,7,9,1
2023-09-02,Goias,Internacional,0.0,0.0,D,NA,NA,NA,NA,2.77,2.9,2.86,24,25,15,14,1
2023-09-03,Bahia,Vasco,1.0,1.0,D,NA,NA,NA,NA,2.06,3.26,3.73,21,16,16,18,1
2023-09-03,Cruzeiro,Bragantino,0.0,0.0,D,NA,NA,NA,NA,2.41,3.08,3.13,25,35,13,6,1
2023-09-03,America MG,Santos,2.0,0.0,H,NA,NA,NA,NA,2.16,3.16,3.56,13,21,20,17,2
2023-09-03,Fluminense,Fortaleza,1.0,0.0,H,NA,NA,NA,NA,1.89,3.42,4.23,35,32,6,8,2
2023-09-03,Corinthians,Palmeiras,0.0,0.0,D,NA,NA,NA,NA,4.66,3.14,1.9,25,40,14,2,1
2023-09-03,Gremio,Cuiaba,2.0,0.0,H,NA,NA,NA,NA,1.66,3.66,5.58,36,28,6,11,2
