Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2020-01-10,Corinthians,Atletico GO,0.0,0.0,D,NA,NA,NA,NA,2.28,3.01,3.4,0,0,8,2,1
2020-01-10,Botafogo RJ,Bahia,1.0,2.0,A,NA,NA,NA,NA,2.57,3.18,2.76,0,0,6,5,0
2020-01-11,Goias,Vasco,1.0,1.0,D,NA,NA,NA,NA,2.85,3.09,2.57,0,0,12,19,1
2020-01-11,Santos,Bahia,3.0,1.0,H,NA,NA,NA,NA,2.1,3.35,3.44,0,3,17,1,2
2020-01-11,Sport Recife,Athletico-PR,1.0,0.0,H,NA,NA,NA,NA,3.0,3.02,2.49,0,0,19,7,2
2020-01-11,Flamengo RJ,Sao Paulo,1.0,4.0,A,NA,NA,NA,NA,1.83,3.55,4.23,0,0,12,18,0
2020-01-11,Fortaleza,Fluminense,0.0,1.0,A,NA,NA,NA,NA,2.26,3.0,3.46,0,0,14,13,0
2020-02-09,Ceara,Fortaleza,1.0,0.0,H,NA,NA,NA,NA,2.57,2.89,2.99,0,0,12,19,2
2020-02-09,Fluminense,Atletico GO,1.0,1.0,D,NA,NA,NA,NA,1.73,3.38,5.19,3,1,4,9,1
2020-02-09,Goias,Corinthians,1.0,2.0,A,NA,NA,NA,NA,3.32,3.03,2.3,1,1,8,10,0
2020-02-11,Palmeiras,Atletico-MG,3.0,0.0,H,NA,NA,NA,NA,2.38,3.27,2.96,0,0,16,11,2
2020-02-11,Gremio,Bragantino,2.0,1.0,H,NA,NA,NA,NA,2.0,3.26,3.89,0,0,14,12,2
2020-03-09,Gremio,Sport Recife,1.0,2.0,A,NA,NA,NA,NA,1.38,4.53,8.45,3,3,6,8,0
2020-03-09,Santos,Vasco,2.0,2.0,D,NA,NA,NA,NA,1.7,3.7,4.9,3,1,6,11,1
2020-03-09,Palmeiras,Internacional,1.0,1.0,D,NA,NA,NA,NA,1.95,3.07,4.45,3,0,6,14,1
2020-03-09,Botafogo RJ,Coritiba,0.0,0.0,D,NA,NA,NA,NA,2.13,3.13,3.62,0,0,15,14,1
2020-03-09,Athletico-PR,Bragantino,1.0,1.0,D,NA,NA,NA,NA,2.35,3.18,3.06,0,0,17,16,1
2020-03-09,Bahia,Flamengo RJ,3.0,5.0,A,NA,NA,NA,NA,3.28,3.1,2.28,3,0,9,19,0
2020-03-10,Palmeiras,Ceara,2.0,1.0,H,NA,NA,NA,NA,1.44,4.21,7.72,4,3,2,7,2
2020-03-10,Gremio,Internacional,1.0,1.0,D,NA,NA,NA,NA,2.36,2.88,3.44,3,1,7,13,1
2020-03-12,Fortaleza,Corinthians,0.0,0.0,D,NA,NA,NA,NA,2.36,2.96,3.29,0,4,19,4,1
2020-03-12,Goias,Sao Paulo,0.0,3.0,A,NA,NA,NA,NA,8.28,4.78,1.36,1,3,16,7,0
2020-04-09,Atletico-MG,Sao Paulo,3.0,0.0,H,NA,NA,NA,NA,2.0,3.22,3.9,0,6,20,2,2
2020-04-10,Bahia,Sport Recife,1.0,2.0,A,NA,NA,NA,NA,1.85,3.36,4.4,3,6,11,3,0
2020-04-10,Goias,Santos,2.0,3.0,A,NA,NA,NA,NA,2.82,3.33,2.44,1,4,20,5,0
2020-04-10,Flamengo RJ,Athletico-PR,3.0,1.0,H,NA,NA,NA,NA,1.5,4.12,6.38,3,1,10,17,2
2020-04-10,Coritiba,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,4.8,3.45,1.77,1,6,15,4,1
2020-04-10,Botafogo RJ,Fluminense,1.0,1.0,D,NA,NA,NA,NA,2.88,2.96,2.63,1,4,17,7,1
2020-04-10,Fortaleza,Atletico GO,0.0,0.0,D,NA,NA,NA,NA,2.36,2.97,3.31,1,2,18,14,1
2020-04-10,Bragantino,Corinthians,0.0,0.0,D,NA,NA,NA,NA,2.13,3.28,3.48,1,5,18,7,1
2020-05-09,Corinthians,Botafogo RJ,2.0,2.0,D,NA,NA,NA,NA,1.79,3.37,4.79,6,2,6,16,1
2020-05-09,Flamengo RJ,Fortaleza,2.0,1.0,H,NA,NA,NA,NA,1.44,4.3,7.11,6,2,6,18,2
2020-05-10,Atletico-MG,Vasco,4.0,1.0,H,NA,NA,NA,NA,1.34,5.06,8.42,3,2,9,14,2
2020-05-12,Botafogo RJ,Flamengo RJ,0.0,1.0,A,NA,NA,NA,NA,5.75,4.2,1.53,3,9,12,2,0
2020-05-12,Santos,Palmeiras,2.0,2.0,D,NA,NA,NA,NA,3.12,3.13,2.35,7,7,4,3,1
2020-05-12,Bahia,Ceara,0.0,2.0,A,NA,NA,NA,NA,2.6,3.13,2.76,3,3,13,10,0
2020-05-12,Fluminense,Athletico-PR,3.0,1.0,H,NA,NA,NA,NA,2.32,3.08,3.22,5,1,9,19,2
2020-06-09,Vasco,Athletico-PR,1.0,0.0,H,NA,NA,NA,NA,2.31,3.05,3.29,2,1,17,20,2
2020-06-09,Sao Paulo,Fluminense,3.0,1.0,H,NA,NA,NA,NA,1.88,3.23,4.49,7,8,6,5,2
2020-06-09,Internacional,Bahia,2.0,2.0,D,NA,NA,NA,NA,1.55,3.81,6.28,2,3,15,14,1
2020-06-09,Ceara,Santos,0.0,1.0,A,NA,NA,NA,NA,2.04,3.22,3.81,6,8,9,5,0
2020-06-09,Atletico GO,Gremio,1.0,1.0,D,NA,NA,NA,NA,4.83,3.28,1.81,3,4,14,11,1
2020-06-09,Bragantino,Palmeiras,1.0,2.0,A,NA,NA,NA,NA,3.24,3.07,2.32,2,8,17,5,0
2020-06-12,Sao Paulo,Sport Recife,1.0,0.0,H,NA,NA,NA,NA,1.34,4.79,9.19,10,9,4,5,2
