Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-04-27,Sao Paulo,Botafogo RJ,2.0,0.0,H,NA,NA,NA,NA,1.74,3.37,5.14,0,0,19,5,2
2019-04-27,Atletico-MG,Avai,2.0,1.0,H,NA,NA,NA,NA,1.53,3.9,6.34,0,0,3,4,2
2019-04-27,Chapecoense-SC,Internacional,2.0,0.0,H,NA,NA,NA,NA,2.94,2.94,2.59,0,0,7,15,2
2019-04-28,Flamengo RJ,Cruzeiro,3.0,1.0,H,NA,NA,NA,NA,2.21,3.12,3.4,0,0,10,9,2
2019-04-28,Gremio,Santos,1.0,2.0,A,NA,NA,NA,NA,1.71,3.41,5.31,0,0,13,15,0
2019-04-28,Athletico-PR,Vasco,4.0,1.0,H,NA,NA,NA,NA,1.46,4.02,7.31,0,0,6,15,2
2019-04-28,Bahia,Corinthians,3.0,2.0,H,NA,NA,NA,NA,2.23,3.06,3.44,0,0,7,10,2
2019-04-28,Ceara,CSA,4.0,0.0,H,NA,NA,NA,NA,1.84,3.32,4.49,0,0,9,8,2
2019-04-28,Fluminense,Goias,0.0,1.0,A,NA,NA,NA,NA,1.75,3.49,4.75,0,0,9,11,0
2019-04-28,Palmeiras,Fortaleza,4.0,0.0,H,NA,NA,NA,NA,1.36,4.66,8.53,0,0,11,10,2
2019-05-01,Cruzeiro,Ceara,1.0,0.0,H,NA,NA,NA,NA,1.46,3.97,7.58,0,3,15,1,2
2019-05-01,Avai,Gremio,1.0,1.0,D,NA,NA,NA,NA,3.72,3.11,2.1,0,0,13,14,1
2019-05-01,Internacional,Flamengo RJ,2.0,1.0,H,NA,NA,NA,NA,2.33,3.09,3.17,0,3,17,4,2
2019-05-01,CSA,Palmeiras,1.0,1.0,D,NA,NA,NA,NA,6.88,3.85,1.51,0,3,19,1,1
2019-05-01,Corinthians,Chapecoense-SC,1.0,0.0,H,NA,NA,NA,NA,1.62,3.42,6.38,0,3,16,4,2
2019-05-02,Fortaleza,Athletico-PR,2.0,1.0,H,NA,NA,NA,NA,3.42,3.09,2.21,0,3,20,2,2
2019-05-02,Goias,Sao Paulo,1.0,2.0,A,NA,NA,NA,NA,3.03,2.98,2.49,3,3,10,4,0
2019-05-02,Vasco,Atletico-MG,1.0,2.0,A,NA,NA,NA,NA,3.15,3.17,2.3,0,3,20,7,0
2019-05-02,Santos,Fluminense,2.0,1.0,H,NA,NA,NA,NA,1.61,3.69,5.64,3,0,9,18,2
2019-05-03,Botafogo RJ,Bahia,3.0,2.0,H,NA,NA,NA,NA,2.27,3.0,3.42,0,3,19,8,2
2019-05-04,Palmeiras,Internacional,1.0,0.0,H,NA,NA,NA,NA,1.6,3.7,5.78,4,3,4,14,2
2019-05-04,Vasco,Corinthians,1.0,1.0,D,NA,NA,NA,NA,3.1,3.06,2.39,0,3,20,10,1
2019-05-05,Gremio,Fluminense,4.0,5.0,A,NA,NA,NA,NA,1.51,3.85,6.79,1,0,17,20,0
2019-05-05,Bahia,Avai,1.0,0.0,H,NA,NA,NA,NA,1.6,3.68,5.87,3,1,10,17,2
2019-05-05,Sao Paulo,Flamengo RJ,1.0,1.0,D,NA,NA,NA,NA,1.99,3.28,3.85,6,3,2,9,1
2019-05-05,CSA,Santos,0.0,0.0,D,NA,NA,NA,NA,4.57,3.37,1.81,1,6,20,4,1
2019-05-05,Ceara,Atletico-MG,1.0,2.0,A,NA,NA,NA,NA,2.31,3.12,3.17,3,6,8,4,0
