Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2013-05-25,Vasco,Portuguesa,1.0,0.0,H,NA,NA,NA,NA,1.86,3.44,4.06,0,0,19,16,2
2013-05-25,Vitoria,Internacional,2.0,2.0,D,NA,NA,NA,NA,2.72,3.17,2.52,0,0,19,14,1
2013-05-26,Corinthians,Botafogo RJ,1.0,1.0,D,NA,NA,NA,NA,1.82,3.43,4.21,0,0,8,7,1
2013-05-26,Criciuma,Bahia,3.0,1.0,H,NA,NA,NA,NA,1.72,3.5,4.7,0,0,10,8,2
2013-05-26,Gremio,Nautico,2.0,0.0,H,NA,NA,NA,NA,1.38,4.36,8.19,0,0,14,15,2
2013-05-26,Ponte Preta,Sao Paulo,0.0,2.0,A,NA,NA,NA,NA,2.98,3.18,2.32,0,0,15,17,0
2013-05-26,Santos,Flamengo RJ,0.0,0.0,D,NA,NA,NA,NA,2.54,3.21,2.67,0,0,16,13,1
2013-05-26,Coritiba,Atletico-MG,2.0,1.0,H,NA,NA,NA,NA,1.95,3.4,3.67,0,0,13,12,2
2013-05-26,Cruzeiro,Goias,5.0,0.0,H,NA,NA,NA,NA,1.6,3.74,5.38,0,0,13,15,2
2013-05-26,Fluminense,Athletico-PR,2.0,1.0,H,NA,NA,NA,NA,2.21,3.17,3.18,0,0,14,13,2
2013-05-29,Botafogo RJ,Santos,2.0,1.0,H,NA,NA,NA,NA,1.66,3.66,4.97,1,1,10,13,2
2013-05-29,Sao Paulo,Vasco,5.0,1.0,H,NA,NA,NA,NA,1.61,3.68,5.46,3,3,5,8,2
2013-05-29,Athletico-PR,Cruzeiro,2.0,2.0,D,NA,NA,NA,NA,2.79,3.2,2.44,0,3,14,3,1
2013-05-30,Bahia,Coritiba,0.0,0.0,D,NA,NA,NA,NA,2.69,3.22,2.5,0,3,17,6,1
2013-05-30,Flamengo RJ,Ponte Preta,0.0,2.0,A,NA,NA,NA,NA,1.68,3.53,5.03,1,0,12,19,0
2013-05-30,Nautico,Vitoria,0.0,3.0,A,NA,NA,NA,NA,2.2,3.24,3.15,0,1,19,11,0
2013-05-30,Goias,Corinthians,1.0,1.0,D,NA,NA,NA,NA,3.09,3.19,2.26,0,1,19,12,1
2013-05-30,Internacional,Criciuma,2.0,0.0,H,NA,NA,NA,NA,1.47,4.12,6.45,1,3,12,6,2
2013-06-01,Athletico-PR,Flamengo RJ,2.0,2.0,D,NA,NA,NA,NA,2.36,3.2,2.91,1,1,13,16,1
2013-06-01,Botafogo RJ,Cruzeiro,2.0,1.0,H,NA,NA,NA,NA,2.16,3.29,3.19,4,4,5,2,2
2013-06-01,Santos,Gremio,1.0,1.0,D,NA,NA,NA,NA,2.7,3.17,2.53,1,3,15,7,1
2013-06-01,Goias,Coritiba,1.0,1.0,D,NA,NA,NA,NA,2.26,3.26,3.02,1,4,17,7,1
2013-06-01,Vitoria,Vasco,2.0,0.0,H,NA,NA,NA,NA,1.8,3.43,4.33,4,3,5,11,2
2013-06-02,Nautico,Portuguesa,2.0,2.0,D,NA,NA,NA,NA,2.21,3.18,3.19,0,0,20,19,1
2013-06-02,Internacional,Bahia,1.0,2.0,A,NA,NA,NA,NA,1.41,4.19,7.65,4,1,6,18,0
2013-06-02,Corinthians,Ponte Preta,1.0,0.0,H,NA,NA,NA,NA,1.54,3.8,6.02,2,3,13,11,2
2013-06-02,Atletico-MG,Sao Paulo,0.0,0.0,D,NA,NA,NA,NA,2.03,3.29,3.52,0,6,20,3,1
2013-06-02,Fluminense,Criciuma,3.0,0.0,H,NA,NA,NA,NA,1.58,3.77,5.51,3,3,10,11,2
2013-06-05,Criciuma,Santos,3.0,1.0,H,NA,NA,NA,NA,2.29,3.23,3.02,3,2,12,15,2
2013-06-05,Portuguesa,Internacional,1.0,1.0,D,NA,NA,NA,NA,2.79,3.08,2.52,1,4,18,10,1
2013-06-05,Sao Paulo,Goias,0.0,1.0,A,NA,NA,NA,NA,1.38,4.51,7.76,7,2,1,18,0
2013-06-06,Cruzeiro,Corinthians,1.0,0.0,H,NA,NA,NA,NA,2.17,3.21,3.27,4,5,10,7,2
2013-06-06,Bahia,Botafogo RJ,2.0,1.0,H,NA,NA,NA,NA,3.49,3.26,2.07,4,7,12,4,2
2013-06-06,Flamengo RJ,Nautico,0.0,1.0,A,NA,NA,NA,NA,1.45,4.07,6.99,2,1,17,20,0
2013-06-06,Ponte Preta,Athletico-PR,3.0,4.0,A,NA,NA,NA,NA,2.29,3.16,3.07,3,2,14,16,0
2013-06-06,Gremio,Vitoria,1.0,0.0,H,NA,NA,NA,NA,1.41,4.24,7.53,4,7,13,3,2
2013-06-06,Vasco,Atletico-MG,2.0,0.0,H,NA,NA,NA,NA,3.34,3.26,2.12,3,1,16,20,2
2013-06-07,Coritiba,Fluminense,2.0,1.0,H,NA,NA,NA,NA,2.17,3.27,3.21,5,6,11,7,2
2013-06-08,Criciuma,Flamengo RJ,0.0,3.0,A,NA,NA,NA,NA,2.43,3.22,2.8,6,2,9,19,0
2013-06-08,Cruzeiro,Internacional,2.0,2.0,D,NA,NA,NA,NA,1.99,3.28,3.68,7,5,2,11,1
2013-06-08,Corinthians,Portuguesa,0.0,0.0,D,NA,NA,NA,NA,1.59,3.69,5.64,5,2,14,18,1
2013-06-08,Vasco,Bahia,1.0,1.0,D,NA,NA,NA,NA,1.83,3.39,4.27,6,7,11,7,1
2013-06-09,Fluminense,Goias,2.0,1.0,H,NA,NA,NA,NA,1.77,3.44,4.53,6,5,9,15,2
2013-06-09,Ponte Preta,Botafogo RJ,0.0,2.0,A,NA,NA,NA,NA,2.57,3.21,2.64,3,7,18,8,0
2013-06-09,Atletico-MG,Gremio,2.0,0.0,H,NA,NA,NA,NA,2.03,3.29,3.53,1,7,20,8,2
2013-06-09,Coritiba,Nautico,1.0,0.0,H,NA,NA,NA,NA,1.4,4.28,7.8,8,4,4,17,2
2013-06-09,Vitoria,Athletico-PR,3.0,2.0,H,NA,NA,NA,NA,2.68,3.23,2.51,7,5,7,13,2
2013-06-12,Santos,Atletico-MG,1.0,0.0,H,NA,NA,NA,NA,2.68,3.2,2.53,2,4,20,16,2
2013-06-13,Gremio,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,2.09,3.24,3.43,7,7,8,7,1
2013-06-13,Portuguesa,Fluminense,2.0,1.0,H,NA,NA,NA,NA,2.67,3.1,2.62,3,9,19,4,2
2013-07-06,Athletico-PR,Gremio,1.0,1.0,D,NA,NA,NA,NA,2.56,3.21,2.65,5,8,15,7,1
2013-07-06,Flamengo RJ,Coritiba,2.0,2.0,D,NA,NA,NA,NA,2.02,3.39,3.45,5,11,15,1,1
2013-07-06,Nautico,Ponte Preta,1.0,3.0,A,NA,NA,NA,NA,2.15,3.28,3.21,4,3,19,20,0
2013-07-07,Atletico-MG,Criciuma,3.0,2.0,H,NA,NA,NA,NA,1.77,3.53,4.38,4,6,19,16,2
2013-07-07,Sao Paulo,Santos,0.0,2.0,A,NA,NA,NA,NA,1.58,3.77,5.6,8,5,7,18,0
2013-07-07,Internacional,Vasco,5.0,3.0,H,NA,NA,NA,NA,1.49,3.9,6.57,6,7,12,11,2
2013-07-07,Botafogo RJ,Fluminense,1.0,0.0,H,NA,NA,NA,NA,2.73,3.16,2.52,10,9,3,5,2
2013-07-07,Bahia,Corinthians,0.0,2.0,A,NA,NA,NA,NA,3.06,3.1,2.32,8,6,9,15,0
2013-07-07,Portuguesa,Cruzeiro,1.0,1.0,D,NA,NA,NA,NA,2.86,3.21,2.39,6,8,15,8,1
2013-07-07,Goias,Vitoria,1.0,0.0,H,NA,NA,NA,NA,1.9,3.4,3.88,5,10,19,3,2
2013-07-11,Sao Paulo,Bahia,1.0,2.0,A,NA,NA,NA,NA,1.38,4.34,7.95,8,8,9,11,0
2013-07-13,Fluminense,Internacional,2.0,3.0,A,NA,NA,NA,NA,2.08,3.32,3.36,9,9,7,6,0
2013-07-13,Santos,Portuguesa,4.0,1.0,H,NA,NA,NA,NA,1.96,3.28,3.78,8,7,11,13,2
2013-07-14,Vasco,Flamengo RJ,0.0,1.0,A,NA,NA,NA,NA,3.89,3.39,1.9,7,6,15,16,0
2013-07-14,Ponte Preta,Bahia,0.0,0.0,D,NA,NA,NA,NA,1.84,3.41,4.12,6,11,18,5,1
2013-07-14,Corinthians,Atletico-MG,0.0,1.0,A,NA,NA,NA,NA,1.54,3.78,6.12,9,7,8,14,0
2013-07-14,Coritiba,Athletico-PR,1.0,0.0,H,NA,NA,NA,NA,2.08,3.34,3.35,12,6,3,18,2
2013-07-14,Gremio,Botafogo RJ,2.0,1.0,H,NA,NA,NA,NA,1.81,3.42,4.29,9,13,11,2,2
