Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2026-01-28,Atletico-MG,Palmeiras,2.0,2.0,D,NA,NA,NA,NA,2.99,3.06,2.42,0,0,2,15,1
2026-01-28,Coritiba,Bragantino,0.0,1.0,A,NA,NA,NA,NA,2.62,2.91,2.87,0,0,9,6,0
2026-01-28,Internacional,Athletico-PR,0.0,1.0,A,NA,NA,NA,NA,1.97,3.21,3.93,0,0,13,4,0
2026-01-28,Vitoria,Remo,2.0,0.0,H,NA,NA,NA,NA,1.79,3.34,4.62,0,0,18,14,2
2026-01-28,Fluminense,Gremio,2.0,1.0,H,NA,NA,NA,NA,1.59,3.79,5.53,0,0,12,13,2
2026-01-28,Chapecoense-SC,Santos,4.0,2.0,H,NA,NA,NA,NA,2.86,3.08,2.51,0,0,9,14,2
2026-01-28,Corinthians,Bahia,1.0,2.0,A,NA,NA,NA,NA,2.21,3.31,3.15,0,0,10,8,0
2026-01-29,Sao Paulo,Flamengo RJ,2.0,1.0,H,NA,NA,NA,NA,3.7,2.95,2.16,0,0,13,11,2
2026-01-29,Mirassol,Vasco,2.0,1.0,H,NA,NA,NA,NA,1.89,3.3,4.13,0,0,12,13,2
2026-01-30,Botafogo RJ,Cruzeiro,4.0,0.0,H,NA,NA,NA,NA,2.39,3.03,3.11,0,0,11,12,2
2026-02-04,Bragantino,Atletico-MG,1.0,0.0,H,NA,NA,NA,NA,2.07,3.16,3.67,3,1,9,10,2
2026-02-04,Flamengo RJ,Internacional,1.0,1.0,D,NA,NA,NA,NA,1.4,4.46,7.62,0,0,13,17,1
2026-02-04,Remo,Mirassol,2.0,2.0,D,NA,NA,NA,NA,2.97,3.1,2.42,0,3,19,7,1
2026-02-04,Santos,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,2.21,3.13,3.29,0,3,19,8,1
2026-02-05,Bahia,Fluminense,1.0,1.0,D,NA,NA,NA,NA,2.1,3.21,3.5,3,3,7,8,1
2026-02-05,Vasco,Chapecoense-SC,1.0,1.0,D,NA,NA,NA,NA,1.54,3.9,5.98,0,3,18,7,1
2026-02-05,Gremio,Botafogo RJ,5.0,3.0,H,NA,NA,NA,NA,2.28,3.1,3.21,0,3,18,7,2
2026-02-05,Palmeiras,Vitoria,5.0,1.0,H,NA,NA,NA,NA,1.31,4.86,9.17,1,3,11,8,2
2026-02-06,Cruzeiro,Coritiba,1.0,2.0,A,NA,NA,NA,NA,1.37,4.31,8.94,0,0,20,19,0
2026-02-11,Vitoria,Flamengo RJ,1.0,2.0,A,NA,NA,NA,NA,5.53,3.71,1.61,3,1,12,14,0
2026-02-11,Chapecoense-SC,Coritiba,3.0,3.0,D,NA,NA,NA,NA,2.69,3.06,2.67,4,3,3,12,1
2026-02-11,Mirassol,Cruzeiro,2.0,2.0,D,NA,NA,NA,NA,2.38,3.09,3.04,4,0,4,20,1
2026-02-11,Atletico-MG,Remo,3.0,3.0,D,NA,NA,NA,NA,1.4,4.36,7.61,1,1,14,18,1
2026-02-12,Corinthians,Bragantino,2.0,0.0,H,NA,NA,NA,NA,1.91,3.16,4.29,0,6,20,1,2
2026-02-12,Fluminense,Botafogo RJ,1.0,0.0,H,NA,NA,NA,NA,1.8,3.26,4.81,4,3,6,10,2
2026-02-12,Athletico-PR,Santos,2.0,1.0,H,NA,NA,NA,NA,1.99,3.19,3.89,3,1,13,19,2
2026-02-12,Sao Paulo,Gremio,2.0,0.0,H,NA,NA,NA,NA,1.9,3.23,4.22,4,3,8,12,2
2026-02-12,Vasco,Bahia,0.0,1.0,A,NA,NA,NA,NA,2.23,3.26,3.15,1,4,17,8,0
2026-02-13,Internacional,Palmeiras,1.0,3.0,A,NA,NA,NA,NA,3.03,3.31,2.27,1,4,17,8,0
2026-02-19,Athletico-PR,Corinthians,0.0,1.0,A,NA,NA,NA,NA,2.59,2.92,2.89,6,3,5,12,0
2026-02-25,Cruzeiro,Corinthians,1.0,1.0,D,NA,NA,NA,NA,1.7,3.48,5.03,1,6,20,5,1
2026-02-25,Bragantino,Athletico-PR,1.0,1.0,D,NA,NA,NA,NA,2.02,3.2,3.71,6,6,7,6,1
2026-02-25,Remo,Internacional,1.0,1.0,D,NA,NA,NA,NA,3.22,3.34,2.14,2,1,16,20,1
2026-02-25,Coritiba,Sao Paulo,0.0,1.0,A,NA,NA,NA,NA,2.5,3.04,2.9,4,7,10,2,0
2026-02-26,Santos,Vasco,2.0,1.0,H,NA,NA,NA,NA,2.02,3.35,3.56,1,1,20,19,2
2026-02-26,Palmeiras,Fluminense,2.0,1.0,H,NA,NA,NA,NA,1.65,3.71,5.01,7,7,2,5,2
2026-02-26,Gremio,Atletico-MG,2.0,1.0,H,NA,NA,NA,NA,2.19,3.22,3.22,3,2,14,17,2
2026-03-11,Mirassol,Santos,2.0,2.0,D,NA,NA,NA,NA,1.73,3.62,4.5,5,4,10,13,1
2026-03-11,Atletico-MG,Internacional,1.0,0.0,H,NA,NA,NA,NA,2.03,3.37,3.51,2,2,17,18,2
2026-03-11,Bahia,Vitoria,1.0,1.0,D,NA,NA,NA,NA,1.68,3.58,4.93,7,3,4,17,1
2026-03-12,Corinthians,Coritiba,0.0,2.0,A,NA,NA,NA,NA,1.63,3.61,5.46,7,4,4,14,0
2026-03-12,Flamengo RJ,Cruzeiro,2.0,0.0,H,NA,NA,NA,NA,1.47,4.08,6.64,4,2,14,19,2
2026-03-12,Remo,Fluminense,0.0,2.0,A,NA,NA,NA,NA,3.92,3.52,1.87,3,7,17,6,0
2026-03-12,Vasco,Palmeiras,2.0,1.0,H,NA,NA,NA,NA,3.0,3.21,2.33,1,10,20,1,2
2026-03-12,Sao Paulo,Chapecoense-SC,2.0,0.0,H,NA,NA,NA,NA,1.41,4.43,7.11,10,5,2,12,2
2026-03-13,Gremio,Bragantino,1.0,1.0,D,NA,NA,NA,NA,2.21,3.29,3.12,6,7,11,9,1
2026-03-14,Vitoria,Atletico-MG,2.0,0.0,H,NA,NA,NA,NA,2.33,3.01,3.15,4,5,16,13,2
2026-03-14,Botafogo RJ,Flamengo RJ,0.0,3.0,A,NA,NA,NA,NA,3.97,3.25,1.93,3,7,17,6,0
2026-03-15,Cruzeiro,Vasco,3.0,3.0,D,NA,NA,NA,NA,1.88,3.27,4.14,2,4,20,16,1
2026-03-15,Palmeiras,Mirassol,1.0,0.0,H,NA,NA,NA,NA,1.63,3.76,5.09,10,6,2,12,2
2026-03-15,Coritiba,Remo,1.0,0.0,H,NA,NA,NA,NA,1.72,3.56,4.63,7,3,7,18,2
2026-03-15,Bragantino,Sao Paulo,1.0,2.0,A,NA,NA,NA,NA,2.36,3.08,3.04,8,13,7,2,0
2026-03-15,Internacional,Bahia,0.0,1.0,A,NA,NA,NA,NA,1.8,3.62,4.04,2,8,20,6,0
2026-03-15,Fluminense,Athletico-PR,3.0,2.0,H,NA,NA,NA,NA,1.78,3.39,4.53,10,7,5,8,2
2026-03-15,Santos,Corinthians,1.0,1.0,D,NA,NA,NA,NA,2.48,3.02,2.92,5,7,14,10,1
2026-03-16,Chapecoense-SC,Gremio,1.0,1.0,D,NA,NA,NA,NA,2.91,3.35,2.29,5,7,14,9,1
2026-03-18,Bahia,Bragantino,2.0,0.0,H,NA,NA,NA,NA,1.64,3.69,5.13,11,8,4,9,2
2026-03-18,Palmeiras,Botafogo RJ,2.0,1.0,H,NA,NA,NA,NA,1.49,4.06,6.24,13,3,3,17,2
2026-03-18,Athletico-PR,Cruzeiro,2.0,1.0,H,NA,NA,NA,NA,2.11,3.2,3.45,7,3,10,19,2
2026-03-18,Atletico-MG,Sao Paulo,1.0,0.0,H,NA,NA,NA,NA,2.31,3.01,3.2,5,16,16,2,2
2026-03-18,Mirassol,Coritiba,0.0,1.0,A,NA,NA,NA,NA,1.63,3.6,5.43,6,10,14,6,0
2026-03-19,Flamengo RJ,Remo,3.0,0.0,H,NA,NA,NA,NA,1.14,7.42,16.04,10,3,6,18,2
2026-03-19,Gremio,Vitoria,2.0,0.0,H,NA,NA,NA,NA,1.78,3.39,4.55,8,7,8,12,2
2026-03-19,Santos,Internacional,1.0,2.0,A,NA,NA,NA,NA,2.09,3.21,3.47,6,2,15,20,0
2026-03-19,Vasco,Fluminense,3.0,2.0,H,NA,NA,NA,NA,3.52,3.11,2.11,5,13,16,5,2
2026-03-20,Chapecoense-SC,Corinthians,0.0,0.0,D,NA,NA,NA,NA,3.24,3.1,2.25,6,8,14,9,1
2026-03-21,Bragantino,Botafogo RJ,1.0,2.0,A,NA,NA,NA,NA,1.89,3.37,3.98,8,3,12,18,0
2026-03-21,Fluminense,Atletico-MG,1.0,0.0,H,NA,NA,NA,NA,1.63,3.5,5.62,13,8,5,11,2
2026-03-22,Vitoria,Mirassol,1.0,0.0,H,NA,NA,NA,NA,2.51,3.07,2.82,7,6,14,15,2
2026-03-22,Corinthians,Flamengo RJ,1.0,1.0,D,NA,NA,NA,NA,3.28,3.03,2.26,9,13,10,5,1
2026-03-22,Vasco,Gremio,2.0,1.0,H,NA,NA,NA,NA,1.85,3.45,4.03,8,11,11,7,2
2026-03-22,Internacional,Chapecoense-SC,2.0,0.0,H,NA,NA,NA,NA,1.37,4.72,7.48,5,7,18,14,2
2026-03-22,Cruzeiro,Santos,0.0,0.0,D,NA,NA,NA,NA,1.67,3.57,5.04,3,6,19,18,1
2026-03-22,Remo,Bahia,4.0,1.0,H,NA,NA,NA,NA,2.92,3.12,2.41,3,14,20,5,2
2026-03-22,Athletico-PR,Coritiba,2.0,0.0,H,NA,NA,NA,NA,1.93,3.14,4.16,10,13,9,6,2
