Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-01-05,Botafogo RJ,Juventude,1.0,1.0,D,NA,NA,NA,NA,1.93,3.29,4.26,0,0,6,17,1
2022-01-05,Corinthians,Fortaleza,1.0,0.0,H,NA,NA,NA,NA,1.81,3.37,4.81,0,0,10,15,2
2022-01-05,Coritiba,Fluminense,3.0,2.0,H,NA,NA,NA,NA,2.5,2.94,3.14,0,0,11,14,2
2022-01-05,Internacional,Avai,0.0,0.0,D,NA,NA,NA,NA,1.52,3.9,6.93,0,0,15,9,1
2022-01-10,Atletico-MG,Fluminense,2.0,0.0,H,NA,NA,NA,NA,1.73,3.53,5.05,0,0,10,19,2
2022-01-10,Athletico-PR,Juventude,2.0,0.0,H,NA,NA,NA,NA,1.45,4.26,7.18,0,1,9,5,2
2022-01-10,Avai,Atletico GO,1.0,2.0,A,NA,NA,NA,NA,2.19,3.16,3.47,1,0,6,10,0
2022-01-10,Flamengo RJ,Bragantino,4.0,1.0,H,NA,NA,NA,NA,1.43,4.44,7.25,0,0,14,11,2
2022-01-10,Goias,Fortaleza,0.0,1.0,A,NA,NA,NA,NA,2.83,3.0,2.66,0,0,14,18,0
2022-01-10,Ceara,America MG,1.0,2.0,A,NA,NA,NA,NA,2.01,3.25,3.92,0,0,13,12,0
2022-01-10,Internacional,Santos,1.0,0.0,H,NA,NA,NA,NA,1.72,3.53,5.18,1,0,10,15,2
2022-01-11,Botafogo RJ,Cuiaba,0.0,2.0,A,NA,NA,NA,NA,1.86,3.28,4.64,1,0,10,13,0
2022-02-06,Fortaleza,Ceara,0.0,1.0,A,NA,NA,NA,NA,2.47,2.93,3.18,3,0,10,16,0
2022-02-07,Fluminense,Corinthians,4.0,0.0,H,NA,NA,NA,NA,1.62,3.48,6.6,0,3,19,9,2
2022-02-07,Juventude,Atletico-MG,1.0,2.0,A,NA,NA,NA,NA,4.5,3.3,1.87,1,3,15,4,0
2022-02-07,Ceara,Internacional,1.0,1.0,D,NA,NA,NA,NA,2.11,3.15,3.72,3,4,10,2,1
2022-02-07,Santos,Flamengo RJ,1.0,2.0,A,NA,NA,NA,NA,2.91,3.13,2.51,0,3,19,4,0
2022-02-08,Santos,Fluminense,2.0,2.0,D,NA,NA,NA,NA,3.01,3.1,2.47,0,3,19,7,1
2022-02-10,Corinthians,Cuiaba,2.0,0.0,H,NA,NA,NA,NA,1.67,3.42,5.92,3,3,12,7,2
2022-02-11,Juventude,Coritiba,0.0,1.0,A,NA,NA,NA,NA,2.54,3.15,2.88,1,3,16,8,0
2022-02-11,Avai,Bragantino,1.0,2.0,A,NA,NA,NA,NA,3.35,3.24,2.21,1,0,13,20,0
2022-02-11,Atletico GO,Santos,2.0,3.0,A,NA,NA,NA,NA,1.97,3.33,3.99,3,1,10,14,0
2022-02-11,Athletico-PR,Goias,3.0,2.0,H,NA,NA,NA,NA,1.58,3.96,5.76,3,0,9,20,2
2022-02-11,America MG,Internacional,1.0,0.0,H,NA,NA,NA,NA,2.39,3.21,3.05,3,5,10,6,2
2022-02-11,Sao Paulo,Atletico-MG,2.0,2.0,D,NA,NA,NA,NA,2.5,2.96,3.13,0,6,19,3,1
2022-03-05,Sao Paulo,Santos,2.0,1.0,H,NA,NA,NA,NA,1.63,3.66,5.92,1,4,15,10,2
2022-03-07,Palmeiras,Athletico-PR,0.0,2.0,A,NA,NA,NA,NA,1.33,5.2,8.68,0,6,19,3,0
