Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-04-19,Fluminense,Figueirense,3.0,0.0,H,NA,NA,NA,NA,1.53,3.85,6.2,0,0,12,10,2
2014-04-19,Internacional,Vitoria,1.0,0.0,H,NA,NA,NA,NA,1.49,4.01,6.57,0,0,14,19,2
2014-04-20,Chapecoense-SC,Coritiba,0.0,0.0,D,NA,NA,NA,NA,2.34,3.15,3.01,0,0,7,9,1
2014-04-20,Atletico-MG,Corinthians,0.0,0.0,D,NA,NA,NA,NA,2.34,3.09,3.08,0,0,6,9,1
2014-04-20,Athletico-PR,Gremio,1.0,0.0,H,NA,NA,NA,NA,3.1,3.18,2.27,0,0,7,14,2
2014-04-20,Bahia,Cruzeiro,1.0,2.0,A,NA,NA,NA,NA,2.49,3.2,2.75,0,0,8,11,0
2014-04-20,Sao Paulo,Botafogo RJ,3.0,0.0,H,NA,NA,NA,NA,1.76,3.52,4.49,0,0,15,9,2
2014-04-20,Criciuma,Palmeiras,1.0,2.0,A,NA,NA,NA,NA,2.87,3.16,2.43,0,0,10,13,0
2014-04-20,Flamengo RJ,Goias,0.0,0.0,D,NA,NA,NA,NA,2.09,3.27,3.46,0,0,11,12,1
2014-04-20,Santos,Sport Recife,1.0,1.0,D,NA,NA,NA,NA,1.39,4.41,7.87,0,0,13,14,1
2014-04-26,Coritiba,Santos,0.0,0.0,D,NA,NA,NA,NA,2.37,3.19,2.93,1,1,12,7,1
2014-04-27,Palmeiras,Fluminense,0.0,1.0,A,NA,NA,NA,NA,2.29,3.2,3.04,3,3,4,1,0
2014-04-27,Botafogo RJ,Internacional,2.0,2.0,D,NA,NA,NA,NA,2.62,3.19,2.62,0,3,19,5,1
2014-04-27,Corinthians,Flamengo RJ,2.0,0.0,H,NA,NA,NA,NA,1.89,3.26,4.19,1,1,12,13,2
2014-04-27,Cruzeiro,Sao Paulo,1.0,1.0,D,NA,NA,NA,NA,2.14,3.26,3.28,3,3,5,4,1
2014-04-27,Vitoria,Athletico-PR,2.0,2.0,D,NA,NA,NA,NA,2.12,3.29,3.32,0,3,19,6,1
2014-04-27,Figueirense,Bahia,0.0,2.0,A,NA,NA,NA,NA,2.93,3.19,2.37,0,0,20,17,0
2014-04-27,Goias,Criciuma,1.0,0.0,H,NA,NA,NA,NA,1.73,3.43,4.89,1,0,14,18,2
2014-04-27,Gremio,Atletico-MG,2.0,1.0,H,NA,NA,NA,NA,2.36,3.12,3.03,0,1,18,13,2
2014-04-27,Sport Recife,Chapecoense-SC,2.0,1.0,H,NA,NA,NA,NA,1.83,3.41,4.22,1,1,13,14,2
2014-05-03,Santos,Gremio,0.0,0.0,D,NA,NA,NA,NA,1.99,3.24,3.77,2,3,12,10,1
2014-05-03,Sao Paulo,Coritiba,2.0,2.0,D,NA,NA,NA,NA,1.59,3.67,5.81,4,2,2,13,1
2014-05-03,Athletico-PR,Cruzeiro,2.0,3.0,A,NA,NA,NA,NA,2.91,3.25,2.35,4,4,4,5,0
2014-05-04,Fluminense,Vitoria,1.0,2.0,A,NA,NA,NA,NA,1.38,4.37,8.13,6,1,2,14,0
2014-05-04,Bahia,Botafogo RJ,1.0,0.0,H,NA,NA,NA,NA,2.2,3.21,3.22,3,1,11,18,2
2014-05-04,Criciuma,Figueirense,1.0,0.0,H,NA,NA,NA,NA,1.87,3.38,4.06,0,0,19,20,2
2014-05-04,Flamengo RJ,Palmeiras,4.0,2.0,H,NA,NA,NA,NA,2.21,3.21,3.2,1,3,18,13,2
2014-05-04,Internacional,Sport Recife,2.0,1.0,H,NA,NA,NA,NA,1.33,4.65,9.12,4,4,6,7,2
2014-05-04,Atletico-MG,Goias,0.0,1.0,A,NA,NA,NA,NA,1.8,3.45,4.34,1,4,17,7,0
2014-05-04,Chapecoense-SC,Corinthians,0.0,1.0,A,NA,NA,NA,NA,3.41,2.98,2.23,1,4,17,7,0
2014-05-10,Palmeiras,Goias,2.0,0.0,H,NA,NA,NA,NA,1.92,3.34,3.91,3,7,16,4,2
2014-05-10,Internacional,Athletico-PR,2.0,1.0,H,NA,NA,NA,NA,1.5,3.92,6.34,7,4,3,9,2
2014-05-11,Figueirense,Santos,0.0,2.0,A,NA,NA,NA,NA,5.07,3.65,1.65,0,3,20,15,0
2014-05-11,Coritiba,Sport Recife,0.0,1.0,A,NA,NA,NA,NA,1.52,3.88,6.22,3,4,15,11,0
2014-05-11,Bahia,Vitoria,1.0,1.0,D,NA,NA,NA,NA,2.31,3.17,3.04,6,4,7,12,1
2014-05-11,Sao Paulo,Corinthians,1.0,1.0,D,NA,NA,NA,NA,2.65,3.0,2.73,5,7,10,2,1
2014-05-11,Atletico-MG,Cruzeiro,2.0,1.0,H,NA,NA,NA,NA,2.15,3.25,3.3,1,7,17,3,2
2014-05-11,Chapecoense-SC,Gremio,1.0,2.0,A,NA,NA,NA,NA,3.49,3.11,2.13,1,4,18,13,0
2014-05-11,Botafogo RJ,Criciuma,6.0,0.0,H,NA,NA,NA,NA,1.6,3.74,5.45,1,3,19,17,2
2014-05-11,Fluminense,Flamengo RJ,2.0,0.0,H,NA,NA,NA,NA,2.02,3.27,3.61,6,4,9,14,2
2014-05-15,Goias,Botafogo RJ,2.0,0.0,H,NA,NA,NA,NA,3.35,3.21,2.16,7,4,8,13,2
2014-05-17,Cruzeiro,Coritiba,3.0,2.0,H,NA,NA,NA,NA,1.45,4.16,7.02,7,3,6,17,2
2014-05-18,Santos,Atletico-MG,1.0,2.0,A,NA,NA,NA,NA,2.38,3.17,2.93,6,4,10,15,0
2014-05-18,Vitoria,Palmeiras,0.0,1.0,A,NA,NA,NA,NA,2.26,3.21,3.11,5,6,13,12,0
2014-05-18,Criciuma,Internacional,0.0,0.0,D,NA,NA,NA,NA,3.33,3.27,2.13,3,10,18,1,1
2014-05-18,Gremio,Fluminense,1.0,0.0,H,NA,NA,NA,NA,2.05,3.2,3.64,7,9,9,4,2
2014-05-18,Flamengo RJ,Sao Paulo,0.0,2.0,A,NA,NA,NA,NA,2.37,3.14,2.98,4,6,16,11,0
