Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-01-03,Lanus,Tigre,0,0,D,NA,NA,NA,NA,2.41,3.23,2.84,0,0,17,27,1
2022-01-04,Colon Santa FE,Aldosivi,1,3,A,NA,NA,NA,NA,1.54,3.8,6.22,0,0,9,1,0
2022-01-04,Gimnasia L.P.,Talleres Cordoba,2,1,H,NA,NA,NA,NA,2.36,3.04,3.14,0,0,13,26,2
2022-01-04,Central Cordoba,Huracan,2,2,D,NA,NA,NA,NA,1.93,3.27,4.06,0,0,8,15,1
2022-01-04,Patronato,Union de Santa Fe,2,1,H,NA,NA,NA,NA,2.48,2.82,3.18,0,0,19,28,2
2022-01-05,Sarmiento Junin,River Plate,0,7,A,NA,NA,NA,NA,7.86,4.9,1.35,0,0,25,22,0
2022-01-05,Lanus,Independiente,1,0,H,NA,NA,NA,NA,3.05,2.96,2.47,0,0,17,16,2
2022-01-07,Central Cordoba,Argentinos Jrs,1,2,A,NA,NA,NA,NA,2.6,2.99,2.89,0,0,8,2,0
2022-01-08,River Plate,Sarmiento Junin,1,2,A,NA,NA,NA,NA,1.26,5.6,10.61,0,0,21,24,0
2022-01-08,Defensa y Justicia,Arsenal Sarandi,0,0,D,NA,NA,NA,NA,1.91,3.32,4.2,0,0,11,4,1
2022-01-08,Rosario Central,Central Cordoba,0,3,A,NA,NA,NA,NA,1.95,3.4,3.89,0,0,22,28,0
2022-01-10,Union de Santa Fe,Newells Old Boys,0,1,A,NA,NA,NA,NA,2.24,3.19,3.32,0,0,26,19,0
2022-01-10,Racing Club,Rosario Central,4,3,H,NA,NA,NA,NA,1.6,3.71,5.98,0,0,22,29,2
2022-01-10,Central Cordoba,Sarmiento Junin,0,0,D,NA,NA,NA,NA,2.22,3.1,3.43,3,3,1,4,1
2022-01-10,Platense,Defensa y Justicia,0,0,D,NA,NA,NA,NA,2.39,2.99,3.23,0,1,22,7,1
2022-01-10,San Lorenzo,Huracan,1,0,H,NA,NA,NA,NA,2.8,2.73,2.96,0,0,23,19,2
2022-01-10,Banfield,Godoy Cruz,1,1,D,NA,NA,NA,NA,2.3,3.1,3.28,0,0,12,19,1
2022-02-03,Atl. Tucuman,Patronato,1,0,H,NA,NA,NA,NA,2.24,3.06,3.29,0,0,13,22,2
2022-02-04,Defensa y Justicia,River Plate,1,2,A,NA,NA,NA,NA,4.83,3.89,1.64,2,0,7,26,0
2022-02-04,Banfield,Argentinos Jrs,0,2,A,NA,NA,NA,NA,2.81,2.86,2.72,1,3,8,4,0
2022-02-04,Barracas Central,Independiente,0,1,A,NA,NA,NA,NA,4.75,3.26,1.8,0,0,14,20,0
2022-02-04,Racing Club,Sarmiento Junin,4,1,H,NA,NA,NA,NA,1.4,4.46,7.47,3,4,3,2,2
2022-02-04,Velez Sarsfield,Lanus,3,1,H,NA,NA,NA,NA,2.01,3.21,3.8,0,0,25,21,2
2022-02-04,Godoy Cruz,Estudiantes L.P.,3,3,D,NA,NA,NA,NA,2.1,3.29,3.44,1,0,9,18,1
2022-02-05,Union de Santa Fe,Defensa y Justicia,1,2,A,NA,NA,NA,NA,3.09,3.14,2.32,0,2,28,7,0
2022-02-05,Godoy Cruz,Central Cordoba,1,0,H,NA,NA,NA,NA,1.77,3.56,4.43,1,4,9,1,2
2022-02-07,Boca Juniors,Banfield,0,3,A,NA,NA,NA,NA,2.25,2.94,3.59,0,1,15,8,0
2022-02-07,Velez Sarsfield,Atl. Tucuman,0,1,A,NA,NA,NA,NA,2.19,2.98,3.69,0,0,24,13,0
2022-02-07,Godoy Cruz,Colon Santa Fe,1,0,H,NA,NA,NA,NA,1.48,4.18,6.69,1,0,10,16,2
2022-02-07,Tigre,Talleres Cordoba,1,1,D,NA,NA,NA,NA,2.02,3.15,3.98,0,0,22,21,1
2022-02-08,Colon Santa Fe,Independiente,0,3,A,NA,NA,NA,NA,2.36,3.22,3.02,0,0,24,20,0
2022-02-09,Huracan,Central Cordoba,2,0,H,NA,NA,NA,NA,1.46,4.22,7.15,0,4,24,2,2
2022-02-10,Patronato,Atl. Tucuman,2,1,H,NA,NA,NA,NA,2.49,3.16,2.93,0,3,23,9,2
2022-02-10,Talleres Cordoba,Lanus,0,1,A,NA,NA,NA,NA,2.01,3.15,4.06,1,0,14,23,0
2022-02-10,Boca Juniors,Velez Sarsfield,1,0,H,NA,NA,NA,NA,2.05,3.05,4.07,0,0,27,26,2
2022-02-10,Arsenal Sarandi,Independiente,0,1,A,NA,NA,NA,NA,2.82,2.91,2.75,1,3,17,5,0
2022-03-04,Boca Juniors,Arsenal Sarandi,2,2,D,NA,NA,NA,NA,1.54,3.77,6.37,3,1,14,19,1
