Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-08-11,Atl. Rafaela,Godoy Cruz,3,4,A,NA,NA,NA,NA,1.98,3.23,3.79,9,5,6,11,0
2014-09-08,Rosario Central,Quilmes,3,1,H,NA,NA,NA,NA,1.87,3.22,4.37,4,5,14,11,2
2014-09-09,Quilmes,Arsenal Sarandi,4,0,H,NA,NA,NA,NA,2.57,2.88,2.93,5,6,12,11,2
2014-09-11,Estudiantes L.P.,Rosario Central,1,0,H,NA,NA,NA,NA,1.82,3.23,4.63,9,7,4,11,2
2014-09-11,Racing Club,Banfield,1,0,H,NA,NA,NA,NA,1.77,3.43,4.51,3,1,18,20,2
2014-09-11,Boca Juniors,Tigre,2,0,H,NA,NA,NA,NA,1.66,3.53,5.32,5,4,15,16,2
2014-10-08,Boca Juniors,Newells Old Boys,0,1,A,NA,NA,NA,NA,2.32,3.0,3.18,8,3,10,18,0
2014-10-08,Independiente,Atl. Rafaela,3,0,H,NA,NA,NA,NA,1.95,3.16,4.05,4,9,18,6,2
2014-10-08,Defensa y Justicia,Racing Club,1,3,A,NA,NA,NA,NA,2.59,2.98,2.81,5,6,17,16,0
2014-10-10,Tigre,Gimnasia L.P.,1,0,H,NA,NA,NA,NA,2.69,2.86,2.84,4,9,18,5,2
2014-10-11,Newells Old Boys,San Lorenzo,3,1,H,NA,NA,NA,NA,2.16,3.02,3.54,6,10,16,4,2
2014-10-11,Velez Sarsfield,River Plate,1,1,D,NA,NA,NA,NA,3.68,3.14,2.06,1,7,19,13,1
2014-11-08,Gimnasia L.P.,River Plate,1,1,D,NA,NA,NA,NA,2.58,2.83,2.98,9,8,6,9,1
2014-11-08,Arsenal Sarandi,Estudiantes L.P.,2,1,H,NA,NA,NA,NA,3.31,2.89,2.32,6,12,17,2,2
2014-11-10,Lanus,Godoy Cruz,3,3,D,NA,NA,NA,NA,1.61,3.64,5.51,12,8,3,13,1
2014-11-10,Velez Sarsfield,Olimpo Bahia Blanca,4,1,H,NA,NA,NA,NA,1.74,3.33,5.02,2,8,19,13,2
2014-11-10,Belgrano,Quilmes,1,1,D,NA,NA,NA,NA,1.61,3.53,5.9,13,8,1,12,1
2014-12-08,Tigre,Velez Sarsfield,0,1,A,NA,NA,NA,NA,2.63,2.87,2.86,7,5,17,18,0
2014-12-10,Boca Juniors,Rosario Central,2,1,H,NA,NA,NA,NA,1.71,3.4,5.05,8,7,14,16,2
2014-12-10,Estudiantes L.P.,Racing Club,0,4,A,NA,NA,NA,NA,2.18,2.98,3.55,12,9,3,10,0
2014-12-10,Atl. Rafaela,Banfield,2,2,D,NA,NA,NA,NA,2.31,3.14,3.07,9,1,13,20,1
2014-12-10,Independiente,Defensa y Justicia,1,1,D,NA,NA,NA,NA,2.25,3.19,3.15,7,5,16,19,1
2014-12-11,Tigre,Lanus,3,0,H,NA,NA,NA,NA,3.24,3.04,2.24,7,13,18,2,2
2014-12-11,River Plate,Estudiantes L.P.,0,1,A,NA,NA,NA,NA,1.59,3.66,5.87,9,12,10,4,0
