Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2016-09-04,Colon Santa FE,Patronato,2,2,D,NA,NA,NA,NA,2.11,3.2,3.51,4,4,23,20,1
2016-09-04,Godoy Cruz,San Lorenzo,0,1,A,NA,NA,NA,NA,2.58,3.14,2.72,9,8,4,6,0
2016-09-04,Huracan,San Martin S.J.,4,3,H,NA,NA,NA,NA,2.06,3.23,3.61,4,12,22,2,2
2016-09-04,Defensa y Justicia,Temperley,2,1,H,NA,NA,NA,NA,1.61,3.57,5.84,7,6,7,14,2
2016-09-04,River Plate,Sarmiento Junin,2,2,D,NA,NA,NA,NA,1.57,3.7,6.09,7,5,8,20,1
2016-09-05,Olimpo Bahia Blanca,Banfield,1,1,D,NA,NA,NA,NA,2.3,3.01,3.27,2,6,28,12,1
2016-09-05,Gimnasia L.P.,Independiente,3,3,D,NA,NA,NA,NA,2.48,2.95,3.01,7,7,12,9,1
2016-09-05,Atl. Rafaela,Tigre,0,0,D,NA,NA,NA,NA,2.54,3.08,2.81,3,5,28,17,1
2016-10-04,Argentinos Jrs,Newells Old Boys,0,0,D,NA,NA,NA,NA,2.69,3.08,2.66,4,1,25,29,1
2016-10-04,Aldosivi,Racing Club,2,1,H,NA,NA,NA,NA,3.02,3.21,2.32,5,5,18,17,2
2016-10-04,Banfield,Lanus,0,2,A,NA,NA,NA,NA,3.1,3.11,2.33,7,15,12,1,0
2016-10-04,Rosario Central,Velez Sarsfield,2,3,A,NA,NA,NA,NA,1.53,3.75,6.61,5,3,20,28,0
2016-10-04,Independiente,Olimpo Bahia Blanca,0,0,D,NA,NA,NA,NA,1.64,3.55,5.54,8,3,9,28,1
2016-10-05,Sarmiento Junin,Patronato,1,0,H,NA,NA,NA,NA,2.17,3.07,3.47,6,5,17,20,2
2016-11-03,Racing Club,Lanus,2,1,H,NA,NA,NA,NA,2.37,3.04,3.1,5,18,19,1,2
2016-11-04,Tigre,Boca Juniors,2,0,H,NA,NA,NA,NA,3.18,3.17,2.25,6,6,16,17,2
2016-11-04,Quilmes,Arsenal Sarandi,1,4,A,NA,NA,NA,NA,2.23,3.15,3.24,1,9,30,9,0
2016-11-04,Belgrano,Gimnasia L.P.,3,0,H,NA,NA,NA,NA,2.43,3.06,2.97,3,8,28,14,2
2016-11-04,Atl. Rafaela,Union de Santa Fe,1,1,D,NA,NA,NA,NA,2.57,3.17,2.71,4,4,28,26,1
2016-12-02,Arsenal Sarandi,Banfield,3,1,H,NA,NA,NA,NA,2.67,2.98,2.74,12,7,3,15,2
2016-12-02,Union de Santa Fe,Temperley,3,0,H,NA,NA,NA,NA,1.9,3.11,4.37,5,6,23,20,2
2016-12-03,San Lorenzo,Arsenal Sarandi,0,2,A,NA,NA,NA,NA,1.77,3.36,4.77,11,15,4,2,0
2016-12-03,Banfield,Independiente,1,3,A,NA,NA,NA,NA,3.16,2.99,2.36,7,9,17,9,0
2016-12-03,Olimpo Bahia Blanca,Belgrano,2,0,H,NA,NA,NA,NA,2.37,2.92,3.24,4,6,28,18,2
2016-12-03,Defensa y Justicia,Huracan,0,2,A,NA,NA,NA,NA,1.71,3.5,5.0,10,7,6,16,0
2016-12-03,Newells Old Boys,Atl. Rafaela,1,1,D,NA,NA,NA,NA,1.66,3.59,5.31,2,5,29,25,1
2016-12-03,San Martin S.J.,Tigre,1,0,H,NA,NA,NA,NA,2.11,3.14,3.54,12,9,4,10,2
2016-12-04,Estudiantes L.P.,Atl. Tucuman,3,2,H,NA,NA,NA,NA,1.83,3.31,4.48,4,10,28,8,2
