Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-01-27,Rosario Central,Argentinos Jrs,1,0,H,NA,NA,NA,NA,3.16,2.93,2.47,0,0,22,1,2
2023-01-28,Defensa y Justicia,Huracan,2,4,A,NA,NA,NA,NA,3.15,2.93,2.47,0,0,10,14,0
2023-01-28,San Lorenzo,Arsenal Sarandi,1,0,H,NA,NA,NA,NA,1.73,3.18,5.81,0,0,21,3,2
2023-01-28,Estudiantes L.P.,Tigre,1,2,A,NA,NA,NA,NA,2.54,3.12,2.87,0,0,11,23,0
2023-01-28,Talleres Cordoba,Independiente,0,1,A,NA,NA,NA,NA,2.21,2.96,3.64,0,0,22,14,0
2023-01-29,Racing Club,Belgrano,0,0,D,NA,NA,NA,NA,1.59,3.75,5.87,0,0,19,9,1
2023-01-29,Colon Santa Fe,Lanus,1,2,A,NA,NA,NA,NA,2.36,3.1,3.17,0,0,13,17,0
2023-01-29,Instituto,Sarmiento Junin,0,0,D,NA,NA,NA,NA,2.08,3.07,3.88,0,0,16,20,1
2023-01-29,Central Cordoba,River Plate,0,2,A,NA,NA,NA,NA,5.07,3.63,1.7,0,0,15,20,0
2023-01-29,Platense,Newells Old Boys,2,2,D,NA,NA,NA,NA,2.95,2.8,2.74,0,0,19,18,1
2023-01-30,Boca Juniors,Atl. Tucuman,1,0,H,NA,NA,NA,NA,1.78,3.3,5.0,0,0,17,14,2
2023-01-30,Barracas Central,Godoy Cruz,0,1,A,NA,NA,NA,NA,2.65,3.07,2.78,0,0,16,18,0
2023-01-30,Banfield,Union de Santa Fe,0,0,D,NA,NA,NA,NA,2.52,2.94,3.07,0,0,16,18,1
2023-01-30,Velez Sarsfield,Gimnasia L.P.,3,1,H,NA,NA,NA,NA,1.54,3.74,6.93,0,0,19,18,2
2023-02-03,Tigre,Rosario Central,2,2,D,NA,NA,NA,NA,1.67,3.65,5.33,3,3,5,9,1
2023-02-03,Newells Old Boys,Velez Sarsfield,1,0,H,NA,NA,NA,NA,2.71,2.92,2.85,1,3,11,4,2
2023-02-04,Belgrano,River Plate,2,1,H,NA,NA,NA,NA,4.29,3.38,1.88,1,3,14,5,2
2023-02-04,Sarmiento Junin,Barracas Central,3,5,A,NA,NA,NA,NA,1.9,3.24,4.46,1,0,17,24,0
2023-02-04,Arsenal Sarandi,Estudiantes L.P.,1,1,D,NA,NA,NA,NA,3.65,3.08,2.16,0,0,23,21,1
2023-02-05,Argentinos Jrs,Racing Club,1,0,H,NA,NA,NA,NA,2.68,2.99,2.82,0,1,23,17,2
2023-02-05,Lanus,San Lorenzo,2,1,H,NA,NA,NA,NA,2.85,2.7,2.94,3,3,9,13,2
2023-02-05,Independiente,Platense,1,2,A,NA,NA,NA,NA,2.04,3.04,4.12,3,1,12,15,0
2023-02-05,Boca Juniors,Central Cordoba,0,0,D,NA,NA,NA,NA,1.52,3.91,6.84,3,0,11,28,1
2023-02-06,Union de Santa Fe,Instituto,0,2,A,NA,NA,NA,NA,2.38,3.03,3.22,1,1,18,17,0
2023-02-06,Gimnasia L.P.,Defensa y Justicia,0,2,A,NA,NA,NA,NA,2.78,3.11,2.64,0,0,28,27,0
2023-02-06,Atl. Tucuman,Talleres Cordoba,0,2,A,NA,NA,NA,NA,2.64,2.93,2.93,0,0,26,27,0
2023-02-06,Godoy Cruz,Colon Santa Fe,1,0,H,NA,NA,NA,NA,2.07,3.31,3.64,3,0,14,26,2
2023-02-07,Huracan,Banfield,3,2,H,NA,NA,NA,NA,1.94,3.21,4.28,3,1,10,19,2
2023-02-11,Central Cordoba,Belgrano,0,1,A,NA,NA,NA,NA,2.64,3.1,2.78,1,4,24,9,0
2023-02-11,Colon Santa Fe,Sarmiento Junin,0,2,A,NA,NA,NA,NA,2.03,3.31,3.76,0,1,26,23,0
2023-02-11,Defensa y Justicia,Newells Old Boys,1,0,H,NA,NA,NA,NA,2.36,3.02,3.26,3,4,16,8,2
2023-02-11,San Lorenzo,Godoy Cruz,1,0,H,NA,NA,NA,NA,2.18,3.01,3.69,3,6,18,4,2
2023-02-11,Platense,Atl. Tucuman,1,1,D,NA,NA,NA,NA,2.61,2.91,2.98,4,0,8,26,1
2023-02-12,River Plate,Argentinos Jrs,2,1,H,NA,NA,NA,NA,1.87,3.35,4.39,3,3,15,19,2
2023-02-12,Banfield,Gimnasia L.P.,0,0,D,NA,NA,NA,NA,2.01,3.09,4.19,1,0,20,28,1
2023-02-12,Rosario Central,Arsenal Sarandi,2,1,H,NA,NA,NA,NA,1.75,3.43,5.07,4,1,11,22,2
2023-02-12,Velez Sarsfield,Independiente,0,0,D,NA,NA,NA,NA,2.26,3.01,3.5,3,3,16,18,1
2023-02-12,Talleres Cordoba,Boca Juniors,2,1,H,NA,NA,NA,NA,2.55,2.9,3.09,3,4,18,13,2
2023-02-13,Instituto,Huracan,0,0,D,NA,NA,NA,NA,2.69,2.91,2.89,4,6,11,3,1
2023-02-13,Racing Club,Tigre,2,2,D,NA,NA,NA,NA,2.15,3.41,3.33,1,4,22,12,1
2023-02-13,Barracas Central,Union de Santa Fe,1,1,D,NA,NA,NA,NA,2.83,3.05,2.63,3,1,18,24,1
2023-02-13,Estudiantes L.P.,Lanus,0,2,A,NA,NA,NA,NA,2.19,3.28,3.36,1,6,23,5,0
