Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-03-07,Olimpo Bahia Blanca,Rosario Central,1,3,A,NA,NA,NA,NA,2.87,2.92,2.61,1,9,29,3,0
2015-03-07,Aldosivi,Quilmes,1,1,D,NA,NA,NA,NA,2.18,2.99,3.54,1,1,28,25,1
2015-03-07,Independiente,Belgrano,1,2,A,NA,NA,NA,NA,1.99,3.16,3.87,7,4,8,15,0
2015-03-07,Newells Old Boys,Crucero del Norte,2,0,H,NA,NA,NA,NA,1.55,3.66,6.42,4,1,16,28,2
2015-03-08,River Plate,Union de Santa Fe,2,2,D,NA,NA,NA,NA,1.58,3.59,6.21,7,5,4,13,1
2015-03-08,Velez Sarsfield,Sarmiento Junin,1,1,D,NA,NA,NA,NA,1.66,3.44,5.57,7,2,6,23,1
2015-03-08,San Martin S.J.,Argentinos Jrs,0,0,D,NA,NA,NA,NA,2.13,3.06,3.61,5,7,13,6,1
2015-03-08,Defensa y Justicia,Banfield,1,0,H,NA,NA,NA,NA,2.73,3.07,2.6,3,4,19,16,2
2015-03-08,Lanus,Arsenal Sarandi,0,0,D,NA,NA,NA,NA,1.7,3.38,5.23,5,1,15,27,1
2015-03-09,Temperley,Tigre,1,1,D,NA,NA,NA,NA,2.9,2.89,2.6,3,4,20,18,1
2015-03-09,Colon Santa FE,Boca Juniors,1,1,D,NA,NA,NA,NA,4.49,3.15,1.87,2,9,24,2,1
2015-03-10,Estudiantes L.P.,San Lorenzo,0,2,A,NA,NA,NA,NA,2.66,2.88,2.83,9,6,3,11,0
2015-03-13,Crucero del Norte,Olimpo Bahia Blanca,0,0,D,NA,NA,NA,NA,2.35,2.86,3.32,1,1,28,29,1
2015-03-14,Racing Club,Colon Santa FE,4,1,H,NA,NA,NA,NA,2.01,3.1,3.97,5,3,16,21,2
2015-03-14,Banfield,San Martin S.J.,3,2,H,NA,NA,NA,NA,1.67,3.51,5.28,4,6,18,14,2
2015-03-14,Boca Juniors,Defensa y Justicia,2,1,H,NA,NA,NA,NA,1.39,4.21,8.65,10,6,2,17,2
2015-03-14,Union de Santa Fe,Independiente,1,1,D,NA,NA,NA,NA,2.41,3.04,3.02,6,7,14,13,1
2015-03-14,Sarmiento Junin,Newells Old Boys,1,2,A,NA,NA,NA,NA,3.4,2.98,2.25,3,7,21,13,0
2015-03-15,Quilmes,Velez Sarsfield,2,1,H,NA,NA,NA,NA,3.06,2.94,2.45,2,8,23,8,2
2015-03-15,Argentinos Jrs,Estudiantes L.P.,2,2,D,NA,NA,NA,NA,2.72,2.86,2.79,8,9,8,5,1
2015-03-15,San Lorenzo,Huracan,3,1,H,NA,NA,NA,NA,1.67,3.39,5.51,9,4,5,20,2
2015-03-15,Tigre,Atl. Rafaela,2,1,H,NA,NA,NA,NA,1.97,3.2,3.91,5,1,18,30,2
2015-03-16,Rosario Central,Temperley,1,0,H,NA,NA,NA,NA,1.44,3.97,7.85,12,4,3,20,2
2015-03-16,Belgrano,Aldosivi,0,1,A,NA,NA,NA,NA,1.64,3.48,5.54,7,2,13,25,0
2015-03-16,Godoy Cruz,Lanus,1,5,A,NA,NA,NA,NA,2.72,3.03,2.65,7,6,13,16,0
2015-03-17,Arsenal Sarandi,River Plate,3,3,D,NA,NA,NA,NA,3.86,3.11,2.02,2,8,25,8,1
2015-03-17,Gimnasia L.P.,Nueva Chicago,2,1,H,NA,NA,NA,NA,1.69,3.33,5.41,2,2,26,27,2
2015-03-20,Newells Old Boys,Quilmes,1,1,D,NA,NA,NA,NA,1.62,3.49,5.81,10,5,4,19,1
2015-03-21,Lanus,Gimnasia L.P.,2,0,H,NA,NA,NA,NA,1.83,3.24,4.55,9,5,6,20,2
2015-03-21,Colon Santa FE,Tigre,0,1,A,NA,NA,NA,NA,2.47,2.95,3.01,3,8,26,12,0
2015-03-21,Velez Sarsfield,Belgrano,1,2,A,NA,NA,NA,NA,2.07,3.1,3.71,8,7,11,15,0
2015-03-21,Independiente,Arsenal Sarandi,4,0,H,NA,NA,NA,NA,1.8,3.36,4.55,8,3,12,24,2
2015-03-21,Huracan,Argentinos Jrs,4,0,H,NA,NA,NA,NA,2.02,3.08,3.92,4,9,22,11,2
2015-03-21,Sarmiento Junin,Crucero del Norte,2,1,H,NA,NA,NA,NA,1.97,3.1,4.08,3,2,24,27,2
2015-03-22,River Plate,Godoy Cruz,1,0,H,NA,NA,NA,NA,1.4,4.27,7.94,9,7,10,17,2
2015-03-22,Atl. Rafaela,Rosario Central,1,1,D,NA,NA,NA,NA,3.16,3.08,2.3,1,15,30,1,1
2015-03-22,Defensa y Justicia,Racing Club,1,1,D,NA,NA,NA,NA,3.14,3.07,2.31,6,8,20,12,1
2015-03-22,Estudiantes L.P.,Banfield,1,2,A,NA,NA,NA,NA,2.03,3.12,3.78,10,7,10,14,0
2015-03-23,Aldosivi,Union de Santa Fe,3,3,D,NA,NA,NA,NA,2.33,3.01,3.18,5,7,22,16,1
2015-03-23,Nueva Chicago,San Lorenzo,0,1,A,NA,NA,NA,NA,4.19,3.11,1.94,2,12,27,4,0
2015-03-23,San Martin S.J.,Boca Juniors,1,1,D,NA,NA,NA,NA,4.93,3.52,1.7,6,13,19,3,1
2015-03-24,Temperley,Olimpo Bahia Blanca,0,0,D,NA,NA,NA,NA,2.41,2.9,3.15,4,2,24,28,1
2015-03-27,Quilmes,Sarmiento Junin,0,4,A,NA,NA,NA,NA,2.1,2.98,3.79,6,6,20,22,0
2015-03-28,Rosario Central,Colon Santa FE,1,1,D,NA,NA,NA,NA,1.6,3.53,6.09,16,3,1,27,1
2015-03-28,Olimpo Bahia Blanca,Atl. Rafaela,0,0,D,NA,NA,NA,NA,2.0,3.2,3.78,3,2,26,30,1
2015-03-28,Banfield,Huracan,1,0,H,NA,NA,NA,NA,1.91,3.33,3.96,10,7,9,17,2
2015-03-28,Godoy Cruz,Independiente,2,2,D,NA,NA,NA,NA,2.62,3.14,2.65,7,11,20,7,1
2015-03-28,San Lorenzo,Lanus,4,0,H,NA,NA,NA,NA,2.11,3.11,3.53,15,12,2,5,2
2015-03-29,Crucero del Norte,Temperley,1,0,H,NA,NA,NA,NA,2.24,2.96,3.42,2,5,29,23,2
2015-03-29,Belgrano,Newells Old Boys,2,0,H,NA,NA,NA,NA,2.13,3.05,3.6,10,11,10,8,2
2015-03-29,Racing Club,San Martin S.J.,2,0,H,NA,NA,NA,NA,1.54,3.73,6.43,9,7,12,19,2
2015-03-29,Boca Juniors,Estudiantes L.P.,3,0,H,NA,NA,NA,NA,1.78,3.32,4.75,14,10,3,12,2
2015-03-29,Union de Santa Fe,Velez Sarsfield,1,0,H,NA,NA,NA,NA,2.31,3.04,3.22,8,8,15,16,2
2015-03-30,Gimnasia L.P.,River Plate,2,3,A,NA,NA,NA,NA,3.46,3.02,2.2,5,12,23,7,0
2015-03-31,Argentinos Jrs,Nueva Chicago,1,1,D,NA,NA,NA,NA,2.15,2.98,3.62,9,2,15,30,1
2015-03-31,Tigre,Defensa y Justicia,0,0,D,NA,NA,NA,NA,2.07,3.1,3.7,11,7,11,19,1
2015-04-03,Sarmiento Junin,Belgrano,1,3,A,NA,NA,NA,NA,2.49,2.94,3.01,9,13,15,6,0
2015-04-04,Estudiantes L.P.,Racing Club,1,1,D,NA,NA,NA,NA,2.51,2.95,2.95,10,12,14,8,1
2015-04-04,Atl. Rafaela,Temperley,1,1,D,NA,NA,NA,NA,1.89,3.21,4.26,3,5,30,24,1
2015-04-04,Defensa y Justicia,Rosario Central,3,3,D,NA,NA,NA,NA,3.13,3.08,2.33,8,17,17,3,1
2015-04-04,Aldosivi,Godoy Cruz,2,0,H,NA,NA,NA,NA,1.95,3.21,3.99,6,8,21,18,2
2015-04-05,Independiente,Gimnasia L.P.,1,1,D,NA,NA,NA,NA,1.91,3.24,4.1,12,5,8,25,1
2015-04-05,Velez Sarsfield,Arsenal Sarandi,2,1,H,NA,NA,NA,NA,1.82,3.29,4.47,8,3,18,30,2
2015-04-05,River Plate,San Lorenzo,1,0,H,NA,NA,NA,NA,1.87,3.25,4.28,15,18,5,1,2
2015-04-05,Lanus,Argentinos Jrs,0,1,A,NA,NA,NA,NA,1.71,3.38,5.21,12,10,9,15,0
2015-04-05,Colon Santa FE,Olimpo Bahia Blanca,1,0,H,NA,NA,NA,NA,2.27,2.87,3.47,4,4,27,26,2
2015-04-05,Huracan,Boca Juniors,0,2,A,NA,NA,NA,NA,4.87,3.33,1.76,7,17,20,4,0
2015-04-06,Nueva Chicago,Banfield,1,2,A,NA,NA,NA,NA,4.05,3.25,1.92,3,13,29,8,0
2015-04-06,San Martin S.J.,Tigre,3,1,H,NA,NA,NA,NA,2.39,2.95,3.12,7,12,21,11,2
2015-04-06,Quilmes,Crucero del Norte,3,1,H,NA,NA,NA,NA,2.11,2.99,3.73,6,5,25,26,2
2015-04-07,Newells Old Boys,Union de Santa Fe,2,0,H,NA,NA,NA,NA,1.94,3.18,4.01,11,11,14,12,2
2015-04-10,Crucero del Norte,Atl. Rafaela,1,1,D,NA,NA,NA,NA,2.46,3.01,2.95,5,4,26,28,1
2015-04-11,Temperley,Colon Santa FE,2,1,H,NA,NA,NA,NA,2.51,2.87,3.05,6,7,24,23,2
2015-04-11,Godoy Cruz,Velez Sarsfield,2,2,D,NA,NA,NA,NA,2.45,3.03,2.95,8,11,22,13,1
2015-04-11,Gimnasia L.P.,Aldosivi,4,1,H,NA,NA,NA,NA,1.8,3.35,4.54,6,9,25,17,2
2015-04-11,Rosario Central,San Martin S.J.,2,1,H,NA,NA,NA,NA,1.6,3.59,5.76,18,10,4,16,2
2015-04-12,Boca Juniors,Nueva Chicago,0,0,D,NA,NA,NA,NA,1.3,4.9,9.89,20,3,2,29,1
2015-04-12,Olimpo Bahia Blanca,Defensa y Justicia,0,0,D,NA,NA,NA,NA,2.26,3.01,3.35,4,9,28,18,1
2015-04-12,Union de Santa Fe,Sarmiento Junin,0,1,A,NA,NA,NA,NA,1.95,3.16,4.02,11,9,14,18,0
2015-04-12,San Lorenzo,Independiente,1,0,H,NA,NA,NA,NA,2.1,3.12,3.63,18,13,3,8,2
2015-04-12,Racing Club,Huracan,2,0,H,NA,NA,NA,NA,1.59,3.61,5.99,13,7,8,24,2
2015-04-12,Banfield,Lanus,1,2,A,NA,NA,NA,NA,2.09,3.18,3.54,16,12,7,11,0
2015-04-13,Argentinos Jrs,River Plate,1,2,A,NA,NA,NA,NA,3.85,3.15,2.01,13,18,11,4,0
2015-04-13,Arsenal Sarandi,Newells Old Boys,3,0,H,NA,NA,NA,NA,3.09,3.03,2.37,3,14,30,9,2
2015-04-14,Tigre,Estudiantes L.P.,2,0,H,NA,NA,NA,NA,2.8,2.87,2.7,12,11,14,16,2
2015-04-14,Belgrano,Quilmes,2,1,H,NA,NA,NA,NA,1.59,3.5,6.19,16,9,6,21,2
2015-04-18,Estudiantes L.P.,Rosario Central,1,1,D,NA,NA,NA,NA,3.18,2.94,2.38,11,21,16,4,1
2015-04-18,Sarmiento Junin,Arsenal Sarandi,2,0,H,NA,NA,NA,NA,2.2,3.02,3.45,12,6,14,26,2
2015-04-18,Huracan,Tigre,1,2,A,NA,NA,NA,NA,3.18,2.97,2.37,7,15,24,10,0
2015-04-18,Defensa y Justicia,Temperley,0,1,A,NA,NA,NA,NA,2.09,3.15,3.59,10,9,18,21,0
2015-04-19,Aldosivi,San Lorenzo,1,0,H,NA,NA,NA,NA,2.85,2.96,2.58,9,21,21,2,2
2015-04-19,River Plate,Banfield,4,1,H,NA,NA,NA,NA,1.55,3.76,6.17,21,16,4,8,2
2015-04-19,Nueva Chicago,Racing Club,0,0,D,NA,NA,NA,NA,4.87,3.26,1.77,4,16,30,7,1
2015-04-19,San Martin S.J.,Olimpo Bahia Blanca,2,0,H,NA,NA,NA,NA,2.3,2.97,3.29,10,5,19,28,2
2015-04-19,Velez Sarsfield,Gimnasia L.P.,0,1,A,NA,NA,NA,NA,2.17,3.11,3.4,12,9,15,21,0
2015-04-19,Independiente,Argentinos Jrs,0,0,D,NA,NA,NA,NA,1.76,3.37,4.75,13,13,12,14,1
2015-04-19,Belgrano,Crucero del Norte,1,0,H,NA,NA,NA,NA,1.4,4.2,8.1,19,6,5,27,2
2015-04-20,Lanus,Boca Juniors,1,3,A,NA,NA,NA,NA,3.49,3.07,2.16,15,21,9,4,0
2015-04-21,Quilmes,Union de Santa Fe,1,3,A,NA,NA,NA,NA,2.31,2.99,3.25,9,11,22,20,0
2015-04-21,Colon Santa FE,Atl. Rafaela,2,1,H,NA,NA,NA,NA,2.52,2.97,2.91,7,5,25,29,2
2015-04-22,Newells Old Boys,Godoy Cruz,2,0,H,NA,NA,NA,NA,1.88,3.29,4.14,14,9,13,23,2
2015-04-25,Arsenal Sarandi,Aldosivi,0,3,A,NA,NA,NA,NA,2.17,3.07,3.42,6,12,26,18,0
2015-04-30,Godoy Cruz,Sarmiento Junin,1,0,H,NA,NA,NA,NA,2.1,3.17,3.52,9,15,24,10,2
2015-05-02,Olimpo Bahia Blanca,Estudiantes L.P.,0,0,D,NA,NA,NA,NA,2.99,2.87,2.53,5,12,30,20,1
2015-05-02,Gimnasia L.P.,Newells Old Boys,0,0,D,NA,NA,NA,NA,2.16,3.08,3.47,12,17,19,8,1
2015-05-02,San Lorenzo,Velez Sarsfield,1,0,H,NA,NA,NA,NA,1.9,3.19,4.22,21,12,5,19,2
2015-05-02,Argentinos Jrs,Aldosivi,0,1,A,NA,NA,NA,NA,2.21,3.03,3.39,14,15,15,11,0
2015-05-03,Boca Juniors,River Plate,2,0,H,NA,NA,NA,NA,2.43,2.99,3.03,24,24,1,2,2
2015-05-03,Tigre,Nueva Chicago,2,0,H,NA,NA,NA,NA,1.66,3.37,5.61,18,5,6,29,2
2015-05-03,Banfield,Independiente,1,1,D,NA,NA,NA,NA,2.34,3.18,2.99,16,14,10,13,1
2015-05-03,Atl. Rafaela,Defensa y Justicia,2,1,H,NA,NA,NA,NA,1.97,3.27,3.84,5,10,29,22,2
2015-05-03,Racing Club,Lanus,2,0,H,NA,NA,NA,NA,1.99,3.13,3.92,17,15,9,13,2
2015-05-03,Rosario Central,Huracan,1,1,D,NA,NA,NA,NA,1.64,3.54,5.54,22,7,5,26,1
2015-05-04,Union de Santa Fe,Belgrano,1,1,D,NA,NA,NA,NA,2.95,2.96,2.51,14,22,14,5,1
2015-05-04,Arsenal Sarandi,Quilmes,0,1,A,NA,NA,NA,NA,2.13,3.08,3.56,6,9,29,24,0
2015-05-05,Crucero del Norte,Colon Santa FE,0,0,D,NA,NA,NA,NA,2.68,2.85,2.85,6,10,27,24,1
2015-05-05,Temperley,San Martin S.J.,0,1,A,NA,NA,NA,NA,2.19,3.03,3.45,12,13,20,16,0
2015-05-08,Nueva Chicago,Rosario Central,0,2,A,NA,NA,NA,NA,4.41,3.22,1.86,5,23,30,5,0
2015-05-09,Lanus,Tigre,1,1,D,NA,NA,NA,NA,2.14,3.07,3.52,15,21,15,6,1
2015-05-09,Estudiantes L.P.,Temperley,2,1,H,NA,NA,NA,NA,1.87,3.19,4.37,13,12,18,20,2
2015-05-09,Quilmes,Godoy Cruz,0,0,D,NA,NA,NA,NA,2.26,3.07,3.25,12,12,21,22,1
2015-05-09,Huracan,Olimpo Bahia Blanca,1,3,A,NA,NA,NA,NA,1.98,3.04,4.14,8,6,25,28,0
2015-05-09,Union de Santa Fe,Crucero del Norte,5,2,H,NA,NA,NA,NA,1.68,3.38,5.45,15,7,16,28,2
2015-05-10,Belgrano,Arsenal Sarandi,2,0,H,NA,NA,NA,NA,1.57,3.6,6.35,23,6,5,29,2
2015-05-10,Aldosivi,Banfield,0,3,A,NA,NA,NA,NA,2.74,3.02,2.62,18,17,9,11,0
2015-05-10,River Plate,Racing Club,0,0,D,NA,NA,NA,NA,1.7,3.36,5.24,24,20,5,7,1
2015-05-10,Newells Old Boys,San Lorenzo,1,1,D,NA,NA,NA,NA,2.51,2.91,2.99,18,24,10,5,1
2015-05-10,Velez Sarsfield,Argentinos Jrs,0,1,A,NA,NA,NA,NA,2.0,3.08,4.0,12,14,21,17,0
2015-05-11,San Martin S.J.,Atl. Rafaela,1,1,D,NA,NA,NA,NA,2.15,3.11,3.43,16,8,13,27,1
2015-05-11,Independiente,Boca Juniors,1,1,D,NA,NA,NA,NA,2.76,3.03,2.59,15,27,16,1,1
2015-05-11,Sarmiento Junin,Gimnasia L.P.,0,0,D,NA,NA,NA,NA,2.74,2.93,2.69,15,13,17,18,1
2015-05-12,Defensa y Justicia,Colon Santa FE,2,3,A,NA,NA,NA,NA,2.15,3.03,3.55,10,11,24,23,0
2015-05-22,Gimnasia L.P.,Quilmes,3,2,H,NA,NA,NA,NA,1.75,3.23,5.15,14,13,18,20,2
2015-05-23,Banfield,Velez Sarsfield,1,3,A,NA,NA,NA,NA,1.87,3.33,4.14,20,12,8,22,0
2015-05-23,Colon Santa FE,San Martin S.J.,2,2,D,NA,NA,NA,NA,2.22,3.01,3.4,14,17,20,12,1
2015-05-23,Rosario Central,Lanus,1,1,D,NA,NA,NA,NA,1.94,3.21,4.01,26,16,3,17,1
2015-05-23,Olimpo Bahia Blanca,Nueva Chicago,0,0,D,NA,NA,NA,NA,1.93,3.09,4.28,9,5,25,30,1
2015-05-23,Temperley,Huracan,0,0,D,NA,NA,NA,NA,2.63,2.92,2.82,12,8,23,27,1
2015-05-23,Crucero del Norte,Defensa y Justicia,3,1,H,NA,NA,NA,NA,2.73,2.94,2.7,7,10,28,24,2
2015-05-23,Arsenal Sarandi,Union de Santa Fe,1,1,D,NA,NA,NA,NA,2.53,2.97,2.9,6,18,30,10,1
2015-05-24,San Lorenzo,Sarmiento Junin,3,0,H,NA,NA,NA,NA,1.56,3.55,6.67,25,16,4,17,2
2015-05-24,Atl. Rafaela,Estudiantes L.P.,1,2,A,NA,NA,NA,NA,2.98,2.99,2.46,9,16,28,18,0
2015-05-24,Racing Club,Independiente,1,0,H,NA,NA,NA,NA,2.2,3.07,3.4,21,16,7,17,2
2015-05-24,Argentinos Jrs,Newells Old Boys,2,1,H,NA,NA,NA,NA,2.61,2.89,2.89,17,19,16,10,2
2015-05-24,Boca Juniors,Aldosivi,0,3,A,NA,NA,NA,NA,1.39,4.28,8.36,28,18,1,14,0
2015-05-24,Godoy Cruz,Belgrano,1,0,H,NA,NA,NA,NA,2.83,3.0,2.58,13,26,23,4,2
2015-05-30,Quilmes,San Lorenzo,1,2,A,NA,NA,NA,NA,4.1,3.15,1.94,13,28,23,1,0
2015-05-30,Nueva Chicago,Temperley,0,2,A,NA,NA,NA,NA,2.63,2.88,2.86,6,13,30,22,0
2015-05-30,Sarmiento Junin,Argentinos Jrs,0,0,D,NA,NA,NA,NA,2.15,2.95,3.67,16,20,18,10,1
2015-05-30,Belgrano,Gimnasia L.P.,0,1,A,NA,NA,NA,NA,2.0,3.08,3.99,26,17,4,15,0
2015-05-31,San Martin S.J.,Defensa y Justicia,2,2,D,NA,NA,NA,NA,2.04,3.22,3.63,18,10,15,24,1
2015-05-31,Estudiantes L.P.,Colon Santa FE,0,0,D,NA,NA,NA,NA,1.71,3.42,5.12,19,15,15,22,1
2015-05-31,Aldosivi,Racing Club,1,2,A,NA,NA,NA,NA,2.96,2.86,2.57,21,24,8,6,0
2015-05-31,River Plate,Rosario Central,2,0,H,NA,NA,NA,NA,1.63,3.56,5.53,25,27,6,4,2
2015-05-31,Newells Old Boys,Banfield,1,1,D,NA,NA,NA,NA,2.24,3.08,3.27,19,20,15,10,1
2015-05-31,Independiente,Tigre,1,0,H,NA,NA,NA,NA,2.03,3.11,3.81,16,22,18,7,2
2015-05-31,Union de Santa Fe,Godoy Cruz,1,0,H,NA,NA,NA,NA,1.91,3.19,4.09,19,16,14,21,2
2015-06-01,Velez Sarsfield,Boca Juniors,2,0,H,NA,NA,NA,NA,4.06,3.17,1.95,15,28,22,2,2
2015-06-01,Arsenal Sarandi,Crucero del Norte,1,0,H,NA,NA,NA,NA,1.88,3.21,4.3,7,10,29,26,2
2015-06-02,Huracan,Atl. Rafaela,3,2,H,NA,NA,NA,NA,2.23,3.12,3.28,9,9,28,29,2
2015-06-02,Lanus,Olimpo Bahia Blanca,2,0,H,NA,NA,NA,NA,1.62,3.52,5.81,17,10,18,26,2
2015-06-05,Gimnasia L.P.,Union de Santa Fe,5,2,H,NA,NA,NA,NA,1.83,3.31,4.42,20,22,12,7,2
2015-06-06,Banfield,Sarmiento Junin,0,0,D,NA,NA,NA,NA,1.78,3.33,4.79,21,17,10,19,1
2015-06-06,Argentinos Jrs,Quilmes,0,2,A,NA,NA,NA,NA,2.35,2.93,3.26,21,13,12,23,0
2015-06-06,Colon Santa FE,Huracan,1,1,D,NA,NA,NA,NA,2.35,3.0,3.17,16,12,21,24,1
2015-06-06,Temperley,Lanus,1,1,D,NA,NA,NA,NA,3.57,3.03,2.15,16,20,21,13,1
2015-06-06,San Lorenzo,Belgrano,0,0,D,NA,NA,NA,NA,2.01,3.14,3.84,31,26,1,6,1
2015-06-07,Boca Juniors,Newells Old Boys,4,0,H,NA,NA,NA,NA,1.55,3.66,6.33,28,20,3,14,2
2015-06-07,Racing Club,Velez Sarsfield,3,1,H,NA,NA,NA,NA,1.77,3.31,4.81,27,18,4,18,2
