Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-01-03,Boca Juniors,Sarmiento Junin,1,1,D,NA,NA,NA,NA,1.37,4.54,7.97,0,0,6,23,1
2021-01-03,Union de Santa Fe,Lanus,3,2,H,NA,NA,NA,NA,2.63,3.26,2.57,0,0,25,15,2
2021-01-05,Colon Santa FE,Arsenal Sarandi,2,0,H,NA,NA,NA,NA,1.37,4.79,7.44,0,0,8,3,2
2021-01-08,Platense,Independiente,1,1,D,NA,NA,NA,NA,4.12,3.12,1.98,0,0,18,14,1
2021-01-08,Defensa y Justicia,Gimnasia L.P.,3,2,H,NA,NA,NA,NA,2.34,2.91,3.39,0,0,11,13,2
2021-01-08,Talleres Cordoba,Boca Juniors,0,0,D,NA,NA,NA,NA,3.35,2.82,2.42,0,0,23,9,1
2021-01-08,River Plate,Huracan,1,1,D,NA,NA,NA,NA,1.44,4.27,7.3,0,0,20,15,1
2021-01-10,Aldosivi,Union de Santa Fe,1,2,A,NA,NA,NA,NA,2.81,3.03,2.61,0,0,8,24,0
2021-01-11,Patronato,Colon Santa FE,2,0,H,NA,NA,NA,NA,2.66,3.01,2.79,0,0,19,14,2
2021-01-12,Banfield,Independiente,4,1,H,NA,NA,NA,NA,2.67,2.85,2.94,0,1,13,5,2
2021-02-03,Rosario Central,Godoy Cruz,2,2,D,NA,NA,NA,NA,1.86,3.52,3.89,0,0,20,16,1
2021-02-04,San Lorenzo,Rosario Central,2,0,H,NA,NA,NA,NA,2.1,3.14,3.55,0,0,21,20,2
2021-02-04,Patronato,Aldosivi,2,0,H,NA,NA,NA,NA,2.72,3.11,2.59,3,0,2,25,2
2021-02-05,Boca Juniors,Lanus,1,0,H,NA,NA,NA,NA,1.71,3.52,4.9,1,0,8,17,2
2021-02-05,Defensa y Justicia,Union de Santa Fe,0,1,A,NA,NA,NA,NA,3.43,3.29,2.08,3,3,3,4,0
2021-02-05,Independiente,Atl. Tucuman,0,1,A,NA,NA,NA,NA,1.47,4.13,6.47,1,0,10,13,0
2021-02-05,San Lorenzo,Godoy Cruz,1,0,H,NA,NA,NA,NA,1.86,3.62,3.83,0,0,21,16,2
2021-02-05,Talleres Cordoba,Huracan,1,1,D,NA,NA,NA,NA,1.69,3.53,5.03,1,1,9,5,1
2021-02-05,Banfield,River Plate,1,0,H,NA,NA,NA,NA,5.74,3.98,1.54,3,1,1,7,2
