Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-07-15,Kaiserslautern,2,1,11,4,4,15,6,0,Hannover,1,0,13,5,3,16,3,0,H,H,2.49,3.31,2.8,2.03,1.93,1.92,1.86,1.81,2.04,0.0,0.0,11.0,7.0,2
2022-07-16,Greuther Furth,2,0,24,10,12,14,5,0,Holstein Kiel,2,1,4,2,1,9,2,0,D,A,2.22,3.37,3.19,1.95,2.0,1.88,1.91,1.92,1.91,0.0,0.0,6.0,10.0,1
2022-07-16,Regensburg,2,1,17,4,3,17,3,0,Darmstadt,0,0,13,2,5,12,4,1,H,H,3.55,3.84,1.93,1.67,2.38,1.6,2.31,1.89,1.94,0.0,0.0,15.0,6.0,2
2022-07-16,Sandhausen,2,1,13,6,5,21,7,0,Bielefeld,1,0,14,6,6,15,3,1,H,H,3.15,3.24,2.29,2.0,1.92,1.92,1.86,1.86,1.97,0.0,0.0,15.0,5.0,2
2022-07-16,St Pauli,3,3,16,7,4,17,3,0,Nurnberg,2,0,12,4,4,10,4,0,H,H,2.38,3.51,2.81,1.7,2.29,1.65,2.22,2.08,1.77,0.0,0.0,15.0,13.0,2
2022-07-16,Magdeburg,1,0,13,5,6,12,1,0,Fortuna Dusseldorf,2,1,16,3,3,14,2,0,A,A,2.77,3.47,2.43,1.83,2.1,1.77,2.03,2.04,1.8,0.0,0.0,13.0,8.0,0
2022-07-17,Braunschweig,0,0,24,8,9,7,0,0,Hamburg,2,0,15,6,4,15,2,0,A,D,5.12,4.11,1.61,1.7,2.28,1.66,2.2,1.8,2.04,0.0,0.0,8.0,9.0,0
2022-07-17,Hansa Rostock,0,0,12,4,2,10,2,0,Heidenheim,1,0,9,3,4,11,1,0,A,D,2.4,3.27,2.96,2.0,1.93,1.93,1.86,2.06,1.79,0.0,0.0,9.0,10.0,0
2022-07-17,Paderborn,5,0,16,9,2,9,0,0,Karlsruhe,0,0,8,4,7,9,2,0,H,D,1.9,3.8,3.67,1.6,2.48,1.56,2.38,1.9,1.93,0.0,0.0,11.0,10.0,2
2022-07-22,Darmstadt,2,1,10,2,8,11,2,0,Sandhausen,1,1,7,4,3,12,3,0,H,D,1.8,3.86,4.09,1.62,2.46,1.57,2.37,2.01,1.83,0.0,3.0,17.0,7.0,2
2022-07-22,Fortuna Dusseldorf,2,2,6,4,3,13,2,0,Paderborn,1,1,11,4,1,9,2,0,H,H,2.34,3.59,2.83,1.7,2.33,1.64,2.23,2.04,1.8,3.0,3.0,5.0,1.0,2
2022-07-23,Heidenheim,3,1,20,6,7,9,1,0,Braunschweig,0,0,15,3,3,9,0,0,H,H,2.01,3.48,3.61,1.96,1.97,1.88,1.89,2.02,1.82,3.0,0.0,7.0,17.0,2
2022-07-23,Holstein Kiel,2,0,11,2,3,13,1,0,Kaiserslautern,2,1,13,5,4,10,1,0,D,A,2.18,3.42,3.22,1.88,2.06,1.83,1.95,1.89,1.94,1.0,3.0,11.0,7.0,1
2022-07-23,Nurnberg,2,1,17,10,6,20,4,0,Greuther Furth,0,0,9,5,6,10,2,0,H,H,2.35,3.51,2.85,1.73,2.26,1.68,2.17,2.04,1.81,0.0,1.0,12.0,11.0,2
2022-07-23,Hannover,2,1,14,4,2,11,1,0,St Pauli,2,1,16,5,6,13,3,0,D,D,2.27,3.59,2.93,1.7,2.38,1.62,2.26,1.98,1.86,0.0,3.0,14.0,8.0,1
2022-07-24,Hamburg,0,0,17,2,5,9,1,0,Hansa Rostock,1,0,12,2,7,12,5,0,A,D,1.49,4.49,5.98,1.61,2.45,1.56,2.37,1.79,2.05,3.0,0.0,6.0,16.0,0
2022-07-24,Karlsruhe,2,0,27,8,9,13,2,0,Magdeburg,3,3,15,4,4,10,3,0,A,A,2.8,3.54,2.37,1.74,2.25,1.68,2.16,2.09,1.76,0.0,0.0,18.0,16.0,0
2022-07-24,Bielefeld,0,0,9,4,4,10,0,0,Regensburg,3,1,13,5,1,19,0,0,A,A,1.79,3.85,4.16,1.78,2.19,1.71,2.1,2.02,1.83,0.0,3.0,16.0,6.0,0
2022-08-05,Greuther Furth,1,0,10,3,7,11,4,0,Karlsruhe,1,0,9,3,3,16,3,0,D,D,1.74,4.08,4.18,1.61,2.58,1.54,2.42,1.92,1.92,1.0,0.0,15.0,18.0,1
2022-08-05,Sandhausen,1,0,9,5,5,18,4,0,Fortuna Dusseldorf,0,0,13,6,8,13,1,0,H,D,3.02,3.35,2.33,2.13,1.83,2.04,1.76,1.83,2.02,3.0,6.0,10.0,3.0,2
2022-08-06,Hamburg,1,1,12,4,2,10,1,0,Heidenheim,0,0,15,3,15,13,2,0,H,H,1.65,4.07,4.73,1.69,2.33,1.63,2.25,1.83,2.01,3.0,6.0,9.0,2.0,2
2022-08-06,Paderborn,4,1,29,11,3,10,2,0,Hannover,2,2,18,8,3,9,4,0,H,A,2.05,3.71,3.27,1.68,2.36,1.63,2.26,2.04,1.79,3.0,1.0,8.0,15.0,2
2022-08-06,Regensburg,0,0,7,2,6,24,3,0,Nurnberg,0,0,13,1,4,13,1,0,D,D,2.68,3.42,2.52,1.82,2.11,1.76,2.04,1.97,1.87,6.0,3.0,2.0,9.0,1
2022-08-06,Hansa Rostock,2,1,17,4,7,7,1,0,Bielefeld,1,0,14,4,7,8,0,0,H,H,2.46,3.25,2.88,2.13,1.81,2.04,1.76,2.1,1.76,3.0,0.0,11.0,17.0,2
2022-08-07,Magdeburg,1,1,9,3,3,10,4,1,Holstein Kiel,2,1,17,6,9,15,4,0,A,D,2.07,3.72,3.24,1.65,2.47,1.6,2.3,1.82,2.02,3.0,2.0,11.0,13.0,0
