Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2020-09-18,Hamburg,2,1,7,4,7,20,2,0,Fortuna Dusseldorf,1,0,12,4,8,11,3,1,H,H,2.25,3.49,3.02,1.83,2.16,1.74,2.09,1.97,1.87,0.0,0.0,7.0,5.0,2
2020-09-18,Regensburg,1,0,13,6,8,16,2,0,Nurnberg,1,1,8,5,4,14,3,0,D,A,3.18,3.48,2.17,1.85,2.17,1.75,2.07,1.93,1.91,0.0,0.0,14.0,11.0,1
2020-09-19,Hannover,2,1,13,6,4,14,0,0,Karlsruhe,0,0,15,5,7,12,1,0,H,H,1.66,3.88,4.93,1.8,2.19,1.74,2.07,1.86,1.98,0.0,0.0,9.0,12.0,2
2020-09-19,Sandhausen,3,2,11,6,4,18,5,0,Darmstadt,2,1,17,9,9,14,1,0,H,H,2.41,3.22,2.95,2.07,1.89,2.0,1.81,2.09,1.77,0.0,0.0,14.0,7.0,2
2020-09-19,Wurzburger Kickers,0,0,13,1,5,9,1,0,Erzgebirge Aue,3,0,14,6,5,19,0,0,A,D,2.2,3.34,3.21,1.88,2.06,1.82,1.98,1.91,1.93,0.0,0.0,15.0,8.0,0
2020-09-20,Greuther Furth,1,1,18,4,6,21,4,0,Osnabruck,1,1,14,5,6,17,3,0,D,D,2.06,3.43,3.46,1.83,2.13,1.77,2.03,1.8,2.06,0.0,0.0,9.0,12.0,1
2020-09-20,Heidenheim,2,1,10,3,4,21,1,0,Braunschweig,0,0,14,4,5,10,2,0,H,H,2.26,3.25,3.16,2.06,1.86,2.0,1.79,1.95,1.89,0.0,0.0,11.0,10.0,2
2020-09-20,Holstein Kiel,1,0,11,4,3,14,3,0,Paderborn,0,0,11,4,4,15,1,0,H,D,2.34,3.5,2.84,1.66,2.39,1.61,2.29,2.04,1.81,0.0,0.0,11.0,12.0,2
2020-09-21,Bochum,2,1,16,8,7,15,1,0,St Pauli,2,0,11,4,0,12,3,0,D,H,1.89,3.59,3.86,1.9,2.03,1.83,1.96,1.89,1.92,0.0,0.0,11.0,12.0,1
2020-09-25,Erzgebirge Aue,1,1,7,2,5,14,2,0,Greuther Furth,1,1,15,2,4,6,1,0,D,D,2.45,3.4,2.79,1.86,2.09,1.79,2.01,1.8,2.06,3.0,1.0,1.0,9.0,1
2020-09-25,Osnabruck,2,1,13,5,5,13,2,0,Hannover,1,0,10,3,4,20,5,0,H,H,3.41,3.51,2.07,1.83,2.18,1.76,2.05,2.05,1.8,1.0,3.0,11.0,2.0,2
2020-09-26,Braunschweig,0,0,13,2,3,10,0,0,Holstein Kiel,0,0,15,3,6,13,5,0,D,D,2.81,3.39,2.41,1.87,2.09,1.79,2.0,2.07,1.79,0.0,3.0,16.0,7.0,1
2020-09-26,Darmstadt,0,0,15,6,8,13,1,0,Regensburg,0,0,16,3,7,20,3,0,D,D,2.04,3.48,3.47,1.83,2.1,1.77,2.03,1.79,2.06,0.0,1.0,14.0,12.0,1
2020-09-26,Fortuna Dusseldorf,1,0,12,4,5,15,6,0,Wurzburger Kickers,0,0,15,5,5,11,2,0,H,D,1.69,3.86,4.7,1.76,2.2,1.71,2.11,1.91,1.93,0.0,0.0,15.0,18.0,2
2020-09-27,Karlsruhe,0,0,21,4,5,10,4,0,Bochum,1,1,6,2,4,17,4,1,A,A,2.58,3.25,2.7,2.01,1.94,1.94,1.84,1.88,1.95,0.0,1.0,17.0,11.0,0
2020-09-27,Nurnberg,1,0,26,12,14,9,3,0,Sandhausen,0,0,6,3,10,12,1,0,H,D,2.14,3.37,3.31,1.95,1.97,1.89,1.89,1.88,1.96,1.0,3.0,13.0,7.0,2
2020-09-27,St Pauli,4,2,9,4,2,7,1,0,Heidenheim,2,0,19,6,9,11,1,0,H,H,2.75,3.3,2.5,2.0,1.93,1.92,1.87,2.0,1.84,1.0,3.0,13.0,6.0,2
2020-09-28,Paderborn,3,3,9,5,7,12,3,0,Hamburg,4,2,15,9,6,9,2,0,A,H,2.75,3.41,2.44,1.76,2.2,1.7,2.12,2.04,1.79,0.0,3.0,16.0,8.0,0
2020-10-02,Sandhausen,1,1,10,3,5,16,2,0,St Pauli,0,0,22,4,11,12,2,0,H,H,2.02,3.52,3.52,1.81,2.19,1.74,2.07,1.77,2.08,3.0,4.0,10.0,3.0,2
2020-10-02,Bochum,0,0,18,3,3,8,3,0,Osnabruck,0,0,12,1,7,12,3,1,D,D,2.0,3.46,3.66,1.89,2.25,1.81,1.99,2.0,1.83,4.0,4.0,5.0,6.0,1
2020-10-03,Hannover,4,0,23,8,4,12,2,0,Braunschweig,1,0,7,3,4,10,3,0,H,D,1.7,3.72,4.86,1.9,2.11,1.79,2.01,1.92,1.92,3.0,1.0,9.0,15.0,2
2020-10-03,Heidenheim,0,0,11,3,4,8,0,0,Paderborn,0,0,6,3,4,11,1,0,D,D,2.36,3.58,2.77,1.77,2.3,1.66,2.19,1.77,2.09,3.0,0.0,10.0,16.0,1
2020-10-03,Regensburg,1,1,9,3,1,17,4,1,Karlsruhe,0,0,11,4,3,18,5,0,H,H,2.41,3.32,2.87,1.9,2.07,1.82,1.97,2.07,1.79,2.0,0.0,13.0,17.0,2
2020-10-04,Holstein Kiel,2,1,9,6,5,9,0,0,Fortuna Dusseldorf,1,0,14,2,4,15,4,1,H,H,2.46,3.52,2.67,1.71,2.29,1.66,2.19,1.85,1.99,4.0,3.0,10.0,12.0,2
2020-10-04,Wurzburger Kickers,2,1,15,5,6,17,1,0,Greuther Furth,2,1,10,2,5,16,3,0,D,D,2.83,3.42,2.38,1.88,2.13,1.76,2.03,2.08,1.77,0.0,2.0,18.0,13.0,1
2020-10-05,Nurnberg,2,1,13,4,3,13,2,0,Darmstadt,3,0,17,6,7,18,2,0,A,H,2.3,3.47,2.91,1.77,2.25,1.71,2.1,1.99,1.84,4.0,1.0,10.0,14.0,0
2020-10-17,Karlsruhe,3,2,20,10,6,16,3,0,Sandhausen,0,0,10,5,6,18,4,0,H,H,2.42,3.26,2.91,2.04,1.94,1.93,1.85,2.08,1.79,0.0,6.0,18.0,4.0,2
2020-10-17,Greuther Furth,0,0,19,6,6,22,5,0,Hamburg,1,1,9,4,7,14,1,1,A,A,3.71,3.63,1.93,1.73,2.29,1.68,2.16,1.91,1.93,3.0,6.0,13.0,3.0,0
2020-10-17,Braunschweig,2,1,14,7,6,10,3,1,Bochum,1,1,12,4,4,12,2,0,H,D,3.37,3.44,2.1,1.88,2.12,1.79,2.01,2.02,1.83,1.0,5.0,18.0,5.0,2
2020-10-18,Erzgebirge Aue,2,0,13,7,2,12,1,0,Heidenheim,1,0,25,10,6,14,2,0,H,D,2.57,3.32,2.67,1.92,2.06,1.84,1.95,1.88,1.97,4.0,4.0,8.0,11.0,2
2020-10-18,Fortuna Dusseldorf,2,0,8,3,6,12,1,0,Regensburg,2,2,20,8,7,14,3,0,D,A,1.74,3.76,4.46,1.76,2.23,1.7,2.13,1.97,1.88,3.0,5.0,15.0,7.0,1
2020-10-18,Paderborn,1,1,15,4,3,8,2,0,Hannover,0,0,15,3,2,8,0,0,H,H,2.94,3.52,2.28,1.69,2.33,1.64,2.23,1.85,1.99,1.0,6.0,17.0,4.0,2
2020-10-18,Wurzburger Kickers,0,0,11,2,4,14,4,0,Holstein Kiel,2,1,6,1,1,15,4,0,A,A,3.5,3.74,1.95,1.7,2.37,1.63,2.25,1.87,1.97,1.0,7.0,18.0,3.0,0
