Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-07-26,Stuttgart,2,2,14,7,4,14,6,1,Hannover,1,1,7,2,3,15,3,1,H,H,1.74,3.85,4.41,1.76,2.28,1.67,2.18,1.96,1.89,0.0,0.0,17.0,8.0,2
2019-07-27,Dresden,0,0,16,3,12,16,2,0,Nurnberg,1,0,5,2,1,9,2,0,A,D,2.88,3.25,2.44,1.91,2.03,1.84,1.96,2.11,1.76,0.0,0.0,5.0,12.0,0
2019-07-27,Holstein Kiel,1,0,21,3,5,4,0,0,Sandhausen,1,1,15,3,7,22,4,0,D,A,2.06,3.54,3.37,1.72,2.26,1.68,2.17,2.06,1.78,0.0,0.0,10.0,14.0,1
2019-07-27,Osnabruck,1,0,9,2,6,12,2,1,Heidenheim,3,0,9,6,6,13,1,0,A,D,2.53,3.16,2.82,2.05,1.9,1.96,1.83,1.82,2.04,0.0,0.0,13.0,11.0,0
2019-07-28,Hamburg,1,0,24,7,7,12,2,0,Darmstadt,1,0,8,4,2,15,4,0,D,D,1.71,3.54,4.98,1.98,1.95,1.91,1.87,1.94,1.91,0.0,0.0,11.0,8.0,1
2019-07-28,Greuther Furth,0,0,23,7,9,9,1,0,Erzgebirge Aue,2,1,12,7,2,17,4,0,A,A,2.2,3.25,3.3,2.09,1.86,2.01,1.79,1.89,1.95,0.0,0.0,11.0,10.0,0
2019-07-28,Regensburg,3,1,17,6,5,13,2,0,Bochum,1,0,16,4,3,9,2,0,H,H,2.34,3.4,2.9,1.75,2.24,1.69,2.14,2.03,1.82,0.0,0.0,12.0,10.0,2
2019-07-28,Wehen,1,0,16,4,5,9,2,0,Karlsruhe,2,1,12,4,4,17,2,0,A,A,2.4,3.27,2.91,1.93,2.0,1.86,1.92,2.07,1.79,0.0,0.0,13.0,11.0,0
2019-07-29,Bielefeld,1,0,22,5,8,8,2,0,St Pauli,1,1,5,3,0,15,2,0,D,A,2.21,3.37,3.14,1.83,2.16,1.76,2.04,1.93,1.93,0.0,0.0,11.0,12.0,1
2019-08-02,Bochum,3,0,19,8,4,9,3,0,Bielefeld,3,0,15,7,5,17,2,0,D,D,2.7,3.44,2.48,1.79,2.22,1.71,2.12,2.0,1.85,0.0,1.0,16.0,7.0,1
2019-08-02,Sandhausen,0,0,13,4,5,15,4,0,Osnabruck,1,0,18,4,2,8,1,0,A,D,2.01,3.34,3.73,2.05,1.93,1.93,1.87,2.02,1.83,1.0,0.0,11.0,17.0,0
2019-08-02,St Pauli,1,1,15,5,7,9,0,0,Greuther Furth,3,2,6,5,1,16,1,0,A,A,2.09,3.34,3.49,2.05,1.97,1.9,1.89,1.81,2.05,1.0,0.0,12.0,18.0,0
2019-08-03,Karlsruhe,4,1,15,6,4,9,1,0,Dresden,2,1,15,5,6,14,3,0,H,D,2.09,3.39,3.43,1.92,2.02,1.85,1.94,1.82,2.04,3.0,0.0,4.0,18.0,2
