Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-07-24,Bastia,1,0.0,10.0,4.0,4.0,25.0,2.0,0.0,Nimes,1,1.0,9.0,6.0,2.0,16.0,2.0,0.0,D,A,2.95,3.06,2.5,2.42,1.68,2.25,1.62,2.09,1.76,0.0,0.0,4.0,12.0,1
2021-07-24,Amiens,1,1.0,10.0,4.0,9.0,12.0,2.0,0.0,Auxerre,2,0.0,12.0,5.0,5.0,18.0,3.0,0.0,A,H,2.69,2.95,2.8,2.55,1.59,2.43,1.54,1.9,1.93,0.0,0.0,4.0,5.0,0
2021-07-24,Caen,4,3.0,13.0,5.0,2.0,16.0,1.0,0.0,Rodez,0,0.0,15.0,7.0,8.0,13.0,2.0,0.0,H,H,2.42,2.98,3.15,2.64,1.54,2.52,1.5,2.05,1.78,0.0,0.0,5.0,16.0,2
2021-07-24,Dunkerque,1,1.0,7.0,3.0,6.0,18.0,3.0,0.0,Quevilly Rouen,1,1.0,5.0,3.0,5.0,27.0,1.0,0.0,D,D,2.2,3.05,3.52,2.45,1.63,2.34,1.58,1.88,1.95,0.0,0.0,7.0,15.0,1
2021-07-24,Grenoble,0,0.0,2.0,0.0,5.0,9.0,2.0,0.0,Paris FC,4,1.0,19.0,11.0,10.0,8.0,0.0,0.0,A,A,2.6,2.97,2.89,2.56,1.57,2.48,1.52,1.83,2.01,0.0,0.0,9.0,14.0,0
2021-07-24,Le Havre,0,0.0,15.0,4.0,4.0,14.0,1.0,0.0,Guingamp,0,0.0,15.0,3.0,5.0,25.0,2.0,0.0,D,D,2.44,3.02,3.07,2.41,1.63,2.33,1.58,2.07,1.77,0.0,0.0,11.0,10.0,1
2021-07-24,Pau FC,2,1.0,14.0,8.0,2.0,21.0,2.0,0.0,Nancy,1,0.0,11.0,2.0,5.0,23.0,3.0,1.0,H,H,2.59,2.88,2.99,2.55,1.58,2.46,1.52,1.79,2.05,0.0,0.0,14.0,12.0,2
2021-07-24,Toulouse,2,1.0,17.0,5.0,10.0,19.0,1.0,1.0,Ajaccio,2,1.0,11.0,6.0,6.0,11.0,6.0,1.0,D,D,1.98,3.18,4.08,2.33,1.69,2.23,1.63,1.97,1.84,0.0,0.0,15.0,11.0,1
2021-07-24,Valenciennes,0,0.0,12.0,1.0,6.0,16.0,2.0,0.0,Niort,0,0.0,12.0,3.0,7.0,15.0,3.0,0.0,D,D,2.18,3.13,3.46,2.42,1.65,2.29,1.6,1.87,1.95,0.0,0.0,16.0,14.0,1
2021-07-26,Dijon,1,0.0,9.0,1.0,2.0,13.0,2.0,0.0,Sochaux,3,0.0,13.0,5.0,2.0,20.0,2.0,0.0,A,D,2.2,3.29,3.23,2.23,1.8,2.13,1.68,1.9,1.91,0.0,0.0,15.0,16.0,0
