Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-07-26,Ajaccio,2,1,12,4,5,12,4,0,Le Havre,2,0,12,3,8,15,5,1,D,H,2.93,2.88,2.63,2.79,1.5,2.65,1.46,2.04,1.82,0.0,0.0,1.0,9.0,1
2019-07-26,Chambly,1,0,14,5,2,21,2,0,Valenciennes,0,0,9,0,5,16,2,0,H,D,2.48,3.05,2.96,2.26,1.75,2.13,1.7,2.13,1.75,0.0,0.0,5.0,20.0,2
2019-07-26,Clermont,3,1,11,7,8,13,1,0,Chateauroux,0,0,11,5,3,16,3,1,H,H,1.8,3.41,4.56,2.2,1.77,2.11,1.71,2.07,1.79,0.0,0.0,7.0,6.0,2
2019-07-26,Guingamp,3,2,22,8,8,8,1,0,Grenoble,3,0,5,3,1,17,2,0,D,H,1.73,3.42,5.05,2.31,1.71,2.19,1.65,1.97,1.88,0.0,0.0,8.0,7.0,1
2019-07-26,Nancy,0,0,8,1,6,15,1,0,Orleans,0,0,6,3,2,15,1,0,D,D,2.18,3.08,3.5,2.35,1.67,2.26,1.62,1.88,1.96,0.0,0.0,12.0,14.0,1
2019-07-26,Niort,0,0,4,2,1,12,2,0,Troyes,2,1,14,5,5,15,1,0,A,A,3.15,3.06,2.36,2.44,1.65,2.32,1.59,1.83,2.01,0.0,0.0,14.0,18.0,0
2019-07-26,Rodez,2,2,10,3,4,11,1,0,Auxerre,0,0,17,4,3,18,2,0,H,H,2.84,2.92,2.68,2.56,1.58,2.44,1.53,2.0,1.85,0.0,0.0,16.0,10.0,2
2019-07-26,Sochaux,0,0,11,0,3,13,1,0,Caen,0,0,3,0,5,22,3,0,D,D,2.92,2.84,2.68,3.15,1.42,2.99,1.37,2.01,1.84,0.0,0.0,16.0,11.0,1
2019-07-27,Le Mans,1,1,21,4,5,18,1,0,Lens,2,0,14,5,2,12,0,0,A,H,3.03,2.96,2.48,2.62,1.56,2.49,1.51,2.13,1.74,0.0,0.0,13.0,14.0,0
2019-07-29,Lorient,3,1,13,4,8,14,0,0,Paris FC,0,0,3,2,2,13,4,1,H,H,2.05,3.02,3.96,2.79,1.5,2.64,1.45,2.05,1.78,0.0,0.0,14.0,15.0,2
2019-08-02,Valenciennes,1,1,7,1,2,13,1,0,Nancy,1,0,19,8,5,15,0,0,D,H,2.68,3.02,2.74,2.38,1.67,2.26,1.61,1.91,1.93,0.0,1.0,16.0,12.0,1
2019-08-02,Paris FC,1,1,9,2,7,12,1,0,Sochaux,1,0,6,1,1,15,2,0,D,H,2.16,2.8,4.04,3.4,1.38,3.2,1.33,1.81,2.04,0.0,1.0,20.0,14.0,1
2019-08-02,Orleans,0,0,15,4,7,13,0,1,Chambly,1,1,9,2,4,15,2,1,A,A,2.14,3.04,3.7,2.53,1.61,2.4,1.55,1.84,2.0,1.0,3.0,14.0,6.0,0
2019-08-02,Troyes,1,1,10,3,1,18,3,1,Clermont,2,0,7,5,4,15,1,0,A,H,2.47,3.01,3.02,2.51,1.6,2.4,1.55,1.75,2.12,3.0,3.0,5.0,2.0,0
2019-08-02,Grenoble,0,0,7,0,3,14,4,0,Ajaccio,1,0,11,5,2,18,3,0,A,D,2.14,3.08,3.63,2.58,1.58,2.45,1.53,1.84,2.01,1.0,1.0,9.0,11.0,0
2019-08-02,Chateauroux,0,0,10,2,1,18,2,0,Rodez,0,0,10,0,3,9,2,0,D,D,2.91,2.92,2.62,2.64,1.56,2.5,1.51,2.03,1.82,0.0,3.0,20.0,5.0,1
2019-08-02,Auxerre,2,0,20,6,2,9,1,0,Le Mans,0,0,6,3,4,12,2,0,H,D,1.81,3.37,4.59,2.29,1.73,2.18,1.66,2.1,1.76,0.0,0.0,19.0,18.0,2
2019-08-02,Le Havre,1,0,14,4,5,11,1,0,Niort,1,1,8,2,3,15,2,0,D,A,1.73,3.38,5.19,2.25,1.74,2.15,1.68,1.96,1.89,1.0,0.0,12.0,19.0,1
2019-08-03,Lens,2,0,14,6,2,10,2,0,Guingamp,0,0,12,2,8,13,3,0,H,D,2.2,3.01,3.54,2.56,1.59,2.43,1.53,1.87,1.97,3.0,1.0,7.0,12.0,2
2019-08-05,Caen,1,0,7,4,5,13,4,0,Lorient,2,2,6,2,2,13,2,0,A,A,2.32,2.92,3.36,2.58,1.58,2.44,1.52,1.99,1.85,1.0,3.0,12.0,6.0,0
2019-08-09,Troyes,1,0,15,5,10,7,0,0,Le Havre,2,1,11,5,5,10,3,1,A,A,2.26,2.99,3.4,2.48,1.62,2.36,1.56,1.96,1.89,3.0,2.0,7.0,9.0,0
2019-08-09,Sochaux,1,0,8,3,3,13,1,0,Auxerre,0,0,6,0,5,13,3,0,H,D,2.92,2.99,2.54,2.43,1.65,2.32,1.58,1.74,2.13,2.0,3.0,11.0,9.0,2
2019-08-09,Rodez,2,1,8,5,6,17,2,0,Paris FC,1,1,7,3,2,15,3,1,H,D,2.59,2.75,3.11,3.25,1.42,2.99,1.37,1.78,2.08,4.0,1.0,7.0,18.0,2
2019-08-09,Niort,3,1,17,11,3,16,1,0,Chateauroux,0,0,8,0,4,10,1,1,H,H,2.15,2.97,3.72,2.61,1.56,2.49,1.51,1.85,2.0,1.0,1.0,17.0,18.0,2
2019-08-09,Le Mans,1,0,21,7,12,16,1,0,Valenciennes,2,0,12,5,2,18,2,0,A,D,2.37,3.0,3.16,2.45,1.65,2.31,1.58,2.03,1.82,0.0,1.0,20.0,15.0,0
2019-08-09,Guingamp,1,1,11,5,3,10,1,0,Orleans,0,0,8,4,5,15,3,0,H,H,1.84,3.19,4.69,2.41,1.64,2.31,1.59,1.84,2.0,1.0,1.0,17.0,16.0,2
2019-08-09,Chambly,0,0,5,1,7,14,3,0,Grenoble,0,0,7,2,1,15,1,0,D,D,2.54,2.86,3.06,2.76,1.51,2.63,1.46,1.76,2.11,6.0,1.0,5.0,15.0,1
2019-08-09,Ajaccio,1,0,23,7,13,13,4,1,Caen,2,2,6,4,7,8,1,1,A,A,2.56,2.91,2.97,2.76,1.51,2.6,1.47,1.77,2.09,4.0,1.0,9.0,16.0,0
2019-08-09,Nancy,1,0,7,2,3,19,3,0,Lorient,1,0,9,2,7,20,5,1,D,D,3.07,3.01,2.41,2.45,1.63,2.34,1.57,1.79,2.06,2.0,6.0,15.0,4.0,1
2019-08-10,Clermont,1,0,11,4,5,12,2,0,Lens,1,0,13,6,3,18,2,0,D,D,2.39,2.9,3.23,2.69,1.53,2.55,1.48,2.05,1.8,6.0,6.0,4.0,5.0,1
2019-08-16,Paris FC,0,0,17,4,12,14,3,0,Niort,1,0,10,3,3,21,3,0,A,D,2.06,2.91,4.22,3.1,1.44,2.91,1.39,2.08,1.78,1.0,4.0,18.0,8.0,0
2019-08-16,Valenciennes,1,0,17,6,5,9,2,0,Rodez,0,0,13,4,5,11,2,0,H,D,2.92,3.02,2.54,2.38,1.66,2.25,1.61,2.04,1.82,4.0,7.0,11.0,4.0,2
2019-08-16,Orleans,0,0,12,2,9,11,2,0,Clermont,1,1,5,3,2,19,3,0,A,A,3.23,2.93,2.4,2.62,1.62,2.39,1.55,1.82,2.03,1.0,7.0,17.0,1.0,0
2019-08-16,Nancy,2,1,11,4,5,13,5,2,Le Mans,1,0,9,3,4,18,2,1,H,H,1.93,3.23,4.17,2.17,1.8,2.1,1.72,1.94,1.9,3.0,0.0,14.0,20.0,2
2019-08-16,Grenoble,1,0,12,3,10,12,3,0,Troyes,1,0,8,3,5,16,1,0,D,D,2.64,2.88,2.92,2.66,1.54,2.54,1.49,1.84,2.01,2.0,3.0,16.0,14.0,1
2019-08-16,Chateauroux,0,0,13,5,6,12,1,1,Ajaccio,1,1,3,1,2,10,1,0,A,A,3.12,2.87,2.5,2.78,1.51,2.65,1.46,2.15,1.73,1.0,4.0,19.0,12.0,0
2019-08-16,Caen,0,0,9,1,8,9,2,0,Chambly,0,0,8,2,1,17,4,0,D,D,2.7,2.85,2.89,3.0,1.45,2.85,1.41,1.87,1.98,4.0,7.0,13.0,6.0,1
2019-08-16,Lorient,1,0,11,2,6,6,0,0,Sochaux,0,0,8,0,3,17,4,0,H,D,1.65,3.38,6.03,2.72,1.54,2.59,1.48,1.9,1.95,7.0,5.0,3.0,11.0,2
2019-08-17,Lens,1,0,12,4,5,13,4,0,Le Havre,3,0,11,4,3,15,2,0,A,D,1.99,3.07,4.14,2.51,1.6,2.41,1.54,2.0,1.84,7.0,5.0,4.0,10.0,0
2019-08-19,Auxerre,2,0,17,6,8,15,2,0,Guingamp,2,2,10,5,4,14,1,0,D,A,2.36,2.87,3.36,2.76,1.52,2.6,1.47,2.01,1.83,3.0,4.0,16.0,14.0,1
2019-08-23,Le Havre,3,2,9,6,2,10,0,0,Grenoble,1,1,13,4,6,12,4,0,H,H,1.91,3.14,4.41,2.46,1.62,2.36,1.57,1.92,1.93,8.0,3.0,3.0,16.0,2
2019-08-23,Ajaccio,1,0,11,5,1,18,2,0,Paris FC,0,0,7,3,3,12,2,0,H,D,2.16,2.87,3.87,3.15,1.42,2.98,1.37,1.8,2.05,7.0,1.0,8.0,18.0,2
2019-08-23,Chambly,0,0,11,1,5,12,2,0,Chateauroux,0,0,8,2,0,16,3,0,D,D,1.9,3.09,4.56,2.64,1.56,2.49,1.51,1.9,1.94,8.0,1.0,5.0,19.0,1
2019-08-23,Clermont,1,1,9,4,4,14,0,0,Auxerre,1,0,10,3,1,12,3,0,D,H,2.23,3.09,3.34,2.55,1.6,2.4,1.55,1.92,1.92,10.0,4.0,2.0,15.0,1
2019-08-23,Le Mans,1,0,15,3,12,17,1,0,Lorient,2,2,9,4,4,15,2,0,A,A,3.58,3.21,2.09,2.17,1.78,2.08,1.73,2.05,1.8,0.0,10.0,20.0,3.0,0
2019-08-23,Niort,1,0,11,3,5,15,0,0,Caen,1,1,12,4,3,15,1,0,D,A,2.52,2.89,3.05,2.89,1.49,2.72,1.43,1.76,2.12,7.0,5.0,6.0,11.0,1
2019-08-23,Rodez,3,1,14,6,3,17,4,1,Orleans,3,1,17,10,6,13,3,0,D,D,2.16,3.05,3.59,2.46,1.62,2.36,1.56,1.88,1.97,7.0,1.0,7.0,18.0,1
2019-08-23,Sochaux,3,1,10,4,2,20,3,0,Nancy,0,0,5,0,2,17,4,0,H,H,2.58,2.86,3.01,2.88,1.49,2.71,1.44,1.79,2.08,5.0,6.0,12.0,10.0,2
2019-08-24,Troyes,2,1,12,6,9,16,4,0,Lens,0,0,7,1,5,14,1,0,H,H,2.79,2.99,2.64,2.45,1.62,2.34,1.57,1.99,1.85,4.0,7.0,15.0,9.0,2
2019-08-26,Guingamp,0,0,14,6,9,15,3,0,Valenciennes,1,1,9,3,9,15,2,0,A,A,1.68,3.47,5.28,2.25,1.73,2.16,1.66,1.91,1.93,5.0,7.0,14.0,10.0,0
2019-08-30,Orleans,0,0,13,5,8,8,1,0,Niort,1,0,18,7,11,10,1,0,A,D,1.92,3.27,4.15,2.13,1.81,2.06,1.75,1.92,1.93,2.0,8.0,17.0,9.0,0
2019-08-30,Valenciennes,1,0,16,8,4,12,5,0,Clermont,0,0,15,5,7,11,3,0,H,D,3.11,3.07,2.38,2.21,1.75,2.13,1.7,1.81,2.05,10.0,11.0,6.0,3.0,2
2019-08-30,Nancy,1,0,11,1,4,13,2,0,Rodez,1,1,10,3,4,15,2,0,D,A,2.23,3.02,3.46,2.46,1.62,2.36,1.57,1.92,1.93,6.0,8.0,13.0,9.0,1
2019-08-30,Caen,0,0,13,2,10,10,0,0,Le Havre,3,1,12,4,2,12,2,0,A,A,2.92,2.85,2.67,2.88,1.49,2.72,1.44,2.01,1.84,6.0,11.0,13.0,3.0,0
2019-08-30,Chateauroux,0,0,14,5,6,12,3,0,Troyes,1,1,16,8,5,16,3,0,A,A,3.56,3.04,2.19,2.55,1.6,2.41,1.55,1.97,1.88,2.0,7.0,18.0,10.0,0
2019-08-30,Auxerre,3,0,18,8,7,11,3,0,Ajaccio,1,0,9,2,3,11,1,0,H,D,2.0,3.06,4.13,2.61,1.56,2.48,1.52,2.02,1.83,5.0,10.0,14.0,7.0,2
2019-08-30,Le Mans,2,1,9,3,6,23,2,0,Sochaux,0,0,6,3,2,22,2,0,H,H,2.75,2.88,2.8,2.56,1.58,2.45,1.53,1.91,1.95,0.0,8.0,20.0,10.0,2
2019-08-31,Lorient,0,0,12,3,5,11,1,0,Guingamp,1,0,15,4,8,10,2,0,A,D,2.05,3.11,3.84,2.31,1.69,2.22,1.63,1.76,2.1,13.0,5.0,2.0,15.0,0
2019-09-02,Paris FC,0,0,8,2,2,12,4,1,Chambly,3,2,10,5,4,13,1,0,A,A,2.36,2.79,3.48,3.07,1.44,2.91,1.39,2.01,1.85,1.0,9.0,20.0,9.0,0
2019-09-02,Grenoble,2,1,9,4,2,20,2,0,Lens,2,1,11,4,7,22,2,0,D,D,3.43,3.06,2.21,2.48,1.61,2.37,1.55,1.97,1.89,3.0,7.0,16.0,13.0,1
2019-09-13,Rodez,4,2,13,6,5,8,1,0,Le Mans,1,0,8,3,2,12,3,1,H,H,2.18,3.06,3.55,2.3,1.71,2.18,1.66,1.87,1.98,9.0,3.0,9.0,17.0,2
2019-09-13,Sochaux,0,0,17,2,6,13,1,0,Valenciennes,0,0,6,2,4,6,1,0,D,D,2.22,2.93,3.62,2.79,1.5,2.66,1.45,1.9,1.95,8.0,13.0,11.0,3.0,1
2019-09-13,Niort,0,0,9,1,2,15,4,0,Grenoble,1,0,17,7,10,16,1,0,A,D,2.36,2.98,3.25,2.5,1.6,2.39,1.55,2.01,1.84,11.0,4.0,7.0,16.0,0
2019-09-13,Troyes,2,1,16,7,5,9,2,0,Caen,1,0,3,2,3,17,1,0,H,H,1.92,3.05,4.55,3.0,1.46,2.81,1.41,1.93,1.91,10.0,6.0,8.0,16.0,2
2019-09-13,Guingamp,1,1,14,2,4,13,3,0,Nancy,1,1,9,6,4,11,2,0,D,D,1.99,3.12,4.08,2.44,1.64,2.33,1.58,2.02,1.83,8.0,7.0,13.0,15.0,1
2019-09-13,Chambly,1,0,18,8,6,11,1,0,Auxerre,4,0,8,5,1,12,1,0,A,D,2.7,2.9,2.83,2.7,1.55,2.53,1.5,1.88,1.97,12.0,8.0,6.0,12.0,0
2019-09-13,Ajaccio,0,0,7,1,2,8,2,0,Orleans,0,0,6,1,4,17,2,0,D,D,2.15,3.04,3.66,2.55,1.6,2.39,1.55,1.83,2.01,10.0,2.0,10.0,18.0,1
2019-09-13,Le Havre,0,0,13,2,7,18,2,1,Paris FC,0,0,6,1,4,10,4,1,D,D,1.76,3.21,5.36,2.64,1.55,2.54,1.5,2.02,1.82,14.0,1.0,1.0,20.0,1
2019-09-14,Clermont,0,0,20,6,6,13,2,0,Lorient,2,2,5,3,3,12,2,1,A,A,2.59,2.92,2.91,2.55,1.58,2.43,1.54,1.82,2.03,11.0,13.0,8.0,3.0,0
2019-09-16,Lens,1,0,14,6,2,14,1,0,Chateauroux,0,0,10,5,6,22,5,1,H,D,1.5,3.84,6.93,2.31,1.69,2.21,1.64,1.91,1.92,8.0,2.0,13.0,19.0,2
2019-09-20,Auxerre,1,1,10,2,5,15,1,1,Troyes,2,1,16,7,6,21,5,0,A,D,2.46,2.93,3.12,2.55,1.61,2.39,1.56,2.1,1.76,11.0,13.0,7.0,4.0,0
2019-09-20,Chateauroux,1,1,18,9,7,16,1,0,Grenoble,1,0,12,4,3,11,2,0,D,H,2.89,2.96,2.59,2.48,1.61,2.38,1.56,2.04,1.81,2.0,7.0,20.0,15.0,1
2019-09-20,Le Mans,2,0,17,5,3,12,2,0,Ajaccio,4,0,13,5,3,20,2,0,A,D,2.42,3.05,3.05,2.41,1.64,2.32,1.58,2.08,1.78,3.0,11.0,18.0,11.0,0
2019-09-20,Nancy,3,1,17,10,11,12,2,0,Chambly,0,0,8,0,5,13,4,0,H,H,2.38,2.87,3.34,2.83,1.49,2.68,1.45,2.01,1.83,8.0,12.0,15.0,7.0,2
2019-09-20,Orleans,2,1,17,5,4,9,0,0,Le Havre,2,1,8,3,4,15,2,0,D,D,2.96,3.07,2.47,2.25,1.79,2.1,1.72,2.12,1.75,3.0,15.0,17.0,3.0,1
2019-09-20,Paris FC,0,0,7,3,3,15,2,0,Clermont,2,2,16,7,7,6,0,0,A,A,3.27,2.81,2.46,3.4,1.39,3.12,1.35,1.79,2.07,2.0,11.0,20.0,9.0,0
2019-09-20,Sochaux,3,2,13,6,4,16,0,0,Guingamp,1,1,9,1,3,14,3,1,H,H,2.92,2.9,2.62,3.05,1.44,2.88,1.4,2.02,1.82,9.0,9.0,13.0,14.0,2
2019-09-20,Valenciennes,1,1,21,4,2,12,2,0,Niort,1,1,7,2,2,16,5,2,D,D,2.11,3.23,3.53,2.18,1.8,2.07,1.73,1.82,2.03,14.0,11.0,5.0,11.0,1
2019-09-21,Caen,0,0,13,1,6,11,4,0,Lens,2,1,9,1,4,20,1,0,A,A,3.76,2.94,2.15,2.73,1.53,2.61,1.47,2.0,1.83,6.0,11.0,16.0,13.0,0
2019-09-23,Lorient,2,0,17,4,6,15,2,0,Rodez,1,0,14,3,8,8,1,0,H,D,1.93,3.12,4.3,2.6,1.56,2.48,1.51,1.94,1.88,16.0,12.0,2.0,8.0,2
2019-09-27,Troyes,1,1,19,5,7,11,1,0,Orleans,2,1,13,5,3,19,3,1,A,D,1.7,3.53,5.16,2.2,1.77,2.12,1.7,1.93,1.92,16.0,4.0,3.0,17.0,0
2019-09-27,Niort,2,1,10,6,4,15,1,0,Auxerre,2,0,15,4,4,11,0,0,D,H,3.57,3.09,2.16,2.45,1.63,2.34,1.58,2.0,1.84,12.0,11.0,10.0,12.0,1
2019-09-27,Le Havre,0,0,15,5,5,13,1,1,Chateauroux,1,0,13,5,3,10,5,1,A,D,1.56,3.85,6.0,2.06,1.92,1.96,1.83,2.02,1.83,16.0,3.0,2.0,19.0,0
2019-09-27,Rodez,0,0,11,4,3,14,3,0,Sochaux,2,1,18,6,6,9,3,0,A,A,2.43,2.92,3.19,2.72,1.53,2.59,1.48,2.07,1.78,12.0,12.0,9.0,11.0,0
