Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2018-07-27,Ajaccio,0,0,9,4,4,12,1,0,Troyes,1,1,8,5,1,18,1,0,A,A,0.0,0.0,1.0,19.0,0
2018-07-27,Ajaccio GFCO,1,0,12,8,6,6,3,1,Paris FC,1,1,13,4,5,16,2,0,D,A,0.0,0.0,2.0,16.0,1
2018-07-27,Clermont,0,0,19,7,3,11,0,0,Chateauroux,0,0,11,3,5,19,1,0,D,D,0.0,0.0,8.0,7.0,1
2018-07-27,Grenoble,1,0,10,3,5,14,1,0,Sochaux,0,0,6,2,8,14,2,0,H,D,0.0,0.0,9.0,18.0,2
2018-07-27,Nancy,0,0,7,1,1,16,2,1,Beziers,2,1,5,2,0,11,1,0,A,A,0.0,0.0,14.0,8.0,0
2018-07-27,Orleans,0,0,7,3,9,17,2,0,Lens,2,1,13,7,4,13,1,0,A,A,0.0,0.0,15.0,11.0,0
2018-07-27,Red Star,1,0,11,7,3,24,2,0,Niort,2,0,10,7,6,16,1,0,A,D,0.0,0.0,15.0,14.0,0
2018-07-27,Valenciennes,3,3,11,7,3,9,3,0,Auxerre,1,1,8,5,5,28,3,0,H,H,0.0,0.0,15.0,10.0,2
2018-07-28,Lorient,0,0,14,4,8,30,2,0,Le Havre,0,0,22,8,10,34,2,0,D,D,0.0,0.0,13.0,12.0,1
2018-07-30,Brest,0,0,4,1,2,13,1,0,Metz,1,1,13,6,5,13,0,0,A,A,0.0,0.0,13.0,14.0,0
2018-08-03,Troyes,1,1,10,6,4,9,2,0,Brest,2,2,6,3,9,17,0,0,A,A,3.0,0.0,7.0,16.0,0
2018-08-03,Sochaux,0,0,13,5,3,18,2,0,Valenciennes,1,1,6,4,2,16,2,0,A,A,0.0,3.0,17.0,1.0,0
2018-08-03,Paris FC,2,0,5,3,5,15,0,0,Nancy,0,0,3,0,1,15,1,0,H,D,1.0,0.0,10.0,18.0,2
2018-08-03,Le Havre,1,0,10,5,4,17,1,0,Grenoble,1,0,10,5,5,14,0,0,D,D,1.0,3.0,13.0,6.0,1
2018-08-03,Metz,5,2,10,9,3,17,1,0,Orleans,1,0,5,1,4,15,2,1,H,H,3.0,0.0,7.0,18.0,2
2018-08-03,Auxerre,2,1,12,7,6,19,1,0,Ajaccio GFCO,3,2,4,4,2,15,2,0,A,A,0.0,1.0,17.0,11.0,0
2018-08-03,Niort,4,1,10,4,5,13,1,0,Clermont,2,1,10,6,8,10,0,0,H,D,3.0,1.0,8.0,13.0,2
2018-08-04,Beziers,0,0,8,2,4,15,0,0,Ajaccio,1,1,6,2,4,14,3,0,A,A,3.0,0.0,7.0,16.0,0
2018-08-04,Lens,1,1,8,2,4,14,0,0,Red Star,0,0,5,1,6,14,0,0,H,H,3.0,0.0,7.0,16.0,2
2018-08-06,Chateauroux,1,0,10,4,2,13,2,0,Lorient,2,0,9,5,4,15,3,0,A,D,1.0,1.0,13.0,14.0,0
2018-08-10,Red Star,0,0,13,5,8,16,4,1,Le Havre,1,1,4,1,1,17,1,0,A,A,0.0,2.0,16.0,13.0,0
2018-08-10,Valenciennes,1,1,6,1,2,48,2,0,Chateauroux,1,0,7,3,3,34,4,0,D,H,6.0,1.0,3.0,14.0,1
2018-08-10,Troyes,0,0,8,4,3,15,2,0,Beziers,1,1,7,4,2,18,1,0,A,A,3.0,3.0,12.0,10.0,0
