Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-07-22,Standard,2,1.0,7.0,3.0,2.0,14.0,5.0,1.0,Gent,2,0.0,25.0,9.0,12.0,13.0,2.0,0.0,D,H,4.07,3.53,1.88,2.05,1.89,1.97,1.82,1.95,1.87,0.0,0.0,16.0,8.0,1
2022-07-23,Charleroi,3,1.0,12.0,5.0,2.0,10.0,2.0,0.0,Eupen,1,0.0,8.0,7.0,1.0,12.0,1.0,0.0,H,H,1.67,4.05,4.59,1.67,2.34,1.63,2.23,1.83,2.0,0.0,0.0,6.0,8.0,2
2022-07-23,Kortrijk,0,0.0,15.0,2.0,6.0,14.0,3.0,0.0,Oud-Heverlee Leuven,2,0.0,19.0,6.0,4.0,13.0,0.0,0.0,A,D,2.39,3.51,2.79,1.7,2.33,1.64,2.22,2.08,1.76,0.0,0.0,9.0,12.0,0
2022-07-23,Waregem,2,0.0,18.0,8.0,7.0,14.0,1.0,0.0,Seraing,0,0.0,2.0,0.0,0.0,17.0,1.0,0.0,H,D,2.2,3.58,3.03,1.88,2.16,1.75,2.05,1.91,1.91,0.0,0.0,15.0,12.0,2
2022-07-23,St Truiden,1,1.0,11.0,3.0,0.0,9.0,1.0,0.0,St. Gilloise,1,0.0,14.0,3.0,5.0,11.0,4.0,0.0,D,H,3.98,3.48,1.91,2.07,1.94,1.99,1.79,1.9,1.91,0.0,0.0,13.0,14.0,1
2022-07-24,Anderlecht,2,1.0,13.0,3.0,7.0,9.0,0.0,0.0,Oostende,0,0.0,8.0,1.0,5.0,8.0,4.0,1.0,H,H,1.27,5.73,9.61,1.59,2.6,1.53,2.46,1.79,2.03,0.0,0.0,8.0,14.0,2
2022-07-24,Westerlo,2,1.0,18.0,8.0,3.0,12.0,1.0,0.0,Cercle Brugge,0,0.0,4.0,0.0,4.0,20.0,5.0,1.0,H,H,2.56,3.32,2.68,1.94,2.02,1.87,1.91,1.86,1.95,0.0,0.0,14.0,10.0,2
2022-07-24,Club Brugge,3,1.0,15.0,5.0,4.0,7.0,1.0,0.0,Genk,2,1.0,16.0,10.0,3.0,17.0,2.0,0.0,H,D,1.74,4.1,4.08,1.48,2.76,1.45,2.65,1.93,1.89,0.0,0.0,11.0,12.0,2
2022-07-24,Mechelen,0,0.0,13.0,2.0,6.0,10.0,1.0,0.0,Antwerp,2,2.0,9.0,3.0,2.0,9.0,1.0,0.0,A,A,2.61,3.56,2.5,1.64,2.42,1.57,2.34,1.95,1.86,0.0,0.0,12.0,11.0,0
2022-07-29,St. Gilloise,1,0.0,16.0,6.0,8.0,11.0,2.0,0.0,Charleroi,0,0.0,5.0,4.0,4.0,5.0,1.0,0.0,H,D,1.68,3.87,4.88,1.79,2.28,1.72,2.09,1.85,1.97,1.0,3.0,11.0,1.0,2
2022-07-30,Cercle Brugge,1,0.0,13.0,5.0,8.0,11.0,0.0,0.0,Anderlecht,0,0.0,5.0,0.0,1.0,15.0,5.0,1.0,H,D,3.62,3.53,1.99,1.85,2.08,1.78,2.02,1.84,1.97,0.0,3.0,14.0,2.0,2
2022-07-30,Oostende,2,2.0,9.0,7.0,6.0,5.0,0.0,1.0,Mechelen,1,0.0,19.0,7.0,9.0,14.0,2.0,0.0,H,H,2.71,3.5,2.44,1.74,2.24,1.69,2.15,2.01,1.82,0.0,0.0,17.0,16.0,2
2022-07-30,Oud-Heverlee Leuven,2,1.0,11.0,5.0,5.0,11.0,2.0,0.0,Westerlo,0,0.0,14.0,0.0,6.0,15.0,3.0,1.0,H,H,2.48,3.44,2.72,1.81,2.16,1.73,2.09,1.85,1.97,3.0,3.0,3.0,5.0,2
2022-07-30,Gent,1,1.0,13.0,4.0,3.0,14.0,2.0,0.0,St Truiden,1,0.0,11.0,7.0,6.0,12.0,2.0,0.0,D,H,1.54,4.08,6.04,1.98,1.97,1.91,1.87,1.93,1.88,1.0,1.0,11.0,13.0,1
2022-07-31,Seraing,0,0.0,18.0,4.0,3.0,17.0,2.0,1.0,Kortrijk,1,0.0,7.0,3.0,4.0,9.0,2.0,1.0,A,D,2.86,3.34,2.4,2.0,1.97,1.88,1.9,1.78,2.05,0.0,0.0,17.0,16.0,0
2022-07-31,Genk,3,3.0,16.0,5.0,7.0,15.0,3.0,0.0,Standard,1,1.0,10.0,2.0,4.0,11.0,4.0,0.0,H,H,1.51,4.31,5.82,1.72,2.36,1.65,2.2,1.86,1.96,0.0,1.0,15.0,14.0,2
2022-07-31,Eupen,2,2.0,13.0,6.0,5.0,18.0,4.0,1.0,Club Brugge,1,1.0,13.0,5.0,7.0,13.0,2.0,0.0,H,H,6.0,4.75,1.46,1.55,2.6,1.52,2.49,1.83,1.99,0.0,3.0,16.0,7.0,2
2022-07-31,Antwerp,1,0.0,17.0,7.0,3.0,6.0,2.0,0.0,Waregem,0,0.0,12.0,4.0,6.0,14.0,3.0,1.0,H,D,1.38,4.91,7.28,1.68,2.36,1.62,2.25,1.85,1.96,3.0,3.0,3.0,4.0,2
2022-08-05,Club Brugge,1,0.0,23.0,7.0,7.0,7.0,2.0,0.0,Waregem,1,0.0,7.0,4.0,4.0,17.0,3.0,0.0,D,D,1.26,6.39,9.28,1.35,3.41,1.32,3.27,1.86,1.97,3.0,3.0,8.0,7.0,1
2022-08-06,Genk,4,3.0,24.0,14.0,8.0,9.0,0.0,0.0,Eupen,2,1.0,9.0,5.0,2.0,15.0,3.0,1.0,H,H,1.35,5.3,7.43,1.48,2.93,1.44,2.72,1.95,1.86,3.0,3.0,6.0,10.0,2
2022-08-06,Charleroi,1,0.0,15.0,3.0,9.0,11.0,2.0,0.0,Oostende,3,1.0,9.0,6.0,5.0,7.0,1.0,0.0,A,A,1.61,4.1,5.04,1.78,2.25,1.69,2.15,2.03,1.79,3.0,3.0,7.0,10.0,0
2022-08-06,Kortrijk,0,0.0,10.0,4.0,4.0,12.0,0.0,0.0,St Truiden,0,0.0,18.0,2.0,6.0,16.0,1.0,0.0,D,D,3.07,3.26,2.33,2.13,1.84,2.05,1.75,1.83,1.99,3.0,2.0,12.0,15.0,1
2022-08-06,Mechelen,3,1.0,6.0,4.0,3.0,14.0,2.0,0.0,St. Gilloise,0,0.0,6.0,2.0,5.0,12.0,5.0,0.0,H,H,3.14,3.58,2.14,1.76,2.22,1.68,2.16,1.94,1.87,0.0,4.0,17.0,6.0,2
2022-08-07,Standard,2,2.0,10.0,7.0,6.0,15.0,1.0,0.0,Cercle Brugge,0,0.0,6.0,3.0,6.0,17.0,2.0,0.0,H,H,2.7,3.38,2.51,1.98,1.93,1.91,1.88,1.98,1.85,1.0,3.0,17.0,14.0,2
2022-08-07,Gent,2,2.0,15.0,5.0,10.0,11.0,2.0,0.0,Westerlo,1,1.0,9.0,3.0,7.0,10.0,0.0,0.0,H,H,1.66,3.9,4.9,1.83,2.17,1.76,2.05,1.85,1.97,2.0,3.0,17.0,13.0,2
2022-08-07,Anderlecht,3,3.0,12.0,6.0,2.0,14.0,1.0,0.0,Seraing,1,0.0,5.0,2.0,1.0,8.0,1.0,0.0,H,H,1.26,5.84,10.28,1.57,2.63,1.52,2.47,1.96,1.86,3.0,0.0,11.0,18.0,2
2022-08-07,Antwerp,4,2.0,17.0,4.0,8.0,7.0,2.0,0.0,Oud-Heverlee Leuven,2,1.0,8.0,4.0,7.0,11.0,1.0,0.0,H,H,1.6,4.17,5.05,1.76,2.26,1.67,2.18,2.01,1.8,6.0,6.0,4.0,1.0,2
2022-08-12,Oostende,1,1.0,8.0,2.0,2.0,9.0,3.0,0.0,Gent,3,2.0,13.0,7.0,6.0,7.0,1.0,0.0,A,A,4.74,4.0,1.66,1.79,2.24,1.72,2.1,1.98,1.84,6.0,5.0,5.0,6.0,0
2022-08-13,St. Gilloise,2,1.0,17.0,9.0,5.0,22.0,0.0,0.0,Kortrijk,1,0.0,6.0,2.0,1.0,11.0,3.0,0.0,H,H,1.44,4.53,6.84,1.8,2.18,1.72,2.1,1.98,1.84,4.0,4.0,11.0,10.0,2
2022-08-13,Seraing,0,0.0,11.0,3.0,4.0,8.0,2.0,0.0,Charleroi,1,0.0,13.0,5.0,6.0,13.0,2.0,0.0,A,D,4.07,3.72,1.83,1.87,2.08,1.81,1.99,2.01,1.82,0.0,3.0,18.0,14.0,0
2022-08-13,Westerlo,4,1.0,14.0,5.0,4.0,3.0,2.0,0.0,Standard,2,0.0,12.0,6.0,6.0,11.0,6.0,1.0,H,H,2.07,3.37,3.53,2.0,1.91,1.94,1.85,1.79,2.04,3.0,4.0,15.0,11.0,2
2022-08-13,Cercle Brugge,0,0.0,12.0,2.0,8.0,9.0,1.0,0.0,Mechelen,0,0.0,10.0,4.0,8.0,13.0,3.0,0.0,D,D,2.1,3.55,3.29,1.87,2.13,1.76,2.05,1.82,2.0,3.0,3.0,17.0,14.0,1
2022-08-14,St Truiden,0,0.0,12.0,6.0,6.0,13.0,4.0,0.0,Anderlecht,3,2.0,10.0,7.0,5.0,11.0,3.0,0.0,A,A,3.53,3.46,2.04,2.0,1.93,1.92,1.86,1.79,2.03,3.0,6.0,16.0,5.0,0
2022-08-14,Eupen,0,0.0,16.0,5.0,6.0,12.0,4.0,0.0,Antwerp,1,0.0,9.0,3.0,3.0,9.0,0.0,0.0,A,D,3.65,3.75,1.91,1.69,2.33,1.65,2.2,1.9,1.91,3.0,9.0,16.0,2.0,0
2022-08-14,Oud-Heverlee Leuven,0,0.0,13.0,2.0,7.0,6.0,3.0,0.0,Club Brugge,3,2.0,12.0,6.0,5.0,12.0,2.0,0.0,A,A,4.55,4.12,1.67,1.6,2.5,1.54,2.41,1.98,1.84,6.0,4.0,6.0,11.0,0
2022-08-14,Waregem,1,1.0,15.0,6.0,4.0,14.0,4.0,0.0,Genk,4,3.0,15.0,6.0,8.0,16.0,2.0,0.0,A,A,4.11,4.09,1.74,1.56,2.55,1.53,2.46,1.89,1.92,4.0,6.0,11.0,6.0,0
2022-08-19,Eupen,1,0.0,12.0,5.0,7.0,17.0,5.0,0.0,Seraing,3,3.0,16.0,7.0,6.0,10.0,3.0,0.0,A,A,1.71,3.84,4.58,1.82,2.17,1.76,2.04,1.91,1.92,3.0,0.0,17.0,18.0,0
2022-08-20,Genk,2,1.0,15.0,5.0,7.0,7.0,1.0,0.0,Cercle Brugge,1,0.0,9.0,2.0,5.0,19.0,1.0,0.0,H,H,1.59,4.17,5.14,1.64,2.47,1.6,2.3,2.0,1.82,9.0,4.0,2.0,15.0,2
2022-08-20,Oostende,0,0.0,12.0,6.0,5.0,12.0,2.0,0.0,St Truiden,1,1.0,9.0,3.0,5.0,16.0,4.0,0.0,A,A,3.12,3.33,2.27,2.15,1.8,2.07,1.74,1.86,1.96,6.0,3.0,9.0,16.0,0
2022-08-21,Club Brugge,2,2.0,29.0,12.0,15.0,16.0,3.0,0.0,Kortrijk,1,1.0,9.0,2.0,2.0,12.0,3.0,1.0,H,H,1.31,5.5,9.0,1.55,2.62,1.51,2.5,1.88,1.94,7.0,4.0,5.0,15.0,2
2022-08-21,Waregem,1,1.0,9.0,4.0,2.0,5.0,2.0,0.0,Charleroi,3,1.0,15.0,6.0,5.0,7.0,0.0,0.0,A,D,3.12,3.7,2.13,1.65,2.35,1.62,2.27,1.97,1.85,4.0,6.0,14.0,8.0,0
2022-08-21,Standard,1,0.0,25.0,8.0,10.0,11.0,3.0,0.0,Oud-Heverlee Leuven,3,2.0,7.0,5.0,3.0,15.0,4.0,1.0,A,A,2.02,3.68,3.39,1.69,2.36,1.65,2.22,2.01,1.82,4.0,6.0,13.0,9.0,0
2022-08-21,Mechelen,5,1.0,14.0,7.0,4.0,11.0,1.0,0.0,Westerlo,4,1.0,14.0,8.0,5.0,7.0,2.0,0.0,H,D,2.51,3.46,2.66,1.92,2.11,1.81,1.99,1.85,1.96,4.0,6.0,12.0,9.0,2
2022-08-26,Charleroi,1,1.0,21.0,6.0,2.0,9.0,1.0,0.0,Club Brugge,3,2.0,16.0,6.0,5.0,6.0,0.0,0.0,A,A,3.59,3.74,1.95,1.7,2.35,1.64,2.24,1.87,1.96,9.0,10.0,5.0,3.0,0
2022-08-27,Oud-Heverlee Leuven,2,0.0,11.0,6.0,2.0,9.0,1.0,0.0,Oostende,1,1.0,15.0,5.0,7.0,15.0,3.0,0.0,H,A,2.01,3.68,3.4,1.8,2.17,1.71,2.11,1.99,1.82,9.0,6.0,5.0,11.0,2
2022-08-27,St Truiden,3,0.0,10.0,4.0,4.0,10.0,1.0,0.0,Mechelen,1,0.0,2.0,2.0,3.0,15.0,3.0,0.0,H,D,2.15,3.44,3.27,1.95,2.1,1.87,1.92,1.87,1.95,6.0,7.0,11.0,8.0,2
2022-08-27,Seraing,0,0.0,10.0,3.0,5.0,10.0,2.0,0.0,Genk,4,1.0,11.0,4.0,2.0,13.0,3.0,0.0,A,A,5.73,4.5,1.5,1.6,2.55,1.54,2.42,2.02,1.81,3.0,12.0,17.0,2.0,0
2022-08-27,Cercle Brugge,1,1.0,23.0,6.0,6.0,10.0,1.0,0.0,Waregem,1,1.0,8.0,4.0,4.0,16.0,2.0,0.0,D,D,1.78,3.87,4.16,1.88,2.17,1.72,2.09,1.98,1.84,4.0,4.0,16.0,15.0,1
2022-08-28,Gent,1,1.0,15.0,4.0,6.0,12.0,2.0,0.0,Antwerp,2,2.0,6.0,4.0,2.0,11.0,3.0,0.0,A,A,1.95,3.59,3.7,1.9,2.08,1.81,1.98,1.95,1.88,8.0,12.0,8.0,3.0,0
2022-08-28,Kortrijk,0,0.0,6.0,2.0,4.0,10.0,4.0,1.0,Standard,1,0.0,16.0,5.0,9.0,19.0,3.0,0.0,A,D,2.62,3.45,2.55,1.92,2.05,1.84,1.95,1.96,1.87,4.0,4.0,15.0,16.0,0
2022-08-28,St. Gilloise,2,2.0,11.0,6.0,7.0,11.0,3.0,0.0,Anderlecht,1,1.0,9.0,5.0,7.0,8.0,1.0,0.0,H,H,2.19,3.5,3.13,1.92,2.03,1.84,1.95,1.9,1.92,7.0,9.0,10.0,5.0,2
2022-08-28,Westerlo,0,0.0,7.0,5.0,5.0,10.0,2.0,0.0,Eupen,1,0.0,15.0,2.0,10.0,15.0,1.0,0.0,A,D,1.84,3.59,4.16,1.88,2.17,1.8,2.01,1.83,1.98,6.0,3.0,12.0,17.0,0
2022-08-31,Antwerp,4,4.0,10.0,4.0,4.0,11.0,2.0,0.0,St. Gilloise,2,1.0,8.0,3.0,3.0,10.0,0.0,2.0,H,H,2.72,3.37,2.52,1.95,1.98,1.89,1.89,2.0,1.83,15.0,10.0,2.0,5.0,2
2022-09-01,Anderlecht,0,0.0,10.0,1.0,5.0,10.0,2.0,0.0,Gent,1,0.0,10.0,5.0,3.0,13.0,2.0,0.0,A,D,2.12,3.54,3.23,1.88,2.11,1.76,2.04,1.83,1.99,9.0,8.0,6.0,9.0,0
2022-09-02,Club Brugge,4,1.0,8.0,4.0,7.0,10.0,1.0,0.0,Cercle Brugge,0,0.0,13.0,2.0,4.0,18.0,2.0,0.0,H,H,1.59,4.18,5.15,1.7,2.29,1.66,2.2,2.0,1.83,13.0,5.0,3.0,16.0,2
