Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2020-08-08,Club Brugge,0,0,17,5,10,10,2,0,Charleroi,1,0,6,4,2,11,3,0,A,D,1.52,4.0,6.26,2.0,1.99,1.91,1.87,1.94,1.89,0.0,0.0,6.0,5.0,0
2020-08-08,Antwerp,1,0,12,9,7,8,2,0,Mouscron,1,0,4,2,3,5,1,0,D,D,1.31,5.11,9.27,1.78,2.27,1.68,2.14,1.99,1.84,0.0,0.0,3.0,11.0,1
2020-08-08,Standard,1,0,11,8,5,10,1,0,Cercle Brugge,0,0,6,1,4,11,1,0,H,D,1.43,4.56,6.84,1.78,2.28,1.69,2.14,1.98,1.85,0.0,0.0,15.0,6.0,2
2020-08-09,St Truiden,2,1,11,8,6,19,2,0,Gent,1,1,13,2,3,13,2,0,H,D,4.36,4.05,1.7,1.57,2.53,1.54,2.43,1.93,1.89,0.0,0.0,14.0,9.0,2
2020-08-09,Waregem,1,1,8,6,9,15,3,0,Genk,2,0,15,4,8,16,1,0,A,H,3.52,3.79,1.93,1.53,2.6,1.49,2.52,1.89,1.92,0.0,0.0,15.0,9.0,0
2020-08-09,Mechelen,2,0,10,4,2,21,3,0,Anderlecht,2,0,7,2,7,17,3,0,D,D,4.14,3.53,1.84,1.88,2.14,1.77,2.03,1.97,1.85,0.0,0.0,11.0,7.0,1
2020-08-09,Kortrijk,1,0,11,4,4,15,2,0,Waasland-Beveren,3,1,8,6,1,14,4,0,A,A,1.63,4.02,4.89,1.67,2.28,1.64,2.21,2.09,1.76,0.0,0.0,11.0,14.0,0
2020-08-10,Oostende,1,0,6,2,12,18,3,0,Beerschot VA,2,1,6,5,7,12,2,0,A,A,2.29,3.47,2.93,1.9,2.1,1.79,2.01,1.99,1.83,0.0,0.0,12.0,10.0,0
2020-08-10,Oud-Heverlee Leuven,1,0,4,3,5,12,1,0,Eupen,1,0,16,6,8,11,2,0,D,D,2.35,3.42,2.86,1.94,2.05,1.84,1.95,2.05,1.78,0.0,0.0,12.0,11.0,1
2020-08-14,Mouscron,0,0,9,1,5,9,3,0,Mechelen,1,1,7,4,5,18,3,0,A,A,3.42,3.48,2.08,1.91,2.09,1.82,1.98,2.03,1.81,1.0,1.0,11.0,8.0,0
2020-08-15,Genk,1,0,20,4,7,11,1,0,Oud-Heverlee Leuven,1,0,10,4,1,11,1,0,D,D,1.26,5.75,10.84,1.65,2.52,1.59,2.33,2.01,1.83,3.0,1.0,4.0,11.0,1
2020-08-15,Charleroi,1,0,14,2,8,14,1,0,Oostende,0,0,8,0,7,19,2,0,H,D,1.39,4.64,7.73,1.89,2.15,1.79,2.02,1.95,1.88,3.0,0.0,6.0,14.0,2
2020-08-15,Gent,1,0,23,12,6,6,0,0,Kortrijk,2,1,10,5,5,12,1,0,A,A,1.38,4.95,7.32,1.58,2.56,1.54,2.42,1.86,1.97,0.0,0.0,13.0,17.0,0
2020-08-16,Eupen,0,0,13,1,6,13,0,0,Club Brugge,4,1,11,5,6,10,0,0,A,A,8.03,4.54,1.39,1.84,2.21,1.74,2.06,1.94,1.9,1.0,0.0,12.0,16.0,0
2020-08-16,Cercle Brugge,2,0,11,5,5,17,1,0,Antwerp,1,1,8,3,2,14,1,0,H,A,3.87,3.74,1.85,1.85,2.16,1.77,2.03,1.97,1.86,0.0,1.0,16.0,12.0,2
2020-08-16,Beerschot VA,3,1,17,6,3,9,3,0,Waregem,1,0,6,1,5,11,2,0,H,H,2.33,3.42,2.92,1.97,2.05,1.85,1.94,2.02,1.82,3.0,0.0,6.0,16.0,2
2020-08-16,Anderlecht,3,1,15,6,2,15,2,0,St Truiden,1,0,3,1,1,13,0,1,H,H,1.43,4.6,6.7,1.72,2.38,1.64,2.22,1.99,1.84,1.0,3.0,12.0,7.0,2
2020-08-17,Waasland-Beveren,1,0,5,3,4,19,3,0,Standard,2,0,17,8,8,18,3,0,A,D,5.58,4.1,1.55,1.9,2.11,1.79,2.0,1.88,1.96,3.0,3.0,7.0,8.0,0
2020-08-21,Kortrijk,0,0,6,1,1,7,2,0,Eupen,0,0,16,6,5,19,2,0,D,D,2.34,3.36,2.97,1.9,2.1,1.82,1.99,2.02,1.83,3.0,1.0,10.0,15.0,1
2020-08-22,Waregem,4,1,23,9,7,16,3,0,Waasland-Beveren,1,0,6,2,2,10,1,0,H,H,1.72,3.92,4.44,1.7,2.41,1.62,2.27,1.93,1.91,0.0,3.0,18.0,9.0,2
2020-08-22,Mechelen,2,1,21,8,6,14,4,0,Cercle Brugge,3,0,11,4,8,13,2,0,A,H,1.79,3.75,4.2,1.73,2.36,1.65,2.22,2.02,1.82,4.0,3.0,6.0,10.0,0
2020-08-22,Oud-Heverlee Leuven,1,1,8,2,6,10,1,0,Charleroi,3,1,11,5,5,18,4,1,A,D,4.29,3.72,1.78,1.84,2.18,1.74,2.07,1.83,2.01,2.0,6.0,13.0,3.0,0
2020-08-22,Antwerp,1,1,6,4,3,10,0,0,Gent,0,0,17,5,6,13,0,0,H,H,2.64,3.34,2.59,1.9,2.11,1.79,2.01,1.94,1.92,1.0,0.0,15.0,17.0,2
2020-08-23,Standard,0,0,12,1,6,18,6,1,Genk,0,0,10,3,5,12,2,0,D,D,2.23,3.32,3.19,1.94,2.06,1.83,1.96,1.93,1.9,6.0,4.0,3.0,6.0,1
2020-08-23,Club Brugge,0,0,19,7,5,16,1,0,Beerschot VA,1,1,6,2,1,9,0,0,A,A,1.31,5.35,9.1,1.67,2.49,1.58,2.33,1.93,1.9,3.0,6.0,10.0,3.0,0
2020-08-23,Anderlecht,1,0,16,5,12,16,2,0,Mouscron,1,0,7,2,2,14,2,1,D,D,1.38,4.68,7.89,1.78,2.27,1.69,2.15,1.88,1.95,4.0,1.0,6.0,16.0,1
2020-08-24,St Truiden,0,0,9,1,4,12,1,1,Oostende,0,0,13,2,5,26,7,1,D,D,2.08,3.49,3.35,1.84,2.25,1.74,2.07,1.81,2.03,3.0,0.0,12.0,17.0,1
2020-08-28,Oostende,2,2,11,5,5,12,3,0,Anderlecht,2,1,13,5,4,14,3,0,D,H,3.51,3.67,1.98,1.79,2.25,1.68,2.16,1.85,1.98,1.0,5.0,17.0,5.0,1
2020-08-29,Eupen,1,1,5,3,4,25,4,1,St Truiden,1,0,17,4,5,14,4,0,D,H,2.01,3.51,3.58,1.92,2.07,1.81,1.99,1.74,2.12,2.0,4.0,17.0,10.0,1
2020-08-29,Cercle Brugge,0,0,9,1,5,18,2,0,Kortrijk,1,0,11,2,11,16,3,0,A,D,2.3,3.42,2.99,1.9,2.13,1.79,2.01,1.98,1.86,6.0,4.0,5.0,10.0,0
2020-08-29,Waasland-Beveren,1,0,16,4,4,12,1,1,Oud-Heverlee Leuven,3,1,12,7,6,15,1,0,A,A,2.58,3.45,2.59,1.92,2.07,1.81,1.99,1.92,1.94,3.0,2.0,13.0,17.0,0
