Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-07-28,St. Gilloise,2,1,10,3,3,16,5,0,Anderlecht,0,0,5,2,3,13,3,0,H,H,2.21,3.46,3.1,1.95,2.02,1.84,1.96,1.89,1.92,0.0,0.0,14.0,1.0,2
2023-07-29,Eupen,2,1,13,6,1,14,1,0,Westerlo,2,0,22,5,4,7,0,0,D,H,3.36,3.46,2.11,1.99,2.0,1.88,1.9,2.0,1.81,0.0,0.0,6.0,15.0,1
2023-07-29,Charleroi,1,1,4,2,2,7,3,1,Oud-Heverlee Leuven,1,0,19,5,6,12,1,0,D,H,1.99,3.59,3.56,1.81,2.09,1.76,2.03,1.97,1.84,0.0,0.0,6.0,12.0,1
2023-07-29,RWD Molenbeek,0,0,10,4,2,11,1,0,Genk,4,3,28,10,6,11,0,0,A,A,3.6,3.69,1.94,1.79,2.2,1.73,2.08,1.86,1.94,0.0,0.0,13.0,9.0,0
2023-07-30,Antwerp,1,1,15,4,7,15,0,0,Cercle Brugge,0,0,8,1,7,13,2,0,H,H,1.82,3.61,4.18,1.92,1.99,1.84,1.93,2.06,1.76,0.0,0.0,7.0,8.0,2
2023-07-30,Gent,3,2,17,4,7,5,1,0,Kortrijk,2,1,10,3,5,9,4,0,H,H,1.32,5.23,8.52,1.61,2.41,1.59,2.33,1.94,1.86,0.0,0.0,9.0,10.0,2
2023-07-30,Club Brugge,1,0,21,5,4,8,2,1,Mechelen,1,1,9,2,3,9,2,0,D,A,1.47,4.57,6.16,1.61,2.41,1.57,2.34,1.99,1.82,0.0,0.0,9.0,10.0,1
2023-07-30,St Truiden,1,0,11,3,3,13,1,0,Standard,0,0,7,3,2,11,1,0,H,D,2.64,3.26,2.63,2.12,1.8,2.05,1.75,1.9,1.91,0.0,0.0,11.0,12.0,2
2023-08-04,Standard,0,0,8,3,2,9,4,1,St. Gilloise,1,1,24,8,13,12,1,0,A,A,3.55,3.61,1.99,1.8,2.15,1.75,2.06,1.84,1.98,0.0,3.0,14.0,2.0,0
2023-08-05,Oud-Heverlee Leuven,1,1,18,5,15,14,4,0,RWD Molenbeek,2,1,15,4,6,18,1,0,A,D,1.78,3.87,4.1,1.73,2.29,1.66,2.18,1.97,1.83,1.0,0.0,11.0,16.0,0
2023-08-05,Cercle Brugge,2,2,19,3,4,11,0,0,Charleroi,0,0,8,3,5,13,3,0,H,H,1.87,3.75,3.8,1.74,2.23,1.7,2.12,1.86,1.94,0.0,1.0,14.0,9.0,2
2023-08-05,Genk,0,0,28,3,7,11,1,0,Eupen,1,1,5,2,2,11,2,0,A,A,1.29,5.67,8.88,1.5,2.8,1.45,2.67,1.82,1.98,3.0,1.0,2.0,8.0,0
2023-08-06,Anderlecht,1,1,9,2,3,9,1,0,Antwerp,0,0,5,3,6,19,1,0,H,H,2.55,3.5,2.58,1.83,2.13,1.77,2.03,1.89,1.92,0.0,3.0,15.0,6.0,2
2023-08-06,Mechelen,0,0,14,2,7,14,2,0,Gent,1,0,12,3,3,14,3,0,A,D,3.81,3.88,1.83,1.65,2.41,1.61,2.28,1.98,1.82,1.0,3.0,12.0,4.0,0
2023-08-06,Westerlo,0,0,11,3,4,7,1,0,Club Brugge,1,1,20,8,5,9,0,0,A,A,3.48,3.72,1.97,1.66,2.32,1.63,2.24,1.85,1.95,1.0,1.0,10.0,11.0,0
2023-08-06,Kortrijk,0,0,8,1,0,10,1,0,St Truiden,1,0,14,4,14,12,2,0,A,D,2.8,3.36,2.44,2.06,1.88,1.95,1.83,2.05,1.78,0.0,3.0,15.0,7.0,0
2023-08-11,Antwerp,6,4,25,9,4,8,0,0,Kortrijk,0,0,4,1,1,11,2,0,H,H,1.26,5.86,10.02,1.52,2.65,1.49,2.54,1.77,2.06,3.0,0.0,8.0,15.0,2
2023-08-12,RWD Molenbeek,1,0,18,8,7,12,3,0,Mechelen,0,0,9,4,4,11,1,0,H,D,2.24,3.67,2.9,1.66,2.41,1.6,2.3,1.94,1.86,3.0,1.0,10.0,13.0,2
2023-08-12,St. Gilloise,5,2,16,9,0,10,1,0,Oud-Heverlee Leuven,1,1,4,1,3,15,4,0,H,H,1.47,4.61,6.06,1.59,2.52,1.54,2.43,1.99,1.81,6.0,1.0,2.0,11.0,2
2023-08-13,Westerlo,1,1,14,4,4,10,1,0,Gent,3,1,18,9,10,14,1,0,A,D,3.44,3.79,1.96,1.6,2.5,1.54,2.41,1.85,1.95,1.0,6.0,11.0,3.0,0
2023-08-13,Charleroi,1,0,18,3,13,11,3,1,Standard,1,1,7,2,2,12,2,1,D,A,2.04,3.59,3.36,1.77,2.25,1.72,2.09,2.02,1.79,1.0,0.0,11.0,15.0,1
2023-08-13,St Truiden,0,0,14,5,6,13,4,0,Anderlecht,1,0,9,3,1,15,5,1,A,D,3.26,3.41,2.15,2.04,1.91,1.94,1.83,1.94,1.86,6.0,3.0,4.0,10.0,0
2023-08-13,Cercle Brugge,0,0,13,2,5,8,2,0,Genk,1,0,10,3,3,20,3,0,A,D,2.75,3.67,2.33,1.6,2.5,1.56,2.36,1.78,2.02,3.0,3.0,10.0,9.0,0
2023-08-13,Eupen,0,0,9,1,4,9,0,0,Club Brugge,5,3,13,7,6,13,2,0,A,A,5.28,4.29,1.55,1.6,2.5,1.56,2.34,1.89,1.91,4.0,4.0,8.0,9.0,0
2023-08-18,Oud-Heverlee Leuven,1,0,10,2,7,16,4,1,Antwerp,1,1,13,4,7,10,2,0,D,A,4.66,4.07,1.66,1.65,2.38,1.61,2.28,1.97,1.83,1.0,6.0,15.0,4.0,1
2023-08-19,Standard,0,0,7,3,3,10,2,0,Cercle Brugge,1,0,16,4,2,11,2,0,A,D,2.85,3.49,2.35,1.78,2.19,1.71,2.1,2.1,1.73,1.0,3.0,14.0,10.0,0
2023-08-19,Mechelen,4,1,10,7,4,9,0,0,St. Gilloise,0,0,14,1,6,10,2,0,H,H,4.2,3.93,1.75,1.66,2.31,1.62,2.25,1.86,1.94,1.0,9.0,13.0,1.0,2
2023-08-20,Kortrijk,1,0,13,4,5,15,5,1,Eupen,3,0,15,8,9,15,4,0,A,D,2.27,3.58,2.89,1.64,2.38,1.61,2.26,1.97,1.83,0.0,4.0,16.0,11.0,0
2023-08-20,Gent,2,1,19,5,7,11,2,0,St Truiden,2,2,14,3,2,9,2,0,D,A,1.41,4.71,6.99,1.82,2.17,1.73,2.09,1.93,1.88,9.0,6.0,1.0,8.0,1
2023-08-20,Club Brugge,7,2,23,9,8,10,0,0,RWD Molenbeek,1,1,9,3,3,12,1,0,H,H,1.28,5.78,9.33,1.49,2.85,1.44,2.69,1.78,2.05,7.0,6.0,4.0,10.0,2
2023-08-20,Anderlecht,2,1,24,7,6,7,1,0,Westerlo,1,0,18,3,2,13,3,0,H,H,1.87,3.69,3.86,1.68,2.33,1.64,2.21,1.86,1.95,6.0,1.0,9.0,14.0,2
2023-08-20,Genk,0,0,23,7,11,11,0,0,Charleroi,0,0,7,3,4,13,0,0,D,D,1.56,4.37,5.19,1.57,2.5,1.54,2.42,1.91,1.89,6.0,2.0,8.0,12.0,1
2023-08-26,Westerlo,2,2,11,4,5,8,0,0,Mechelen,3,0,17,5,4,9,3,0,A,H,2.17,3.69,3.04,1.63,2.45,1.57,2.35,1.89,1.91,1.0,4.0,15.0,11.0,0
2023-08-26,Eupen,3,1,17,4,3,15,1,0,Oud-Heverlee Leuven,1,0,22,5,5,9,2,0,H,H,2.96,3.68,2.22,1.6,2.55,1.55,2.39,1.86,1.93,7.0,2.0,9.0,13.0,2
2023-08-26,Kortrijk,1,1,19,6,7,7,0,0,Standard,1,0,23,6,10,12,2,0,D,H,2.97,3.54,2.27,1.71,2.23,1.67,2.17,1.84,1.96,0.0,1.0,16.0,14.0,1
2023-08-27,St Truiden,0,0,20,4,8,8,1,0,Cercle Brugge,2,0,25,8,8,18,1,0,A,D,3.16,3.36,2.24,2.0,1.93,1.92,1.86,1.88,1.92,7.0,6.0,9.0,10.0,0
2023-08-27,Anderlecht,2,1,15,8,4,12,0,0,Charleroi,1,0,18,5,7,16,2,0,H,H,1.75,3.9,4.32,1.81,2.21,1.73,2.09,1.96,1.85,9.0,3.0,6.0,12.0,2
2023-09-01,Oud-Heverlee Leuven,3,1,20,9,4,10,1,0,Kortrijk,0,0,13,7,1,14,3,0,H,H,1.61,4.45,4.65,1.43,3.1,1.39,2.88,1.97,1.84,2.0,1.0,14.0,16.0,2
2023-09-02,Standard,1,1,11,4,5,9,1,0,RWD Molenbeek,1,1,8,3,0,22,3,0,D,D,2.01,3.63,3.51,1.74,2.17,1.71,2.12,1.99,1.82,2.0,6.0,14.0,11.0,1
2023-09-02,Cercle Brugge,2,1,21,6,14,16,0,0,Westerlo,1,0,7,1,1,16,1,0,H,H,1.56,4.38,5.24,1.61,2.48,1.56,2.37,1.91,1.88,9.0,1.0,6.0,15.0,2
2023-09-02,Mechelen,1,0,22,6,6,10,0,0,Eupen,0,0,9,1,4,13,1,0,H,D,1.77,3.98,4.06,1.58,2.5,1.54,2.42,1.96,1.84,7.0,10.0,9.0,5.0,2
2023-09-03,Gent,2,1,14,4,5,14,2,1,Club Brugge,1,1,14,7,6,12,0,0,H,D,2.39,3.62,2.73,1.64,2.37,1.61,2.27,1.79,2.03,10.0,10.0,4.0,3.0,2
2023-09-03,St. Gilloise,2,1,24,7,8,9,1,0,Antwerp,2,2,8,5,4,12,2,0,D,A,2.32,3.3,3.08,2.06,1.86,1.98,1.81,1.98,1.82,9.0,7.0,7.0,8.0,1
2023-09-03,Genk,1,0,12,4,7,6,5,1,Anderlecht,1,0,8,4,7,15,6,0,D,D,1.93,3.68,3.69,1.69,2.3,1.63,2.22,1.92,1.88,7.0,12.0,9.0,3.0,1
2023-09-03,Charleroi,1,0,18,5,3,12,2,0,St Truiden,1,0,8,5,5,6,0,1,D,D,2.24,3.38,3.14,2.08,1.87,2.01,1.78,1.92,1.89,3.0,7.0,13.0,10.0,1
2023-09-15,Westerlo,0,0,9,2,4,13,3,0,Antwerp,3,1,15,4,5,9,0,0,A,A,5.28,4.28,1.57,1.69,2.33,1.64,2.23,1.86,1.95,1.0,8.0,15.0,8.0,0
2023-09-16,RWD Molenbeek,2,1,10,5,5,18,3,0,Cercle Brugge,1,1,15,4,4,12,3,0,H,D,4.05,3.93,1.79,1.68,2.36,1.63,2.25,1.81,1.99,7.0,12.0,11.0,3.0,2
2023-09-16,St. Gilloise,0,0,25,4,7,15,1,0,Genk,2,1,7,2,3,15,6,0,A,A,1.97,3.7,3.56,1.7,2.23,1.68,2.16,1.95,1.86,10.0,8.0,7.0,10.0,0
2023-09-16,Club Brugge,4,2,25,10,5,8,2,0,Charleroi,2,2,14,8,5,6,3,0,H,D,1.4,4.96,6.78,1.51,2.69,1.48,2.57,1.85,1.95,10.0,4.0,6.0,13.0,2
2023-09-17,St Truiden,2,1,16,4,1,8,1,0,Mechelen,0,0,13,7,7,12,2,0,H,H,2.38,3.41,2.87,2.04,1.92,1.94,1.85,2.05,1.77,8.0,10.0,11.0,7.0,2
2023-09-17,Oud-Heverlee Leuven,1,1,9,2,3,7,4,0,Gent,1,1,22,4,16,11,3,0,D,D,4.22,3.98,1.75,1.57,2.47,1.55,2.41,1.88,1.92,5.0,13.0,12.0,2.0,1
2023-09-17,Eupen,1,0,13,3,6,5,1,0,Standard,3,2,16,6,6,12,4,1,A,A,2.95,3.42,2.32,1.85,2.11,1.78,2.03,1.81,1.99,10.0,3.0,10.0,14.0,0
2023-09-17,Kortrijk,2,1,9,4,3,13,5,1,Anderlecht,2,1,18,6,11,6,1,1,D,D,4.52,4.09,1.68,1.62,2.38,1.6,2.31,1.95,1.84,1.0,13.0,16.0,3.0,1
2023-09-22,Standard,0,0,14,5,5,6,0,0,Westerlo,0,0,3,2,2,23,3,0,D,D,1.84,3.99,3.78,1.65,2.44,1.59,2.34,1.83,1.99,6.0,1.0,12.0,16.0,1
2023-09-23,Charleroi,1,1,14,5,8,16,2,0,Kortrijk,0,0,13,3,7,13,1,0,H,H,1.64,4.16,4.77,1.61,2.45,1.58,2.35,1.79,2.01,4.0,2.0,14.0,16.0,2
2023-09-23,Mechelen,1,0,16,4,6,12,5,0,Oud-Heverlee Leuven,2,2,15,8,6,7,3,0,A,A,1.91,3.84,3.67,1.6,2.45,1.56,2.37,1.88,1.92,10.0,6.0,8.0,14.0,0
