prediction_key,created_at_utc,match_date,competition,home_team,away_team,predicted_result,prob_home,prob_draw,prob_away,pred_home_goals,pred_away_goals,pred_home_shots,pred_away_shots,pred_home_sot,pred_away_sot,actual_home_goals,actual_away_goals,actual_result,is_correct,settled_at_utc,correct_counter,total_counter,accuracy_pct_counter
2026-02-21|Spain/La Liga|osasuna|realmadrid,2026-02-20T22:38:17+00:00,2026-02-21,Spain/La Liga,CA Osasuna,Real Madrid,D,0.254545,0.477273,0.268182,0.694,1.225,12.95,9.794,3.794,4.144,2.0,1.0,H,0.0,2026-02-22T05:25:55+00:00,0,1,0.0
